config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
284,10.0,signed_d2_lr,0.5,-36.18131017847052,4.97027079619524e-07,0.04145013661662197,-40.477293275340145,15,15,1,0,15,-6.289765971778105
1013,80.0,abs_diff_drop,0.1,-36.18130855957484,-4.493979661717893e-07,0.04145013660999765,-40.477293275340145,15,15,1,1,15,-6.2896176508504436
285,10.0,signed_d2_lr,0.5,-36.18130615648287,4.651881492026092e-07,0.04145013661631942,-40.477293275340145,15,15,1,1,15,-6.289765971778105
253,7.0,abs_diff_drop,0.5,-36.18130133285994,-1.7251327367202955e-07,0.04145013660543016,-40.477293275340145,15,15,1,1,15,-6.289435470655247
409,14.0,signed_d2_lr,0.2,-36.181300863027815,5.132458196580522e-07,0.04145013661942601,-40.477293275340145,15,15,1,1,15,-6.2898600176530595
885,50.0,abs_diff_drop,0.1,-36.18129901738055,-7.137841004139375e-07,0.04145013660764694,-40.477293275340145,15,15,1,1,15,-6.289575737129849
1019,80.0,abs_diff_drop,0.2,-36.18128954056496,-1.9661161020448858e-07,0.04145013661112659,-40.477293275340145,15,15,0,1,15,-6.289588750334318
414,14.0,signed_d2_lr,0.5,-36.181287734082346,1.897804768571017e-07,0.041450136613165635,-40.477293275340145,15,15,0,0,15,-6.289648520519753
891,50.0,abs_diff_drop,0.2,-36.18128536586087,-3.1228054394852105e-07,0.04145013661053891,-40.477293275340145,15,15,0,1,15,-6.289570413132406
1017,80.0,abs_diff_drop,0.2,-36.18128320088988,-1.1234949154542203e-07,0.04145013661112659,-40.477293275340145,15,15,1,1,15,-6.289579116785826
412,14.0,signed_d2_lr,0.5,-36.18128216870353,1.0844598677548669e-07,0.041450136613165635,-40.477293275340145,15,15,1,0,15,-6.28961327138764
415,14.0,signed_d2_lr,0.5,-36.18128206002954,1.437088299471971e-07,0.0414501366127706,-40.477293275340145,15,15,0,1,15,-6.289648520519753
889,50.0,abs_diff_drop,0.2,-36.1812808153414,-1.7844602511344057e-07,0.04145013661053891,-40.477293275340145,15,15,1,1,15,-6.289568638356425
413,14.0,signed_d2_lr,0.5,-36.18127892640023,8.211933139839833e-08,0.0414501366127706,-40.477293275340145,15,15,1,1,15,-6.28961327138764
1023,80.0,abs_diff_drop,0.5,-36.18127711480613,-3.145785763291219e-08,0.04145013661144269,-40.477293275340145,15,15,0,1,15,-6.289569868616052
895,50.0,abs_diff_drop,0.5,-36.1812764468534,-4.996488703254394e-08,0.041450136611348665,-40.477293275340145,15,15,0,1,15,-6.289566934663837
1021,80.0,abs_diff_drop,0.5,-36.18127610045807,-1.7975918647378393e-08,0.04145013661144269,-40.477293275340145,15,15,1,1,15,-6.2895683272480625
893,50.0,abs_diff_drop,0.5,-36.18127571877035,-2.855136401859653e-08,0.041450136611348665,-40.477293275340145,15,15,1,1,15,-6.289566650699641
64,4.0,neg_diff_drop,0.001,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
68,4.0,neg_diff_drop,0.003,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
72,4.0,neg_diff_drop,0.01,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
76,4.0,neg_diff_drop,0.03,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
80,4.0,neg_diff_drop,0.05,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
84,4.0,neg_diff_drop,0.1,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
88,4.0,neg_diff_drop,0.2,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
92,4.0,neg_diff_drop,0.5,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
96,4.0,abs_diff_drop,0.001,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
100,4.0,abs_diff_drop,0.003,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
104,4.0,abs_diff_drop,0.01,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
108,4.0,abs_diff_drop,0.03,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
112,4.0,abs_diff_drop,0.05,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
116,4.0,abs_diff_drop,0.1,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
120,4.0,abs_diff_drop,0.2,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
