config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
845,50.0,neg_diff_drop,0.03,-36.180594824150305,-7.141550285803746e-06,0.04145013657185068,-40.477293275340145,15,15,1,1,15,-6.288244377783658
846,50.0,neg_diff_drop,0.03,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,0,0,15,-6.289566272098146
847,50.0,neg_diff_drop,0.03,-36.18008488166939,-1.2497713000156555e-05,0.04145013657185068,-40.477293275340145,15,15,0,1,15,-6.287252960462153
848,50.0,neg_diff_drop,0.05,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
849,50.0,neg_diff_drop,0.05,-36.18102997541079,-2.570958104139898e-06,0.0414501365972281,-40.477293275340145,15,15,1,1,15,-6.289090390144869
850,50.0,neg_diff_drop,0.05,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,0,0,15,-6.289566272098146
851,50.0,neg_diff_drop,0.05,-36.180846396117616,-4.499176682244821e-06,0.0414501365972281,-40.477293275340145,15,15,0,1,15,-6.2887334799090695
852,50.0,neg_diff_drop,0.1,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
853,50.0,neg_diff_drop,0.1,-36.181213554848924,-6.427395261668685e-07,0.0414501366079342,-40.477293275340145,15,15,1,1,15,-6.289447301610096
854,50.0,neg_diff_drop,0.1,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,0,0,15,-6.289566272098146
855,50.0,neg_diff_drop,0.1,-36.18116766002559,-1.12479417079202e-06,0.0414501366079342,-40.477293275340145,15,15,0,1,15,-6.28935807405111
856,50.0,neg_diff_drop,0.2,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,1,0,15,-6.289566272098146
857,50.0,neg_diff_drop,0.2,-36.18125944970844,-1.606848815499605e-07,0.04145013661061073,-40.477293275340145,15,15,1,1,15,-6.289536529476325
858,50.0,neg_diff_drop,0.2,-36.18127474799489,0.0,0.041450136611502895,-40.477293275340145,15,15,0,0,15,-6.289566272098146
859,50.0,neg_diff_drop,0.2,-36.18124797600256,-2.8119854271243084e-07,0.04145013661061073,-40.477293275340145,15,15,0,1,15,-6.289514222586656
