base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,group,lambda,locality,locality_factor,nuisance,response_rule,scale,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,win
0.003761619732988638,0,0.3386285228970921,0.003761619732988638,0.0,0.18554760696264944,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,25,ridge_tau_0p05,0.06283171207285218,0.4278406326690459,0.4278406326690459,1.0,constant_24000.csv,Constant 24k,0
0.0015795124507172926,0,0.3386285228970921,0.0015795124507172926,0.0,0.18554760696264944,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,25,ridge_tau_0p05,0.06283171207285218,0.4278406326690459,0.4278406326690459,1.0,constant_72000.csv,Constant 72k,0
0.0037480705220761528,0,0.3779838574202157,0.014263444102317328,280.55431503504474,0.18513275011845623,core_wsd,7.2284552974545955,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.06997719102458698,0.4273555312833288,0.4273555312833288,1.0,wsd_20000_24000.csv,WSD sharp,0
0.003248313740665229,0,0.37772358787200516,0.010261810052066006,215.91191218999887,0.1853852105684762,core_wsd,7.223478858982098,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.070024366874332,0.4276508044754227,0.4276508044754227,1.0,wsdld_20000_24000.csv,WSD linear,0
0.0056693997340904675,0,0.9865259309279268,0.10786730491458243,1802.623028430494,0.025913441262264872,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,0,0.9865259309279268,0.034116895695241796,591.3779008904288,0.025913441262264872,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,0,0.9865259309279268,0.01060506014271328,667.5701927761376,0.025913441262264872,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.0032781062167547585,0,0.37760452025813984,0.019791202757426775,503.7389104804408,0.18550087662134843,extra_control,7.221202285244404,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.07004596952406866,0.4277860173279959,0.4277860173279959,1.0,cosine_24000.csv,Cosine 24k,0
0.001848699219840022,0,0.3775564469980323,0.001848699219840022,0.0,0.18554760696264944,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.07005469523380528,0.4278406326690459,0.4278406326690459,1.0,constant_24000.csv,Constant 24k,0
0.004776169698442608,0,0.3775564469980323,0.004776169698442608,0.0,0.18554760696264944,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,100,ridge_tau_0p05,0.07005469523380528,0.4278406326690459,0.4278406326690459,1.0,constant_72000.csv,Constant 72k,0
0.004701998914275349,0,0.24173367353439063,0.008269141150637746,75.86437813782756,0.18515554054853545,core_wsd,7.2284552974545955,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.044758328992043295,0.4273821949362601,0.4273821949362601,1.0,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,0,0.24156365565881616,0.006240438553275394,61.93972298295067,0.18540805140723832,core_wsd,7.223478858982098,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.0447878466865102,0.427677508652534,0.427677508652534,1.0,wsdld_20000_24000.csv,WSD linear,0
0.008173606778800102,0,0.643437189807243,0.06716994593460808,721.7907681689175,0.025914032104357956,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.006687305974578527,0,0.643437189807243,0.023812332586158835,256.0825940472931,0.025914032104357956,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,0,0.643437189807243,0.00805759798752583,215.0016527181239,0.025914032104357956,core_wsd,20.0,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.007134640765897494,0,0.24148587706539554,0.018862269748376806,164.3758861488249,0.1855237405666871,extra_control,7.221202285244404,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.04480136320719934,0.4278127400705677,0.4278127400705677,1.0,cosine_24000.csv,Cosine 24k,0
0.001679822173746335,0,0.24145447429984943,0.001679822173746335,0.0,0.18557048024535838,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.0448068227532136,0.4278673629121043,0.4278673629121043,1.0,constant_24000.csv,Constant 24k,0
0.004118245803084534,0,0.24145447429984943,0.004118245803084534,0.0,0.18557048024535838,extra_control,7.220283130832764,none,1.0,none,two_point_five_roundfast20,400,ridge_tau_0p05,0.0448068227532136,0.4278673629121043,0.4278673629121043,1.0,constant_72000.csv,Constant 72k,0
0.003408385839825258,0,0.3390113568314061,0.011627868514909111,241.15470082768718,0.18513275011845623,core_wsd,7.2284552974545955,linear,0.8168498168498168,none,two_point_five_roundfast20,25,ridge_tau_0p05,0.0627621048115875,0.4273555312833288,0.4273555312833288,1.0,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,0,0.3387782319995321,0.008582924246079853,173.68184985720484,0.1853852105684762,core_wsd,7.223478858982098,linear,0.8168498168498168,none,two_point_five_roundfast20,25,ridge_tau_0p05,0.06280447387524934,0.4276508044754227,0.4276508044754227,1.0,wsdld_20000_24000.csv,WSD linear,0
