estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
dct_low_frequency_G_m12,0.008791445356070956,-4.561077814525124,0.005968061660606957,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m12,0.008791445356070956,-3.8251182912370916,0.005968061660606957,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m12,0.008791445356070956,-12.104498255704533,0.005968061660606957,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m12,0.008791445356070956,-4.510385844885904,0.005968061660606957,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m12,0.008791445356070956,-3.9485818994769364,0.005968061660606957,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
dct_low_frequency_G_m12,0.012332138422287626,-1.173794151318545,0.008102573783419153,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m12,0.012332138422287626,-6.176247823749974,0.008102573783419153,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m12,0.012332138422287626,-5.18121496942584,0.008102573783419153,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m12,0.012332138422287626,-16.037629670164204,0.008102573783419153,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m12,0.012332138422287626,-5.978812866343641,0.008102573783419153,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m12,0.012332138422287626,-5.021753459400021,0.008102573783419153,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
dct_low_frequency_G_m12,0.013574333565153883,-1.5939356644090112,0.01090482945260792,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m12,0.013574333565153883,-8.609230445226324,0.01090482945260792,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m12,0.013574333565153883,-7.121473105984436,0.01090482945260792,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m12,0.013574333565153883,-22.449188039359967,0.01090482945260792,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m12,0.013574333565153883,-9.843421812747552,0.01090482945260792,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
