center,gate_sign,gate_tau,mean_delta,median_delta,mid_config_id,mid_mean_delta,mid_median_delta,mid_nonharm,mid_rows,mid_wins,mid_worst_delta,nonharm,rows,shrink_gate,time_power,width,wins,worst_delta
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,352,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,353,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.3,signed,0.03,-36.6466805431015,-40.477293275340145,354,-11.897749100404274,-15.526249596318387,3,3,3,-4.376836422329755,15,15,1,2.0,0.1,15,-4.376836422329755
0.3,signed,0.03,-36.00403604105391,-40.477293275340145,355,-8.684526590166255,-11.79684142430345,3,3,3,-1.4192647323854168,15,15,0,2.0,0.1,15,-1.4192647323854168
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,356,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.1,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,357,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.1,15,-10.801466736917275
0.3,signed,0.1,-37.58259060242613,-40.477293275340145,358,-16.577299397027453,-18.68279621274035,3,3,3,-10.066515615165638,15,15,1,2.0,0.1,15,-10.066515615165638
0.3,signed,0.1,-37.53764091883376,-40.477293275340145,359,-16.352550979065555,-18.5559516738008,3,3,3,-9.728181652782508,15,15,0,2.0,0.1,15,-9.728181652782508
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,360,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,361,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.3,signed,0.001,-17.12733055847093,-40.477293275340145,362,85.6990008227486,82.39628914799046,0,3,0,105.07860438001995,12,15,1,0.0,0.15,12,105.07860438001995
0.3,signed,0.001,-8.41434984767685,-40.477293275340145,363,129.263904376719,120.14825092974277,0,3,0,161.15609035253672,12,15,0,0.0,0.15,12,161.15609035253672
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,364,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,365,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.3,signed,0.003,-17.37055066069129,-40.477293275340145,366,84.48290031164679,81.3432587289455,0,3,0,103.51158128644688,12,15,1,0.0,0.15,12,103.51158128644688
0.3,signed,0.003,-8.756021521833999,-40.477293275340145,367,127.5555460059333,118.66866556034155,0,3,0,158.95545485061277,12,15,0,0.0,0.15,12,158.95545485061277
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,368,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,369,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.3,signed,0.01,-19.794381118426625,-40.477293275340145,370,72.36374802297013,70.8491333624619,0,3,0,87.89518689366393,12,15,1,0.0,0.15,12,87.89518689366393
0.3,signed,0.01,-12.160979424067303,-40.477293275340145,371,110.53075649476675,103.92364578114592,0,3,0,137.02470472078977,12,15,0,0.0,0.15,12,137.02470472078977
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,372,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,373,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.3,signed,0.03,-29.213281258554858,-40.477293275340145,374,25.269247322328965,27.345626310488203,0,3,0,29.999187308149033,12,15,1,0.0,0.15,12,29.999187308149033
0.3,signed,0.03,-25.414937836393417,-40.477293275340145,375,44.26096443313619,46.52646006868586,0,3,0,51.65595788909074,12,15,0,0.0,0.15,12,51.65595788909074
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,376,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.15,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,377,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.15,15,-10.801466736917275
0.3,signed,0.1,-36.760324912957266,-40.477293275340145,378,-12.465970949683104,-15.240504123583987,3,3,3,-4.703565155196799,15,15,1,0.0,0.15,15,-4.703565155196799
0.3,signed,0.1,-36.29324062770022,-40.477293275340145,379,-10.130549523397846,-13.002865371888305,3,3,3,-2.2334654701110512,15,15,0,0.0,0.15,15,-2.2334654701110512
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,380,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,381,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.3,signed,0.001,-25.047719195711196,-40.477293275340145,382,46.09705763654727,43.89278805461867,0,3,0,62.26354113102737,12,15,1,1.0,0.15,12,62.26354113102737
0.3,signed,0.001,-19.046882319282737,-40.477293275340145,383,76.10124201868958,68.39282591057103,0,3,0,103.7987157555773,12,15,0,1.0,0.15,12,103.7987157555773
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,384,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,385,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.3,signed,0.003,-25.33279392789237,-40.477293275340145,386,44.67168397564143,42.74674963337601,0,3,0,60.25465579847899,12,15,1,1.0,0.15,12,60.25465579847899
0.3,signed,0.003,-19.45770009642296,-40.477293275340145,387,74.04715313298847,66.73342489188789,0,3,0,100.91952203092167,12,15,0,1.0,0.15,12,100.91952203092167
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,388,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,389,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.3,signed,0.01,-27.89649946392807,-40.477293275340145,390,31.85315629546292,32.44023832980487,0,3,0,42.188417837862445,12,15,1,1.0,0.15,12,42.188417837862445
0.3,signed,0.01,-23.152225261373076,-40.477293275340145,391,55.57452730823787,51.81015963376223,0,3,0,75.02645679639693,12,15,0,1.0,0.15,12,75.02645679639693
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,392,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,393,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.3,signed,0.03,-34.56859499041828,-40.477293275340145,394,-1.5073213369881577,-4.127233794557183,2,3,2,5.261227158168746,14,15,1,1.0,0.15,14,5.261227158168746
0.3,signed,0.03,-32.863554575576615,-40.477293275340145,395,7.017880737220213,7.212112017340577,0,3,0,12.456436417315132,12,15,0,1.0,0.15,12,12.456436417315132
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,396,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.15,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,397,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.15,15,-10.801466736917275
0.3,signed,0.1,-37.412224477194364,-40.477293275340145,398,-15.725468770868552,-18.09208626314387,3,3,3,-8.830489314884627,15,15,1,1.0,0.15,15,-8.830489314884627
0.3,signed,0.1,-37.28353542710981,-40.477293275340145,399,-15.082023520445835,-17.572490537357698,3,3,3,-7.947599116690041,15,15,0,1.0,0.15,15,-7.947599116690041
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,400,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,401,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.3,signed,0.001,-30.874357086730228,-40.477293275340145,402,16.963868181452117,17.412194156743332,0,3,0,27.07615918777657,12,15,1,2.0,0.15,12,27.07615918777657
0.3,signed,0.001,-26.96591744097182,-40.477293275340145,403,36.50606641024415,32.37610473312604,0,3,0,55.99457192882233,12,15,0,2.0,0.15,12,55.99457192882233
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,404,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,405,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.3,signed,0.003,-31.16476937375378,-40.477293275340145,406,15.511806746334344,16.35873056483672,0,3,0,24.810220133764748,12,15,1,2.0,0.15,12,24.810220133764748
0.3,signed,0.003,-27.402261570150333,-40.477293275340145,407,34.32434576435161,30.763907021454617,0,3,0,52.64885552909584,12,15,0,2.0,0.15,12,52.64885552909584
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,408,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,409,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.3,signed,0.01,-33.38475906803887,-40.477293275340145,410,4.411858274908913,7.57604348577996,1,3,1,8.26195174688178,13,15,1,2.0,0.15,13,8.26195174688178
0.3,signed,0.01,-30.755977317334718,-40.477293275340145,411,17.555767028429692,18.372773258025134,0,3,0,26.934124806309278,12,15,0,2.0,0.15,12,26.934124806309278
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,412,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,413,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.3,signed,0.03,-36.8517861021254,-40.477293275340145,414,-12.923276895523754,-16.082111736075134,3,3,3,-5.536440527317199,15,15,1,2.0,0.15,15,-5.536440527317199
0.3,signed,0.03,-36.27155921781108,-40.477293275340145,415,-10.022142473952174,-13.432446866954695,3,3,3,-2.743985422688189,15,15,0,2.0,0.15,15,-2.743985422688189
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,416,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.15,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,417,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.15,15,-10.801466736917275
0.3,signed,0.1,-37.60422817754138,-40.477293275340145,418,-16.685487272603694,-18.73129761182445,3,3,3,-10.231251287024568,15,15,1,2.0,0.15,15,-10.231251287024568
0.3,signed,0.1,-37.56375136194904,-40.477293275340145,419,-16.483103194641927,-18.608363124770765,3,3,3,-9.92882144519671,15,15,0,2.0,0.15,15,-9.92882144519671
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,420,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,421,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.3,signed,0.001,-10.399863542573103,-40.477293275340145,422,119.33633590223776,117.38579162612707,0,3,0,139.3283245690495,12,15,1,0.0,0.25,12,139.3283245690495
0.3,signed,0.001,1.2990500256211999,-40.477293275340145,423,177.83090374320923,170.19050548853664,0,3,0,211.0252273049507,12,15,0,0.0,0.25,12,211.0252273049507
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,424,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,425,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.3,signed,0.003,-10.87388151229823,-40.477293275340145,426,116.96624605361211,115.20609099429579,0,3,0,136.4419840867488,12,15,1,0.0,0.25,12,136.4419840867488
0.3,signed,0.003,0.6376653447658264,-40.477293275340145,427,174.52398033893238,167.24657124474288,0,3,0,206.94226443258182,12,15,0,0.0,0.25,12,206.94226443258182
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,428,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,429,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.3,signed,0.01,-15.311587522511937,-40.477293275340145,430,94.77771600254357,94.99518890762162,0,3,0,109.30899790375238,12,15,1,0.0,0.25,12,109.30899790375238
0.3,signed,0.01,-5.621981378470196,-40.477293275340145,431,143.2257467227523,138.94451817045356,0,3,0,168.5604533188168,12,15,0,0.0,0.25,12,168.5604533188168
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,432,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,433,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.3,signed,0.03,-28.918444717546322,-40.477293275340145,434,26.743430027371673,26.13518244977211,0,3,0,33.230902299126754,12,15,1,0.0,0.25,12,33.230902299126754
0.3,signed,0.03,-24.902300720144698,-40.477293275340145,435,46.82415001437977,50.53311219125565,0,3,0,51.522530453135396,12,15,0,0.0,0.25,12,51.522530453135396
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,436,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.25,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,437,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.25,15,-10.801466736917275
0.3,signed,0.1,-36.85127644018458,-40.477293275340145,438,-12.920728585819644,-15.548140038213454,3,3,3,-5.038630656880239,15,15,1,0.0,0.25,15,-5.038630656880239
0.3,signed,0.1,-36.42870400999231,-40.477293275340145,439,-10.807866434858283,-13.539174505189166,3,3,3,-2.644672371277157,15,15,0,0.0,0.25,15,-2.644672371277157
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,440,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,441,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.3,signed,0.001,-24.656477232232028,-40.477293275340145,442,48.05326745394313,47.351837395813455,0,3,0,60.88933963009111,12,15,1,1.0,0.25,12,60.88933963009111
0.3,signed,0.001,-18.215991006769652,-40.477293275340145,443,80.255698581255,74.58369697552068,0,3,0,103.41021976137101,12,15,0,1.0,0.25,12,103.41021976137101
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,444,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,445,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.3,signed,0.003,-25.02491829818744,-40.477293275340145,446,46.21106212416609,45.82001073430191,0,3,0,58.40012247922712,12,15,1,1.0,0.25,12,58.40012247922712
0.3,signed,0.003,-18.753975772748287,-40.477293275340145,447,77.56577475136184,72.33455099451669,0,3,0,99.8009536211141,12,15,0,1.0,0.25,12,99.8009536211141
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,448,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,449,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.3,signed,0.01,-28.165245765116943,-40.477293275340145,450,30.50942478951856,32.76588489177159,0,3,0,37.18717225783077,12,15,1,1.0,0.25,12,37.18717225783077
0.3,signed,0.01,-23.339376448613997,-40.477293275340145,451,54.63877137203329,53.16747719174191,0,3,0,69.04301715804284,12,15,0,1.0,0.25,12,69.04301715804284
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,452,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,453,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.3,signed,0.03,-35.055020462999124,-40.477293275340145,454,-3.939448699892397,-7.163275740918595,2,3,2,3.5923032564854074,14,15,1,1.0,0.25,14,3.5923032564854074
0.3,signed,0.03,-33.53182331941351,-40.477293275340145,455,3.676537018035731,1.2018358134259888,1,3,1,10.332575870889272,13,15,0,1.0,0.25,13,10.332575870889272
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,456,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.25,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,457,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.25,15,-10.801466736917275
0.3,signed,0.1,-37.45927676723317,-40.477293275340145,458,-15.960730221062592,-18.23802610371206,3,3,3,-9.131061024683563,15,15,1,1.0,0.25,15,-9.131061024683563
0.3,signed,0.1,-37.34887456019789,-40.477293275340145,459,-15.408719185886179,-17.794934938197226,3,3,3,-8.348848311663936,15,15,0,1.0,0.25,15,-8.348848311663936
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,460,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.3,nonpos,0.001,-37.668246127276035,-40.477293275340145,461,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.3,signed,0.001,-32.747975227279,-40.477293275340145,462,7.59577747870829,10.90159829526276,0,3,0,10.959728420886172,12,15,1,2.0,0.25,12,10.959728420886172
0.3,signed,0.001,-29.580636240568612,-40.477293275340145,463,23.432472412260186,23.319176136974008,0,3,0,33.26713179855905,12,15,0,2.0,0.25,12,33.26713179855905
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,464,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.3,nonpos,0.003,-37.668246127276035,-40.477293275340145,465,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.3,signed,0.003,-32.983899111306975,-40.477293275340145,466,6.416158058568381,9.202552150989085,0,3,0,10.021307162850078,12,15,1,2.0,0.25,12,10.021307162850078
0.3,signed,0.003,-29.9482942877219,-40.477293275340145,467,21.59418217649376,21.935219570951215,0,3,0,30.55455852277329,12,15,0,2.0,0.25,12,30.55455852277329
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,468,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.3,nonpos,0.01,-37.668246127276035,-40.477293275340145,469,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.3,signed,0.01,-34.72788558153884,-40.477293275340145,470,-2.303774292590928,-3.644031625293065,2,3,2,3.4472610069082643,14,15,1,2.0,0.25,14,3.4472610069082643
0.3,signed,0.01,-32.68666080309851,-40.477293275340145,471,7.902349599610699,10.418595740105975,0,3,0,11.599781659726482,12,15,0,2.0,0.25,12,11.599781659726482
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,472,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.3,nonpos,0.03,-37.668246127276035,-40.477293275340145,473,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.3,signed,0.03,-37.13953208563043,-40.477293275340145,474,-14.362006813048884,-16.99139657136872,3,3,3,-7.027478952851429,15,15,1,2.0,0.25,15,-7.027478952851429
0.3,signed,0.03,-36.73709660593581,-40.477293275340145,475,-12.349829414575789,-15.250734448531922,3,3,3,-4.868162422544653,15,15,0,2.0,0.25,15,-4.868162422544653
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,476,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,2.0,0.25,15,-10.801466736917275
0.3,nonpos,0.1,-37.668246127276035,-40.477293275340145,477,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,2.0,0.25,15,-10.801466736917275
0.3,signed,0.1,-37.626718266623136,-40.477293275340145,478,-16.79793771801241,-18.784011423221912,3,3,3,-10.398356017522447,15,15,1,2.0,0.25,15,-10.398356017522447
0.3,signed,0.1,-37.59656158543747,-40.477293275340145,479,-16.6471543120841,-18.691526243312516,3,3,3,-10.16771307702088,15,15,0,2.0,0.25,15,-10.16771307702088
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,480,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,481,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.4,signed,0.001,-36.89711710868518,-40.477293275340145,482,-13.149931928322657,-15.04022437290564,3,3,3,-5.985898932448064,15,15,1,0.0,0.05,15,-5.985898932448064
0.4,signed,0.001,-36.62824481506376,-40.477293275340145,483,-11.80557046021555,-13.44496025063705,3,3,3,-4.667357571548935,15,15,0,0.0,0.05,15,-4.667357571548935
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,484,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,485,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.4,signed,0.003,-36.903695799943016,-40.477293275340145,486,-13.182825384611823,-15.075122776529494,3,3,3,-6.0214481875237595,15,15,1,0.0,0.05,15,-6.0214481875237595
0.4,signed,0.003,-36.63803362486717,-40.477293275340145,487,-11.85451450923263,-13.503441507346803,3,3,3,-4.712640499801834,15,15,0,0.0,0.05,15,-4.712640499801834
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,488,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.4,nonpos,0.01,-37.668246127276035,-40.477293275340145,489,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.4,signed,0.01,-36.971223090836666,-40.477293275340145,490,-13.520461839080044,-15.423657074821284,3,3,3,-6.391741554382913,15,15,1,0.0,0.05,15,-6.391741554382913
0.4,signed,0.01,-36.73936875315838,-40.477293275340145,491,-12.36119015068865,-14.11260302613685,3,3,3,-5.184323181420081,15,15,0,0.0,0.05,15,-5.184323181420081
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,492,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.4,nonpos,0.03,-37.668246127276035,-40.477293275340145,493,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.4,signed,0.03,-37.27739831970503,-40.477293275340145,494,-15.051337983421888,-17.10216774687344,3,3,3,-8.17823543074201,15,15,1,0.0,0.05,15,-8.17823543074201
0.4,signed,0.03,-37.155963857813965,-40.477293275340145,495,-14.44416567396656,-16.427724685874846,3,3,3,-7.45997351089418,15,15,0,0.0,0.05,15,-7.45997351089418
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,496,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,0.0,0.05,15,-10.801466736917275
0.4,nonpos,0.1,-37.668246127276035,-40.477293275340145,497,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,0.0,0.05,15,-10.801466736917275
0.4,signed,0.1,-37.61086681346855,-40.477293275340145,498,-16.718680452239514,-18.662421708879194,3,3,3,-10.33372642563215,15,15,1,0.0,0.05,15,-10.33372642563215
0.4,signed,0.1,-37.59207215647553,-40.477293275340145,499,-16.624707167274376,-18.585033069600478,3,3,3,-10.205655350396437,15,15,0,0.0,0.05,15,-10.205655350396437
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,500,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.4,nonpos,0.001,-37.668246127276035,-40.477293275340145,501,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.4,signed,0.001,-36.988188930015596,-40.477293275340145,502,-13.605291034974753,-15.64708335023932,3,3,3,-6.4416119135500605,15,15,1,1.0,0.05,15,-6.4416119135500605
0.4,signed,0.001,-36.76151086151427,-40.477293275340145,503,-12.471900692468125,-14.414379640395536,3,3,3,-5.288119436942984,15,15,0,1.0,0.05,15,-5.288119436942984
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,504,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,1,1.0,0.05,15,-10.801466736917275
0.4,nonpos,0.003,-37.668246127276035,-40.477293275340145,505,-17.005577021276896,-18.77624854971779,3,3,3,-10.801466736917275,15,15,0,1.0,0.05,15,-10.801466736917275
0.4,signed,0.003,-37.00288350475969,-40.477293275340145,506,-13.678763908695197,-15.72032042493684,3,3,3,-6.52303636324455,15,15,1,1.0,0.05,15,-6.52303636324455
0.4,signed,0.003,-36.78379031212753,-40.477293275340145,507,-12.583297945534383,-14.544282537723863,3,3,3,-5.391086459484306,15,15,0,1.0,0.05,15,-5.391086459484306
