candidate,coef_0,coef_1,fit_objective,fit_start,kind,lambdas,localization,nuisance_lambda,residualized_corr,scale,signed,target_lambda,test_curve,test_label
continuous_lambda_projected_7_20,0.1995301382495358,,0.0021434916079057474,8000,adaptive_projected_raw,"7,20",1.0,0.05,0.09780853303761358,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.04844473423903014,,0.00025120709252632014,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.014542632248773685,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.048445747584905226,,0.000251197935606556,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.014544283770128818,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.03499616603733748,,0.00026095506091514397,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.010084837489606853,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.03499616603733748,,0.00026095506091514397,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.010084837489606853,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.03499616603733748,,0.00026095506091514397,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.010084837489606853,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.054975794683835115,,0.00026209754253381527,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.01822684809742985,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.054963339842854196,,0.00026209431172934014,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.018219897137132506,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.04495220130011367,,0.0002733195053507897,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.01619379254830059,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.04495220130011367,,0.0002733195053507897,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.01619379254830059,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.04495220130011367,,0.0002733195053507897,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.01619379254830059,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.089756202999677,,0.00034356503523009976,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.041146417822593984,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.0897515607565436,,0.0003435401527859917,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.041145173722122584,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.06730628623204418,,0.00037617396262954833,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.03068893423711671,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.06730628623204418,,0.00037617396262954833,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.03068893423711671,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.06730628623204418,,0.00037617396262954833,5000,adaptive_projected_raw,"4,20",1.0,0.01,0.03068893423711671,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.06995865214112494,,0.00036870604060570543,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.025135807813277417,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.06995223348510807,,0.00036868964691713234,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.025134495119523013,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.05729572981512908,,0.0003902504867145776,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.020420998212926547,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.05729572981512908,,0.0003902504867145776,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.020420998212926547,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.05729572981512908,,0.0003902504867145776,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.020420998212926547,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.0860214324711453,,0.0005275163448851544,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.03170065610838903,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.08599885230175225,,0.0005275080021118811,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.031688175584947444,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.0767828271056316,,0.000557168726661215,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.030591838876659953,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.0767828271056316,,0.000557168726661215,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.030591838876659953,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.0767828271056316,,0.000557168726661215,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.030591838876659953,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.1301871965536988,,0.0007810383225319077,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.05837819160748235,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.13016912351411183,,0.0007809916043073099,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.058369733897043405,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.10926990566747992,,0.0008541942751010747,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.04970727016278565,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.10926990566747992,,0.0008541942751010747,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.04970727016278565,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.10926990566747992,,0.0008541942751010747,5000,adaptive_projected_raw,"4,20",1.0,0.02,0.04970727016278565,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.11710089681010806,,0.0007443849921401533,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.05020241954069468,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.11707350737276072,,0.000744348765040399,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.05018948721550262,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.11043487800955736,,0.0008093536978678065,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.04862602385875941,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.11043487800955736,,0.0008093536978678065,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.04862602385875941,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.11043487800955736,,0.0008093536978678065,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.04862602385875941,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.15980534419407075,,0.0013691441575997615,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.068884854793847,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.15975605004095153,,0.0013691059693934971,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.068856837264388,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.15659459203408807,,0.0014841477799442811,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.07203552234536854,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.15659459203408807,,0.0014841477799442811,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.07203552234536854,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.15659459203408807,,0.0014841477799442811,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.07203552234536854,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.22583974119737993,,0.002174580568175417,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.10751975521534336,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.2257861691900167,,0.0021744474294714605,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.10749149873325849,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.21348988519742867,,0.0024168312645421373,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.10439294918393961,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.21348988519742867,,0.0024168312645421373,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.10439294918393961,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.21348988519742867,,0.0024168312645421373,5000,adaptive_projected_raw,"4,20",1.0,0.05,0.10439294918393961,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.043639881914741045,,0.00019230811259085483,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.013429224479272046,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.043642322487077924,,0.00019230046512497823,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.013431419578435353,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.030435154786451212,,0.00020003250335340456,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.008927808936397877,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.030435154786451212,,0.00020003250335340456,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.008927808936397877,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.030435154786451212,,0.00020003250335340456,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.008927808936397877,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.06000604554020831,,0.0002182263934802172,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.023435472028129758,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.06000604234654187,,0.00021821415276967673,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.02343667874368281,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.04304751774595571,,0.00023252901193713,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.016485038893276804,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.04304751774595571,,0.00023252901193713,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.016485038893276804,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.04304751774595571,,0.00023252901193713,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.016485038893276804,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.08549172177427966,,0.00029136389706567694,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.040308384098762605,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.08549374601367507,,0.00029133699985166295,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.04031243219196278,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.06055693382186499,,0.0003207817456711833,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.027593566362048457,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.06055693382186499,,0.0003207817456711833,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.027593566362048457,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.06055693382186499,,0.0003207817456711833,8000,adaptive_projected_raw,"4,20",1.0,0.01,0.027593566362048457,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.06474788246926783,,0.0002915613236209826,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.024020597065969873,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.06474519978124503,,0.00029154557212956306,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.02402138576848938,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.0508944891163728,,0.000309889778007184,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.018399412553727172,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.0508944891163728,,0.000309889778007184,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.018399412553727172,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.0508944891163728,,0.000309889778007184,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.018399412553727172,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.0913960970948358,,0.0004536508624346974,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.037931402291983544,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.09139045433284784,,0.00045362161120024783,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.03793110711761615,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.07261330800468568,,0.0004898251536921569,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.02968286535529487,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.07261330800468568,,0.0004898251536921569,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.02968286535529487,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.07261330800468568,,0.0004898251536921569,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.02968286535529487,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.12550808102557007,,0.000674094421105849,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.05789776798824579,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.1255016085725901,,0.0006740368957900866,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.05789858214366664,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.09916063864387821,,0.0007429514214926068,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.044712956776034186,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.09916063864387821,,0.0007429514214926068,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.044712956776034186,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.09916063864387821,,0.0007429514214926068,8000,adaptive_projected_raw,"4,20",1.0,0.02,0.044712956776034186,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.11223764455883421,,0.000609920802802865,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.050350996223455874,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.11221783442552831,,0.0006098787662143098,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.05034327813596531,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.10167673326920587,,0.000670536701968301,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.04569779332571856,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.10167673326920587,,0.000670536701968301,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.04569779332571856,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.10167673326920587,,0.000670536701968301,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.04569779332571856,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.16675171385313217,,0.0012111525014878856,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.07828545801716469,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.16672480893149494,,0.0012110533837381603,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.0782758308012856,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.14992196410257216,,0.0013460765064211124,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.0699829251245167,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.14992196410257216,,0.0013460765064211124,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.0699829251245167,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.14992196410257216,,0.0013460765064211124,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.0699829251245167,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
continuous_lambda_projected_4_20,0.22247620499110538,,0.0019014239455370542,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.1102090340771211,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp
continuous_lambda_projected_4_20,0.22244141447077637,,0.0019012426299393611,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.11019673835206538,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear
continuous_lambda_projected_4_20,0.1995301382495358,,0.0021434916079057474,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.09780853303761358,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
continuous_lambda_projected_4_20,0.1995301382495358,,0.0021434916079057474,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.09780853303761358,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
continuous_lambda_projected_4_20,0.1995301382495358,,0.0021434916079057474,8000,adaptive_projected_raw,"4,20",1.0,0.05,0.09780853303761358,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.04715140754093077,,0.0002548247493139879,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.013790192473921548,25,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.04715465444942499,,0.00025482033411978886,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.013791429286743921,25,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.03499616603733748,,0.00026095506091514397,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.010084837489606853,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.03499616603733748,,0.00026095506091514397,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.010084837489606853,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.03499616603733748,,0.00026095506091514397,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.010084837489606853,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.05742691752622782,,0.0002648386427270847,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.019908140252038676,100,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.05742743834292761,,0.00026483383377397506,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.01990754509232834,100,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.04495220130011367,,0.0002733195053507897,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.01619379254830059,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.04495220130011367,,0.0002733195053507897,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.01619379254830059,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.04495220130011367,,0.0002733195053507897,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.01619379254830059,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.0892351846321006,,0.00035458176348792753,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.04068332302760289,400,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.08923969556900985,,0.0003545671689742672,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.040685517675055585,400,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.06730628623204418,,0.00037617396262954833,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.03068893423711671,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.06730628623204418,,0.00037617396262954833,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.03068893423711671,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.06730628623204418,,0.00037617396262954833,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.01,0.03068893423711671,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.0712301539742356,,0.00037574755776268495,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.025358575811644603,25,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.07123109168267301,,0.00037573825747943813,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.02535903360023254,25,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.05729572981512908,,0.0003902504867145776,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.020420998212926547,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.05729572981512908,,0.0003902504867145776,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.020420998212926547,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.05729572981512908,,0.0003902504867145776,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.020420998212926547,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.09198066274442586,,0.000534306021137354,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.035272406574959655,100,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.09197805227505307,,0.0005342939487783044,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.03527011258798078,100,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.0767828271056316,,0.000557168726661215,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.030591838876659953,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.0767828271056316,,0.000557168726661215,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.030591838876659953,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.0767828271056316,,0.000557168726661215,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.030591838876659953,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.13439430984909376,,0.0008031657547184827,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.060500428515864776,400,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.13439447253623166,,0.0008031345800749753,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.060500132093829005,400,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.10926990566747992,,0.0008541942751010747,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.04970727016278565,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.10926990566747992,,0.0008541942751010747,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.04970727016278565,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.10926990566747992,,0.0008541942751010747,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.02,0.04970727016278565,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.1255682194914148,,0.0007622386872430588,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.05435725377614357,25,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.12556224882182512,,0.0007622124542485743,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.05435402266952808,25,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.11043487800955736,,0.0008093536978678065,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.04862602385875941,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.11043487800955736,,0.0008093536978678065,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.04862602385875941,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.11043487800955736,,0.0008093536978678065,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.04862602385875941,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.17511661037255724,,0.001395171337124162,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.07789142738196178,100,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
obs_half_life_projected_2p5_roundfast20,0.17510503207880354,,0.0013951266394492026,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.0778839047768707,100,0,7.223478858982098,wsdld_20000_24000.csv,WSD linear
obs_half_life_projected_2p5_roundfast20,0.15659459203408807,,0.0014841477799442811,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.07203552234536854,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5
obs_half_life_projected_2p5_roundfast20,0.15659459203408807,,0.0014841477799442811,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.07203552234536854,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5
obs_half_life_projected_2p5_roundfast20,0.15659459203408807,,0.0014841477799442811,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.07203552234536854,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5
obs_half_life_projected_2p5_roundfast20,0.24243574222112105,,0.0022407635034887474,5000,adaptive_observed_projected_raw,"2.5,20",1.0,0.05,0.11659071880791386,400,0,7.2284552974545955,wsd_20000_24000.csv,WSD sharp
