base_mae,candidate,corr_mae,delta_pct,fit_start,kind,lambdas,localization,nuisance_lambda,scale,signed,target_lambda,test_curve,test_label,win
0.002504818961791151,continuous_lambda_raw_4_20,0.0027287265552445815,8.93907291780154,8000,adaptive_raw,"4,20",,0.05,25,0,,wsdcon_18.csv,WSD-con 18e-5,0
0.0037480705220761528,continuous_lambda_raw_4_20,0.008863004511063158,136.46845647273764,8000,adaptive_raw,"4,20",,0.05,100,0,,wsd_20000_24000.csv,WSD sharp,0
0.003248313740665229,continuous_lambda_raw_4_20,0.006382279641510591,96.47977846510452,8000,adaptive_raw,"4,20",,0.05,100,0,,wsdld_20000_24000.csv,WSD linear,0
0.0056693997340904675,continuous_lambda_raw_4_20,0.017024896096916105,200.2945090384843,8000,adaptive_raw,"4,20",,0.05,100,0,,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,continuous_lambda_raw_4_20,0.008532435363851724,72.9095549618193,8000,adaptive_raw,"4,20",,0.05,100,0,,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,continuous_lambda_raw_4_20,0.0024568275040985584,77.81960079070076,8000,adaptive_raw,"4,20",,0.05,100,0,,wsdcon_18.csv,WSD-con 18e-5,0
0.004701998914275349,continuous_lambda_raw_4_20,0.011622318557068604,147.17824842075245,8000,adaptive_raw,"4,20",,0.05,400,0,,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,continuous_lambda_raw_4_20,0.008478870464050929,120.02715393072081,8000,adaptive_raw,"4,20",,0.05,400,0,,wsdld_20000_24000.csv,WSD linear,0
0.008173606778800102,continuous_lambda_raw_4_20,0.02051791730064503,151.0264789573972,8000,adaptive_raw,"4,20",,0.05,400,0,,wsdcon_3.csv,WSD-con 3e-5,0
0.006687305974578527,continuous_lambda_raw_4_20,0.010673458446877032,59.607747685714884,8000,adaptive_raw,"4,20",,0.05,400,0,,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,continuous_lambda_raw_4_20,0.003873078160591311,51.413116363150316,8000,adaptive_raw,"4,20",,0.05,400,0,,wsdcon_18.csv,WSD-con 18e-5,0
0.003408385839825258,continuous_lambda_projected_7_20,0.002422295604313579,-28.931297155084835,5000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,continuous_lambda_projected_7_20,0.002143400934997007,-31.65383777637669,5000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,continuous_lambda_projected_7_20,0.0024857031112429824,-44.6044313402612,5000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,continuous_lambda_projected_7_20,0.0024176732580486926,-17.38638334413246,5000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,continuous_lambda_projected_7_20,0.0021796881040004796,-12.980213849793598,5000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,continuous_lambda_projected_7_20,0.0015540729076563263,-58.536721801181976,5000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,continuous_lambda_projected_7_20,0.0016199659124351243,-50.12901949232995,5000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,continuous_lambda_projected_7_20,0.0035332408271218857,-37.67874920026754,5000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,continuous_lambda_projected_7_20,0.004732704340121828,-4.091883932312113,5000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,continuous_lambda_projected_7_20,0.0012771849913954755,-7.560247951088018,5000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,continuous_lambda_projected_7_20,0.002197365083357589,-53.2674268238057,5000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,continuous_lambda_projected_7_20,0.001940719081565073,-49.638233311115656,5000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,continuous_lambda_projected_7_20,0.003459032025479737,-57.680469355934335,5000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,continuous_lambda_projected_7_20,0.005885644556724195,-11.98780825794138,5000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,continuous_lambda_projected_7_20,0.0024210352425308125,-5.352674101304544,5000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,continuous_lambda_projected_7_20,0.00340837175814107,-0.0004131481836089357,5000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,continuous_lambda_projected_7_20,0.002817650705672515,-10.154181107666027,5000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,continuous_lambda_projected_7_20,0.00527712658273539,17.60432153696385,5000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,continuous_lambda_projected_7_20,0.0030427873627805473,3.9742107074286492,5000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,continuous_lambda_projected_7_20,0.0022764580780240446,-9.116861827164124,5000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,continuous_lambda_projected_7_20,0.002887672109786004,-22.955769034291063,5000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,continuous_lambda_projected_7_20,0.0022835717466353823,-29.69977874835068,5000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,continuous_lambda_projected_7_20,0.0070603342965304015,24.534071112963773,5000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,continuous_lambda_projected_7_20,0.005726059581662268,16.03843120156212,5000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,continuous_lambda_projected_7_20,0.001563042665627762,13.12948196692425,5000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.004701998914275349,continuous_lambda_projected_7_20,0.004056413258588575,-13.730025622225572,5000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,continuous_lambda_projected_7_20,0.003254934670903571,-15.534266633061,5000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,continuous_lambda_projected_7_20,0.007979845464310782,-2.370572988559705,5000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,continuous_lambda_projected_7_20,0.007142290507763234,6.8037044351538345,5000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,continuous_lambda_projected_7_20,0.0027631687673168553,8.022605470191358,5000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.003408385839825258,continuous_lambda_projected_7_20,0.0056351683183500515,65.33246478453148,5000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,continuous_lambda_projected_7_20,0.004372088808372779,39.41185061279779,5000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,0
0.004487187642230267,continuous_lambda_projected_7_20,0.011928999552231255,165.84579258428747,5000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,continuous_lambda_projected_7_20,0.004912773978593075,67.87298483500675,5000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,continuous_lambda_projected_7_20,0.0027125606333387835,8.293680090918842,5000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.0037480705220761528,continuous_lambda_projected_7_20,0.0062776686334265475,67.4906754408982,5000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,0
0.003248313740665229,continuous_lambda_projected_7_20,0.004650042733305578,43.15251248955052,5000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,0
0.0056693997340904675,continuous_lambda_projected_7_20,0.015904130098129996,180.52582008810268,5000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,continuous_lambda_projected_7_20,0.008216787709744834,66.512964414226,5000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,continuous_lambda_projected_7_20,0.002356298883045724,70.54356727437394,5000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.004701998914275349,continuous_lambda_projected_7_20,0.00850129291863094,80.80167761887118,5000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,continuous_lambda_projected_7_20,0.0063971046060658605,66.00521565195618,5000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,0
0.008173606778800102,continuous_lambda_projected_7_20,0.019528270915570637,138.91864930695155,5000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.006687305974578527,continuous_lambda_projected_7_20,0.010394738749649956,55.43985558855922,5000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,continuous_lambda_projected_7_20,0.003784310425484027,47.942853474616065,5000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.003408385839825258,continuous_lambda_projected_7_20,0.0022095149386177977,-35.17415449856828,8000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,continuous_lambda_projected_7_20,0.0020753550384836968,-33.82360256737557,8000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,continuous_lambda_projected_7_20,0.001925827099706994,-57.08164549254731,8000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,continuous_lambda_projected_7_20,0.0023405053646304817,-20.023265207208652,8000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,continuous_lambda_projected_7_20,0.002193292470898778,-12.437086098613914,8000,adaptive_projected_raw,"7,20",1.0,0.01,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,continuous_lambda_projected_7_20,0.0015514858823204541,-58.60574465762597,8000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,continuous_lambda_projected_7_20,0.0015996377341373437,-50.754826600901225,8000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,continuous_lambda_projected_7_20,0.003322186323631867,-41.40144495976627,8000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,continuous_lambda_projected_7_20,0.004673263869062348,-5.296443352845004,8000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,continuous_lambda_projected_7_20,0.001264872834214382,-8.45137395450587,8000,adaptive_projected_raw,"7,20",1.0,0.01,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,continuous_lambda_projected_7_20,0.0019385919110212735,-58.770898369719404,8000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,continuous_lambda_projected_7_20,0.0017743820483317318,-53.95468845343494,8000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,continuous_lambda_projected_7_20,0.0032081357570570863,-60.750059993367515,8000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,continuous_lambda_projected_7_20,0.0057642622615026035,-13.802923278594259,8000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,continuous_lambda_projected_7_20,0.0023935004638786323,-6.429111619792327,8000,adaptive_projected_raw,"7,20",1.0,0.01,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,continuous_lambda_projected_7_20,0.0031460450090073045,-7.69692291737144,8000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,continuous_lambda_projected_7_20,0.0026345400081535936,-15.992992332000266,8000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,continuous_lambda_projected_7_20,0.0044758295837790145,-0.25312198545830444,8000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,continuous_lambda_projected_7_20,0.0028328618962864018,-3.199091953514388,8000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,continuous_lambda_projected_7_20,0.0022401012462080175,-10.568337257948512,8000,adaptive_projected_raw,"7,20",1.0,0.02,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,continuous_lambda_projected_7_20,0.0028997333573586104,-22.633970191351327,8000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,continuous_lambda_projected_7_20,0.0022921467498724004,-29.43579552746691,8000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,continuous_lambda_projected_7_20,0.006598317505488531,16.384764083795677,8000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,continuous_lambda_projected_7_20,0.005595939185068917,13.401545141841043,8000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,continuous_lambda_projected_7_20,0.0015216014451080431,10.130060445957678,8000,adaptive_projected_raw,"7,20",1.0,0.02,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.004701998914275349,continuous_lambda_projected_7_20,0.0037164061567300723,-20.961143877617673,8000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,continuous_lambda_projected_7_20,0.003014657986261012,-21.769459787852185,8000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,continuous_lambda_projected_7_20,0.006859656061899756,-16.07553131022088,8000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,continuous_lambda_projected_7_20,0.006826805243747926,2.0860309024246737,8000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,continuous_lambda_projected_7_20,0.0026674992762645696,4.2825271189474545,8000,adaptive_projected_raw,"7,20",1.0,0.02,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.003408385839825258,continuous_lambda_projected_7_20,0.005335802164404564,56.54924105300596,8000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,continuous_lambda_projected_7_20,0.004163160827357406,32.74980925115645,8000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,0
0.004487187642230267,continuous_lambda_projected_7_20,0.010832669102068251,141.41332981306056,8000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,continuous_lambda_projected_7_20,0.004599178922368601,57.157218478301594,8000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,continuous_lambda_projected_7_20,0.0026326314506984272,5.102663739653268,8000,adaptive_projected_raw,"7,20",1.0,0.05,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.0037480705220761528,continuous_lambda_projected_7_20,0.0062798391915142755,67.54858678688124,8000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,0
0.003248313740665229,continuous_lambda_projected_7_20,0.004651773859614271,43.20580556549394,8000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,0
0.0056693997340904675,continuous_lambda_projected_7_20,0.015164748392446945,167.48419768781395,8000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,continuous_lambda_projected_7_20,0.008008551466727873,62.29306299434227,8000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,continuous_lambda_projected_7_20,0.002289979041629647,65.74348761658926,8000,adaptive_projected_raw,"7,20",1.0,0.05,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.004701998914275349,continuous_lambda_projected_7_20,0.008119304749626601,72.67772489219966,8000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,7.008313029715088,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,continuous_lambda_projected_7_20,0.006127227079255534,59.001879018179146,8000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,7.00325081270318,wsdld_20000_24000.csv,WSD linear,0
0.008173606778800102,continuous_lambda_projected_7_20,0.017981416870182277,119.9936620002409,8000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.006687305974578527,continuous_lambda_projected_7_20,0.009959089514036628,48.92528548709494,8000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,continuous_lambda_projected_7_20,0.0036455631595700825,42.51870372916149,8000,adaptive_projected_raw,"7,20",1.0,0.05,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.003408385839825258,continuous_lambda_projected_4_20,0.003318759958892511,-2.6295696891330156,5000,adaptive_projected_raw,"4,20",1.0,0.01,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,continuous_lambda_projected_4_20,0.0027329962948898097,-12.85353800251039,5000,adaptive_projected_raw,"4,20",1.0,0.01,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,continuous_lambda_projected_4_20,0.0024857031112429824,-44.6044313402612,5000,adaptive_projected_raw,"4,20",1.0,0.01,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,continuous_lambda_projected_4_20,0.0024176732580486926,-17.38638334413246,5000,adaptive_projected_raw,"4,20",1.0,0.01,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,continuous_lambda_projected_4_20,0.0021796881040004796,-12.980213849793598,5000,adaptive_projected_raw,"4,20",1.0,0.01,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,continuous_lambda_projected_4_20,0.002345721453350168,-37.415226326883186,5000,adaptive_projected_raw,"4,20",1.0,0.01,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,continuous_lambda_projected_4_20,0.0019051578272442043,-41.349328317835365,5000,adaptive_projected_raw,"4,20",1.0,0.01,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,continuous_lambda_projected_4_20,0.0035332408271218857,-37.67874920026754,5000,adaptive_projected_raw,"4,20",1.0,0.01,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,continuous_lambda_projected_4_20,0.004732704340121828,-4.091883932312113,5000,adaptive_projected_raw,"4,20",1.0,0.01,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,continuous_lambda_projected_4_20,0.0012771849913954755,-7.560247951088018,5000,adaptive_projected_raw,"4,20",1.0,0.01,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,continuous_lambda_projected_4_20,0.003795178149492062,-19.285856532849532,5000,adaptive_projected_raw,"4,20",1.0,0.01,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,continuous_lambda_projected_4_20,0.0030195390206920352,-21.642796676456722,5000,adaptive_projected_raw,"4,20",1.0,0.01,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,continuous_lambda_projected_4_20,0.003459032025479737,-57.680469355934335,5000,adaptive_projected_raw,"4,20",1.0,0.01,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,continuous_lambda_projected_4_20,0.005885644556724195,-11.98780825794138,5000,adaptive_projected_raw,"4,20",1.0,0.01,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,continuous_lambda_projected_4_20,0.0024210352425308125,-5.352674101304544,5000,adaptive_projected_raw,"4,20",1.0,0.01,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,continuous_lambda_projected_4_20,0.004581942351518433,34.43144546549757,5000,adaptive_projected_raw,"4,20",1.0,0.02,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,continuous_lambda_projected_4_20,0.0036058491219511514,14.978931388367233,5000,adaptive_projected_raw,"4,20",1.0,0.02,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear,0
0.004487187642230267,continuous_lambda_projected_4_20,0.00527712658273539,17.60432153696385,5000,adaptive_projected_raw,"4,20",1.0,0.02,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,continuous_lambda_projected_4_20,0.0030427873627805473,3.9742107074286492,5000,adaptive_projected_raw,"4,20",1.0,0.02,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,continuous_lambda_projected_4_20,0.0022764580780240446,-9.116861827164124,5000,adaptive_projected_raw,"4,20",1.0,0.02,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,continuous_lambda_projected_4_20,0.004149184198418093,10.701871108864648,5000,adaptive_projected_raw,"4,20",1.0,0.02,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,0
0.003248313740665229,continuous_lambda_projected_4_20,0.003125766319520964,-3.772647315747535,5000,adaptive_projected_raw,"4,20",1.0,0.02,100,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,continuous_lambda_projected_4_20,0.0070603342965304015,24.534071112963773,5000,adaptive_projected_raw,"4,20",1.0,0.02,100,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,continuous_lambda_projected_4_20,0.005726059581662268,16.03843120156212,5000,adaptive_projected_raw,"4,20",1.0,0.02,100,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,continuous_lambda_projected_4_20,0.001563042665627762,13.12948196692425,5000,adaptive_projected_raw,"4,20",1.0,0.02,100,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.004701998914275349,continuous_lambda_projected_4_20,0.0061805806376025695,31.445811670398772,5000,adaptive_projected_raw,"4,20",1.0,0.02,400,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,continuous_lambda_projected_4_20,0.004682716194529102,21.516742273153945,5000,adaptive_projected_raw,"4,20",1.0,0.02,400,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear,0
0.008173606778800102,continuous_lambda_projected_4_20,0.007979845464310782,-2.370572988559705,5000,adaptive_projected_raw,"4,20",1.0,0.02,400,0,20.0,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,continuous_lambda_projected_4_20,0.007142290507763234,6.8037044351538345,5000,adaptive_projected_raw,"4,20",1.0,0.02,400,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,continuous_lambda_projected_4_20,0.0027631687673168553,8.022605470191358,5000,adaptive_projected_raw,"4,20",1.0,0.02,400,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.003408385839825258,continuous_lambda_projected_4_20,0.007352221352136496,115.70977282646591,5000,adaptive_projected_raw,"4,20",1.0,0.05,25,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,continuous_lambda_projected_4_20,0.005518292527090685,75.9606007890795,5000,adaptive_projected_raw,"4,20",1.0,0.05,25,0,4.004001000250068,wsdld_20000_24000.csv,WSD linear,0
0.004487187642230267,continuous_lambda_projected_4_20,0.011928999552231255,165.84579258428747,5000,adaptive_projected_raw,"4,20",1.0,0.05,25,0,20.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,continuous_lambda_projected_4_20,0.004912773978593075,67.87298483500675,5000,adaptive_projected_raw,"4,20",1.0,0.05,25,0,20.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,continuous_lambda_projected_4_20,0.0027125606333387835,8.293680090918842,5000,adaptive_projected_raw,"4,20",1.0,0.05,25,0,20.0,wsdcon_18.csv,WSD-con 18e-5,0
0.0037480705220761528,continuous_lambda_projected_4_20,0.008459685092018792,125.70773527849082,5000,adaptive_projected_raw,"4,20",1.0,0.05,100,0,4.0102314211878,wsd_20000_24000.csv,WSD sharp,0
