base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,fit_start,group,lambda,locality,locality_factor,n_cal,nonharm,nuisance,response_rule,ridge,role,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale,variant,win
0.001679822173746335,4,0.31719290614959983,0.001679822173746335,0.0,0.0032175260315346916,5000,extra_control,9.025353913540956,linear,0.0,523,1,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0010205764325544777,0.3419384415095338,0.03613142873501342,0.011165403292270872,constant_24000.csv,Constant 24k,400,400,observation_bracket_mplld_neff,0
0.004118245803084534,4,0.31719290614959983,0.004118245803084534,0.0,0.0032175260315346916,5000,extra_control,9.025353913540956,linear,0.0,523,1,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0010205764325544777,0.3419384415095338,0.03613142873501342,0.011165403292270872,constant_72000.csv,Constant 72k,400,400,observation_bracket_mplld_neff,0
0.003408385839825258,4,0.11699600726200535,0.003709133879041713,8.823767418065387,0.0024361875684991503,6500,core_wsd,9.031125300869606,linear,0.8168498168498168,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.00028502421845573374,0.34168257529043333,0.021978684412383518,0.004137687837064086,wsd_20000_24000.csv,WSD sharp,25,25,observation_bracket_mplld_neff,0
0.0031360955249893426,4,0.11702931518392075,0.0030635952636158593,-2.3118001602878357,0.002436566437683609,6500,core_wsd,9.02761081624502,linear,0.8168498168498168,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.00028514970160223806,0.3418165975693817,0.021987301737221163,0.0041376864671786775,wsdld_20000_24000.csv,WSD linear,25,25,observation_bracket_mplld_neff,1
0.004487187642230267,4,0.06304044231694965,0.006723198246457161,49.83100290219931,0.0020748736121909872,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0001308009502642869,0.16974582201534158,0.011033975357548494,0.004225380580244277,wsdcon_3.csv,WSD-con 3e-5,25,25,observation_bracket_mplld_neff,0
0.002926482771138891,4,0.06304044231694965,0.003432192182222771,17.28045065124626,0.0020748736121909872,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0001308009502642869,0.16974582201534158,0.011033975357548494,0.004225380580244277,wsdcon_9.csv,WSD-con 9e-5,25,25,observation_bracket_mplld_neff,0
0.002504818961791151,4,0.06304044231694965,0.002306165325536894,-7.9308580494058205,0.0020748736121909872,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0001308009502642869,0.16974582201534158,0.011033975357548494,0.004225380580244277,wsdcon_18.csv,WSD-con 18e-5,25,25,observation_bracket_mplld_neff,1
0.004428106847791531,4,0.11704455610718335,0.004428106847791531,0.0,0.0024367399093950842,6500,extra_control,9.02600304324791,linear,0.0,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0002852071410438058,0.34187794345988887,0.02199124619922855,0.004137685863865542,cosine_24000.csv,Cosine 24k,25,25,observation_bracket_mplld_neff,0
0.003761619732988638,4,0.11705071017612824,0.003761619732988638,0.0,0.002436809974416282,6500,extra_control,9.025353913540956,linear,0.0,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0002852303380696987,0.34190271770192204,0.021992839162242834,0.004137685624441649,constant_24000.csv,Constant 24k,25,25,observation_bracket_mplld_neff,0
0.0015795124507172926,4,0.11705071017612824,0.0015795124507172926,0.0,0.002436809974416282,6500,extra_control,9.025353913540956,linear,0.0,512,1,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0002852303380696987,0.34190271770192204,0.021992839162242834,0.004137685624441649,constant_72000.csv,Constant 72k,25,25,observation_bracket_mplld_neff,0
0.0037480705220761528,4,0.19240902005822672,0.004418185915587833,17.878943033880958,0.002360154057546734,6500,core_wsd,9.031125300869606,linear,0.8168498168498168,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0004541149293990147,0.34168257529043333,0.020174961153537178,0.003486420374021885,wsd_20000_24000.csv,WSD sharp,100,100,observation_bracket_mplld_neff,0
0.003248313740665229,4,0.19246801308555714,0.003411119561085902,5.012010335779071,0.0023604811600065963,6500,core_wsd,9.02761081624502,linear,0.8168498168498168,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0004543171187923607,0.3418165975693817,0.020183066169603577,0.003486486550795547,wsdld_20000_24000.csv,WSD linear,100,100,observation_bracket_mplld_neff,0
0.0056693997340904675,4,0.10057651203544883,0.010793872033615886,90.38826930321449,0.0020531601790880426,6500,core_wsd,18.05070782708191,linear,0.9998554913294798,512,0,mpl_ld4,observation_bracket,0.001953125,main_parameter_light_candidate,sample_size_ridge,0.0002064996894627528,0.16974582201534158,0.010001758799733298,0.003471798942535814,wsdcon_3.csv,WSD-con 3e-5,100,100,observation_bracket_mplld_neff,0
