attenuation,attenuation_factor,base_mae,coefficient,cooldown_support_span,corr_mae,delta_pct,effective_tau_steps,fit_start,group,ld_component,nonharm,split,tau_rule,tau_steps,test_curve,test_label,test_scale,train_scale,variant,win
,,0.004776169698442608,123.59805310897927,,0.0046150736936335255,-3.372912081863666,,8000,extra_control,full,1,cross_scale,,64,constant_72000.csv,Constant 72k,100,400,cosine_fit_amplitude_mpl_ld_lag,1
,,0.004701998914275349,123.59805310897927,,0.013338362781667175,183.67430586110257,,8000,core_wsd,full,0,same_scale,,64,wsd_20000_24000.csv,WSD sharp,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0038535563963712593,123.59805310897927,,0.013583963545255654,252.50459959654754,,8000,core_wsd,full,0,same_scale,,64,wsdld_20000_24000.csv,WSD linear,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.008173606778800102,123.59805310897927,,0.025275842609897518,209.23732073159567,,8000,core_wsd,full,0,same_scale,,64,wsdcon_3.csv,WSD-con 3e-5,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.006687305974578527,123.59805310897927,,0.024321452093115682,263.69581690403453,,8000,core_wsd,full,0,same_scale,,64,wsdcon_9.csv,WSD-con 9e-5,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0025579541942073844,123.59805310897927,,0.013733680334561108,436.9009486433227,,8000,core_wsd,full,0,same_scale,,64,wsdcon_18.csv,WSD-con 18e-5,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.007134640765897494,123.59805310897927,,0.022090095083034653,209.61748191474436,,8000,extra_control,full,0,same_scale,,64,cosine_24000.csv,Cosine 24k,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001679822173746335,123.59805310897927,,0.0017719276161093777,5.483047182168654,,8000,extra_control,full,0,same_scale,,64,constant_24000.csv,Constant 24k,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004118245803084534,123.59805310897927,,0.003811351163261098,-7.4520719378521445,,8000,extra_control,full,1,same_scale,,64,constant_72000.csv,Constant 72k,400,400,cosine_fit_amplitude_mpl_ld_lag,1
,,0.003408385839825258,67.10267828455461,,0.021861175929086485,541.3938138590339,,8000,core_wsd,full,0,same_scale,,128,wsd_20000_24000.csv,WSD sharp,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0031360955249893426,67.10267828455461,,0.021199455460914524,575.9824530850847,,8000,core_wsd,full,0,same_scale,,128,wsdld_20000_24000.csv,WSD linear,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004487187642230267,67.10267828455461,,0.03916899006641543,772.907335048446,,8000,core_wsd,full,0,same_scale,,128,wsdcon_3.csv,WSD-con 3e-5,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002926482771138891,67.10267828455461,,0.03364157628904744,1049.5566152250144,,8000,core_wsd,full,0,same_scale,,128,wsdcon_9.csv,WSD-con 9e-5,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002504818961791151,67.10267828455461,,0.019529494916793035,679.6769033889717,,8000,core_wsd,full,0,same_scale,,128,wsdcon_18.csv,WSD-con 18e-5,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004428106847791531,67.10267828455461,,0.02430371263507959,448.85108852332235,,8000,extra_control,full,0,same_scale,,128,cosine_24000.csv,Cosine 24k,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003761619732988638,67.10267828455461,,0.0054384221311318676,44.57660574879525,,8000,extra_control,full,0,same_scale,,128,constant_24000.csv,Constant 24k,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0015795124507172926,67.10267828455461,,0.0018976885507323948,20.143943776486918,,8000,extra_control,full,0,same_scale,,128,constant_72000.csv,Constant 72k,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0037480705220761528,67.10267828455461,,0.025952875434447863,592.4329540115456,,8000,core_wsd,full,0,cross_scale,,128,wsd_20000_24000.csv,WSD sharp,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003248313740665229,67.10267828455461,,0.025082930745199832,672.1831309331299,,8000,core_wsd,full,0,cross_scale,,128,wsdld_20000_24000.csv,WSD linear,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0056693997340904675,67.10267828455461,,0.04302686276087405,658.9315408851971,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_3.csv,WSD-con 3e-5,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004934623402238123,67.10267828455461,,0.03884192025684571,687.1303864693863,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_9.csv,WSD-con 9e-5,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0013816404339982303,67.10267828455461,,0.022111598863753825,1500.3873598116013,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_18.csv,WSD-con 18e-5,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0032781062167547585,67.10267828455461,,0.027978430321856672,753.493708619198,,8000,extra_control,full,0,cross_scale,,128,cosine_24000.csv,Cosine 24k,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001848699219840022,67.10267828455461,,0.0035333039431038504,91.1237861294498,,8000,extra_control,full,0,cross_scale,,128,constant_24000.csv,Constant 24k,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004776169698442608,67.10267828455461,,0.004660657857258546,-2.4185037064685444,,8000,extra_control,full,1,cross_scale,,128,constant_72000.csv,Constant 72k,100,25,cosine_fit_amplitude_mpl_ld_lag,1
,,0.004701998914275349,67.10267828455461,,0.02907485994787648,518.3510561775059,,8000,core_wsd,full,0,cross_scale,,128,wsd_20000_24000.csv,WSD sharp,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0038535563963712593,67.10267828455461,,0.028477697452187065,638.9978119693118,,8000,core_wsd,full,0,cross_scale,,128,wsdld_20000_24000.csv,WSD linear,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.008173606778800102,67.10267828455461,,0.048336911318111346,491.3779880319527,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_3.csv,WSD-con 3e-5,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.006687305974578527,67.10267828455461,,0.04487389659661428,571.0310066146254,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_9.csv,WSD-con 9e-5,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0025579541942073844,67.10267828455461,,0.02605016099166382,918.3982594628048,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_18.csv,WSD-con 18e-5,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.007134640765897494,67.10267828455461,,0.037919391033350784,431.48283533208496,,8000,extra_control,full,0,cross_scale,,128,cosine_24000.csv,Cosine 24k,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001679822173746335,67.10267828455461,,0.002619369778914655,55.93137296627913,,8000,extra_control,full,0,cross_scale,,128,constant_24000.csv,Constant 24k,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004118245803084534,67.10267828455461,,0.0037308839403421006,-9.405991804867565,,8000,extra_control,full,1,cross_scale,,128,constant_72000.csv,Constant 72k,400,25,cosine_fit_amplitude_mpl_ld_lag,1
,,0.003408385839825258,59.05979842995463,,0.01923919263866081,464.4663938530847,,8000,core_wsd,full,0,cross_scale,,128,wsd_20000_24000.csv,WSD sharp,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0031360955249893426,59.05979842995463,,0.018689422046450223,495.9455602524651,,8000,core_wsd,full,0,cross_scale,,128,wsdld_20000_24000.csv,WSD linear,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004487187642230267,59.05979842995463,,0.034143011847170474,660.9000240114847,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_3.csv,WSD-con 3e-5,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002926482771138891,59.05979842995463,,0.029620139488704168,912.141256419459,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_9.csv,WSD-con 9e-5,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002504818961791151,59.05979842995463,,0.017183857712985705,586.0319238679765,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_18.csv,WSD-con 18e-5,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004428106847791531,59.05979842995463,,0.021698473579020827,390.0169378216947,,8000,extra_control,full,0,cross_scale,,128,cosine_24000.csv,Cosine 24k,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003761619732988638,59.05979842995463,,0.005237441774267702,39.23368511538807,,8000,extra_control,full,0,cross_scale,,128,constant_24000.csv,Constant 24k,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0015795124507172926,59.05979842995463,,0.0018414113764224907,16.580997863376368,,8000,extra_control,full,0,cross_scale,,128,constant_72000.csv,Constant 72k,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0037480705220761528,59.05979842995463,,0.022728332600302405,506.4008792372614,,8000,core_wsd,full,0,same_scale,,128,wsd_20000_24000.csv,WSD sharp,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003248313740665229,59.05979842995463,,0.022022559366602874,577.9689748223898,,8000,core_wsd,full,0,same_scale,,128,wsdld_20000_24000.csv,WSD linear,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0056693997340904675,59.05979842995463,,0.03773998032339401,565.6785919761676,,8000,core_wsd,full,0,same_scale,,128,wsdcon_3.csv,WSD-con 3e-5,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004934623402238123,59.05979842995463,,0.03457162632225103,600.5930038464719,,8000,core_wsd,full,0,same_scale,,128,wsdcon_9.csv,WSD-con 9e-5,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0013816404339982303,59.05979842995463,,0.019542781049896183,1314.4621544798547,,8000,core_wsd,full,0,same_scale,,128,wsdcon_18.csv,WSD-con 18e-5,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0032781062167547585,59.05979842995463,,0.024795714465112938,656.4036314131414,,8000,extra_control,full,0,same_scale,,128,cosine_24000.csv,Cosine 24k,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001848699219840022,59.05979842995463,,0.003322564499355397,79.72444969403496,,8000,extra_control,full,0,same_scale,,128,constant_24000.csv,Constant 24k,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004776169698442608,59.05979842995463,,0.0046181248791123545,-3.3090285586332424,,8000,extra_control,full,1,same_scale,,128,constant_72000.csv,Constant 72k,100,100,cosine_fit_amplitude_mpl_ld_lag,1
,,0.004701998914275349,59.05979842995463,,0.025309677644013224,438.2748508761372,,8000,core_wsd,full,0,cross_scale,,128,wsd_20000_24000.csv,WSD sharp,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0038535563963712593,59.05979842995463,,0.02488317284060549,545.7197010023516,,8000,core_wsd,full,0,cross_scale,,128,wsdld_20000_24000.csv,WSD linear,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.008173606778800102,59.05979842995463,,0.04242374650373153,419.03336742068467,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_3.csv,WSD-con 3e-5,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.006687305974578527,59.05979842995463,,0.03978561892163029,494.94240390485203,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_9.csv,WSD-con 9e-5,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0025579541942073844,59.05979842995463,,0.02296999435607001,797.9830212787514,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_18.csv,WSD-con 18e-5,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.007134640765897494,59.05979842995463,,0.03413987456207503,378.5086689333888,,8000,extra_control,full,0,cross_scale,,128,cosine_24000.csv,Cosine 24k,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001679822173746335,59.05979842995463,,0.0024060944727870752,43.23507037777754,,8000,extra_control,full,0,cross_scale,,128,constant_24000.csv,Constant 24k,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004118245803084534,59.05979842995463,,0.003719070293486689,-9.692852944786967,,8000,extra_control,full,1,cross_scale,,128,constant_72000.csv,Constant 72k,400,100,cosine_fit_amplitude_mpl_ld_lag,1
,,0.003408385839825258,33.25857422038083,,0.01089901425548447,219.77055320835518,,8000,core_wsd,full,0,cross_scale,,128,wsd_20000_24000.csv,WSD sharp,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0031360955249893426,33.25857422038083,,0.010708374211302902,241.45561338853963,,8000,core_wsd,full,0,cross_scale,,128,wsdld_20000_24000.csv,WSD linear,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004487187642230267,33.25857422038083,,0.018920994528275045,321.6671117161203,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_3.csv,WSD-con 3e-5,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002926482771138891,33.25857422038083,,0.0168466526955185,475.66211773604044,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_9.csv,WSD-con 9e-5,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002504818961791151,33.25857422038083,,0.009903643841562188,295.38361824282384,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_18.csv,WSD-con 18e-5,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004428106847791531,33.25857422038083,,0.01334097499392549,201.27942826355135,,8000,extra_control,full,0,cross_scale,,128,cosine_24000.csv,Cosine 24k,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003761619732988638,33.25857422038083,,0.004592705144737333,22.093817842889486,,8000,extra_control,full,0,cross_scale,,128,constant_24000.csv,Constant 24k,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0015795124507172926,33.25857422038083,,0.0016830347550769974,6.554067004200759,,8000,extra_control,full,0,cross_scale,,128,constant_72000.csv,Constant 72k,25,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0037480705220761528,33.25857422038083,,0.012384133241216077,230.41355994433604,,8000,core_wsd,full,0,cross_scale,,128,wsd_20000_24000.csv,WSD sharp,100,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003248313740665229,33.25857422038083,,0.012205015211870573,275.7338787530752,,8000,core_wsd,full,0,cross_scale,,128,wsdld_20000_24000.csv,WSD linear,100,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0056693997340904675,33.25857422038083,,0.02167198974883881,282.2625104122352,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_3.csv,WSD-con 3e-5,100,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004934623402238123,33.25857422038083,,0.020872700907588037,322.9846779821358,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_9.csv,WSD-con 9e-5,100,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0013816404339982303,33.25857422038083,,0.011303945722178185,718.1539454130265,,8000,core_wsd,full,0,cross_scale,,128,wsdcon_18.csv,WSD-con 18e-5,100,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0032781062167547585,33.25857422038083,,0.01459243507259728,345.148329789125,,8000,extra_control,full,0,cross_scale,,128,cosine_24000.csv,Cosine 24k,100,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001848699219840022,33.25857422038083,,0.0026465211248115623,43.15585231006806,,8000,extra_control,full,0,cross_scale,,128,constant_24000.csv,Constant 24k,100,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004776169698442608,33.25857422038083,,0.004587049241344627,-3.959667872765249,,8000,extra_control,full,1,cross_scale,,128,constant_72000.csv,Constant 72k,100,400,cosine_fit_amplitude_mpl_ld_lag,1
,,0.004701998914275349,33.25857422038083,,0.013275352005107672,182.33422098000656,,8000,core_wsd,full,0,same_scale,,128,wsd_20000_24000.csv,WSD sharp,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0038535563963712593,33.25857422038083,,0.013396309983843788,247.63497937797302,,8000,core_wsd,full,0,same_scale,,128,wsdld_20000_24000.csv,WSD linear,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.008173606778800102,33.25857422038083,,0.024238466291440584,196.54553916525487,,8000,core_wsd,full,0,same_scale,,128,wsdcon_3.csv,WSD-con 3e-5,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.006687305974578527,33.25857422038083,,0.023531433008728078,251.88210466489332,,8000,core_wsd,full,0,same_scale,,128,wsdcon_9.csv,WSD-con 9e-5,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0025579541942073844,33.25857422038083,,0.01315774517499571,414.38548840288405,,8000,core_wsd,full,0,same_scale,,128,wsdcon_18.csv,WSD-con 18e-5,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.007134640765897494,33.25857422038083,,0.022036643499177708,208.86829795985716,,8000,extra_control,full,0,same_scale,,128,cosine_24000.csv,Cosine 24k,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001679822173746335,33.25857422038083,,0.0017664357206383942,5.156114036695558,,8000,extra_control,full,0,same_scale,,128,constant_24000.csv,Constant 24k,400,400,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004118245803084534,33.25857422038083,,0.0037715699744252117,-8.418046062225448,,8000,extra_control,full,1,same_scale,,128,constant_72000.csv,Constant 72k,400,400,cosine_fit_amplitude_mpl_ld_lag,1
,,0.003408385839825258,25.327146248606155,,0.02171093608680981,536.9858668325794,,8000,core_wsd,full,0,same_scale,,256,wsd_20000_24000.csv,WSD sharp,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0031360955249893426,25.327146248606155,,0.02060571397246144,557.0499466061852,,8000,core_wsd,full,0,same_scale,,256,wsdld_20000_24000.csv,WSD linear,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004487187642230267,25.327146248606155,,0.03869523865924276,762.349465733732,,8000,core_wsd,full,0,same_scale,,256,wsdcon_3.csv,WSD-con 3e-5,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002926482771138891,25.327146248606155,,0.03312385357355834,1031.8656614085457,,8000,core_wsd,full,0,same_scale,,256,wsdcon_9.csv,WSD-con 9e-5,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002504818961791151,25.327146248606155,,0.019078627106071038,661.6768875155853,,8000,core_wsd,full,0,same_scale,,256,wsdcon_18.csv,WSD-con 18e-5,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004428106847791531,25.327146248606155,,0.02408945058907645,444.0124056873378,,8000,extra_control,full,0,same_scale,,256,cosine_24000.csv,Cosine 24k,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003761619732988638,25.327146248606155,,0.005437351807323645,44.54815194739592,,8000,extra_control,full,0,same_scale,,256,constant_24000.csv,Constant 24k,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0015795124507172926,25.327146248606155,,0.0018937894928374405,19.897091787875908,,8000,extra_control,full,0,same_scale,,256,constant_72000.csv,Constant 72k,25,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0037480705220761528,25.327146248606155,,0.025568537771346798,582.1786735534455,,8000,core_wsd,full,0,cross_scale,,256,wsd_20000_24000.csv,WSD sharp,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003248313740665229,25.327146248606155,,0.024287521258534055,647.6962879072194,,8000,core_wsd,full,0,cross_scale,,256,wsdld_20000_24000.csv,WSD linear,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0056693997340904675,25.327146248606155,,0.04247128275958087,649.1319143400367,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_3.csv,WSD-con 3e-5,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004934623402238123,25.327146248606155,,0.03823479307488567,674.8269717511592,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_9.csv,WSD-con 9e-5,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0013816404339982303,25.327146248606155,,0.02167502911799031,1468.7894320859223,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_18.csv,WSD-con 18e-5,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0032781062167547585,25.327146248606155,,0.027946653188772565,752.524333895411,,8000,extra_control,full,0,cross_scale,,256,cosine_24000.csv,Cosine 24k,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001848699219840022,25.327146248606155,,0.0035322149512612877,91.06488028739199,,8000,extra_control,full,0,cross_scale,,256,constant_24000.csv,Constant 24k,100,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004776169698442608,25.327146248606155,,0.0046402040560108585,-2.8467506603897297,,8000,extra_control,full,1,cross_scale,,256,constant_72000.csv,Constant 72k,100,25,cosine_fit_amplitude_mpl_ld_lag,1
,,0.004701998914275349,25.327146248606155,,0.028719631019234124,510.79620695021504,,8000,core_wsd,full,0,cross_scale,,256,wsd_20000_24000.csv,WSD sharp,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0038535563963712593,25.327146248606155,,0.027577058609945703,615.6261845788457,,8000,core_wsd,full,0,cross_scale,,256,wsdld_20000_24000.csv,WSD linear,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.008173606778800102,25.327146248606155,,0.04744003770424638,480.40518694013616,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_3.csv,WSD-con 3e-5,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.006687305974578527,25.327146248606155,,0.044285134506748286,562.2268320770143,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_9.csv,WSD-con 9e-5,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0025579541942073844,25.327146248606155,,0.025620951236189994,901.6188442392723,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_18.csv,WSD-con 18e-5,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.007134640765897494,25.327146248606155,,0.037735927789443145,428.9113920046988,,8000,extra_control,full,0,cross_scale,,256,cosine_24000.csv,Cosine 24k,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001679822173746335,25.327146248606155,,0.0026042149038183276,55.02920157378413,,8000,extra_control,full,0,cross_scale,,256,constant_24000.csv,Constant 24k,400,25,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004118245803084534,25.327146248606155,,0.0036765536203967743,-10.725250599586255,,8000,extra_control,full,1,cross_scale,,256,constant_72000.csv,Constant 72k,400,25,cosine_fit_amplitude_mpl_ld_lag,1
,,0.003408385839825258,22.309263003669088,,0.019116412600822873,460.8641010491623,,8000,core_wsd,full,0,cross_scale,,256,wsd_20000_24000.csv,WSD sharp,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0031360955249893426,22.309263003669088,,0.018175329455741785,479.5528009563277,,8000,core_wsd,full,0,cross_scale,,256,wsdld_20000_24000.csv,WSD linear,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004487187642230267,22.309263003669088,,0.03374477391216315,652.0250233037052,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_3.csv,WSD-con 3e-5,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002926482771138891,22.309263003669088,,0.029177275954489323,897.0082941282612,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_9.csv,WSD-con 9e-5,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.002504818961791151,22.309263003669088,,0.016775740123067324,569.7386269813006,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_18.csv,WSD-con 18e-5,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004428106847791531,22.309263003669088,,0.021510123840579477,385.76343299636983,,8000,extra_control,full,0,cross_scale,,256,cosine_24000.csv,Cosine 24k,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003761619732988638,22.309263003669088,,0.005237678156747332,39.239969176415215,,8000,extra_control,full,0,cross_scale,,256,constant_24000.csv,Constant 24k,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0015795124507172926,22.309263003669088,,0.0018364932643937155,16.269628869321174,,8000,extra_control,full,0,cross_scale,,256,constant_72000.csv,Constant 72k,25,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0037480705220761528,22.309263003669088,,0.022408709800108707,497.8732168490775,,8000,core_wsd,full,0,same_scale,,256,wsd_20000_24000.csv,WSD sharp,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.003248313740665229,22.309263003669088,,0.021339883236961708,556.952651149746,,8000,core_wsd,full,0,same_scale,,256,wsdld_20000_24000.csv,WSD linear,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0056693997340904675,22.309263003669088,,0.03722429198464381,556.5825965809349,,8000,core_wsd,full,0,same_scale,,256,wsdcon_3.csv,WSD-con 3e-5,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004934623402238123,22.309263003669088,,0.03406189624732794,590.2633386750242,,8000,core_wsd,full,0,same_scale,,256,wsdcon_9.csv,WSD-con 9e-5,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0013816404339982303,22.309263003669088,,0.019173302736273098,1287.7201523980339,,8000,core_wsd,full,0,same_scale,,256,wsdcon_18.csv,WSD-con 18e-5,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0032781062167547585,22.309263003669088,,0.024787273675633107,656.1461416028146,,8000,extra_control,full,0,same_scale,,256,cosine_24000.csv,Cosine 24k,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001848699219840022,22.309263003669088,,0.003322841695693441,79.73944382261303,,8000,extra_control,full,0,same_scale,,256,constant_24000.csv,Constant 24k,100,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004776169698442608,22.309263003669088,,0.0045955336168763145,-3.7820281307256343,,8000,extra_control,full,1,same_scale,,256,constant_72000.csv,Constant 72k,100,100,cosine_fit_amplitude_mpl_ld_lag,1
,,0.004701998914275349,22.309263003669088,,0.025016849235184754,432.04710786370396,,8000,core_wsd,full,0,cross_scale,,256,wsd_20000_24000.csv,WSD sharp,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0038535563963712593,22.309263003669088,,0.024108922155970856,525.6278532389787,,8000,core_wsd,full,0,cross_scale,,256,wsdld_20000_24000.csv,WSD linear,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.008173606778800102,22.309263003669088,,0.04150359866599858,407.7758178145605,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_3.csv,WSD-con 3e-5,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.006687305974578527,22.309263003669088,,0.03929433959827107,487.5959578886717,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_9.csv,WSD-con 9e-5,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.0025579541942073844,22.309263003669088,,0.022607473960916093,783.8107426673961,,8000,core_wsd,full,0,cross_scale,,256,wsdcon_18.csv,WSD-con 18e-5,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.007134640765897494,22.309263003669088,,0.03397415734907441,376.1859561516504,,8000,extra_control,full,0,cross_scale,,256,cosine_24000.csv,Cosine 24k,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.001679822173746335,22.309263003669088,,0.0023919788559937467,42.39476614713102,,8000,extra_control,full,0,cross_scale,,256,constant_24000.csv,Constant 24k,400,100,cosine_fit_amplitude_mpl_ld_lag,0
,,0.004118245803084534,22.309263003669088,,0.003656943312124397,-11.201431702173426,,8000,extra_control,full,1,cross_scale,,256,constant_72000.csv,Constant 72k,400,100,cosine_fit_amplitude_mpl_ld_lag,1
