bootstrap,full_kappa,kappa,retention,scale,subset_n,tau,train_curve,train_label
8,0.020363296999888605,0.019354589137089616,0.09773562923051074,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
9,0.020363296999888605,0.015307643997547079,0.19207434344335203,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
10,0.020363296999888605,0.025766127311140613,0.2042847620804267,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
11,0.020363296999888605,0.020545975573982158,0.12280946282067966,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
12,0.020363296999888605,0.014832523604986533,0.12442513691336993,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
13,0.020363296999888605,0.014829834092958929,0.14588837966490364,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
14,0.020363296999888605,0.022642538318427163,0.21992226564729117,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
15,0.020363296999888605,0.012305237558833948,0.10795225804086639,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
16,0.020363296999888605,0.015184522624953052,0.16673137524845438,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
17,0.020363296999888605,0.029558363299207926,0.4264151222646277,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
18,0.020363296999888605,0.018186776259743968,0.21635590830408769,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
19,0.020363296999888605,0.01398285858007765,0.16568237757565302,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
20,0.020363296999888605,0.015794832380125638,0.13443145829915912,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
21,0.020363296999888605,0.025493989539386707,0.29874896126963973,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
22,0.020363296999888605,0.019466541751604685,0.2396342161049138,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
23,0.020363296999888605,0.02264586912361205,0.24563935639785459,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
24,0.020363296999888605,0.03,0.3362118182872456,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
25,0.020363296999888605,0.019814728670050068,0.4408407656630765,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
26,0.020363296999888605,0.012156529173446048,0.08904698759900737,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
27,0.020363296999888605,0.01573530919649154,0.10627193962687607,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
28,0.020363296999888605,0.019584575759942244,0.22727876252906112,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
29,0.020363296999888605,0.012238184670631244,0.11306294762923345,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
30,0.020363296999888605,0.013613252041979058,0.08309194392350282,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
31,0.020363296999888605,0.019593267990982953,0.1530462023454504,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
32,0.020363296999888605,0.01640649855925624,0.11866385546348354,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
33,0.020363296999888605,0.017042940167877697,0.11731931078748886,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
34,0.020363296999888605,0.011577168949494737,0.12151924402300593,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
35,0.020363296999888605,0.009826577237169499,0.0917137352323996,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
36,0.020363296999888605,0.013733246320663976,0.16373686550196817,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
37,0.020363296999888605,0.019788558682834054,0.1485141765494073,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
38,0.020363296999888605,0.027071462959819464,0.2623657514147523,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
39,0.020363296999888605,0.025303638418218432,0.2409922123448042,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
40,0.020363296999888605,0.019711303259894706,0.2506635026308731,25,174,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
41,0.020363296999888605,0.019563960309819297,0.13605607889474122,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
42,0.020363296999888605,0.014296597828848581,0.18007491953520657,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
43,0.020363296999888605,0.020746818780869678,0.2771133978422852,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
44,0.020363296999888605,0.023463558284531623,0.15148855388543422,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
45,0.020363296999888605,0.013296304261386022,0.1108852149280134,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
46,0.020363296999888605,0.017344309882263903,0.10714336537254046,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
47,0.020363296999888605,0.010759356615278718,0.08724133114413735,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
48,0.020363296999888605,0.027596059093391603,0.38602437893169356,25,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
49,0.020363296999888605,0.01930628892782586,0.14104317698039515,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
50,0.020363296999888605,0.009633973963328775,0.05424744405106994,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
51,0.020363296999888605,0.014827357286646246,0.14744878546257806,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
52,0.020363296999888605,0.02152677085125579,0.3117706381595398,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
53,0.020363296999888605,0.019554680757944348,0.4668562292155781,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
54,0.020363296999888605,0.020218237092139577,0.2584994489805475,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
55,0.020363296999888605,0.013600180584233968,0.5332170903495819,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
56,0.020363296999888605,0.01968151368360505,0.25284491107003787,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
57,0.020363296999888605,0.019699525923642713,0.15387402201199013,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
58,0.020363296999888605,0.022960798656072347,0.1584426054617674,25,175,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
59,0.020363296999888605,0.02184922182866243,0.23733137005313412,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
60,0.020363296999888605,0.018208224535969476,0.2018066401482946,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
61,0.020363296999888605,0.018809321028897343,0.2097503338224331,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
62,0.020363296999888605,0.03,0.44598363754302944,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
63,0.020363296999888605,0.015562711642429304,0.09698753723322516,25,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
64,0.020363296999888605,0.025771255706971714,0.43692251385047054,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
65,0.020363296999888605,0.022701626303862594,0.32970539738381055,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
66,0.020363296999888605,0.009114325987532378,0.05568419442651433,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
67,0.020363296999888605,0.021606875260810766,0.2576429041119565,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
68,0.020363296999888605,0.024240603417556326,0.26400202771855336,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
69,0.020363296999888605,0.024049180492456038,0.2460188941514162,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
70,0.020363296999888605,0.022020858144529205,0.2489171260081744,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
71,0.020363296999888605,0.029777927737918732,0.36580099138833017,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
72,0.020363296999888605,0.017648135775150578,0.1189437207782301,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
73,0.020363296999888605,0.019584601884298156,0.14533746071529827,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
74,0.020363296999888605,0.016057237284433104,0.1595960474276061,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
75,0.020363296999888605,0.018682937453665647,0.2337373364740887,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
76,0.020363296999888605,0.03,0.3294055267157287,25,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
77,0.020363296999888605,0.015760214514244742,0.1634447922107673,25,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
78,0.020363296999888605,0.02385889804161538,0.21165499164948773,25,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
79,0.020363296999888605,0.0214019486422815,0.2776359524149009,25,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
0,0.02933539389382345,0.029247991252483996,0.20544069541216736,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
1,0.02933539389382345,0.029056470909452774,0.19852419266558846,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
2,0.02933539389382345,0.024379627547222976,0.14471654184907135,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
3,0.02933539389382345,0.027274249469328823,0.180720841926391,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
4,0.02933539389382345,0.03,0.35280450282561227,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
5,0.02933539389382345,0.02704881480430301,0.21779016573289717,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
6,0.02933539389382345,0.02886701976766553,0.15098342065539985,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
7,0.02933539389382345,0.017866613852551592,0.1032787958457197,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
8,0.02933539389382345,0.02669695371160825,0.30343507948399007,100,175,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
9,0.02933539389382345,0.025188868009575874,0.15758968114067567,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
10,0.02933539389382345,0.029032894630205332,0.17988176664277555,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
11,0.02933539389382345,0.03,0.619676654470253,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
12,0.02933539389382345,0.03,0.19646674848406973,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
13,0.02933539389382345,0.02790814791225188,0.18311275787976675,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
14,0.02933539389382345,0.0210966964317199,0.11610203200464911,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
15,0.02933539389382345,0.03,0.30334570436842256,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
16,0.02933539389382345,0.03,0.358077148547061,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
17,0.02933539389382345,0.026145402930330904,0.18097411236870098,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
18,0.02933539389382345,0.03,0.2704377353962641,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
19,0.02933539389382345,0.03,0.2785427086147963,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
20,0.02933539389382345,0.02990306600129514,0.2140947215639001,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
21,0.02933539389382345,0.03,0.22928846344446988,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
22,0.02933539389382345,0.019249979445384726,0.10074561278008544,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
23,0.02933539389382345,0.03,0.20404501133064934,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
24,0.02933539389382345,0.02906397639236835,0.1867346329344991,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
25,0.02933539389382345,0.024727907542013785,0.15531321246622476,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
26,0.02933539389382345,0.025748940310197737,0.14113223141164458,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
27,0.02933539389382345,0.02587932547701848,0.15577348786602857,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
28,0.02933539389382345,0.027403313026595627,0.18923888977256192,100,174,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
29,0.02933539389382345,0.019468365722074592,0.09171060100865407,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
30,0.02933539389382345,0.025609935896669177,0.15304232853788477,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
31,0.02933539389382345,0.02468373087172193,0.1631446618480053,100,174,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
32,0.02933539389382345,0.03,0.25380034013862385,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
33,0.02933539389382345,0.023944237720569788,0.15309997939074207,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
34,0.02933539389382345,0.023554773769661773,0.15759325951665973,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
35,0.02933539389382345,0.026051297999586092,0.19254722490013446,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
36,0.02933539389382345,0.03,0.3240435408291716,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
37,0.02933539389382345,0.028730932721812756,0.20492463273900305,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
38,0.02933539389382345,0.026076024095680342,0.1635356716660382,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
39,0.02933539389382345,0.020801726402246673,0.12818910166376607,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
40,0.02933539389382345,0.026992570459226418,0.1816965764827585,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
41,0.02933539389382345,0.03,0.236469027516867,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
42,0.02933539389382345,0.03,0.3329053476901243,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
43,0.02933539389382345,0.03,0.3412234029518585,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
44,0.02933539389382345,0.03,0.2128541817873094,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
45,0.02933539389382345,0.02799489956128522,0.1953774652753379,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
46,0.02933539389382345,0.03,0.21389534631388332,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
47,0.02933539389382345,0.03,0.27833202377152716,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
48,0.02933539389382345,0.029487304102251574,0.2743443911881737,100,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
49,0.02933539389382345,0.026382056883886198,0.19370501088747327,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
50,0.02933539389382345,0.027206231386886298,0.18743322261847636,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
51,0.02933539389382345,0.020197199295707593,0.12141130750475478,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
52,0.02933539389382345,0.021075497376681136,0.12013296749134025,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
53,0.02933539389382345,0.02336785744713068,0.12819994644803012,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
54,0.02933539389382345,0.03,0.26587726837192704,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
55,0.02933539389382345,0.006016187856950763,0.8653550687693476,100,174,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
56,0.02933539389382345,0.018269212204283524,0.11010613908672387,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
57,0.02933539389382345,0.02795348750358115,0.20457234447691333,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
58,0.02933539389382345,0.029366196181685282,0.19288256529113157,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
59,0.02933539389382345,0.016481507407146094,0.08057368894526193,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
60,0.02933539389382345,0.028667785988831865,0.22520891580779343,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
61,0.02933539389382345,0.027627129485428985,0.1341611510769677,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
62,0.02933539389382345,0.02591829660044191,0.11967837560968798,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
63,0.02933539389382345,0.028350984634995254,0.13331210588358244,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
64,0.02933539389382345,0.03,0.25345406505545226,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
65,0.02933539389382345,0.03,0.25597473610970023,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
66,0.02933539389382345,0.03,0.2961166618017759,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
67,0.02933539389382345,0.027268911008398036,0.19137813757387606,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
68,0.02933539389382345,0.03,0.5192547810804932,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
69,0.02933539389382345,0.02178677584834691,0.10936220379479532,100,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
70,0.02933539389382345,0.02739766659690791,0.195401812739584,100,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
71,0.02933539389382345,0.023271127416227146,0.12387414437324991,100,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
72,0.02933539389382345,0.03,0.2530626208940225,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
73,0.02933539389382345,0.03,0.27074242699430434,100,175,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
74,0.02933539389382345,0.02424504580110246,0.15527695440514186,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
75,0.02933539389382345,0.029290729110148864,0.14563174393900766,100,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
76,0.02933539389382345,0.02576875549713111,0.16346113638127688,100,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
77,0.02933539389382345,0.022547739769862147,0.11396588016972412,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
78,0.02933539389382345,0.03,0.3356576696499317,100,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
79,0.02933539389382345,0.025782657388048566,0.13005889703428977,100,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
0,0.03,0.03,0.15439456452989084,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
1,0.03,0.03,0.15684155588980342,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
2,0.03,0.03,0.11614821272004805,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
3,0.03,0.03,0.3432498448405647,400,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
4,0.03,0.03,0.2415581950032938,400,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
5,0.03,0.03,0.5267806167360793,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
6,0.03,0.03,0.10206171592838843,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
7,0.03,0.03,0.1923027674990552,400,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
8,0.03,0.03,0.22617905593310372,400,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
9,0.03,0.03,0.2367317634878316,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
10,0.03,0.03,0.16280719178929004,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
11,0.03,0.03,0.14422446611387224,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
12,0.03,0.03,0.06854460241503321,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
13,0.03,0.03,0.17913246434716731,400,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
14,0.03,0.03,0.25025549349515425,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
15,0.03,0.026548500888673943,0.055981554452173635,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
16,0.03,0.03,0.08764167329125938,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
17,0.03,0.03,0.15408038976285085,400,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
18,0.03,0.03,0.45929931625739406,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
19,0.03,0.03,0.17258737246360117,400,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
20,0.03,0.03,0.25815615484081433,400,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
21,0.03,0.03,0.1251801154667268,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
22,0.03,0.03,0.21688395428903015,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
23,0.03,0.03,0.19315158089981888,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
24,0.03,0.03,0.25836766949316353,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
25,0.03,0.03,0.1702033395769276,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
26,0.03,0.03,0.2054976398431641,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
27,0.03,0.03,0.17110188408980914,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
28,0.03,0.03,0.17081438084564848,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
29,0.03,0.03,0.17599308833433902,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
30,0.03,0.03,0.250584042299037,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
31,0.03,0.03,0.3388827812966077,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
32,0.03,0.03,0.2546442888689918,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
33,0.03,0.03,0.14625685422294832,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
34,0.03,0.03,0.11598379067070723,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
35,0.03,0.03,0.24919983115390518,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
36,0.03,0.03,0.2690579196975089,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
37,0.03,0.03,0.1483813827791769,400,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
38,0.03,0.03,0.17814093453317761,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
39,0.03,0.03,0.21164286109064687,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
40,0.03,0.03,0.1664857338106164,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
41,0.03,0.03,0.13522275307337414,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
42,0.03,0.03,0.10203009513116584,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
43,0.03,0.03,0.4881018670269463,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
44,0.03,0.03,0.12402236622511785,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
45,0.03,0.03,0.09709659445839869,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
46,0.03,0.03,0.1925724858760874,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
47,0.03,0.03,0.12737425956431422,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
48,0.03,0.03,0.22770088790090723,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
49,0.03,0.03,0.1155847766038212,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
50,0.03,0.03,0.20283302318757349,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
51,0.03,0.03,0.07650860364923012,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
52,0.03,0.03,0.15036578650049015,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
53,0.03,0.03,0.10106109730706676,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
54,0.03,0.03,0.6477180749537781,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
55,0.03,0.03,0.3053404755228549,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
56,0.03,0.03,0.1518836717032645,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
57,0.03,0.03,0.3898630486483904,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
58,0.03,0.03,0.21401026323217126,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
59,0.03,0.03,0.529621492787944,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
60,0.03,0.03,0.22468012308802016,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
61,0.03,0.03,0.16572232180361934,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
62,0.03,0.02633215535341167,0.08704176365301511,400,173,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
63,0.03,0.03,0.32679829175853625,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
64,0.03,0.03,0.3215535784019219,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
65,0.03,0.03,0.09003042391071682,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
66,0.03,0.03,0.09899929279867169,400,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
67,0.03,0.03,0.11582264593326416,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
68,0.03,0.03,0.2537132571968034,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
69,0.03,0.03,0.3766857646844353,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
70,0.03,0.03,0.28031141763883316,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
71,0.03,0.03,0.35393948307854867,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
72,0.03,0.03,0.21484839104573344,400,172,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
73,0.03,0.03,0.24955437102633227,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
74,0.03,0.03,0.15644610027509345,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
75,0.03,0.03,0.41238037365791047,400,170,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
76,0.03,0.03,0.3762433704146277,400,169,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
77,0.03,0.03,0.1903225448706321,400,174,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
78,0.03,0.03,0.21276485345648682,400,171,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
79,0.03,0.03,0.18111243210946212,400,168,0.07506249912819138,wsdld_20000_24000.csv,WSD linear
0,0.013164132074861909,0.009267744078871964,0.18982424253490204,25,94,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
1,0.013164132074861909,0.01334719060504927,0.24165332799341438,25,95,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
2,0.013164132074861909,0.012980797937767815,0.25455264632632846,25,96,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
3,0.013164132074861909,0.011327806974538047,0.3080435417102319,25,96,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
4,0.013164132074861909,0.011807512981570392,0.2489649544061221,25,94,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
5,0.013164132074861909,0.013391943097285601,0.3636229944426311,25,96,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
6,0.013164132074861909,0.013711953053050247,0.42652840616121335,25,95,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
7,0.013164132074861909,0.01189224288631359,0.2714995553705604,25,94,0.02145866287055983,wsdcon_3.csv,WSD-con 3e-5
