base_mae,corr_mae,delta_pct,kappa_hat,kappa_star,lambda,n_cal,protocol,ridge,source_dot,source_energy,target_curve,target_label,terminal_corr_error,terminal_mpl_error,test_scale,train_scales
0.003248313740665229,0.001603822407726719,-50.626000572276354,0.07882117112934564,0.07309102076755729,9.026482506002322,500,single_source_400M,0.002,0.00017016216112340332,0.00015883827511477847,wsdld_20000_24000.csv,WSD linear,0.004067184491429288,-0.01688244050216925,100,400
0.003248313740665229,0.0017311244518707916,-46.706981219238045,0.06310343762170142,0.07309102076755729,9.026482506002322,1000,leave_one_scale_out_mean_kappa,0.002,0.00013655768611192507,0.00016575111283667233,wsdld_20000_24000.csv,WSD linear,-0.00011038123128903621,-0.01688244050216925,100,"25,400"
0.003248313740665229,0.0017311244518707916,-46.706981219238045,0.06310343762170142,0.07309102076755729,9.026482506002322,1000,leave_one_scale_out_median_kappa,0.002,0.00013655768611192507,0.00016575111283667233,wsdld_20000_24000.csv,WSD linear,-0.00011038123128903621,-0.01688244050216925,100,"25,400"
0.003248313740665229,0.001621750196005362,-50.07408995926481,0.06938632096056037,0.07309102076755729,9.026482506002322,1500,all_scale_mean_kappa,0.002,0.0001496929739106532,0.00015955124842927993,wsdld_20000_24000.csv,WSD linear,0.0015595260784060372,-0.01688244050216925,100,"25,100,400"
0.003248313740665229,0.001603822407726719,-50.626000572276354,0.07882117112934564,0.07309102076755729,9.026482506002322,1500,all_scale_median_kappa,0.002,0.0001496929739106532,0.00015955124842927993,wsdld_20000_24000.csv,WSD linear,0.004067184491429288,-0.01688244050216925,100,"25,100,400"
0.0056693997340904675,0.003245220745718448,-42.759006280599245,0.03271892621544682,0.03170588603525045,18.05070782708191,500,same_scale,0.002,6.655048243684779e-05,3.4005700511921416e-05,wsdcon_3.csv,WSD-con 3e-5,0.009897373312384605,0.009496824379844337,100,100
0.0056693997340904675,0.010162135233144505,79.24534712271085,0.09537244623194537,0.03170588603525045,18.05070782708191,1000,leave_one_scale_out_pooled,0.001,0.00010267377845186566,7.655599188641415e-05,wsdcon_3.csv,WSD-con 3e-5,0.010664385053455572,0.009496824379844337,100,"25,400"
0.0056693997340904675,0.025056815127317767,341.9659276563182,0.2177278516860714,0.03170588603525045,18.05070782708191,1500,all_scale_pooled,0.0006666666666666666,0.00016922426088871343,0.00011056169239833557,wsdcon_3.csv,WSD-con 3e-5,0.01216227427886718,0.009496824379844337,100,"25,100,400"
0.0056693997340904675,0.004098937174086869,-27.700684969526947,0.0186012135954047,0.03170588603525045,18.05070782708191,500,single_source_25M,0.002,3.7948123595473736e-05,4.008858888909031e-05,wsdcon_3.csv,WSD-con 3e-5,0.009724542618533505,0.009496824379844337,100,25
0.0056693997340904675,0.003285503820634984,-42.04847118330647,0.031783300219353904,0.03170588603525045,18.05070782708191,500,single_source_400M,0.002,6.472565485639192e-05,3.646740299732384e-05,wsdcon_3.csv,WSD-con 3e-5,0.009885919269194687,0.009496824379844337,100,400
0.0056693997340904675,0.003646517887292426,-35.680705924373655,0.0251922569073793,0.03170588603525045,18.05070782708191,1000,leave_one_scale_out_mean_kappa,0.002,5.133688922593283e-05,3.8277995943207075e-05,wsdcon_3.csv,WSD-con 3e-5,0.009805230943864096,0.009496824379844337,100,"25,400"
