base_mae,corr_mae,delta_pct,kappa_hat,kappa_star,kernel,n_cal,param,ridge,scale,source_dot,source_energy,target_curve,target_label,terminal_corr_error,terminal_mpl_error
0.003248313740665229,0.0016393179181859504,-49.533264054406544,0.08195208763827826,0.07309102076755729,lr_time_exp,500,9.026482506002322,0.002,100,0.00017596354950810943,0.00014715151961449514,wsdld_20000_24000.csv,WSD linear,0.004899340697796184,-0.01688244050216925
0.003248313740665229,0.003248313740665229,0.0,0.0,0.002430340044760083,eta_level,500,0.0,0.002,100,0.0,2.61969019790991e-08,wsdld_20000_24000.csv,WSD linear,-0.01688244050216925,-0.01688244050216925
0.003248313740665229,0.0018884134016213876,-41.864808870504746,0.016804179527727073,0.020648885579010505,drop_cumsum,500,0.0,0.002,100,0.016538884076584492,0.9822125317273098,wsdld_20000_24000.csv,WSD linear,-0.002121649205014009,-0.01688244050216925
0.003248313740665229,0.0032483120250845635,-5.281450015104383e-05,4.2059397716379624e-05,44.43299599938448,drop_impulse,500,0.0,0.002,100,8.41187972587721e-08,4.3415097287796476e-11,wsdld_20000_24000.csv,WSD linear,-0.016882431038804935,-0.01688244050216925
0.003248313740665229,0.0030190670108503955,-7.0574072616484855,0.016749729756589338,0.13427726066211337,step_time_exp,500,255.9679919979995,0.002,100,3.3606874705946654e-05,6.412950795562305e-06,wsdld_20000_24000.csv,WSD linear,-0.015488875333930174,-0.01688244050216925
0.003248313740665229,0.005281762157958739,62.60012362220515,0.18980534226210807,0.05812067063106899,power_law_lr_time,500,255.9679919979995,0.002,100,0.0007638789555626834,0.0020245387535395044,wsdld_20000_24000.csv,WSD linear,0.04507499428597406,-0.01688244050216925
0.003248313740665229,0.0018776913192292126,-42.19489036041585,0.08195194921870803,0.06566006406308032,signed_lr_time_exp,500,9.026482506002322,0.002,100,0.00017596320743819814,0.00014715097219468166,wsdld_20000_24000.csv,WSD linear,0.00489930390770521,-0.01688244050216925
0.0056693997340904675,0.003245220745718448,-42.759006280599245,0.03271892621544682,0.03170588603525045,lr_time_exp,500,18.05070782708191,0.002,100,6.655048243684779e-05,3.4005700511921416e-05,wsdcon_3.csv,WSD-con 3e-5,0.009897373312384605,0.009496824379844337
0.0056693997340904675,0.0056693997340904675,0.0,0.0,0.001597350869786807,eta_level,500,0.0,0.002,100,0.0,2.61969019790991e-08,wsdcon_3.csv,WSD-con 3e-5,0.009496824379844337,0.009496824379844337
0.0056693997340904675,0.008894109852123154,56.87921595371546,0.016804179527727073,0.003998561281446714,drop_cumsum,500,0.0,0.002,100,0.016538884076584492,0.9822125317273098,wsdcon_3.csv,WSD-con 3e-5,0.024620585954798546,0.009496824379844337
