scale,scheme,split,curve,mae_loss,rmse_loss,mse_loss,huber_loss,prede,worste,r2_score,best_loss,weight_cosine_24000,weight_constant_24000,weight_wsdcon_9
400,cosine_wsdcon_3_1_3,test,constant_72000.csv,0.007796667384362031,0.00919347303380859,8.451994642336571e-05,0.0012815934732492646,0.002806579220058218,0.009506576808099102,0.9951194657980499,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,cosine_wsdcon_3_1_3,test,cosine_72000.csv,0.009163307153569984,0.010545952705972285,0.00011121711847660415,0.0015749308576292118,0.003350375075726647,0.007824729892575419,0.9956114215768636,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,cosine_wsdcon_3_1_3,test,wsd_20000_24000.csv,0.005963805305797738,0.009947016167979156,9.894313064603874e-05,0.00028515757239017646,0.002104719733726155,0.009775988034886982,0.9965435165016446,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,cosine_wsdcon_3_1_3,test,wsdld_20000_24000.csv,0.005133858903340792,0.00827692340160654,6.850746099606199e-05,0.00023246611921290292,0.0017987603051646752,0.010546479174711137,0.9975142280589762,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,cosine_wsdcon_3_1_3,test,wsdcon_3.csv,0.009096046252024535,0.014974798846838078,0.00022424460050326304,0.0002921110932364886,0.003098711355538113,0.019020944640485312,0.9930012312202603,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,cosine_wsdcon_3_1_3,test,wsdcon_18.csv,0.002640076739876032,0.0038762795282134043,1.5025542980846332e-05,5.3763022038223135e-05,0.000869420357357258,0.006354725304804546,0.9994897409279371,0.00045534943080468963,1.2857142857142856,0.42857142857142855,1.2857142857142856
400,constant_wsdcon_1_3_3,train,cosine_24000.csv,0.006728788016355042,0.00839558338039859,7.0485820297225e-05,0.000317952740785715,0.0023568485836258893,0.006643741397505758,0.997855468235581,0.0003849755062257746,0.42857142857142855,1.2857142857142856,1.2857142857142856
400,constant_wsdcon_1_3_3,train,constant_24000.csv,0.0009755316594904131,0.0018239698220799889,3.326865911858506e-06,1.9269173732869963e-05,0.00031388262289270766,0.003678502365578412,0.9998652946086797,0.0003849755062257746,0.42857142857142855,1.2857142857142856,1.2857142857142856
400,constant_wsdcon_1_3_3,train,wsdcon_9.csv,0.006289274639444808,0.00828231527011468,6.859674623357482e-05,0.0001899516801289789,0.0021545385098838397,0.00926944040842478,0.9979156008906739,0.0003849755062257746,0.42857142857142855,1.2857142857142856,1.2857142857142856
400,constant_wsdcon_1_3_3,test,constant_72000.csv,0.0037131735393916196,0.0050355140473036415,2.5356401720592297e-05,0.0005018866683872462,0.0013184475685462636,0.010094323084985073,0.9985358156142711,0.0003849755062257746,0.42857142857142855,1.2857142857142856,1.2857142857142856
400,constant_wsdcon_1_3_3,test,cosine_72000.csv,0.0052009667023241975,0.0064509106052084665,4.161424763639106e-05,0.0007849453540358629,0.0018785043732592356,0.008411497243870107,0.9983579201495807,0.0003849755062257746,0.42857142857142855,1.2857142857142856,1.2857142857142856
400,constant_wsdcon_1_3_3,test,wsd_20000_24000.csv,0.0036944313853568595,0.00694125015063724,4.8180953653721506e-05,0.0001738142809135771,0.0013011429687554902,0.0069919520720646364,0.9983168445333018,0.0003849755062257746,0.42857142857142855,1.2857142857142856,1.2857142857142856
