attenuation,audit,base_mae,base_tau,corr_mae,delta_pct,description,kappa,mode,nonharm,nuisance,route,scale,source_kappa,target_curve,target_label,tau,train_curves,win
1.0,strict_cross_family_p3,0.0056693997340904675,1536.0,0.0032348401535444594,-42.94210489175501,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.04558388881020212,strict_cross_family_p3,1,none,full_step_from_finite_tail,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,1536.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,strict_cross_family_p3,0.008173606778800102,1536.0,0.0034115360398824447,-58.26155903742578,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.06008455401630307,strict_cross_family_p3,1,none,full_step_from_finite_tail,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,1536.0,wsd_20000_24000+wsdld_20000_24000,1
0.47072920848590566,strict_cross_family_p3,0.002926482771138891,768.0,0.002144285224155469,-26.728247119630787,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.02182427346353632,strict_cross_family_p3,1,none,medium_step_from_finite_tail,25,0.046362692329489835,wsdcon_9.csv,WSD-con 9e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
0.47072920848590566,strict_cross_family_p3,0.004934623402238123,768.0,0.004748627494876391,-3.7692016634414904,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.033916623404312306,strict_cross_family_p3,1,none,medium_step_from_finite_tail,100,0.07205124048580856,wsdcon_9.csv,WSD-con 9e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
0.47072920848590566,strict_cross_family_p3,0.006687305974578527,768.0,0.005810744572512218,-13.107840517519541,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.04420898939044786,strict_cross_family_p3,1,none,medium_step_from_finite_tail,400,0.0939159682328732,wsdcon_9.csv,WSD-con 9e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
0.08783285522769078,strict_cross_family_p3,0.002504818961791151,512.0,0.0023994727021865564,-4.205743457373989,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.005534372638710392,strict_cross_family_p3,1,none,weak_step_from_finite_tail,25,0.06301027815119448,wsdcon_18.csv,WSD-con 18e-5,512.0,wsd_20000_24000+wsdld_20000_24000,1
0.08783285522769078,strict_cross_family_p3,0.0013816404339982303,512.0,0.0012658797235587322,-8.37849758815371,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.008588793840711312,strict_cross_family_p3,1,none,weak_step_from_finite_tail,100,0.09778566139568637,wsdcon_18.csv,WSD-con 18e-5,512.0,wsd_20000_24000+wsdld_20000_24000,1
0.08783285522769078,strict_cross_family_p3,0.0025579541942073844,512.0,0.0024679656727277953,-3.5179879953821214,"no same-family source, no nuisance, drop-cubed weak-step attenuation",0.011111749599247671,strict_cross_family_p3,1,none,weak_step_from_finite_tail,400,0.126510171739749,wsdcon_18.csv,WSD-con 18e-5,512.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,cross_family_no_attenuation,0.00744534704076948,8192.0,0.006376339058971219,-14.358067877085535,no same-family source and no weak-step attenuation,0.010778379494651007,cross_family_no_attenuation,1,none,smooth_from_full_step,25,0.010778379494651007,cosine_72000.csv,Cosine,8192.0,wsdcon_3,1
1.0,cross_family_no_attenuation,0.007265129575917493,8192.0,0.0062209427233865825,-14.372584020967627,no same-family source and no weak-step attenuation,0.010529130678293495,cross_family_no_attenuation,1,none,smooth_from_full_step,100,0.010529130678293495,cosine_72000.csv,Cosine,8192.0,wsdcon_3,1
1.0,cross_family_no_attenuation,0.005612615040270773,8192.0,0.004228840341558729,-24.654723133216805,no same-family source and no weak-step attenuation,0.020647941159521073,cross_family_no_attenuation,1,none,smooth_from_full_step,400,0.020647941159521073,cosine_72000.csv,Cosine,8192.0,wsdcon_3,1
1.0,cross_family_no_attenuation,0.003408385839825258,3072.0,0.0023975871670285235,-29.656227912522848,no same-family source and no weak-step attenuation,0.014310314488262638,cross_family_no_attenuation,1,none,finite_tail_from_steps,25,0.014310314488262638,wsd_20000_24000.csv,WSD sharp,3072.0,wsdcon_18+wsdcon_3+wsdcon_9,1
1.0,cross_family_no_attenuation,0.0037480705220761528,3072.0,0.002835207270058507,-24.355551653600884,no same-family source and no weak-step attenuation,0.012999822684978587,cross_family_no_attenuation,1,none,finite_tail_from_steps,100,0.012999822684978587,wsd_20000_24000.csv,WSD sharp,3072.0,wsdcon_18+wsdcon_3+wsdcon_9,1
1.0,cross_family_no_attenuation,0.004701998914275349,3072.0,0.0030324667375916663,-35.506860106133885,no same-family source and no weak-step attenuation,0.02358505053557881,cross_family_no_attenuation,1,none,finite_tail_from_steps,400,0.02358505053557881,wsd_20000_24000.csv,WSD sharp,3072.0,wsdcon_18+wsdcon_3+wsdcon_9,1
1.0,cross_family_no_attenuation,0.0031360955249893426,3072.0,0.0023448523506054563,-25.230200039476646,no same-family source and no weak-step attenuation,0.014310314488262638,cross_family_no_attenuation,1,none,finite_tail_from_steps,25,0.014310314488262638,wsdld_20000_24000.csv,WSD linear,3072.0,wsdcon_18+wsdcon_3+wsdcon_9,1
1.0,cross_family_no_attenuation,0.003248313740665229,3072.0,0.002533733442190611,-21.99850000721535,no same-family source and no weak-step attenuation,0.012999822684978587,cross_family_no_attenuation,1,none,finite_tail_from_steps,100,0.012999822684978587,wsdld_20000_24000.csv,WSD linear,3072.0,wsdcon_18+wsdcon_3+wsdcon_9,1
1.0,cross_family_no_attenuation,0.0038535563963712593,3072.0,0.002545794045851396,-33.93650477650544,no same-family source and no weak-step attenuation,0.02358505053557881,cross_family_no_attenuation,1,none,finite_tail_from_steps,400,0.02358505053557881,wsdld_20000_24000.csv,WSD linear,3072.0,wsdcon_18+wsdcon_3+wsdcon_9,1
1.0,cross_family_no_attenuation,0.004487187642230267,1536.0,0.0018681653954806699,-58.366675422734595,no same-family source and no weak-step attenuation,0.029234822517060725,cross_family_no_attenuation,1,none,full_step_from_finite_tail,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,1536.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,cross_family_no_attenuation,0.0056693997340904675,1536.0,0.0032348401535444594,-42.94210489175501,no same-family source and no weak-step attenuation,0.04558388881020212,cross_family_no_attenuation,1,none,full_step_from_finite_tail,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,1536.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,cross_family_no_attenuation,0.008173606778800102,1536.0,0.0034115360398824447,-58.26155903742578,no same-family source and no weak-step attenuation,0.06008455401630307,cross_family_no_attenuation,1,none,full_step_from_finite_tail,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,1536.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,cross_family_no_attenuation,0.002926482771138891,768.0,0.003183170643163512,8.771207353622202,no same-family source and no weak-step attenuation,0.046362692329489835,cross_family_no_attenuation,0,none,medium_step_from_finite_tail,25,0.046362692329489835,wsdcon_9.csv,WSD-con 9e-5,768.0,wsd_20000_24000+wsdld_20000_24000,0
1.0,cross_family_no_attenuation,0.004934623402238123,768.0,0.006343841268160641,28.557759144970607,no same-family source and no weak-step attenuation,0.07205124048580856,cross_family_no_attenuation,0,none,medium_step_from_finite_tail,100,0.07205124048580856,wsdcon_9.csv,WSD-con 9e-5,768.0,wsd_20000_24000+wsdld_20000_24000,0
1.0,cross_family_no_attenuation,0.006687305974578527,768.0,0.007660856750330815,14.558190988317165,no same-family source and no weak-step attenuation,0.0939159682328732,cross_family_no_attenuation,0,none,medium_step_from_finite_tail,400,0.0939159682328732,wsdcon_9.csv,WSD-con 9e-5,768.0,wsd_20000_24000+wsdld_20000_24000,0
1.0,cross_family_no_attenuation,0.002504818961791151,512.0,0.002285154321957191,-8.769681289736065,no same-family source and no weak-step attenuation,0.06301027815119448,cross_family_no_attenuation,1,none,weak_step_from_finite_tail,25,0.06301027815119448,wsdcon_18.csv,WSD-con 18e-5,512.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,cross_family_no_attenuation,0.0013816404339982303,512.0,0.0024219231990607114,75.2933063816091,no same-family source and no weak-step attenuation,0.09778566139568637,cross_family_no_attenuation,0,none,weak_step_from_finite_tail,100,0.09778566139568637,wsdcon_18.csv,WSD-con 18e-5,512.0,wsd_20000_24000+wsdld_20000_24000,0
1.0,cross_family_no_attenuation,0.0025579541942073844,512.0,0.0037612344157893413,47.04072591709598,no same-family source and no weak-step attenuation,0.126510171739749,cross_family_no_attenuation,0,none,weak_step_from_finite_tail,400,0.126510171739749,wsdcon_18.csv,WSD-con 18e-5,512.0,wsd_20000_24000+wsdld_20000_24000,0
1.0,tau_x0.5,0.00744534704076948,8192.0,0.006639087765992767,-10.829035508509843,minimal route with all nonzero taus multiplied by 0.5,0.015539560822876755,tau_x0.5,1,none,smooth_decay,25,0.015539560822876755,cosine_72000.csv,Cosine,4096.0,wsdcon_3,1
1.0,tau_x0.5,0.007265129575917493,8192.0,0.006326128115744791,-12.92477237137396,minimal route with all nonzero taus multiplied by 0.5,0.01810113550002232,tau_x0.5,1,none,smooth_decay,100,0.01810113550002232,cosine_72000.csv,Cosine,4096.0,wsdcon_3,1
1.0,tau_x0.5,0.005612615040270773,8192.0,0.004444591507898168,-20.810683148442966,minimal route with all nonzero taus multiplied by 0.5,0.03191809774806296,tau_x0.5,1,none,smooth_decay,400,0.03191809774806296,cosine_72000.csv,Cosine,4096.0,wsdcon_3,1
1.0,tau_x0.5,0.003408385839825258,5120.0,0.002060052520762542,-39.559292357928655,minimal route with all nonzero taus multiplied by 0.5,0.022416638918931205,tau_x0.5,1,none,finite_tail,25,0.022416638918931205,wsd_20000_24000.csv,WSD sharp,2560.0,wsdld_20000_24000,1
1.0,tau_x0.5,0.0037480705220761528,5120.0,0.0016514896981030635,-55.93760340485107,minimal route with all nonzero taus multiplied by 0.5,0.03447212484428742,tau_x0.5,1,none,finite_tail,100,0.03447212484428742,wsd_20000_24000.csv,WSD sharp,2560.0,wsdld_20000_24000,1
1.0,tau_x0.5,0.004701998914275349,5120.0,0.001974342494833647,-58.01057101822143,minimal route with all nonzero taus multiplied by 0.5,0.04462655534064768,tau_x0.5,1,none,finite_tail,400,0.04462655534064768,wsd_20000_24000.csv,WSD sharp,2560.0,wsdld_20000_24000,1
1.0,tau_x0.5,0.0031360955249893426,5120.0,0.002023411745456351,-35.479907122305306,minimal route with all nonzero taus multiplied by 0.5,0.0223594804536279,tau_x0.5,1,none,finite_tail,25,0.0223594804536279,wsdld_20000_24000.csv,WSD linear,2560.0,wsd_20000_24000,1
1.0,tau_x0.5,0.003248313740665229,5120.0,0.0015795256813234066,-51.37398024244012,minimal route with all nonzero taus multiplied by 0.5,0.03532453766147947,tau_x0.5,1,none,finite_tail,100,0.03532453766147947,wsdld_20000_24000.csv,WSD linear,2560.0,wsd_20000_24000,1
1.0,tau_x0.5,0.0038535563963712593,5120.0,0.001871892107562001,-51.42429706427322,minimal route with all nonzero taus multiplied by 0.5,0.04755415292740629,tau_x0.5,1,none,finite_tail,400,0.04755415292740629,wsdld_20000_24000.csv,WSD linear,2560.0,wsd_20000_24000,1
1.0,tau_x0.5,0.004487187642230267,1536.0,0.0029710731171029977,-33.78763372537983,minimal route with all nonzero taus multiplied by 0.5,0.046362692329489835,tau_x0.5,1,none,full_step_drop,25,0.046362692329489835,wsdcon_3.csv,WSD-con 3e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x0.5,0.0056693997340904675,1536.0,0.004030464050495772,-28.908451696211667,minimal route with all nonzero taus multiplied by 0.5,0.07205124048580856,tau_x0.5,1,none,full_step_drop,100,0.07205124048580856,wsdcon_3.csv,WSD-con 3e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x0.5,0.008173606778800102,1536.0,0.005534644352071932,-32.286388349056026,minimal route with all nonzero taus multiplied by 0.5,0.0939159682328732,tau_x0.5,1,none,full_step_drop,400,0.0939159682328732,wsdcon_3.csv,WSD-con 3e-5,768.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x0.5,0.002926482771138891,768.0,0.0024791409874958237,-15.28598726275694,minimal route with all nonzero taus multiplied by 0.5,0.031663536618578514,tau_x0.5,1,none,medium_step_drop,25,0.031663536618578514,wsdcon_9.csv,WSD-con 9e-5,384.0,wsdcon_3+wsdcon_18,1
1.0,tau_x0.5,0.004934623402238123,768.0,0.004506906717640581,-8.667666197253244,minimal route with all nonzero taus multiplied by 0.5,0.03785225495006544,tau_x0.5,1,none,medium_step_drop,100,0.03785225495006544,wsdcon_9.csv,WSD-con 9e-5,384.0,wsdcon_3+wsdcon_18,1
1.0,tau_x0.5,0.006687305974578527,768.0,0.006129752375050548,-8.337491983281343,minimal route with all nonzero taus multiplied by 0.5,0.054024472218707945,tau_x0.5,1,none,medium_step_drop,400,0.054024472218707945,wsdcon_9.csv,WSD-con 9e-5,384.0,wsdcon_3+wsdcon_18,1
1.0,tau_x0.5,0.002504818961791151,512.0,0.0022667439404063104,-9.504679779915005,minimal route with all nonzero taus multiplied by 0.5,0.022247865131267912,tau_x0.5,1,none,weak_step_drop,25,0.022247865131267912,wsdcon_18.csv,WSD-con 18e-5,256.0,wsdcon_9,1
1.0,tau_x0.5,0.0013816404339982303,512.0,0.0012380080961864298,-10.395782743282433,minimal route with all nonzero taus multiplied by 0.5,0.024717757222115326,tau_x0.5,1,none,weak_step_drop,100,0.024717757222115326,wsdcon_18.csv,WSD-con 18e-5,256.0,wsdcon_9,1
1.0,tau_x0.5,0.0025579541942073844,512.0,0.0024667531583940834,-3.565389717291667,minimal route with all nonzero taus multiplied by 0.5,0.03659953477036626,tau_x0.5,1,none,weak_step_drop,400,0.03659953477036626,wsdcon_18.csv,WSD-con 18e-5,256.0,wsdcon_9,1
1.0,tau_x0.75,0.00744534704076948,8192.0,0.006500034048162517,-12.696694827394705,minimal route with all nonzero taus multiplied by 0.75,0.012387395267296836,tau_x0.75,1,none,smooth_decay,25,0.012387395267296836,cosine_72000.csv,Cosine,6144.0,wsdcon_3,1
1.0,tau_x0.75,0.007265129575917493,8192.0,0.006268333941949847,-13.720273307606679,minimal route with all nonzero taus multiplied by 0.75,0.013063627176222932,tau_x0.75,1,none,smooth_decay,100,0.013063627176222932,cosine_72000.csv,Cosine,6144.0,wsdcon_3,1
1.0,tau_x0.75,0.005612615040270773,8192.0,0.004313888123574442,-23.139426227843984,minimal route with all nonzero taus multiplied by 0.75,0.024521079014670592,tau_x0.75,1,none,smooth_decay,400,0.024521079014670592,cosine_72000.csv,Cosine,6144.0,wsdcon_3,1
1.0,tau_x0.75,0.003408385839825258,5120.0,0.0020041853239953123,-41.19840246437406,minimal route with all nonzero taus multiplied by 0.75,0.019203875185661478,tau_x0.75,1,none,finite_tail,25,0.019203875185661478,wsd_20000_24000.csv,WSD sharp,3840.0,wsdld_20000_24000,1
1.0,tau_x0.75,0.0037480705220761528,5120.0,0.001550464323112697,-58.63300026025511,minimal route with all nonzero taus multiplied by 0.75,0.029580165197254822,tau_x0.75,1,none,finite_tail,100,0.029580165197254822,wsd_20000_24000.csv,WSD sharp,3840.0,wsdld_20000_24000,1
1.0,tau_x0.75,0.004701998914275349,5120.0,0.0017996012230917819,-61.726889863199204,minimal route with all nonzero taus multiplied by 0.75,0.03840127870327953,tau_x0.75,1,none,finite_tail,400,0.03840127870327953,wsd_20000_24000.csv,WSD sharp,3840.0,wsdld_20000_24000,1
1.0,tau_x0.75,0.0031360955249893426,5120.0,0.002052681639549205,-34.54658433734474,minimal route with all nonzero taus multiplied by 0.75,0.018959557684212446,tau_x0.75,1,none,finite_tail,25,0.018959557684212446,wsdld_20000_24000.csv,WSD linear,3840.0,wsd_20000_24000,1
1.0,tau_x0.75,0.003248313740665229,5120.0,0.0015673082138297878,-51.75009746722263,minimal route with all nonzero taus multiplied by 0.75,0.02997569257685139,tau_x0.75,1,none,finite_tail,100,0.02997569257685139,wsdld_20000_24000.csv,WSD linear,3840.0,wsd_20000_24000,1
1.0,tau_x0.75,0.0038535563963712593,5120.0,0.0017877954685627416,-53.606609462203856,minimal route with all nonzero taus multiplied by 0.75,0.040437843508507036,tau_x0.75,1,none,finite_tail,400,0.040437843508507036,wsdld_20000_24000.csv,WSD linear,3840.0,wsd_20000_24000,1
1.0,tau_x0.75,0.004487187642230267,1536.0,0.002246411399481137,-49.93720836767586,minimal route with all nonzero taus multiplied by 0.75,0.03498977181715929,tau_x0.75,1,none,full_step_drop,25,0.03498977181715929,wsdcon_3.csv,WSD-con 3e-5,1152.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x0.75,0.0056693997340904675,1536.0,0.0032192832341105112,-43.21650641861161,minimal route with all nonzero taus multiplied by 0.75,0.05448128139672865,tau_x0.75,1,none,full_step_drop,100,0.05448128139672865,wsdcon_3.csv,WSD-con 3e-5,1152.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x0.75,0.008173606778800102,1536.0,0.00416674118756755,-49.02200093140235,minimal route with all nonzero taus multiplied by 0.75,0.0715149536342369,tau_x0.75,1,none,full_step_drop,400,0.0715149536342369,wsdcon_3.csv,WSD-con 3e-5,1152.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x0.75,0.002926482771138891,768.0,0.0023552075696480143,-19.520880393516038,minimal route with all nonzero taus multiplied by 0.75,0.03203363796078398,tau_x0.75,1,none,medium_step_drop,25,0.03203363796078398,wsdcon_9.csv,WSD-con 9e-5,576.0,wsdcon_3+wsdcon_18,1
1.0,tau_x0.75,0.004934623402238123,768.0,0.00458367868911096,-7.111884424006709,minimal route with all nonzero taus multiplied by 0.75,0.03890364919778221,tau_x0.75,1,none,medium_step_drop,100,0.03890364919778221,wsdcon_9.csv,WSD-con 9e-5,576.0,wsdcon_3+wsdcon_18,1
1.0,tau_x0.75,0.006687305974578527,768.0,0.005744177126279132,-14.103270463242668,minimal route with all nonzero taus multiplied by 0.75,0.05682501751060039,tau_x0.75,1,none,medium_step_drop,400,0.05682501751060039,wsdcon_9.csv,WSD-con 9e-5,576.0,wsdcon_3+wsdcon_18,1
1.0,tau_x0.75,0.002504818961791151,512.0,0.0021737404354855504,-13.217662887255221,minimal route with all nonzero taus multiplied by 0.75,0.022289470835199516,tau_x0.75,1,none,weak_step_drop,25,0.022289470835199516,wsdcon_18.csv,WSD-con 18e-5,384.0,wsdcon_9,1
1.0,tau_x0.75,0.0013816404339982303,512.0,0.0011930342019345053,-13.65089117419146,minimal route with all nonzero taus multiplied by 0.75,0.02520811839267962,tau_x0.75,1,none,weak_step_drop,100,0.02520811839267962,wsdcon_18.csv,WSD-con 18e-5,384.0,wsdcon_9,1
1.0,tau_x0.75,0.0025579541942073844,512.0,0.002361307632373329,-7.687649852345735,minimal route with all nonzero taus multiplied by 0.75,0.03951330854691599,tau_x0.75,1,none,weak_step_drop,400,0.03951330854691599,wsdcon_18.csv,WSD-con 18e-5,384.0,wsdcon_9,1
1.0,tau_x1.25,0.00744534704076948,8192.0,0.006263574419146951,-15.872633137869052,minimal route with all nonzero taus multiplied by 1.25,0.009823333178540918,tau_x1.25,1,none,smooth_decay,25,0.009823333178540918,cosine_72000.csv,Cosine,10240.0,wsdcon_3,1
1.0,tau_x1.25,0.007265129575917493,8192.0,0.006175798579427973,-14.993965146890742,minimal route with all nonzero taus multiplied by 1.25,0.009055650303345073,tau_x1.25,1,none,smooth_decay,100,0.009055650303345073,cosine_72000.csv,Cosine,10240.0,wsdcon_3,1
1.0,tau_x1.25,0.005612615040270773,8192.0,0.004171049605800233,-25.68438106171973,minimal route with all nonzero taus multiplied by 1.25,0.018338406130270966,tau_x1.25,1,none,smooth_decay,400,0.018338406130270966,cosine_72000.csv,Cosine,10240.0,wsdcon_3,1
1.0,tau_x1.25,0.003408385839825258,5120.0,0.0020396834890731154,-40.156907553116504,minimal route with all nonzero taus multiplied by 1.25,0.016760041556980396,tau_x1.25,1,none,finite_tail,25,0.016760041556980396,wsd_20000_24000.csv,WSD sharp,6400.0,wsdld_20000_24000,1
1.0,tau_x1.25,0.0037480705220761528,5120.0,0.0015525585990926389,-58.57712415099818,minimal route with all nonzero taus multiplied by 1.25,0.025853562001221343,tau_x1.25,1,none,finite_tail,100,0.025853562001221343,wsd_20000_24000.csv,WSD sharp,6400.0,wsdld_20000_24000,1
1.0,tau_x1.25,0.004701998914275349,5120.0,0.0017292491252492751,-63.22310666641702,minimal route with all nonzero taus multiplied by 1.25,0.03363938844847547,tau_x1.25,1,none,finite_tail,400,0.03363938844847547,wsd_20000_24000.csv,WSD sharp,6400.0,wsdld_20000_24000,1
1.0,tau_x1.25,0.0031360955249893426,5120.0,0.002085561695690213,-33.498145095650415,minimal route with all nonzero taus multiplied by 1.25,0.01632173218380978,tau_x1.25,1,none,finite_tail,25,0.01632173218380978,wsdld_20000_24000.csv,WSD linear,6400.0,wsd_20000_24000,1
1.0,tau_x1.25,0.003248313740665229,5120.0,0.0015979936267114326,-50.80544078281748,minimal route with all nonzero taus multiplied by 1.25,0.02582198924778766,tau_x1.25,1,none,finite_tail,100,0.02582198924778766,wsdld_20000_24000.csv,WSD linear,6400.0,wsd_20000_24000,1
1.0,tau_x1.25,0.0038535563963712593,5120.0,0.00172043789528315,-55.354542185934584,minimal route with all nonzero taus multiplied by 1.25,0.03488473435194801,tau_x1.25,1,none,finite_tail,400,0.03488473435194801,wsdld_20000_24000.csv,WSD linear,6400.0,wsd_20000_24000,1
1.0,tau_x1.25,0.004487187642230267,1536.0,0.0019095972486654095,-57.44333865841451,minimal route with all nonzero taus multiplied by 1.25,0.025789517135764054,tau_x1.25,1,none,full_step_drop,25,0.025789517135764054,wsdcon_3.csv,WSD-con 3e-5,1920.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x1.25,0.0056693997340904675,1536.0,0.003628249811695755,-36.00292831922127,minimal route with all nonzero taus multiplied by 1.25,0.040251953988348035,tau_x1.25,1,none,full_step_drop,100,0.040251953988348035,wsdcon_3.csv,WSD-con 3e-5,1920.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x1.25,0.008173606778800102,1536.0,0.003365861391012946,-58.82036557296853,minimal route with all nonzero taus multiplied by 1.25,0.05319594939883787,tau_x1.25,1,none,full_step_drop,400,0.05319594939883787,wsdcon_3.csv,WSD-con 3e-5,1920.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x1.25,0.002926482771138891,768.0,0.0027202312076410416,-7.047762779672295,minimal route with all nonzero taus multiplied by 1.25,0.029888007750334924,tau_x1.25,1,none,medium_step_drop,25,0.029888007750334924,wsdcon_9.csv,WSD-con 9e-5,960.0,wsdcon_3+wsdcon_18,1
1.0,tau_x1.25,0.004934623402238123,768.0,0.005189742764329895,5.169986466972576,minimal route with all nonzero taus multiplied by 1.25,0.03615928146844321,tau_x1.25,0,none,medium_step_drop,100,0.03615928146844321,wsdcon_9.csv,WSD-con 9e-5,960.0,wsdcon_3+wsdcon_18,0
1.0,tau_x1.25,0.006687305974578527,768.0,0.006525116042385994,-2.425340380851282,minimal route with all nonzero taus multiplied by 1.25,0.05427330344666978,tau_x1.25,1,none,medium_step_drop,400,0.05427330344666978,wsdcon_9.csv,WSD-con 9e-5,960.0,wsdcon_3+wsdcon_18,1
1.0,tau_x1.25,0.002504818961791151,512.0,0.002031761192780166,-18.885906575567834,minimal route with all nonzero taus multiplied by 1.25,0.020366950445545116,tau_x1.25,1,none,weak_step_drop,25,0.020366950445545116,wsdcon_18.csv,WSD-con 18e-5,640.0,wsdcon_9,1
1.0,tau_x1.25,0.0013816404339982303,512.0,0.001263375877682952,-8.559720272013237,minimal route with all nonzero taus multiplied by 1.25,0.022300556306206577,tau_x1.25,1,none,weak_step_drop,100,0.022300556306206577,wsdcon_18.csv,WSD-con 18e-5,640.0,wsdcon_9,1
1.0,tau_x1.25,0.0025579541942073844,512.0,0.0024754212858118757,-3.22652018485744,minimal route with all nonzero taus multiplied by 1.25,0.03719458478003617,tau_x1.25,1,none,weak_step_drop,400,0.03719458478003617,wsdcon_18.csv,WSD-con 18e-5,640.0,wsdcon_9,1
1.0,tau_x1.5,0.00744534704076948,8192.0,0.006161124995445466,-17.2486525919051,minimal route with all nonzero taus multiplied by 1.5,0.009196407940973055,tau_x1.5,1,none,smooth_decay,25,0.009196407940973055,cosine_72000.csv,Cosine,12288.0,wsdcon_3,1
1.0,tau_x1.5,0.007265129575917493,8192.0,0.006133135456562753,-15.581196557141697,minimal route with all nonzero taus multiplied by 1.5,0.008106857042716032,tau_x1.5,1,none,smooth_decay,100,0.008106857042716032,cosine_72000.csv,Cosine,12288.0,wsdcon_3,1
1.0,tau_x1.5,0.005612615040270773,8192.0,0.004131432050565402,-26.390247310350258,minimal route with all nonzero taus multiplied by 1.5,0.016824935136328,tau_x1.5,1,none,smooth_decay,400,0.016824935136328,cosine_72000.csv,Cosine,12288.0,wsdcon_3,1
1.0,tau_x1.5,0.003408385839825258,5120.0,0.002056407776758512,-39.666226964962966,minimal route with all nonzero taus multiplied by 1.5,0.016169314605002625,tau_x1.5,1,none,finite_tail,25,0.016169314605002625,wsd_20000_24000.csv,WSD sharp,7680.0,wsdld_20000_24000,1
1.0,tau_x1.5,0.0037480705220761528,5120.0,0.0015817610604447327,-57.79799096286602,minimal route with all nonzero taus multiplied by 1.5,0.02495191526109092,tau_x1.5,1,none,finite_tail,100,0.02495191526109092,wsd_20000_24000.csv,WSD sharp,7680.0,wsdld_20000_24000,1
1.0,tau_x1.5,0.004701998914275349,5120.0,0.0017234706307083833,-63.34600109166557,minimal route with all nonzero taus multiplied by 1.5,0.03248447620008096,tau_x1.5,1,none,finite_tail,400,0.03248447620008096,wsd_20000_24000.csv,WSD sharp,7680.0,wsdld_20000_24000,1
1.0,tau_x1.5,0.0031360955249893426,5120.0,0.0020959488255546635,-33.16693293129882,minimal route with all nonzero taus multiplied by 1.5,0.015679584240452897,tau_x1.5,1,none,finite_tail,25,0.015679584240452897,wsdld_20000_24000.csv,WSD linear,7680.0,wsd_20000_24000,1
1.0,tau_x1.5,0.003248313740665229,5120.0,0.0016120798995456205,-50.371792005058005,minimal route with all nonzero taus multiplied by 1.5,0.02481025628398348,tau_x1.5,1,none,finite_tail,100,0.02481025628398348,wsdld_20000_24000.csv,WSD linear,7680.0,wsd_20000_24000,1
1.0,tau_x1.5,0.0038535563963712593,5120.0,0.001704805754414054,-55.760197099505234,minimal route with all nonzero taus multiplied by 1.5,0.03352866435724261,tau_x1.5,1,none,finite_tail,400,0.03352866435724261,wsdld_20000_24000.csv,WSD linear,7680.0,wsd_20000_24000,1
1.0,tau_x1.5,0.004487187642230267,1536.0,0.0022171769049255646,-50.58871877656623,minimal route with all nonzero taus multiplied by 1.5,0.023511835359539983,tau_x1.5,1,none,full_step_drop,25,0.023511835359539983,wsdcon_3.csv,WSD-con 3e-5,2304.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x1.5,0.0056693997340904675,1536.0,0.00405672379156854,-28.445267897142667,minimal route with all nonzero taus multiplied by 1.5,0.03672393307138937,tau_x1.5,1,none,full_step_drop,100,0.03672393307138937,wsdcon_3.csv,WSD-con 3e-5,2304.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x1.5,0.008173606778800102,1536.0,0.0037794700459642546,-53.76007008598612,minimal route with all nonzero taus multiplied by 1.5,0.04861943175913748,tau_x1.5,1,none,full_step_drop,400,0.04861943175913748,wsdcon_3.csv,WSD-con 3e-5,2304.0,wsd_20000_24000+wsdld_20000_24000,1
