base_mae,coef,corr_mae,delta_pct,denominator,group,lambda,locality,locality_factor,response_rule,scale,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,win
0.0013816404339982303,0.04304751774595571,0.001264872834214382,-8.45137395450587,0.0029674752979972517,core_wsd,20.0,none,1.0,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,1
0.0032781062167547585,0.04304751774595571,0.003532567461332703,7.762446600337869,0.0029674752979972517,extra_control,20.0,none,1.0,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,0
0.001848699219840022,0.04304751774595571,0.001848699219840022,0.0,0.0029674752979972517,extra_control,20.0,none,1.0,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_24000.csv,Constant 24k,0
0.004776169698442608,0.04304751774595571,0.004776169698442608,0.0,0.0029674752979972517,extra_control,20.0,none,1.0,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_72000.csv,Constant 72k,0
0.004701998914275349,0.060556933821865,0.003700271941828688,-21.30427911000575,0.0029695988310469356,core_wsd,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.060556933821865,0.0030713273161880332,-20.298887565777424,0.0029695988310469356,core_wsd,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.060556933821865,0.0032081357570570863,-60.750059993367515,0.0029695988310469356,core_wsd,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.060556933821865,0.0057642622615026035,-13.802923278594259,0.0029695988310469356,core_wsd,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.060556933821865,0.0023935004638786323,-6.429111619792327,0.0029695988310469356,core_wsd,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_18.csv,WSD-con 18e-5,1
0.007134640765897494,0.060556933821865,0.00823572611729473,15.432947327358892,0.0029695988310469356,extra_control,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,cosine_24000.csv,Cosine 24k,0
0.001679822173746335,0.060556933821865,0.001679822173746335,0.0,0.0029695988310469356,extra_control,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,constant_24000.csv,Constant 24k,0
0.004118245803084534,0.060556933821865,0.004118245803084534,0.0,0.0029695988310469356,extra_control,20.0,none,1.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,constant_72000.csv,Constant 72k,0
0.003408385839825258,0.030435154786451212,0.002992841463420507,-12.191823224628095,0.0029674752979972517,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.030435154786451212,0.0028141528263834125,-10.26571722833679,0.0029674752979972517,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.030435154786451212,0.0019254076198503237,-57.09099388379181,0.0029674752979972517,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.030435154786451212,0.0023404434598621854,-20.025380537218684,0.0029674752979972517,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.030435154786451212,0.002193305589472281,-12.43656236521431,0.0029674752979972517,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,1
0.004428106847791531,0.030435154786451212,0.004428106847791531,0.0,0.0029674752979972517,extra_control,20.0,linear,0.0,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,0
0.003761619732988638,0.030435154786451212,0.003761619732988638,0.0,0.0029674752979972517,extra_control,20.0,linear,0.0,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_24000.csv,Constant 24k,0
0.0015795124507172926,0.030435154786451212,0.0015795124507172926,0.0,0.0029674752979972517,extra_control,20.0,linear,0.0,fixed_lambda_20,25,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_72000.csv,Constant 72k,0
0.0037480705220761528,0.04304751774595571,0.003163761194423389,-15.589603349541559,0.0029674752979972517,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.04304751774595571,0.0027956205207673,-13.936252961982088,0.0029674752979972517,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.04304751774595571,0.003321497014850885,-41.413603368298254,0.0029674752979972517,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.04304751774595571,0.004673069735139738,-5.300377471151208,0.0029674752979972517,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.04304751774595571,0.0012648330235404482,-8.454255360764273,0.0029674752979972517,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,1
0.0032781062167547585,0.04304751774595571,0.0032781062167547585,0.0,0.0029674752979972517,extra_control,20.0,linear,0.0,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,0
0.001848699219840022,0.04304751774595571,0.001848699219840022,0.0,0.0029674752979972517,extra_control,20.0,linear,0.0,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_24000.csv,Constant 24k,0
0.004776169698442608,0.04304751774595571,0.004776169698442608,0.0,0.0029674752979972517,extra_control,20.0,linear,0.0,fixed_lambda_20,100,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_72000.csv,Constant 72k,0
0.004701998914275349,0.060556933821865,0.0038805965371166776,-17.46921664879334,0.0029695988310469356,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.060556933821865,0.0032145927154889906,-16.581142590360308,0.0029695988310469356,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.060556933821865,0.0032082023704124844,-60.7492450122068,0.0029695988310469356,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.060556933821865,0.0057641344398159855,-13.804834686373468,0.0029695988310469356,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.060556933821865,0.0023935204634165114,-6.428329763028651,0.0029695988310469356,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_18.csv,WSD-con 18e-5,1
0.007134640765897494,0.060556933821865,0.007134640765897494,0.0,0.0029695988310469356,extra_control,20.0,linear,0.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,cosine_24000.csv,Cosine 24k,0
0.001679822173746335,0.060556933821865,0.001679822173746335,0.0,0.0029695988310469356,extra_control,20.0,linear,0.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,constant_24000.csv,Constant 24k,0
0.004118245803084534,0.060556933821865,0.004118245803084534,0.0,0.0029695988310469356,extra_control,20.0,linear,0.0,fixed_lambda_20,400,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,constant_72000.csv,Constant 72k,0
0.003408385839825258,0.02729924704166474,0.0029520859675964692,-13.387565072509,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.02729924704166474,0.002782577536104827,-11.27255168305873,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.02729924704166474,0.0018564942024693247,-58.62677582284945,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.02729924704166474,0.0022963668250192103,-21.53151053318726,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.02729924704166474,0.0022026461070054786,-12.063660463892123,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,1
0.004428106847791531,0.02729924704166474,0.004588625698947786,3.624999501453141,0.00330835388542677,extra_control,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,0
0.003761619732988638,0.02729924704166474,0.003761619732988638,0.0,0.00330835388542677,extra_control,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_24000.csv,Constant 24k,0
0.0015795124507172926,0.02729924704166474,0.0015795124507172926,0.0,0.00330835388542677,extra_control,20.0,none,1.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_72000.csv,Constant 72k,0
0.0037480705220761528,0.03861208624443857,0.0031064536775484565,-17.11859050539658,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.03861208624443857,0.002751221564408538,-15.303083874985868,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.03861208624443857,0.002935179426610747,-48.22768609944148,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.03861208624443857,0.0045348450029851954,-8.101497655760436,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.03861208624443857,0.0012372135342902783,-10.453291330654347,0.00330835388542677,core_wsd,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,1
0.0032781062167547585,0.03861208624443857,0.003500165791300766,6.77402011597541,0.00330835388542677,extra_control,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,0
0.001848699219840022,0.03861208624443857,0.001848699219840022,0.0,0.00330835388542677,extra_control,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_24000.csv,Constant 24k,0
0.004776169698442608,0.03861208624443857,0.004776169698442608,0.0,0.00330835388542677,extra_control,20.0,none,1.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_72000.csv,Constant 72k,0
0.004701998914275349,0.05423255341454503,0.0038030976516062924,-19.117428120622847,0.003315901401776282,core_wsd,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.05423255341454503,0.0031530209218005537,-18.178934016130455,0.003315901401776282,core_wsd,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.05423255341454503,0.003595652885975155,-56.00898130674445,0.003315901401776282,core_wsd,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.05423255341454503,0.005780884288235428,-13.554362396289598,0.003315901401776282,core_wsd,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.05423255341454503,0.0024079542013481876,-5.864060943658778,0.003315901401776282,core_wsd,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_18.csv,WSD-con 18e-5,1
0.007134640765897494,0.05423255341454503,0.008120732140822132,13.821177649728433,0.003315901401776282,extra_control,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,cosine_24000.csv,Cosine 24k,0
0.001679822173746335,0.05423255341454503,0.001679822173746335,0.0,0.003315901401776282,extra_control,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,constant_24000.csv,Constant 24k,0
0.004118245803084534,0.05423255341454503,0.004118245803084534,0.0,0.003315901401776282,extra_control,20.0,none,1.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,constant_72000.csv,Constant 72k,0
0.003408385839825258,0.02729924704166474,0.0030356573727665674,-10.935630077544257,0.00330835388542677,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.02729924704166474,0.0028473244205159177,-9.207981777736386,0.00330835388542677,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.02729924704166474,0.0018567302489201968,-58.62151536864757,0.00330835388542677,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.02729924704166474,0.0022963112986525897,-21.533407908670487,0.00330835388542677,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.02729924704166474,0.0022026578738974633,-12.063190693734516,0.00330835388542677,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,1
0.004428106847791531,0.02729924704166474,0.004428106847791531,0.0,0.00330835388542677,extra_control,20.0,linear,0.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,0
0.003761619732988638,0.02729924704166474,0.003761619732988638,0.0,0.00330835388542677,extra_control,20.0,linear,0.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_24000.csv,Constant 24k,0
0.0015795124507172926,0.02729924704166474,0.0015795124507172926,0.0,0.00330835388542677,extra_control,20.0,linear,0.0,fixed_lambda_20,25,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_72000.csv,Constant 72k,0
0.0037480705220761528,0.03861208624443857,0.0032239659201359415,-13.983317519060346,0.00330835388542677,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.03861208624443857,0.002842264087532476,-12.500321260519542,0.00330835388542677,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.03861208624443857,0.0029353192350389497,-48.22522008126037,0.00330835388542677,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.03861208624443857,0.004534670871788887,-8.105026419398808,0.00330835388542677,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.03861208624443857,0.001237178851892065,-10.455801563950928,0.00330835388542677,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,1
0.0032781062167547585,0.03861208624443857,0.0032781062167547585,0.0,0.00330835388542677,extra_control,20.0,linear,0.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,0
0.001848699219840022,0.03861208624443857,0.001848699219840022,0.0,0.00330835388542677,extra_control,20.0,linear,0.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_24000.csv,Constant 24k,0
0.004776169698442608,0.03861208624443857,0.004776169698442608,0.0,0.00330835388542677,extra_control,20.0,linear,0.0,fixed_lambda_20,100,tau_free_sqrt_retention,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,constant_72000.csv,Constant 72k,0
0.004701998914275349,0.05423255341454503,0.003964589699315966,-15.682887818638058,0.003315901401776282,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.05423255341454503,0.003281324122271377,-14.84945892160111,0.003315901401776282,core_wsd,20.0,linear,0.8168498168498168,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.05423255341454503,0.0035962771615217475,-56.00134360696899,0.003315901401776282,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.05423255341454503,0.005781003733938342,-13.552576240498782,0.003315901401776282,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.05423255341454503,0.0024079721121956755,-5.863360741617296,0.003315901401776282,core_wsd,20.0,linear,0.9998554913294798,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_18.csv,WSD-con 18e-5,1
0.007134640765897494,0.05423255341454503,0.007134640765897494,0.0,0.003315901401776282,extra_control,20.0,linear,0.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,cosine_24000.csv,Cosine 24k,0
0.001679822173746335,0.05423255341454503,0.001679822173746335,0.0,0.003315901401776282,extra_control,20.0,linear,0.0,fixed_lambda_20,400,tau_free_sqrt_retention,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,constant_24000.csv,Constant 24k,0
