basis,estimator,max_kappa,mean_delta_pct,mean_kappa,name,test_curve,test_label,tests,train_curve,train_label,wins
mpl_no_L0,eb_q75,0.03,-19.660543589159047,0.024396253393942875,eb_q75_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_no_L0,eb_q75,0.03,-16.163134158754758,0.024396253393942875,eb_q75_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_no_L0,eb_q75,0.03,-18.18292322397812,0.024396253393942875,eb_q75_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_no_L0,eb_q75,0.03,-3.7009019153461558,0.024396253393942875,eb_q75_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,2
mpl_no_L0,eb_q75,0.03,-13.377611075279972,0.024396253393942875,eb_q75_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,poly_deg2,0.008872855850635438,-0.7675856711656048,0.004957778311912262,poly_deg2_mpl_all7,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
mpl_all7,poly_deg2,0.008872855850635438,-4.272656284804155,0.004957778311912262,poly_deg2_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
mpl_all7,poly_deg2,0.008872855850635438,-3.4594314458736437,0.004957778311912262,poly_deg2_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
mpl_all7,poly_deg2,0.008872855850635438,-11.641849481008604,0.004957778311912262,poly_deg2_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
mpl_all7,poly_deg2,0.008872855850635438,-5.288351950940054,0.004957778311912262,poly_deg2_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
mpl_all7,poly_deg2,0.008872855850635438,-4.480096193303784,0.004957778311912262,poly_deg2_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
mpl_all7,poly_deg2,0.03,-3.5712376490685744,0.024554182647382166,poly_deg2_mpl_all7,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,poly_deg2,0.03,-19.166822392509125,0.024554182647382166,poly_deg2_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,poly_deg2,0.03,-15.97326855862923,0.024554182647382166,poly_deg2_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,poly_deg2,0.03,-30.867042420011003,0.024554182647382166,poly_deg2_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,poly_deg2,0.03,-11.225863798031526,0.024554182647382166,poly_deg2_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,poly_deg2,0.03,-9.494528282932077,0.024554182647382166,poly_deg2_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_all7,poly_deg2,0.03,-3.8815243645990685,0.026566230297904017,poly_deg2_mpl_all7,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,poly_deg2,0.03,-20.92966475906778,0.026566230297904017,poly_deg2_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,poly_deg2,0.03,-17.386681407637838,0.026566230297904017,poly_deg2_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,poly_deg2,0.03,-28.57868368643582,0.026566230297904017,poly_deg2_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,poly_deg2,0.03,-8.648649654923801,0.026566230297904017,poly_deg2_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_all7,poly_deg2,0.03,-9.301895544003957,0.026566230297904017,poly_deg2_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_all7,poly_deg2,0.026355400498795593,-2.7249185632545228,0.01887889514573138,poly_deg2_mpl_all7,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,poly_deg2,0.026355400498795593,-14.56307939175384,0.01887889514573138,poly_deg2_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,poly_deg2,0.026355400498795593,-12.168856214879199,0.01887889514573138,poly_deg2_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,poly_deg2,0.026355400498795593,-30.56781356821323,0.01887889514573138,poly_deg2_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,poly_deg2,0.026355400498795593,-11.987424952272528,0.01887889514573138,poly_deg2_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,poly_deg2,0.026355400498795593,-9.649937879202353,0.01887889514573138,poly_deg2_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_all7,poly_deg2,0.03,-2.973849923628587,0.020710256009776978,poly_deg2_mpl_all7,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,poly_deg2,0.03,-15.907041112523409,0.020710256009776978,poly_deg2_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,poly_deg2,0.03,-13.308405419362566,0.020710256009776978,poly_deg2_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,poly_deg2,0.03,-31.787799590340224,0.020710256009776978,poly_deg2_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,poly_deg2,0.03,-12.299892810963073,0.020710256009776978,poly_deg2_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,poly_deg2,0.03,-10.00628553540224,0.020710256009776978,poly_deg2_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_all7,poly_deg2,0.027876019715167843,-3.2223456790624216,0.022228445457164996,poly_deg2_mpl_all7,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,poly_deg2,0.027876019715167843,-17.51001173130619,0.022228445457164996,poly_deg2_mpl_all7,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,poly_deg2,0.027876019715167843,-14.500155008033039,0.022228445457164996,poly_deg2_mpl_all7,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,poly_deg2,0.027876019715167843,-29.54331748852456,0.022228445457164996,poly_deg2_mpl_all7,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,poly_deg2,0.027876019715167843,-9.959964174900398,0.022228445457164996,poly_deg2_mpl_all7,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_all7,poly_deg2,0.027876019715167843,-12.146967095607742,0.022228445457164996,poly_deg2_mpl_all7,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,poly_deg2,0.008872855850635438,-0.7675856711656048,0.004957778311912262,poly_deg2_mpl_core3,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
mpl_core3,poly_deg2,0.008872855850635438,-4.272656284804155,0.004957778311912262,poly_deg2_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
mpl_core3,poly_deg2,0.008872855850635438,-3.4594314458736437,0.004957778311912262,poly_deg2_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
mpl_core3,poly_deg2,0.008872855850635438,-11.641849481008604,0.004957778311912262,poly_deg2_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
mpl_core3,poly_deg2,0.008872855850635438,-5.288351950940054,0.004957778311912262,poly_deg2_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
mpl_core3,poly_deg2,0.008872855850635438,-4.480096193303784,0.004957778311912262,poly_deg2_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
mpl_core3,poly_deg2,0.03,-3.5712376490685744,0.024554182647382166,poly_deg2_mpl_core3,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,poly_deg2,0.03,-19.166822392509125,0.024554182647382166,poly_deg2_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,poly_deg2,0.03,-15.97326855862923,0.024554182647382166,poly_deg2_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,poly_deg2,0.03,-30.867042420011003,0.024554182647382166,poly_deg2_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,poly_deg2,0.03,-11.225863798031526,0.024554182647382166,poly_deg2_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,poly_deg2,0.03,-9.494528282932077,0.024554182647382166,poly_deg2_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_core3,poly_deg2,0.03,-3.8815243645990685,0.026566230297904017,poly_deg2_mpl_core3,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,poly_deg2,0.03,-20.92966475906778,0.026566230297904017,poly_deg2_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,poly_deg2,0.03,-17.386681407637838,0.026566230297904017,poly_deg2_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,poly_deg2,0.03,-28.57868368643582,0.026566230297904017,poly_deg2_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,poly_deg2,0.03,-8.648649654923801,0.026566230297904017,poly_deg2_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_core3,poly_deg2,0.03,-9.301895544003957,0.026566230297904017,poly_deg2_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_core3,poly_deg2,0.026355400498795593,-2.7249185632545228,0.01887889514573138,poly_deg2_mpl_core3,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,poly_deg2,0.026355400498795593,-14.56307939175384,0.01887889514573138,poly_deg2_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,poly_deg2,0.026355400498795593,-12.168856214879199,0.01887889514573138,poly_deg2_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,poly_deg2,0.026355400498795593,-30.56781356821323,0.01887889514573138,poly_deg2_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,poly_deg2,0.026355400498795593,-11.987424952272528,0.01887889514573138,poly_deg2_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,poly_deg2,0.026355400498795593,-9.649937879202353,0.01887889514573138,poly_deg2_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_core3,poly_deg2,0.03,-2.973849923628587,0.020710256009776978,poly_deg2_mpl_core3,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,poly_deg2,0.03,-15.907041112523409,0.020710256009776978,poly_deg2_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,poly_deg2,0.03,-13.308405419362566,0.020710256009776978,poly_deg2_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,poly_deg2,0.03,-31.787799590340224,0.020710256009776978,poly_deg2_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,poly_deg2,0.03,-12.299892810963073,0.020710256009776978,poly_deg2_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,poly_deg2,0.03,-10.00628553540224,0.020710256009776978,poly_deg2_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_core3,poly_deg2,0.027876019715167843,-3.2223456790624216,0.022228445457164996,poly_deg2_mpl_core3,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,poly_deg2,0.027876019715167843,-17.51001173130619,0.022228445457164996,poly_deg2_mpl_core3,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,poly_deg2,0.027876019715167843,-14.500155008033039,0.022228445457164996,poly_deg2_mpl_core3,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,poly_deg2,0.027876019715167843,-29.54331748852456,0.022228445457164996,poly_deg2_mpl_core3,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,poly_deg2,0.027876019715167843,-9.959964174900398,0.022228445457164996,poly_deg2_mpl_core3,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_core3,poly_deg2,0.027876019715167843,-12.146967095607742,0.022228445457164996,poly_deg2_mpl_core3,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,poly_deg2,0.008872855850635438,-0.7675856711656048,0.004957778311912262,poly_deg2_mpl_ld4,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
mpl_ld4,poly_deg2,0.008872855850635438,-4.272656284804155,0.004957778311912262,poly_deg2_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
mpl_ld4,poly_deg2,0.008872855850635438,-3.4594314458736437,0.004957778311912262,poly_deg2_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
mpl_ld4,poly_deg2,0.008872855850635438,-11.641849481008604,0.004957778311912262,poly_deg2_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
mpl_ld4,poly_deg2,0.008872855850635438,-5.288351950940054,0.004957778311912262,poly_deg2_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
mpl_ld4,poly_deg2,0.008872855850635438,-4.480096193303784,0.004957778311912262,poly_deg2_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
mpl_ld4,poly_deg2,0.03,-3.5712376490685744,0.024554182647382166,poly_deg2_mpl_ld4,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,poly_deg2,0.03,-19.166822392509125,0.024554182647382166,poly_deg2_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,poly_deg2,0.03,-15.97326855862923,0.024554182647382166,poly_deg2_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,poly_deg2,0.03,-30.867042420011003,0.024554182647382166,poly_deg2_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,poly_deg2,0.03,-11.225863798031526,0.024554182647382166,poly_deg2_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,poly_deg2,0.03,-9.494528282932077,0.024554182647382166,poly_deg2_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_ld4,poly_deg2,0.03,-3.8815243645990685,0.026566230297904017,poly_deg2_mpl_ld4,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,poly_deg2,0.03,-20.92966475906778,0.026566230297904017,poly_deg2_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,poly_deg2,0.03,-17.386681407637838,0.026566230297904017,poly_deg2_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,poly_deg2,0.03,-28.57868368643582,0.026566230297904017,poly_deg2_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,poly_deg2,0.03,-8.648649654923801,0.026566230297904017,poly_deg2_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_ld4,poly_deg2,0.03,-9.301895544003957,0.026566230297904017,poly_deg2_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_ld4,poly_deg2,0.026355400498795593,-2.7249185632545228,0.01887889514573138,poly_deg2_mpl_ld4,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,poly_deg2,0.026355400498795593,-14.56307939175384,0.01887889514573138,poly_deg2_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,poly_deg2,0.026355400498795593,-12.168856214879199,0.01887889514573138,poly_deg2_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,poly_deg2,0.026355400498795593,-30.56781356821323,0.01887889514573138,poly_deg2_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,poly_deg2,0.026355400498795593,-11.987424952272528,0.01887889514573138,poly_deg2_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,poly_deg2,0.026355400498795593,-9.649937879202353,0.01887889514573138,poly_deg2_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_ld4,poly_deg2,0.03,-2.973849923628587,0.020710256009776978,poly_deg2_mpl_ld4,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,poly_deg2,0.03,-15.907041112523409,0.020710256009776978,poly_deg2_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,poly_deg2,0.03,-13.308405419362566,0.020710256009776978,poly_deg2_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,poly_deg2,0.03,-31.787799590340224,0.020710256009776978,poly_deg2_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,poly_deg2,0.03,-12.299892810963073,0.020710256009776978,poly_deg2_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,poly_deg2,0.03,-10.00628553540224,0.020710256009776978,poly_deg2_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_ld4,poly_deg2,0.027876019715167843,-3.2223456790624216,0.022228445457164996,poly_deg2_mpl_ld4,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,poly_deg2,0.027876019715167843,-17.51001173130619,0.022228445457164996,poly_deg2_mpl_ld4,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,poly_deg2,0.027876019715167843,-14.500155008033039,0.022228445457164996,poly_deg2_mpl_ld4,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,poly_deg2,0.027876019715167843,-29.54331748852456,0.022228445457164996,poly_deg2_mpl_ld4,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,poly_deg2,0.027876019715167843,-9.959964174900398,0.022228445457164996,poly_deg2_mpl_ld4,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_ld4,poly_deg2,0.027876019715167843,-12.146967095607742,0.022228445457164996,poly_deg2_mpl_ld4,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
mpl_no_L0,poly_deg2,0.008872855850635438,-0.7675856711656048,0.004957778311912262,poly_deg2_mpl_no_L0,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
mpl_no_L0,poly_deg2,0.008872855850635438,-4.272656284804155,0.004957778311912262,poly_deg2_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
mpl_no_L0,poly_deg2,0.008872855850635438,-3.4594314458736437,0.004957778311912262,poly_deg2_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
mpl_no_L0,poly_deg2,0.008872855850635438,-11.641849481008604,0.004957778311912262,poly_deg2_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
mpl_no_L0,poly_deg2,0.008872855850635438,-5.288351950940054,0.004957778311912262,poly_deg2_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
mpl_no_L0,poly_deg2,0.008872855850635438,-4.480096193303784,0.004957778311912262,poly_deg2_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
mpl_no_L0,poly_deg2,0.03,-3.5712376490685744,0.024554182647382166,poly_deg2_mpl_no_L0,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,poly_deg2,0.03,-19.166822392509125,0.024554182647382166,poly_deg2_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,poly_deg2,0.03,-15.97326855862923,0.024554182647382166,poly_deg2_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,poly_deg2,0.03,-30.867042420011003,0.024554182647382166,poly_deg2_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,poly_deg2,0.03,-11.225863798031526,0.024554182647382166,poly_deg2_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,poly_deg2,0.03,-9.494528282932077,0.024554182647382166,poly_deg2_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
mpl_no_L0,poly_deg2,0.03,-3.8815243645990685,0.026566230297904017,poly_deg2_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,poly_deg2,0.03,-20.92966475906778,0.026566230297904017,poly_deg2_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,poly_deg2,0.03,-17.386681407637838,0.026566230297904017,poly_deg2_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,poly_deg2,0.03,-28.57868368643582,0.026566230297904017,poly_deg2_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,poly_deg2,0.03,-8.648649654923801,0.026566230297904017,poly_deg2_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
mpl_no_L0,poly_deg2,0.03,-9.301895544003957,0.026566230297904017,poly_deg2_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
mpl_no_L0,poly_deg2,0.026355400498795593,-2.7249185632545228,0.01887889514573138,poly_deg2_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,poly_deg2,0.026355400498795593,-14.56307939175384,0.01887889514573138,poly_deg2_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,poly_deg2,0.026355400498795593,-12.168856214879199,0.01887889514573138,poly_deg2_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,poly_deg2,0.026355400498795593,-30.56781356821323,0.01887889514573138,poly_deg2_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,poly_deg2,0.026355400498795593,-11.987424952272528,0.01887889514573138,poly_deg2_mpl_no_L0,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,poly_deg2,0.026355400498795593,-9.649937879202353,0.01887889514573138,poly_deg2_mpl_no_L0,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
mpl_no_L0,poly_deg2,0.03,-2.973849923628587,0.020710256009776978,poly_deg2_mpl_no_L0,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,poly_deg2,0.03,-15.907041112523409,0.020710256009776978,poly_deg2_mpl_no_L0,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,poly_deg2,0.03,-13.308405419362566,0.020710256009776978,poly_deg2_mpl_no_L0,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
mpl_no_L0,poly_deg2,0.03,-31.787799590340224,0.020710256009776978,poly_deg2_mpl_no_L0,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
