base_mae,corr_mae,delta_pct,estimator,kappa,scale,test_curve,test_label,train_curve,train_label,win
0.0031360955249893426,0.0029078855286954284,-7.276882814170326,fixed_lam0p025,0.010178591150180298,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.004487187642230267,0.0030875326084991604,-31.192255491135114,fixed_lam0p025,0.010178591150180298,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0023964361693175193,-18.112069787278973,fixed_lam0p025,0.010178591150180298,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.002504818961791151,0.0022965585557898293,-8.314389549829915,fixed_lam0p025,0.010178591150180298,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.007265129575917493,0.0070948375924872065,-2.3439634716877156,fixed_lam0p025,0.014993631424790942,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.0037480705220761528,0.003283643641318638,-12.391092377318891,fixed_lam0p025,0.014993631424790942,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.003248313740665229,0.00291411359447402,-10.28841955773544,fixed_lam0p025,0.014993631424790942,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.0056693997340904675,0.004500232401777129,-20.622418371438155,fixed_lam0p025,0.014993631424790942,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.0046572752801096115,-5.62045164384214,fixed_lam0p025,0.014993631424790942,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.0013816404339982303,0.0012205813864223716,-11.657088458954657,fixed_lam0p025,0.014993631424790942,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.005612615040270773,0.005440639965316704,-3.0640810695217846,fixed_lam0p025,0.023005007876755135,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.004701998914275349,0.00398336437328599,-15.283596489305252,fixed_lam0p025,0.023005007876755135,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.0038535563963712593,0.003337241445907226,-13.398401304058416,fixed_lam0p025,0.023005007876755135,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.008173606778800102,0.005626863220831193,-31.158136510486443,fixed_lam0p025,0.023005007876755135,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.006183085826358265,-7.539959292083099,fixed_lam0p025,0.023005007876755135,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.0025579541942073844,0.0024001759522416905,-6.16814180343771,fixed_lam0p025,0.023005007876755135,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.00744534704076948,0.007320170838643624,-1.6812675277648181,fixed_lam0p025,0.011017661224393852,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.003408385839825258,0.003065106930928782,-10.071597671995814,fixed_lam0p025,0.011017661224393852,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0031360955249893426,0.002889073084448347,-7.876751156737649,fixed_lam0p025,0.011017661224393852,25,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.004487187642230267,0.0030173576912319536,-32.75615080513469,fixed_lam0p025,0.011017661224393852,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,0.002358017095560633,-19.424876892647124,fixed_lam0p025,0.011017661224393852,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.0022793906519276083,-8.999784547396706,fixed_lam0p025,0.011017661224393852,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.007265129575917493,0.007086583362974787,-2.4575778184955155,fixed_lam0p025,0.015720388330850307,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.0037480705220761528,0.0032611323874810827,-12.991701509536767,fixed_lam0p025,0.015720388330850307,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.003248313740665229,0.0028979145658751906,-10.787109951955543,fixed_lam0p025,0.015720388330850307,100,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
