kappa,pooled_dot,pooled_full_l2,pooled_orth_l2,pooled_retention,raw_map,rule,scale,selected_lambda,tau,train_id,train_label,train_size
0.015218060043447295,0.09310430833616506,11.303626293187708,3.2849642843566698,0.29061154351293444,0.02822947898733517,inner_cv_band_worst,100,0.03,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,0.14367909113776872,11.303626293187708,3.2849642843566698,0.29061154351293444,0.043563890400736334,inner_cv_band_worst,400,0.03,0.11471367008021784,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.012129325199128784,0.025486876488017805,2.8144506166369023,1.5457632586751098,0.549223798611966,0.016366731821404377,fixed_lam0p025,25,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.015484130378653182,0.033610946644203624,2.8144792035126955,1.6511056785816038,0.5866469635024809,0.02021614788810942,fixed_lam0p025,100,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.026496855114218922,0.057515944499601256,2.8144792035126955,1.6511056785816038,0.5866469635024809,0.03459440914404458,fixed_lam0p025,400,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,0.025486876488017805,2.8144506166369023,1.5457632586751098,0.549223798611966,0.016366731821404377,inner_cv_mean,25,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.015484130378653182,0.033610946644203624,2.8144792035126955,1.6511056785816038,0.5866469635024809,0.02021614788810942,inner_cv_mean,100,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.026496855114218922,0.057515944499601256,2.8144792035126955,1.6511056785816038,0.5866469635024809,0.03459440914404458,inner_cv_mean,400,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.010624893964400764,0.0209886331864673,2.8144506166369023,1.3634743185267657,0.48445487388086944,0.015265039758197003,inner_cv_worst,25,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.014101252444283341,0.028996137138322033,2.8144792035126955,1.479299299406552,0.5256032084231669,0.01945040656707079,inner_cv_worst,100,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.02436526688365376,0.050101834766929226,2.8144792035126955,1.479299299406552,0.5256032084231669,0.03360796134065218,inner_cv_worst,400,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.010624893964400764,0.0209886331864673,2.8144506166369023,1.3634743185267657,0.48445487388086944,0.015265039758197003,inner_cv_safe,25,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.014101252444283341,0.028996137138322033,2.8144792035126955,1.479299299406552,0.5256032084231669,0.01945040656707079,inner_cv_safe,100,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.02436526688365376,0.050101834766929226,2.8144792035126955,1.479299299406552,0.5256032084231669,0.03360796134065218,inner_cv_safe,400,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
