inner_max_kappa,inner_mean,inner_mean_retention,inner_median,inner_worst,rule,selected_lambda,train_id,train_label,train_size
0.05242463859527074,-12.769830974659422,0.25086582506005967,-11.882195989019202,-1.7432182957261566,inner_cv_band_worst,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4
0.05021398552678295,-9.645419367886221,0.3810434198169073,-9.69430251641853,1.713542404906776,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4
0.05021398552678295,-9.645419367886221,0.3810434198169073,-9.69430251641853,1.713542404906776,inner_cv_mean,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4
0.04398861962413599,-9.576937767527772,0.34292682998407237,-8.730561558224808,-1.7256660710534,inner_cv_worst,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4
0.04398861962413599,-9.576937767527772,0.34292682998407237,-8.730561558224808,-1.7256660710534,inner_cv_safe,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4
0.05021398552678295,-9.645419367886221,0.3810434198169073,-9.69430251641853,1.713542404906776,inner_cv_band_mean,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4
0.04398861962413599,-9.576937767527772,0.34292682998407237,-8.730561558224808,-1.7256660710534,inner_cv_band_worst,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4
0.05021398552678295,-11.16580775693181,0.32153655738895254,-12.666456734520676,-0.0031480619786194985,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4
0.06625289627852955,-12.348446752116523,0.43954328274442406,-15.461713578047775,11.178439509781679,inner_cv_mean,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4
0.04398861962413599,-10.601551502570125,0.28372532601806705,-11.180119184621894,-2.3258097373388575,inner_cv_worst,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4
0.04398861962413599,-10.601551502570125,0.28372532601806705,-11.180119184621894,-2.3258097373388575,inner_cv_safe,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4
0.05242463859527074,-11.334868519306879,0.33589710259187716,-13.201890173190995,1.538017124279345,inner_cv_band_mean,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4
0.04398861962413599,-10.601551502570125,0.28372532601806705,-11.180119184621894,-2.3258097373388575,inner_cv_band_worst,0.015,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4
0.030249836538764757,-14.088394972323073,0.3218656808173424,-10.78078457086027,-1.6107002628361178,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4
0.039019094272733805,-15.68438077121396,0.4271759790948168,-13.688990725502187,-2.0644414569697345,inner_cv_mean,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4
0.039019094272733805,-15.68438077121396,0.4271759790948168,-13.688990725502187,-2.0644414569697345,inner_cv_worst,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4
0.039019094272733805,-15.68438077121396,0.4271759790948168,-13.688990725502187,-2.0644414569697345,inner_cv_safe,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4
0.03127019422067157,-14.364312691125498,0.3339561108987108,-11.112218460770068,-1.6679853945691936,inner_cv_band_mean,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4
0.03127019422067157,-14.364312691125498,0.3339561108987108,-11.112218460770068,-1.6679853945691936,inner_cv_band_worst,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4
0.03526033449287775,-14.126996034601136,0.28182087576974973,-10.623750547474508,-1.6742810119722673,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4
0.039627159762714054,-14.352794592967006,0.31333981261743543,-11.014566600197384,-1.8224145675897696,inner_cv_mean,0.04,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4
0.048248338708944474,-13.848928313650111,0.3842033965545432,-11.813052796087774,-2.112274675317616,inner_cv_worst,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4
0.048248338708944474,-13.848928313650111,0.3842033965545432,-11.813052796087774,-2.112274675317616,inner_cv_safe,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4
0.03693205095245915,-14.251764590469056,0.29359625581610027,-10.771951827218274,-1.7310611055114888,inner_cv_band_mean,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4
0.03693205095245915,-14.251764590469056,0.29359625581610027,-10.771951827218274,-1.7310611055114888,inner_cv_band_worst,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4
0.03526033449287775,-9.580509199314523,0.4522345268701073,-8.66347220049613,-1.9316786969468924,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4
0.039627159762714054,-9.713935969283456,0.4867465475879016,-8.715201106352577,-2.1012704184190434,inner_cv_mean,0.04,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4
0.04174646674131226,-9.689457919714812,0.5042524494913463,-8.851439888036762,-2.1845091665015026,inner_cv_worst,0.05,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4
0.04174646674131226,-9.689457919714812,0.5042524494913463,-8.851439888036762,-2.1845091665015026,inner_cv_safe,0.05,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4
0.03693205095245915,-9.66353378389117,0.4652669191088115,-8.611610797390018,-1.9963496940939351,inner_cv_band_mean,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4
0.03693205095245915,-9.66353378389117,0.4652669191088115,-8.611610797390018,-1.9963496940939351,inner_cv_band_worst,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4
0.03041395977353231,-13.624696332123484,0.33380171903826983,-8.984958256354524,-1.6131785717722669,fixed_lam0p025,0.025,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.0383561653430889,-15.091709997485358,0.4389959673587847,-11.07674409948966,-2.0618882922123993,inner_cv_mean,0.1,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.0383561653430889,-15.091709997485358,0.4389959673587847,-11.07674409948966,-2.0618882922123993,inner_cv_worst,0.1,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.0383561653430889,-15.091709997485358,0.4389959673587847,-11.07674409948966,-2.0618882922123993,inner_cv_safe,0.1,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.031335266118816096,-13.871862187371704,0.3459613646166111,-9.171655171262216,-1.6696142586994256,inner_cv_band_mean,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.031335266118816096,-13.871862187371704,0.3459613646166111,-9.171655171262216,-1.6696142586994256,inner_cv_band_worst,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.03636631474883918,-13.610674740397712,0.302881063132118,-9.432635823938412,-1.6777321825938163,fixed_lam0p025,0.025,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.040351982345538426,-13.675315405889245,0.3346072077217797,-10.21620946620041,-1.823348314890627,inner_cv_mean,0.04,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.0480893842147768,-13.036699230012113,0.40469252463730393,-11.213888600247046,-2.109590757655322,inner_cv_worst,0.1,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.0480893842147768,-13.036699230012113,0.40469252463730393,-11.213888600247046,-2.109590757655322,inner_cv_safe,0.1,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.03790134002650484,-13.67101355235281,0.314794085205458,-9.726288142675067,-1.7335003899644152,inner_cv_band_mean,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.03790134002650484,-13.67101355235281,0.314794085205458,-9.726288142675067,-1.7335003899644152,inner_cv_band_worst,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.03636631474883918,-9.007020789886983,0.4905512211552181,-8.009099446261809,-1.9733846170081226,fixed_lam0p025,0.025,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.03790134002650484,-9.017086358087022,0.5038389640922759,-7.965558616451463,-2.036081311839044,inner_cv_mean,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.04226411070146142,-8.828742968837199,0.5429962872660706,-8.19603298125061,-2.219390890183548,inner_cv_worst,0.05,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.04226411070146142,-8.828742968837199,0.5429962872660706,-8.19603298125061,-2.219390890183548,inner_cv_safe,0.05,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.03790134002650484,-9.017086358087022,0.5038389640922759,-7.965558616451463,-2.036081311839044,inner_cv_band_mean,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.03790134002650484,-9.017086358087022,0.5038389640922759,-7.965558616451463,-2.036081311839044,inner_cv_band_worst,0.03,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.026442504751352687,-12.886068990786887,0.3634088442391637,-7.910232794000116,-1.6051644903913975,fixed_lam0p025,0.025,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.03182568351691427,-14.273041506974456,0.4641252288175098,-9.437160502173143,-2.0493905016235714,inner_cv_mean,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.03182568351691427,-14.273041506974456,0.4641252288175098,-9.437160502173143,-2.0493905016235714,inner_cv_worst,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.03182568351691427,-14.273041506974456,0.4641252288175098,-9.437160502173143,-2.0493905016235714,inner_cv_safe,0.1,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.026994811854961626,-13.081839906830233,0.3750003153018547,-8.1111123031067,-1.6589749680396504,inner_cv_band_mean,0.03,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.026994811854961626,-13.081839906830233,0.3750003153018547,-8.1111123031067,-1.6589749680396504,inner_cv_band_worst,0.03,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.03294727884493179,-16.634214244221997,0.3176509105555055,-13.669228093918628,-5.4850738354239255,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.04264555997945243,-18.248434238591056,0.4261352343122598,-17.163116472070683,-4.117114906967078,inner_cv_mean,0.1,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.0274704816860953,-14.928246756609703,0.2613583516503814,-11.997498441654708,-5.632973605628166,inner_cv_worst,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.0274704816860953,-14.928246756609703,0.2613583516503814,-11.997498441654708,-5.632973605628166,inner_cv_safe,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.034147417098727116,-16.94118171758124,0.33019088120490897,-14.058513280897156,-5.414968361098749,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.0274704816860953,-14.928246756609703,0.2613583516503814,-11.997498441654708,-5.632973605628166,inner_cv_band_worst,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4
0.04024344651136509,-16.2835538412432,0.27923863354160255,-12.241625976047754,-6.632162281338916,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.04209708478028282,-16.31508146185247,0.2917711232977304,-12.413602536251044,-6.730632030126671,inner_cv_mean,0.03,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.05051399855568006,-15.83424039536951,0.3571892799500172,-13.666173354478762,-7.0488817366534455,inner_cv_worst,0.07,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.05051399855568006,-15.83424039536951,0.3571892799500172,-13.666173354478762,-7.0488817366534455,inner_cv_safe,0.07,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.04209708478028282,-16.31508146185247,0.2917711232977304,-12.413602536251044,-6.730632030126671,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.04209708478028282,-16.31508146185247,0.2917711232977304,-12.413602536251044,-6.730632030126671,inner_cv_band_worst,0.03,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4
0.04024344651136509,-12.208397818710644,0.43509957757067735,-11.589331369134658,-3.053583992892417,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.045009631949248334,-12.321046386406225,0.4725709530794931,-12.019207223732586,-1.2421434561990075,inner_cv_mean,0.04,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.021813226874347412,-9.536976874178846,0.29157342506252265,-8.28022072950974,-5.489101703451937,inner_cv_worst,0.003,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.021813226874347412,-9.536976874178846,0.29157342506252265,-8.28022072950974,-5.489101703451937,inner_cv_safe,0.003,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.04209708478028282,-12.281732900202227,0.44927743815468113,-11.752137828379212,-2.4444922891979304,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.03121475739528932,-11.326373298192834,0.36872688556590455,-10.078950720830083,-5.314023655318523,inner_cv_band_worst,0.01,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4
0.02952353776865786,-15.844669745669144,0.3416436635422191,-11.943273510352952,-5.601158219941138,fixed_lam0p025,0.025,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.03730017367624613,-17.51330395643183,0.44646344656015824,-13.743359046574415,-4.635025572573948,inner_cv_mean,0.1,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.025541823898354306,-14.447255937752962,0.2871646772949356,-11.241185446386126,-5.63449603259929,inner_cv_worst,0.01,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.025541823898354306,-14.447255937752962,0.2871646772949356,-11.241185446386126,-5.63449603259929,inner_cv_safe,0.01,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.03043490198638913,-16.115113164621352,0.3537170219565828,-12.090458943727512,-5.53868961051831,inner_cv_band_mean,0.03,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.025541823898354306,-14.447255937752962,0.2871646772949356,-11.241185446386126,-5.63449603259929,inner_cv_band_worst,0.01,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.029678700868954785,-15.380826181680066,0.3539515362561058,-10.903645310627763,-5.606635920070746,fixed_lam0p025,0.025,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.036651310886428826,-16.903429564594514,0.4586064453486216,-12.018106473852235,-4.725838799110904,inner_cv_mean,0.1,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.026024835890216088,-14.109506983930673,0.2985985972623167,-10.318627498445698,-5.638951574839213,inner_cv_worst,0.01,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.026024835890216088,-14.109506983930673,0.2985985972623167,-10.318627498445698,-5.638951574839213,inner_cv_safe,0.01,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.030496291401870174,-15.622171216285315,0.36608481035646473,-11.024230541777808,-5.547234048560212,inner_cv_band_mean,0.03,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.026024835890216088,-14.109506983930673,0.2985985972623167,-10.318627498445698,-5.638951574839213,inner_cv_band_worst,0.01,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4
0.0328759685240166,-13.812729192461125,0.3106650713923776,-10.69321222814188,-1.6610890031699799,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5
0.042838253143781785,-15.242470267734438,0.4176068280639221,-13.544675971243015,-2.117108082441721,inner_cv_mean,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5
0.042838253143781785,-15.242470267734438,0.4176068280639221,-13.544675971243015,-2.117108082441721,inner_cv_worst,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5
0.042838253143781785,-15.242470267734438,0.4176068280639221,-13.544675971243015,-2.117108082441721,inner_cv_safe,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5
0.03409723822058777,-14.07859741641796,0.3230076444433079,-11.013214843313722,-1.720331259065777,inner_cv_band_mean,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5
0.03409723822058777,-14.07859741641796,0.3230076444433079,-11.013214843313722,-1.720331259065777,inner_cv_band_worst,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5
0.040006205298216926,-13.558516483112506,0.27263710018819576,-10.758711607734494,-1.7304428495343749,fixed_lam0p025,0.025,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,5
0.04189007019973197,-13.609494328811577,0.2848479963344434,-11.090834193650167,-1.7894500736564067,inner_cv_mean,0.03,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,5
0.0540415340685627,-12.912318535766184,0.37809642734995297,-11.416831386687154,-2.170904373679794,inner_cv_worst,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,5
0.0540415340685627,-12.912318535766184,0.37809642734995297,-11.416831386687154,-2.170904373679794,inner_cv_safe,0.1,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,5
