base_mae,corr_mae,delta_pct,group,kappa,mode,scale,selected_lambda,target_factor,target_retention,test_curve,test_label,train_id,train_label,train_size,win
0.004428106847791531,0.004591927592965922,3.699566221083739,extra_holdout,0.013703333359633963,rho0p5_shrinkage,25,0.025,1.0,0.005450424819241895,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,1,0
0.004428106847791531,0.004428106847791531,0.0,extra_holdout,0.013703333359633963,rho0p5_plus_Rtarget_gate,25,0.025,0.0,0.005450424819241895,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,1,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.020555000039450946,no_predictive_shrinkage,25,0.025,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.013703333359633963,rho0p5_shrinkage,25,0.025,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.013703333359633963,rho0p5_plus_Rtarget_gate,25,0.025,0.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.020555000039450946,no_predictive_shrinkage,25,0.025,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.013703333359633963,rho0p5_shrinkage,25,0.025,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.013703333359633963,rho0p5_plus_Rtarget_gate,25,0.025,0.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
0.004701998914275349,0.002696896417908533,-42.64361887195018,main_matrix,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.1934498952473633,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1,1
0.004701998914275349,0.003353203241433326,-28.68558026985196,main_matrix,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.1934498952473633,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1,1
0.004701998914275349,0.003353203241433326,-28.68558026985196,main_matrix,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,1.0,0.1934498952473633,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1,1
0.0038535563963712593,0.002394602003245419,-37.859946580765744,main_matrix,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.24470286758072735,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1,1
0.0038535563963712593,0.002879694737260368,-25.271763507287393,main_matrix,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.24470286758072735,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1,1
0.0038535563963712593,0.002879694737260368,-25.271763507287393,main_matrix,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,1.0,0.24470286758072735,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1,1
0.008173606778800102,0.008867993133477664,8.495470524451854,main_matrix,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.2610431617090627,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1,0
0.008173606778800102,0.005379034607788617,-34.19019591522034,main_matrix,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.2610431617090627,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1,1
0.008173606778800102,0.005379034607788617,-34.19019591522034,main_matrix,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,1.0,0.2610431617090627,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1,1
0.006687305974578527,0.0075709478352190065,13.213719605467444,main_matrix,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.5584955389588916,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1,0
0.006687305974578527,0.006407768601619105,-4.180119378746394,main_matrix,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.5584955389588916,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1,1
0.006687305974578527,0.006407768601619105,-4.180119378746394,main_matrix,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,1.0,0.5584955389588916,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1,1
0.0025579541942073844,0.0028231075076254296,10.365835088779086,main_matrix,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.7413329414952441,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1,0
0.0025579541942073844,0.0024667993743625787,-3.5635829621668114,main_matrix,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.7413329414952441,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1,1
0.0025579541942073844,0.0024667993743625787,-3.5635829621668114,main_matrix,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,1.0,0.7413329414952441,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1,1
0.007134640765897494,0.009463610811864238,32.6431297998754,extra_holdout,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.005450424819241895,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,1,0
0.007134640765897494,0.008687287463208654,21.762086533250226,extra_holdout,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.005450424819241895,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,1,0
0.007134640765897494,0.007134640765897494,0.0,extra_holdout,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,0.0,0.005450424819241895,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,1,0
0.001679822173746335,0.001679822173746335,0.0,extra_holdout,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.001679822173746335,0.001679822173746335,0.0,extra_holdout,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.001679822173746335,0.001679822173746335,0.0,extra_holdout,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,0.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.004118245803084534,0.004118245803084534,0.0,extra_holdout,0.06508729347827592,no_predictive_shrinkage,400,0.025,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
0.004118245803084534,0.004118245803084534,0.0,extra_holdout,0.04339152898551728,rho0p5_shrinkage,400,0.025,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
0.004118245803084534,0.004118245803084534,0.0,extra_holdout,0.04339152898551728,rho0p5_plus_Rtarget_gate,400,0.025,0.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
0.003248313740665229,0.0026171845958379287,-19.42943924800964,main_matrix,0.02831512160252024,no_predictive_shrinkage,100,0.03,1.0,0.26445304000684167,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,0.002743410424803389,-15.543551398407708,main_matrix,0.022652097282016195,rho0p5_shrinkage,100,0.03,1.0,0.26445304000684167,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.003248313740665229,0.002743410424803389,-15.543551398407708,main_matrix,0.022652097282016195,rho0p5_plus_Rtarget_gate,100,0.03,1.0,0.26445304000684167,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,0.004795629060629351,-15.412049148820406,main_matrix,0.02831512160252024,no_predictive_shrinkage,100,0.03,1.0,0.2722633307262611,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,0.004466543597820284,-21.216640079854166,main_matrix,0.022652097282016195,rho0p5_shrinkage,100,0.03,1.0,0.2722633307262611,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0056693997340904675,0.004466543597820284,-21.216640079854166,main_matrix,0.022652097282016195,rho0p5_plus_Rtarget_gate,100,0.03,1.0,0.2722633307262611,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,0.004999818927849217,1.3211854339588491,main_matrix,0.02831512160252024,no_predictive_shrinkage,100,0.03,1.0,0.5712719041012998,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.004934623402238123,0.004771426899520033,-3.3071723901781813,main_matrix,0.022652097282016195,rho0p5_shrinkage,100,0.03,1.0,0.5712719041012998,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004934623402238123,0.004771426899520033,-3.3071723901781813,main_matrix,0.022652097282016195,rho0p5_plus_Rtarget_gate,100,0.03,1.0,0.5712719041012998,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,0.001304612288924221,-5.575122381957442,main_matrix,0.02831512160252024,no_predictive_shrinkage,100,0.03,1.0,0.7508693779462927,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,0.0012277289247910586,-11.139765847889837,main_matrix,0.022652097282016195,rho0p5_shrinkage,100,0.03,1.0,0.7508693779462927,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0013816404339982303,0.0012277289247910586,-11.139765847889837,main_matrix,0.022652097282016195,rho0p5_plus_Rtarget_gate,100,0.03,1.0,0.7508693779462927,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0032781062167547585,0.003644830030422298,11.187063182796631,extra_holdout,0.02831512160252024,no_predictive_shrinkage,100,0.03,1.0,0.005721165724107469,cosine_24000.csv,Cosine 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0032781062167547585,0.00355470305299289,8.437702073972297,extra_holdout,0.022652097282016195,rho0p5_shrinkage,100,0.03,1.0,0.005721165724107469,cosine_24000.csv,Cosine 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0032781062167547585,0.0032781062167547585,0.0,extra_holdout,0.022652097282016195,rho0p5_plus_Rtarget_gate,100,0.03,0.0,0.005721165724107469,cosine_24000.csv,Cosine 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.001848699219840022,0.001848699219840022,0.0,extra_holdout,0.02831512160252024,no_predictive_shrinkage,100,0.03,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.001848699219840022,0.001848699219840022,0.0,extra_holdout,0.022652097282016195,rho0p5_shrinkage,100,0.03,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.001848699219840022,0.001848699219840022,0.0,extra_holdout,0.022652097282016195,rho0p5_plus_Rtarget_gate,100,0.03,0.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.02831512160252024,no_predictive_shrinkage,100,0.03,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.022652097282016195,rho0p5_shrinkage,100,0.03,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.022652097282016195,rho0p5_plus_Rtarget_gate,100,0.03,0.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0031360955249893426,0.0027595778878973264,-12.005936493063164,main_matrix,0.01679338833105189,no_predictive_shrinkage,25,0.03,1.0,0.2620594752766248,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,0.002834881415315731,-9.604749194450479,main_matrix,0.013434710664841512,rho0p5_shrinkage,25,0.03,1.0,0.2620594752766248,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0031360955249893426,0.002834881415315731,-9.604749194450479,main_matrix,0.013434710664841512,rho0p5_plus_Rtarget_gate,25,0.03,1.0,0.2620594752766248,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,0.0027627418928085567,-38.43043542891844,main_matrix,0.01679338833105189,no_predictive_shrinkage,25,0.03,1.0,0.25429312303039464,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,0.002855574129158136,-36.36160649304093,main_matrix,0.013434710664841512,rho0p5_shrinkage,25,0.03,1.0,0.25429312303039464,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004487187642230267,0.002855574129158136,-36.36160649304093,main_matrix,0.013434710664841512,rho0p5_plus_Rtarget_gate,25,0.03,1.0,0.25429312303039464,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,0.0021921114396653784,-25.09399128250187,main_matrix,0.01679338833105189,no_predictive_shrinkage,25,0.03,1.0,0.5339819075831123,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,0.002258890399664752,-22.81210667146124,main_matrix,0.013434710664841512,rho0p5_shrinkage,25,0.03,1.0,0.5339819075831123,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002926482771138891,0.002258890399664752,-22.81210667146124,main_matrix,0.013434710664841512,rho0p5_plus_Rtarget_gate,25,0.03,1.0,0.5339819075831123,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,0.002161215626087792,-13.717691415816102,main_matrix,0.01679338833105189,no_predictive_shrinkage,25,0.03,1.0,0.7196332038775343,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,0.002229936293228489,-10.974153132651887,main_matrix,0.013434710664841512,rho0p5_shrinkage,25,0.03,1.0,0.7196332038775343,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.002504818961791151,0.002229936293228489,-10.974153132651887,main_matrix,0.013434710664841512,rho0p5_plus_Rtarget_gate,25,0.03,1.0,0.7196332038775343,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.004428106847791531,0.004637560133227578,4.730086527620925,extra_holdout,0.01679338833105189,no_predictive_shrinkage,25,0.03,1.0,0.005721165724107469,cosine_24000.csv,Cosine 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.004428106847791531,0.0045880700362791104,3.612450963493785,extra_holdout,0.013434710664841512,rho0p5_shrinkage,25,0.03,1.0,0.005721165724107469,cosine_24000.csv,Cosine 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.004428106847791531,0.004428106847791531,0.0,extra_holdout,0.013434710664841512,rho0p5_plus_Rtarget_gate,25,0.03,0.0,0.005721165724107469,cosine_24000.csv,Cosine 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.01679338833105189,no_predictive_shrinkage,25,0.03,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.013434710664841512,rho0p5_shrinkage,25,0.03,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.013434710664841512,rho0p5_plus_Rtarget_gate,25,0.03,0.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.01679338833105189,no_predictive_shrinkage,25,0.03,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.013434710664841512,rho0p5_shrinkage,25,0.03,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.013434710664841512,rho0p5_plus_Rtarget_gate,25,0.03,0.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,0
0.0038535563963712593,0.002734851656059071,-29.0304494146142,main_matrix,0.04984517945783994,no_predictive_shrinkage,400,0.03,1.0,0.2630792979321305,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
0.0038535563963712593,0.0029585926041215123,-23.224359531691263,main_matrix,0.039876143566271956,rho0p5_shrinkage,400,0.03,1.0,0.2630792979321305,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,1
