base_mae,channel,config_id,corr_mae,delta_pct,drop_concentration,kappa,max_mode,nuisance_lambda,raw_map,response_lambda,retention_power,rho,ridge_tau,scale,shrink,smooth_lambda,source_corr,source_dot,source_full_l2,source_l2,source_retention,step_lambda,target_factor,target_retention,test_curve,test_label,train_curve,win
0.0025579541942073844,step,10954,0.002400931416535447,-6.138607877636093,1.0,0.06348746332348053,16,0.04,0.22152222265169544,20.0,0.25,0.5,0.05,400,0.6666666666666666,2.0,0.37899003440659257,0.0007310392712975911,0.023425091978756998,0.000800071941075732,0.034154484507521926,20.0,1.0,0.8755876316867179,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,34890,0.002566353170564025,-24.704734406020247,0.0006394638242375368,0.014309449729199156,8,0.025,0.04856040426510534,4.0,0.25,0.0,0.05,25,1.0,4.0,0.1212957568831561,0.00033771085169721044,0.5907876741420208,0.004454448934435324,0.007539847443338008,20.0,1.0,0.19827123626829113,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,34890,0.00255268993764751,-18.6029278347258,0.00025006251562922964,0.014309449729199156,8,0.025,0.04856040426510534,4.0,0.25,0.0,0.05,25,1.0,4.0,0.1212957568831561,0.00033771085169721044,0.5907876741420208,0.004454448934435324,0.007539847443338008,20.0,1.0,0.24637742334619833,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,34890,0.0021053041039318494,-53.08187952475618,1.0,0.024135040020119125,8,0.025,0.05787753077597405,20.0,0.25,0.0,0.05,25,1.0,4.0,0.16725263005350915,0.00018568881131909073,0.02342440756601477,0.0007083056901275627,0.030237934006715535,20.0,1.0,0.40481454626027485,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,34890,0.0022774521436355875,-22.177838663670723,1.0,0.024135040020119125,8,0.025,0.05787753077597405,20.0,0.25,0.0,0.05,25,1.0,4.0,0.16725263005350915,0.00018568881131909073,0.02342440756601477,0.0007083056901275627,0.030237934006715535,20.0,1.0,0.7100967036504953,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,34890,0.0022295876728598645,-10.988071119298514,1.0,0.024135040020119125,8,0.025,0.05787753077597405,20.0,0.25,0.0,0.05,25,1.0,4.0,0.16725263005350915,0.00018568881131909073,0.02342440756601477,0.0007083056901275627,0.030237934006715535,20.0,1.0,0.8421426984720889,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,34890,0.0020196306542861107,-46.115457476307434,0.0006394638242375368,0.02954577972947609,8,0.025,0.10026626006892658,4.0,0.25,0.0,0.05,100,1.0,4.0,0.3413128350076968,0.0006972965854961616,0.5907876741420208,0.004454448934435324,0.007539847443338008,20.0,1.0,0.20043116762658467,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,34890,0.0020507575019769945,-36.8670126809544,0.00025006251562922964,0.02954577972947609,8,0.025,0.10026626006892658,4.0,0.25,0.0,0.05,100,1.0,4.0,0.3413128350076968,0.0006972965854961616,0.5907876741420208,0.004454448934435324,0.007539847443338008,20.0,1.0,0.2487829423542581,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,34890,0.0031406682019470503,-44.60316172341828,1.0,0.041409388374454015,8,0.025,0.09930263832414789,20.0,0.25,0.0,0.05,100,1.0,4.0,0.39107336409065,0.0003185932195800431,0.02342440756601477,0.0007083056901275627,0.030237934006715535,20.0,1.0,0.4383688167759825,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,34890,0.004622141895920997,-6.332428654543298,1.0,0.041409388374454015,8,0.025,0.09930263832414789,20.0,0.25,0.0,0.05,100,1.0,4.0,0.39107336409065,0.0003185932195800431,0.02342440756601477,0.0007083056901275627,0.030237934006715535,20.0,1.0,0.7424715942750909,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,34890,0.0012546008012958663,-9.194840392353976,1.0,0.041409388374454015,8,0.025,0.09930263832414789,20.0,0.25,0.0,0.05,100,1.0,4.0,0.39107336409065,0.0003185932195800431,0.02342440756601477,0.0007083056901275627,0.030237934006715535,20.0,1.0,0.8621267899657953,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,34890,0.002121070754454552,-54.89002032699444,0.0006394638242375368,0.06129725029773777,8,0.025,0.20773185071473313,4.0,0.25,0.0,0.05,400,1.0,4.0,0.36309641973703144,0.0014499783181813712,0.5909232385840567,0.004480048139909694,0.007581438412617822,20.0,1.0,0.19762149195952428,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,34890,0.0018530453239976343,-51.913372132231586,0.00025006251562922964,0.06129725029773777,8,0.025,0.20773185071473313,4.0,0.25,0.0,0.05,400,1.0,4.0,0.36309641973703144,0.0014499783181813712,0.5909232385840567,0.004480048139909694,0.007581438412617822,20.0,1.0,0.24630452923433196,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,34890,0.0035872932393555567,-56.11125741135572,1.0,0.06904861343738479,8,0.025,0.16537270310870214,20.0,0.25,0.0,0.05,400,1.0,4.0,0.3336650102796562,0.000531167866218457,0.023425091978756998,0.0007119440284489502,0.03039236853774471,20.0,1.0,0.4383688167759825,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,34890,0.005925191649146329,-11.39643270891655,1.0,0.06904861343738479,8,0.025,0.16537270310870214,20.0,0.25,0.0,0.05,400,1.0,4.0,0.3336650102796562,0.000531167866218457,0.023425091978756998,0.0007119440284489502,0.03039236853774471,20.0,1.0,0.7424715942750909,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,34890,0.00243020755656626,-4.994094027579276,1.0,0.06904861343738479,8,0.025,0.16537270310870214,20.0,0.25,0.0,0.05,400,1.0,4.0,0.3336650102796562,0.000531167866218457,0.023425091978756998,0.0007119440284489502,0.03039236853774471,20.0,1.0,0.8621267899657953,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,35016,0.0025668062977483226,-24.69143992571221,0.0006394638242375368,0.01430174931459366,12,0.025,0.04854093933971594,4.0,0.25,0.0,0.05,25,1.0,4.0,0.12125965205552461,0.0003374567148872669,0.5907876741420208,0.004452002154831841,0.007535705888409605,20.0,1.0,0.19811996629500744,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,35016,0.002553003888567399,-18.592916949617646,0.00025006251562922964,0.01430174931459366,12,0.025,0.04854093933971594,4.0,0.25,0.0,0.05,25,1.0,4.0,0.12125965205552461,0.0003374567148872669,0.5907876741420208,0.004452002154831841,0.007535705888409605,20.0,1.0,0.24637629645614917,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,35016,0.0021068297202309514,-53.04788013759564,1.0,0.024116994423651228,12,0.025,0.05784213897374073,20.0,0.25,0.0,0.05,25,1.0,4.0,0.16720596568584484,0.00018555293439915033,0.02342440756601477,0.000707919653237373,0.03022145389343618,20.0,1.0,0.40436529320258996,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,35016,0.002277437185680932,-22.178349787631635,1.0,0.024116994423651228,12,0.025,0.05784213897374073,20.0,0.25,0.0,0.05,25,1.0,4.0,0.16720596568584484,0.00018555293439915033,0.02342440756601477,0.000707919653237373,0.03022145389343618,20.0,1.0,0.7093385120550633,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,35016,0.0022297934613222615,-10.979855417264305,1.0,0.024116994423651228,12,0.025,0.05784213897374073,20.0,0.25,0.0,0.05,25,1.0,4.0,0.16720596568584484,0.00018555293439915033,0.02342440756601477,0.000707919653237373,0.03022145389343618,20.0,1.0,0.8414340928867232,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,35016,0.002019815270353446,-46.110531846806914,0.0006394638242375368,0.029542623920725153,12,0.025,0.10026932259319246,4.0,0.25,0.0,0.05,100,1.0,4.0,0.3413072530959834,0.0006970725467314031,0.5907876741420208,0.004452002154831841,0.007535705888409605,20.0,1.0,0.20027811794053763,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,35016,0.0020508854139323564,-36.86307488536033,0.00025006251562922964,0.029542623920725153,12,0.025,0.10026932259319246,4.0,0.25,0.0,0.05,100,1.0,4.0,0.3413072530959834,0.0006970725467314031,0.5907876741420208,0.004452002154831841,0.007535705888409605,20.0,1.0,0.2487818812166279,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,35016,0.0031394141711213815,-44.625281010899954,1.0,0.041398071241436005,12,0.025,0.09928903029656354,20.0,0.25,0.0,0.05,100,1.0,4.0,0.391091149860618,0.00031851123163922717,0.02342440756601477,0.000707919653237373,0.03022145389343618,20.0,1.0,0.43788700043902407,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,35016,0.004621788716141487,-6.3395858325226655,1.0,0.041398071241436005,12,0.025,0.09928903029656354,20.0,0.25,0.0,0.05,100,1.0,4.0,0.391091149860618,0.00031851123163922717,0.02342440756601477,0.000707919653237373,0.03022145389343618,20.0,1.0,0.7413329414952442,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,35016,0.0012545304570840857,-9.19993174680841,1.0,0.041398071241436005,12,0.025,0.09928903029656354,20.0,0.25,0.0,0.05,100,1.0,4.0,0.391091149860618,0.00031851123163922717,0.02342440756601477,0.000707919653237373,0.03022145389343618,20.0,1.0,0.8610291324083867,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,35016,0.00212234482619275,-54.86292394178835,0.0006394638242375368,0.061318815439307145,12,0.025,0.20783343443457722,4.0,0.25,0.0,0.05,400,1.0,4.0,0.36337615882908386,0.0014501767382015343,0.5909232385840567,0.004477591176062808,0.007577280573347915,20.0,1.0,0.19746976174205275,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,35016,0.001853922000141371,-51.89062233818258,0.00025006251562922964,0.061318815439307145,12,0.025,0.20783343443457722,4.0,0.25,0.0,0.05,400,1.0,4.0,0.36337615882908386,0.0014501767382015343,0.5909232385840567,0.004477591176062808,0.007577280573347915,20.0,1.0,0.2463032821720304,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
