estimator,degree,scale,train_curve,train_label,test_curve,test_label,kappa,base_mae,corr_mae,delta_pct,win
orth_ls,1,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_ls,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_ls,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_ls,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_ls,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map,1,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
orth_map,1,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
orth_map,1,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
orth_map,1,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
orth_map,1,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
orth_map,1,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
orth_map,1,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
orth_map,1,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
orth_map,1,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
orth_map,1,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
orth_map,1,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
orth_map,1,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
orth_map,1,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map,1,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map,1,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map,1,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map,1,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map,1,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map,1,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.02498048191101417,0.00744534704076948,0.007161533462805112,-3.811959018300315,1
orth_map,1,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.02498048191101417,0.003408385839825258,0.00263006525077548,-22.835460115914607,1
orth_map,1,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.02498048191101417,0.0031360955249893426,0.0025760184376773434,-17.85905699775846,1
orth_map,1,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.02498048191101417,0.004487187642230267,0.003458267184026801,-22.930185680669734,1
orth_map,1,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.02498048191101417,0.002926482771138891,0.0026441511028516833,-9.647474130774846,1
orth_map,1,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.02498048191101417,0.002504818961791151,0.001993702518647244,-20.405324733665253,1
orth_map,1,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
orth_map,1,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
orth_map,1,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
orth_map,1,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
orth_map,1,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
orth_map,1,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
orth_map,1,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map,1,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map,1,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map,1,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map,1,400,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map,1,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map,1,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.02435884539656255,0.00744534704076948,0.007168596132131847,-3.717098842031019,1
orth_map,1,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.02435884539656255,0.003408385839825258,0.002649433672082418,-22.267202230301198,1
orth_map,1,25,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.02435884539656255,0.0031360955249893426,0.0025899558937128634,-17.414636350349532,1
orth_map,1,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.02435884539656255,0.004487187642230267,0.003358494465912346,-25.15368792905943,1
orth_map,1,25,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.02435884539656255,0.002926482771138891,0.0026022046356477886,-11.080814781797056,1
orth_map,1,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.02435884539656255,0.002504818961791151,0.002006421594497181,-19.897540496802,1
orth_map,1,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
orth_map,1,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
orth_map,1,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
orth_map,1,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
orth_map,1,100,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
orth_map,1,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
orth_map,1,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map,1,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map,1,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map,1,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map,1,400,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map,1,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map,1,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.024351204904901756,0.00744534704076948,0.007168682938914985,-3.7159329221261195,1
orth_map,1,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.024351204904901756,0.003408385839825258,0.0026496717280171033,-22.260217811697412,1
orth_map,1,25,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.024351204904901756,0.0031360955249893426,0.002590127198026784,-17.409174006726534,1
orth_map,1,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.024351204904901756,0.004487187642230267,0.003357268166293485,-25.181016842326176,1
orth_map,1,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.024351204904901756,0.002926482771138891,0.0026016890745032472,-11.098431873195159,1
orth_map,1,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.024351204904901756,0.002504818961791151,0.002006577923784035,-19.891299355656145,1
orth_map,1,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
orth_map,1,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
orth_map,1,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
orth_map,1,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
orth_map,1,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
orth_map,1,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
orth_map,1,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map,1,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map,1,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map,1,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map,1,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map,1,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map,1,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.021061274212737083,0.00744534704076948,0.007206061201044761,-3.213897732562765,1
orth_map,1,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.021061274212737083,0.003408385839825258,0.0027521765877463827,-19.252786595091532,1
orth_map,1,25,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.021061274212737083,0.0031360955249893426,0.00266388937787943,-15.057135324712956,1
orth_map,1,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.021061274212737083,0.004487187642230267,0.0029472080649710886,-34.31948249201726,1
orth_map,1,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.021061274212737083,0.002926482771138891,0.0023796928328510786,-18.684201515904352,1
orth_map,1,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.021061274212737083,0.002504818961791151,0.0020738919843998147,-17.203917088011345,1
orth_map,1,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.02545190162239673,0.007265129575917493,0.006976056523062241,-3.9789111788656073,1
orth_map,1,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.02545190162239673,0.0037480705220761528,0.0029596993166660854,-21.034054742741827,1
orth_map,1,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.02545190162239673,0.003248313740665229,0.0026810042609227086,-17.464737862000355,1
orth_map,1,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.02545190162239673,0.0056693997340904675,0.00458825235288191,-19.06987391817777,1
orth_map,1,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.02545190162239673,0.004934623402238123,0.004858693734464912,-1.5387125132745205,1
orth_map,1,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.02545190162239673,0.0013816404339982303,0.0012535749967715292,-9.26908579651956,1
orth_map,1,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map,1,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map,1,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map,1,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map,1,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map,1,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map,1,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.027138369364947307,0.00744534704076948,0.0071370168117122134,-4.141247242994883,1
orth_map,1,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.027138369364947307,0.003408385839825258,0.0025629716084402134,-24.803947414251294,1
orth_map,1,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.027138369364947307,0.0031360955249893426,0.0025276373326109463,-19.40177483530142,1
orth_map,1,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.027138369364947307,0.004487187642230267,0.0038899177407173005,-13.310562185808338,1
orth_map,1,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.027138369364947307,0.002926482771138891,0.002789759916381527,-4.671917296275618,1
orth_map,1,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.027138369364947307,0.002504818961791151,0.0019638779432346568,-21.59601259843853,1
orth_map,1,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.01674951530100427,0.007265129575917493,0.007074894928866742,-2.618461860354726,1
orth_map,1,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.01674951530100427,0.0037480705220761528,0.0032292552381027366,-13.842196429271858,1
orth_map,1,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.01674951530100427,0.003248313740665229,0.002874975867828625,-11.493282442605047,1
orth_map,1,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.01674951530100427,0.0056693997340904675,0.004454914847547734,-21.42175439209123,1
orth_map,1,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.01674951530100427,0.004934623402238123,0.004665247414401862,-5.45889657383144,1
orth_map,1,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.01674951530100427,0.0013816404339982303,0.001221932275999722,-11.559314136192466,1
orth_map,1,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map,1,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map,1,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map_retention,1,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
orth_map_retention,1,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
orth_map_retention,1,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
orth_map_retention,1,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
orth_map_retention,1,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
orth_map_retention,1,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
orth_map_retention,1,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
orth_map_retention,1,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
orth_map_retention,1,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
orth_map_retention,1,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
orth_map_retention,1,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
orth_map_retention,1,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
orth_map_retention,1,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map_retention,1,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map_retention,1,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map_retention,1,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map_retention,1,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map_retention,1,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map_retention,1,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.0168989153132993,0.00744534704076948,0.007253351480560957,-2.578732182088861,1
orth_map_retention,1,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.0168989153132993,0.003408385839825258,0.002881863822844063,-15.447840758785357,1
orth_map_retention,1,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.0168989153132993,0.0031360955249893426,0.0027572119109293717,-12.081379889130083,1
orth_map_retention,1,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.0168989153132993,0.004487187642230267,0.0027617910520478374,-38.45162555593187,1
orth_map_retention,1,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.0168989153132993,0.002926482771138891,0.0021915630832827567,-25.112729010536007,1
orth_map_retention,1,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.0168989153132993,0.002504818961791151,0.002159056477356659,-13.803891207660113,1
orth_map_retention,1,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
orth_map_retention,1,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
orth_map_retention,1,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
orth_map_retention,1,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
orth_map_retention,1,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
orth_map_retention,1,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
orth_map_retention,1,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map_retention,1,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
orth_map_retention,1,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
orth_map_retention,1,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
orth_map_retention,1,400,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
orth_map_retention,1,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
orth_map_retention,1,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.017422302710591368,0.00744534704076948,0.007247405060054904,-2.658599788977989,1
orth_map_retention,1,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.017422302710591368,0.003408385839825258,0.002865556563888341,-15.92628597367799,1
orth_map_retention,1,25,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.017422302710591368,0.0031360955249893426,0.0027454772578488044,-12.455560234947416,1
orth_map_retention,1,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.017422302710591368,0.004487187642230267,0.0027675496123079567,-38.323292160512345,1
orth_map_retention,1,25,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.017422302710591368,0.002926482771138891,0.002194340581321974,-25.01781992490566,1
orth_map_retention,1,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.017422302710591368,0.002504818961791151,0.002148347640519811,-14.231420582046129,1
orth_map_retention,1,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
orth_map_retention,1,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
orth_map_retention,1,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
orth_map_retention,1,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
orth_map_retention,1,100,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
orth_map_retention,1,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
orth_map_retention,1,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
orth_map_retention,1,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
