base_config_id,config_id,fit_start_step,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
90205,898,3000,12,-29.327008908389665,0.0566260228578549,0.03430534662048048,0.5853226484687452,-36.75742135502428,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9249641737730685
90205,899,5000,12,-28.74072278735401,0.05323574994375256,0.03352465467384775,0.5853226484687452,-35.85502077361805,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9232805007536093
90205,900,8000,12,-27.791728979651673,0.04974803773770372,0.03233321216085256,0.5853226484687452,-33.75567519008461,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9218296888698796
90205,901,12000,12,-25.790198887922305,0.04448919033179565,0.030598521534949605,0.5853226484687452,-30.40803001719339,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9198573545226796
90205,902,16000,12,-22.762665676808673,0.03852539763402961,0.02867338739170328,0.5853226484687452,-26.629294002078886,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9177869003675787
90205,903,24000,12,-16.018867202607805,0.026064763990468993,0.02443485859870401,0.5853226484687452,-18.306031777691047,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9135850119910693
90331,904,0,16,-29.100542268339314,0.05798697816119095,0.034630152578406605,0.5852753534211378,-31.806630328506657,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.6498493462505195
90331,905,2160,16,-29.100542268339314,0.05798697816119095,0.034630152578406605,0.5852753534211378,-31.806630328506657,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.6498493462505195
90331,906,3000,16,-29.327014983616433,0.05662583814261323,0.03430489667055857,0.5852753534211378,-36.75744706758549,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9249641174302159
90331,907,5000,16,-28.740706734020918,0.0532355812759381,0.03352424636587279,0.5852753534211378,-35.85511456748289,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9232803967874847
90331,908,8000,16,-27.791734912073093,0.04974799215029321,0.032332858709576286,0.5852753534211378,-33.75584443651191,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9218296045888641
90331,909,12000,16,-25.790181512260283,0.04448912252167703,0.030598233125335803,0.5852753534211378,-30.40808329518785,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9198573010819944
90331,910,16000,16,-22.76261101216286,0.038525295652356496,0.02867315562201919,0.5852753534211378,-26.62919305963536,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9177868618330698
90331,911,24000,16,-16.018875339849746,0.026064775565385948,0.024434713059780153,0.5852753534211378,-18.306045301498386,15,0.05,0.25,0.2,0.05,15,10.0,30.0,15,-0.9135850137673263
35271,912,0,8,-29.044650536713593,0.033348127421347365,0.02220864395474713,0.5050267730742137,-20.98950954243112,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-6.006759664914885
35271,913,2160,8,-29.044650536713593,0.033348127421347365,0.02220864395474713,0.5050267730742137,-20.98950954243112,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-6.006759664914885
35271,914,3000,8,-29.29958083849107,0.03244177406570141,0.021941922876793987,0.5050267730742137,-29.808591879311088,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-5.428451289383518
35271,915,5000,8,-27.767267797083388,0.030082936863068843,0.02129320437014027,0.5050267730742137,-29.995131636064198,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.949870961014835
35271,916,8000,8,-26.448545493004847,0.028158757542646937,0.020313099787434372,0.5050267730742137,-29.915147070008164,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.587272204455505
35271,917,12000,8,-24.258898358265856,0.02526523601673458,0.01891894721584691,0.5050267730742137,-27.1101344137443,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.12311265960299
35271,918,16000,8,-21.551843993847665,0.021940407973952993,0.01741513596200472,0.5050267730742137,-24.08420877530425,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-3.6568556705741773
35271,919,24000,8,-15.478129997892799,0.015081738316491854,0.01425782791183484,0.5050267730742137,-17.303031506599087,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-2.775313555933434
35397,920,0,12,-29.04375932336393,0.033347963575174285,0.022199002425559104,0.5045922690852699,-20.982303409629655,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-6.007773072845513
35397,921,2160,12,-29.04375932336393,0.033347963575174285,0.022199002425559104,0.5045922690852699,-20.982303409629655,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-6.007773072845513
35397,922,3000,12,-29.299768978630706,0.0324406662617912,0.021932670698574398,0.5045922690852699,-29.805759956049172,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-5.428571056444942
35397,923,5000,12,-27.76597173805714,0.030080181555268874,0.021284790541085893,0.5045922690852699,-29.991527137860665,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.949593757554405
35397,924,8000,12,-26.447125189048396,0.02815635273661167,0.020305801957504328,0.5045922690852699,-29.915548133168755,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.5869892886140295
35397,925,12000,12,-24.258286501954306,0.025263914943176438,0.01891299136374668,0.5045922690852699,-27.110676253874743,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.1227746099710245
35397,926,16000,12,-21.551690999478282,0.02193977058105747,0.01741036195134429,0.5045922690852699,-24.08470886038725,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-3.656525927488141
35397,927,24000,12,-15.476633479595533,0.01507989497578568,0.014254863985027568,0.5045922690852699,-17.30276790892993,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-2.7750457630960956
35523,928,0,16,-29.04357168707935,0.03334775669628611,0.022198417559106565,0.5045212965250775,-20.981782915876114,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-6.00781427914745
35523,929,2160,16,-29.04357168707935,0.03334775669628611,0.022198417559106565,0.5045212965250775,-20.981782915876114,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-6.00781427914745
35523,930,3000,16,-29.299674222522537,0.032440437463295134,0.021932109882187707,0.5045212965250775,-29.805387568259036,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-5.4285494699298
35523,931,5000,16,-27.76590449776579,0.030079991255832682,0.02128428108019272,0.5045212965250775,-29.99143433113911,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.949545224992957
35523,932,8000,16,-26.447189412529838,0.02815632893579527,0.02030536018290052,0.5045212965250775,-29.91605580661263,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.586949811703278
35523,933,12000,16,-24.258266421175662,0.02526384293455081,0.018912630088099,0.5045212965250775,-27.11082138840064,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-4.122750036504197
35523,934,16000,16,-21.55158582991833,0.021939641153873406,0.017410071026410356,0.5045212965250775,-24.084520210914985,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-3.6565079701630587
35523,935,24000,16,-15.476667703376938,0.015079924894841251,0.014254680677056793,0.5045212965250775,-17.302806355555578,15,0.03,0.25,0.4,0.05,15,4.0,20.0,15,-2.7750487053453288
40186,936,0,8,-28.97534967248603,0.040467652266644796,0.029071035619050268,0.5882177425073724,-30.043579691643373,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9225352628197236
40186,937,2160,8,-28.97534967248603,0.040467652266644796,0.029071035619050268,0.5882177425073724,-30.043579691643373,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9225352628197236
40186,938,3000,8,-30.3463026961212,0.03963409943624414,0.028801222868205734,0.5882177425073724,-40.108428708502316,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9210199799318808
40186,939,5000,8,-29.35075186792165,0.03744011310706276,0.02814040015357055,0.5882177425073724,-37.819274891271114,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9196735950544599
40186,940,8000,8,-28.48407230771409,0.03546523532171085,0.027130022299770497,0.5882177425073724,-34.812677439744114,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9185129049386953
40186,941,12000,8,-26.605868842603915,0.03223559190615168,0.025666854696210002,0.5882177425073724,-30.725508093102995,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9169350624968153
40186,942,16000,8,-23.98772962102471,0.02830982858988004,0.02405011954679448,0.5882177425073724,-26.434801391204044,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9152786449220573
40186,943,24000,8,-17.565889073109506,0.01959655427342829,0.020500731097458716,0.5882177425073724,-17.885750079587126,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9119169718140308
40312,944,0,12,-28.973262429839178,0.04046755010287411,0.02906447199740168,0.587950958855174,-30.040768646411063,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9225364874818953
40312,945,2160,12,-28.973262429839178,0.04046755010287411,0.02906447199740168,0.587950958855174,-30.040768646411063,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9225364874818953
40312,946,3000,12,-30.346627518946377,0.03963354117127861,0.02879492845711338,0.587950958855174,-40.10808094006397,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9210198964091809
40312,947,5000,12,-29.350579929794215,0.03743876716233608,0.028134687432859355,0.587950958855174,-37.81762467806965,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9196729579938334
40312,948,8000,12,-28.483921205661876,0.035464102002399536,0.02712508220258671,0.587950958855174,-34.811132418943316,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9185123084863411
40312,949,12000,12,-26.606003466928765,0.03223501897789231,0.025662840014218386,0.587950958855174,-30.723898219926284,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9169344410084768
40312,950,16000,12,-23.98797571124099,0.028309598322858516,0.024046915681239654,0.587950958855174,-26.43333204776991,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9152780776854108
40312,951,24000,12,-17.56542594235481,0.019595717667810666,0.02049875867843414,0.587950958855174,-17.885864068317147,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9119165669840279
40438,952,0,16,-28.973108136446463,0.04046745151653629,0.029064084170368893,0.5879060962966821,-30.040560582321042,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9225365336925639
40438,953,2160,16,-28.973108136446463,0.04046745151653629,0.029064084170368893,0.5879060962966821,-30.040560582321042,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9225365336925639
40438,954,3000,16,-30.34660549222934,0.03963343234276305,0.02879455675173894,0.5879060962966821,-40.1079604087854,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9210198513349588
40438,955,5000,16,-29.350573934570445,0.03743867833421906,0.02813435026479125,0.5879060962966821,-37.81740922987461,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9196728748204208
40438,956,8000,16,-28.483979332832597,0.035464096423183204,0.02712479043454097,0.5879060962966821,-34.81095776389256,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9185122410607316
40438,957,12000,16,-26.606019827446758,0.032234990872321005,0.025662602030954256,0.5879060962966821,-30.723787475362496,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9169343982557088
40438,958,16000,16,-23.987951778928778,0.028309542029036946,0.024046724497710333,0.5879060962966821,-26.433252193077237,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9152780468570154
40438,959,24000,16,-17.565451376298412,0.01959573615478101,0.020498638671732555,0.5879060962966821,-17.885893371019,15,0.05,0.25,0.5,0.05,15,4.0,30.0,15,-0.9119165684044583
90586,960,0,12,-28.967355802821093,0.05829045201618414,0.03743868558522352,0.6091950671500871,-32.1067171019601,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.5739035244513135
90586,961,2160,12,-28.967355802821093,0.05829045201618414,0.03743868558522352,0.6091950671500871,-32.1067171019601,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.5739035244513135
90586,962,3000,12,-29.134320730232385,0.05714314997486762,0.037151916779372136,0.6091950671500871,-36.389644072382474,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9253202437440988
90586,963,5000,12,-28.73844349506687,0.054254771634398284,0.03646010141179837,0.6091950671500871,-35.6344917382849,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9238410863967261
90586,964,8000,12,-28.085022424747237,0.0512067547382375,0.035398542254771855,0.6091950671500871,-33.81727922133349,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9225500328437053
90586,965,12000,12,-26.436058230293618,0.04633584098702461,0.03383651637300367,0.6091950671500871,-30.82137536277245,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9207111033121773
90586,966,16000,12,-23.713130300141476,0.04054846476401456,0.03207421206882627,0.6091950671500871,-27.278933335640065,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9186883196080853
90586,967,24000,12,-16.861174361158252,0.027761748996566287,0.028060666789673887,0.6091950671500871,-18.99595082189851,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9143086895554764
90712,968,0,16,-28.967351224429713,0.058290362265907426,0.037438350294339375,0.6091612775767659,-32.10653686495557,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.5738864146243583
90712,969,2160,16,-28.967351224429713,0.058290362265907426,0.037438350294339375,0.6091612775767659,-32.10653686495557,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.5738864146243583
90712,970,3000,16,-29.134334046203012,0.05714305468446323,0.03715159531025015,0.6091612775767659,-36.38967093201906,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9253202105756198
90712,971,5000,16,-28.738448680500955,0.05425468442220273,0.03645980969401222,0.6091612775767659,-35.63455566460952,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9238410257543683
90712,972,8000,16,-28.08503173230113,0.051206736386806215,0.03539828972968181,0.6091612775767659,-33.81738543245599,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9225499835623707
90712,973,12000,16,-26.43605506075264,0.04633580840172493,0.03383631031732368,0.6091612775767659,-30.821415352463998,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9207110718833178
90712,974,16000,16,-23.713103501675384,0.040548411167897674,0.032074046479888596,0.6091612775767659,-27.2788847843214,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9186882968626464
90712,975,24000,16,-16.861180657345848,0.027761757778991692,0.02806056280881603,0.6091612775767659,-18.995962329782714,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9143086903921516
90460,976,0,8,-28.967238120712764,0.05829062205552671,0.037444346968518574,0.609390760562394,-32.10902235269407,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.5743608990341875
90460,977,2160,8,-28.967238120712764,0.05829062205552671,0.037444346968518574,0.609390760562394,-32.10902235269407,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.5743608990341875
90460,978,3000,8,-29.133914094656724,0.057143691991151074,0.03715734848624151,0.609390760562394,-36.38926455321957,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9253203159585
90460,979,5000,8,-28.738299646876985,0.05425602395533187,0.036465034265425834,0.609390760562394,-35.63422061051966,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.923841558066818
90460,980,8000,8,-28.085067073942092,0.05120784928656694,0.03540281060741094,0.609390760562394,-33.817207574062735,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9225504745227431
90460,981,12000,8,-26.436176084183597,0.04633647682762127,0.033839988037092913,0.609390760562394,-30.82130498737915,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9207115618924955
90460,982,16000,8,-23.71319516014648,0.04054876819285093,0.03207698496612324,0.609390760562394,-27.278816461217335,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.91868873781219
90460,983,24000,8,-16.86154739394783,0.027762508786418005,0.028062376579018895,0.609390760562394,-18.996098122803907,15,0.07,0.25,0.5,0.05,15,10.0,30.0,15,-0.9143089877129196
88564,984,0,8,-28.94113296315858,0.058894841302964525,0.02750273293578718,0.5256673236610694,-31.480483809529293,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9262562055732726
88564,985,2160,8,-28.94113296315858,0.058894841302964525,0.02750273293578718,0.5256673236610694,-31.480483809529293,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9262562055732726
88564,986,3000,8,-30.901154273131496,0.056961378843074076,0.027093091252975925,0.5256673236610694,-39.47602902556036,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9234673608311095
88564,987,5000,8,-29.640633254379974,0.05211959427701395,0.026126888473139504,0.5256673236610694,-38.97904920670713,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9212233194218156
88564,988,8000,8,-28.15253208600292,0.04804180304442744,0.024688100753702612,0.5256673236610694,-36.63193964096452,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9196272418611873
88564,989,12000,8,-25.46997147417787,0.04247578862003476,0.022669325200239655,0.5256673236610694,-32.663773179151036,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9176833253301098
88564,990,16000,8,-22.334644211542344,0.036564112629479145,0.02053273023977477,0.5256673236610694,-27.793949408717133,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9158033409258359
88564,991,24000,8,-16.04769376706479,0.025357983366662736,0.016202963408131772,0.5256673236610694,-19.124936475582555,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9124566881765328
88690,992,0,12,-28.927237081995973,0.05890036155034515,0.027483044295579146,0.5249867074453972,-31.455219443863857,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9262670914092719
88690,993,2160,12,-28.927237081995973,0.05890036155034515,0.027483044295579146,0.5249867074453972,-31.455219443863857,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9262670914092719
88690,994,3000,12,-30.900818369440405,0.05696316232202197,0.02707420133315442,0.5249867074453972,-39.47711554682629,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9234703555529356
88690,995,5000,12,-29.639150734391333,0.052114024147077685,0.026109733438902497,0.5249867074453972,-38.98047577678652,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9212226252453548
88690,996,8000,12,-28.150280568841705,0.0480365698992877,0.02467325664938118,0.5249867074453972,-36.63201846674935,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9196262512132125
88690,997,12000,12,-25.469165938367727,0.042473553671762,0.02265725168203364,0.5249867074453972,-32.659250355041856,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9176815793047743
88690,998,16000,12,-22.33510250674562,0.036564001052549616,0.020523086737492872,0.5249867074453972,-27.788904175660356,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9158013932254128
88690,999,24000,12,-16.044469524482103,0.02535207818538272,0.016197016924723282,0.5249867074453972,-19.120369209749942,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9124549249939551
88816,1000,0,16,-28.926288731924863,0.058899977236596374,0.027481872517970594,0.524868605557707,-31.453262325442733,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9262675868781267
88816,1001,2160,16,-28.926288731924863,0.058899977236596374,0.027481872517970594,0.524868605557707,-31.453262325442733,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9262675868781267
88816,1002,3000,16,-30.900685743499672,0.056962698200085336,0.027073077858775794,0.524868605557707,-39.47719445806012,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9234703019596613
88816,1003,5000,16,-29.639018029785685,0.052113569498299275,0.02610871393933194,0.524868605557707,-38.980864079340584,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.921222320284576
88816,1004,8000,16,-28.15041502748398,0.0480366763625336,0.024672374120177802,0.524868605557707,-36.632929011115614,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.919626003885754
88816,1005,12000,16,-25.46917097694034,0.04247346255787844,0.022656531553682975,0.524868605557707,-32.65888670920728,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9176814389196597
88816,1006,16000,16,-22.334901427305486,0.03656365578442487,0.02052250803190362,0.524868605557707,-27.788645531140254,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9158012933760951
88816,1007,24000,16,-16.044577334417056,0.02535226203907561,0.01619665352667528,0.524868605557707,-19.120509653952222,15,0.02,0.0,0.5,0.05,15,10.0,30.0,15,-0.9124549792117298
10700,1008,0,8,-28.897103499046306,0.03821613390944801,0.02186466017060501,0.529957914697898,-21.60905561917591,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.154398439846673
10700,1009,2160,8,-28.897103499046306,0.03821613390944801,0.02186466017060501,0.529957914697898,-21.60905561917591,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.154398439846673
10700,1010,3000,8,-31.66609753048236,0.03742647859583186,0.02164595058927541,0.529957914697898,-33.84335990201733,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.829883717055328
10700,1011,5000,8,-32.002197244333,0.035260265199144755,0.02109897173882047,0.529957914697898,-36.35703973426778,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-6.095700915412183
10700,1012,8000,8,-32.885960349653985,0.03367200324361583,0.02024962621406203,0.529957914697898,-38.230225090220834,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-5.733127466776211
10700,1013,12000,8,-32.053186838848795,0.030886809869535493,0.019026121044477626,0.529957914697898,-36.44419434037409,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-5.173965702084993
10700,1014,16000,8,-29.535131010084164,0.027296329235051587,0.01769256288240089,0.529957914697898,-33.75986458161321,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.591141420069378
10700,1015,24000,8,-21.90503101975671,0.01906840457835545,0.014830473731712429,0.529957914697898,-25.30868999042567,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-3.4254900714215886
10826,1016,0,12,-28.894719904276347,0.03821597342449478,0.02185808567847677,0.5296368273522087,-21.613047513357742,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.157606500160238
10826,1017,2160,12,-28.894719904276347,0.03821597342449478,0.02185808567847677,0.5296368273522087,-21.613047513357742,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.157606500160238
10826,1018,3000,12,-31.668363212309522,0.03742564196769514,0.021639642695651863,0.5296368273522087,-33.842160654274956,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.833733854433042
10826,1019,5000,12,-32.00406264625893,0.03525839180092311,0.021093238532691894,0.5296368273522087,-36.356057122300015,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-6.10003609034867
10826,1020,8000,12,-32.88687940517175,0.03367042573945584,0.02024465759781862,0.5296368273522087,-38.23111204621623,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-5.732917279888827
10826,1021,12000,12,-32.05342347858596,0.030886005170193565,0.01902207075957703,0.5296368273522087,-36.44545886183542,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-5.173708873938931
10826,1022,16000,12,-29.5352354750872,0.027295926200157174,0.017689320143670563,0.5296368273522087,-33.76070186203417,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.5908880175766775
10826,1023,24000,12,-21.904180460400827,0.019067211473819325,0.014828464869807234,0.5296368273522087,-25.309170153499927,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-3.425287556036427
10952,1024,0,16,-28.894590627947466,0.03821583779296238,0.021857690112652112,0.5295845112279992,-21.613345048062204,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.1579415385267655
10952,1025,2160,16,-28.894590627947466,0.03821583779296238,0.021857690112652112,0.5295845112279992,-21.613345048062204,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.1579415385267655
10952,1026,3000,16,-31.66850607174166,0.03742548527396047,0.02163926348049369,0.5295845112279992,-33.841962426133065,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.834064412635753
10952,1027,5000,16,-32.00414041378704,0.03525826890193952,0.021092894099429816,0.5295845112279992,-36.3561346448081,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-6.100262541776691
10952,1028,8000,16,-32.88695901202683,0.03367041636279484,0.020244359050666186,0.5295845112279992,-38.23146801283169,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-5.732887119303887
10952,1029,12000,16,-32.053440355437374,0.030885959432106886,0.019021826791821506,0.5295845112279992,-36.44556287660181,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-5.1736901235168276
10952,1030,16000,16,-29.53517783603222,0.027295841865928816,0.017689123818728426,0.5295845112279992,-33.76062057162438,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-4.590874255885591
10952,1031,24000,16,-21.90421658597715,0.01906723504464258,0.01482834128976843,0.5295845112279992,-25.30919848639128,15,0.04,0.25,0.35,0.05,15,2.0,20.0,15,-3.425289904556428
60847,1032,0,16,-28.890512102322774,0.05194969180159359,0.026749157724258486,0.5236647887020268,-26.9260590614715,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-0.6126164768090692
60847,1033,2160,16,-28.890512102322774,0.05194969180159359,0.026749157724258486,0.5236647887020268,-26.9260590614715,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-0.6126164768090692
60847,1034,3000,16,-29.581368954306736,0.050668467339504454,0.026470639823668502,0.5236647887020268,-30.49178565250995,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-1.373254710181826
60847,1035,5000,16,-30.341171824933454,0.047420548958761626,0.02579823179591364,0.5236647887020268,-33.679153839545975,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-2.7977276054661715
60847,1036,8000,16,-31.060973264303307,0.04437577061392073,0.0247783677885065,0.5236647887020268,-35.789050093524935,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-4.485574530105662
60847,1037,12000,16,-30.307417306561437,0.039784707502321146,0.023307697118108938,0.5236647887020268,-32.21670332048985,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-5.69306853678111
60847,1038,16000,16,-27.458145667439123,0.03454731840876159,0.02169369801228035,0.5236647887020268,-28.215731486713146,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-5.03740068569668
60847,1039,24000,16,-19.614627516437466,0.023630342566629603,0.018205363331877836,0.5236647887020268,-19.674248958750262,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-3.726118290451541
60721,1040,0,12,-28.89040928666234,0.051949873547511606,0.026749654928173754,0.5237196356200525,-26.924894194366534,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-0.6122395586468765
60721,1041,2160,12,-28.89040928666234,0.051949873547511606,0.026749654928173754,0.5237196356200525,-26.924894194366534,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-0.6122395586468765
60721,1042,3000,12,-29.581220054941834,0.05066866590196405,0.0264711166862773,0.5237196356200525,-30.491714028829165,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-1.3728828322040032
60721,1043,5000,12,-30.341067126398187,0.04742072532887653,0.02579866510857541,0.5237196356200525,-33.67836650935988,15,0.04,0.25,0.2,0.05,15,7.0,20.0,15,-2.7974728476092836
