base_config_id,config_id,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_fit_start,smooth_lambda,step_fit_start,step_lambda,wins,worst_delta
65512,4694,8,-29.96612929555162,0.04423246495510258,0.030689444953650648,0.6098821514750948,-35.26814670036305,15,0.07,0.25,0.5,0.05,15,3000,7.0,16000,30.0,15,-0.91868873781219
65512,4695,8,-26.95077623277622,0.03686399106583682,0.027690204039596336,0.6098821514750948,-26.001062353508274,15,0.07,0.25,0.5,0.05,15,3000,7.0,24000,30.0,15,-0.9143089877129196
65512,4696,8,-31.1232692230165,0.05449344696824211,0.03458266338127551,0.6098821514750948,-41.13260532690811,15,0.07,0.25,0.5,0.05,15,5000,7.0,0,30.0,15,-0.5743608990341875
65512,4697,8,-31.1232692230165,0.05449344696824211,0.03458266338127551,0.6098821514750948,-41.13260532690811,15,0.07,0.25,0.5,0.05,15,5000,7.0,2160,30.0,15,-0.5743608990341875
65512,4698,8,-31.217603414086902,0.05376157242172354,0.03436704324379605,0.6098821514750948,-41.13260532690811,15,0.07,0.25,0.5,0.05,15,5000,7.0,3000,30.0,15,-0.9253203159585
65512,4699,8,-31.38960611203756,0.051972068805949026,0.03385078912852088,0.6098821514750948,-41.13260532690811,15,0.07,0.25,0.5,0.05,15,5000,7.0,5000,30.0,15,-0.923841558066818
65512,4700,8,-31.33502614479934,0.049941352945941944,0.033055979467746445,0.6098821514750948,-41.13260532690811,15,0.07,0.25,0.5,0.05,15,5000,7.0,8000,30.0,15,-0.9225504745227431
65512,4701,8,-30.82517344697901,0.046855674843452655,0.031883598394913,0.6098821514750948,-40.50797569690033,15,0.07,0.25,0.5,0.05,15,5000,7.0,12000,30.0,15,-0.9207115618924955
65512,4702,8,-29.662280912123048,0.04335462566983473,0.030560958166080503,0.6098821514750948,-35.26814670036305,15,0.07,0.25,0.5,0.05,15,5000,7.0,16000,30.0,15,-0.91868873781219
65512,4703,8,-26.64692784934765,0.03598615178056897,0.027561717252026195,0.6098821514750948,-26.001062353508274,15,0.07,0.25,0.5,0.05,15,5000,7.0,24000,30.0,15,-0.9143089877129196
65512,4704,8,-30.766336259976423,0.05382340559239502,0.03438978998761259,0.6098821514750948,-40.20538339491373,15,0.07,0.25,0.5,0.05,15,8000,7.0,0,30.0,15,-0.5743608990341875
65512,4705,8,-30.766336259976423,0.05382340559239502,0.03438978998761259,0.6098821514750948,-40.20538339491373,15,0.07,0.25,0.5,0.05,15,8000,7.0,2160,30.0,15,-0.5743608990341875
65512,4706,8,-30.86067045104682,0.053091531045876446,0.034174169850133135,0.6098821514750948,-40.20538339491373,15,0.07,0.25,0.5,0.05,15,8000,7.0,3000,30.0,15,-0.9253203159585
65512,4707,8,-31.03267314899748,0.051302027430101926,0.03365791573485796,0.6098821514750948,-40.20538339491373,15,0.07,0.25,0.5,0.05,15,8000,7.0,5000,30.0,15,-0.923841558066818
