base_mae,config_id,corr_mae,delta_pct,extra_center,extra_tau,extra_time_power,extra_width,route,scale,shrink_gates,target_retention,test_curve,test_label,win
0.004934623402238123,352,0.004354420308132033,-11.757798859441548,0.15,0.003,2.0,0.25,ratio_0.3_two_gate,100,0,0.6746770277846408,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,352,0.005421439106027203,-18.92939957231592,0.15,0.003,2.0,0.25,ratio_0.3_two_gate,400,0,0.668543593962211,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,353,0.0022745965511602544,-22.27541629178783,0.15,0.003,2.0,0.25,ratio_0.3_two_gate,25,1,0.6550345441923884,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,353,0.00435177800340134,-11.811345088106028,0.15,0.003,2.0,0.25,ratio_0.3_two_gate,100,1,0.6747457560091853,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,353,0.005423655864169832,-18.89625082525609,0.15,0.003,2.0,0.25,ratio_0.3_two_gate,400,1,0.6751029651064216,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,354,0.002276320361404023,-22.216512468373285,0.15,0.01,2.0,0.25,ratio_0.3_two_gate,25,0,0.6545033983998977,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,354,0.004353710771252805,-11.772177603702083,0.15,0.01,2.0,0.25,ratio_0.3_two_gate,100,0,0.6747812517636698,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,354,0.005422565940719013,-18.9125492188837,0.15,0.01,2.0,0.25,ratio_0.3_two_gate,400,0,0.6723953543412158,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,355,0.0022745937466745487,-22.275512123061237,0.15,0.01,2.0,0.25,ratio_0.3_two_gate,25,1,0.6550327356669712,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,355,0.004351817979859076,-11.810534966350483,0.15,0.01,2.0,0.25,ratio_0.3_two_gate,100,1,0.6748314801958977,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,355,0.005429589569268516,-18.80751995035309,0.15,0.01,2.0,0.25,ratio_0.3_two_gate,400,1,0.678169655437985,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,356,0.0022763291407096424,-22.216212473249243,0.15,0.03,2.0,0.25,ratio_0.3_two_gate,25,0,0.654499956782922,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,356,0.004352661658820338,-11.793437836691512,0.15,0.03,2.0,0.25,ratio_0.3_two_gate,100,0,0.6749365487664503,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,356,0.0054313919944585665,-18.780567015989057,0.15,0.03,2.0,0.25,ratio_0.3_two_gate,400,0,0.6789358305813182,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,357,0.0022745895999962966,-22.275653818009623,0.15,0.03,2.0,0.25,ratio_0.3_two_gate,25,1,0.6550300618257469,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,357,0.004351877088553798,-11.809337130367803,0.15,0.03,2.0,0.25,ratio_0.3_two_gate,100,1,0.6749588749584966,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,357,0.005455582074584177,-18.418835696716883,0.15,0.03,2.0,0.25,ratio_0.3_two_gate,400,1,0.6831259147907704,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,358,0.002276331803042939,-22.21612149942487,0.15,0.1,2.0,0.25,ratio_0.3_two_gate,25,0,0.6544989132066054,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,358,0.004352343514441309,-11.799885023297186,0.15,0.1,2.0,0.25,ratio_0.3_two_gate,100,0,0.6749839264884016,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,358,0.0054382316419387625,-18.67828894607276,0.15,0.1,2.0,0.25,ratio_0.3_two_gate,400,0,0.6811441054635413,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,362,0.0022829917765149585,-21.98854546386093,0.2,0.003,0.0,0.03,ratio_0.3_two_gate,25,0,0.6528783228943963,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,362,0.004356471593168021,-11.716229627733654,0.2,0.003,0.0,0.03,ratio_0.3_two_gate,100,0,0.6744824671925835,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,362,0.005430321467407533,-18.796575361578505,0.2,0.003,0.0,0.03,ratio_0.3_two_gate,400,0,0.6788109940939832,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,364,0.0022814179194785007,-22.04232527941219,0.2,0.01,0.0,0.03,ratio_0.3_two_gate,25,0,0.6532480216048642,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,364,0.0043554871668031805,-11.736178999440405,0.2,0.01,0.0,0.03,ratio_0.3_two_gate,100,0,0.6746005925775047,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,364,0.005432380395850268,-18.76578675327253,0.2,0.01,0.0,0.03,ratio_0.3_two_gate,400,0,0.6794104517716189,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,366,0.0022779846391840475,-22.159642911633103,0.2,0.03,0.0,0.03,ratio_0.3_two_gate,25,0,0.6540826533171274,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,366,0.004353339696383482,-11.779697425157053,0.2,0.03,0.0,0.03,ratio_0.3_two_gate,100,0,0.6748619169345833,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,366,0.005436873776106096,-18.698594071003917,0.2,0.03,0.0,0.03,ratio_0.3_two_gate,400,0,0.6807504036369652,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,368,0.0022765225225404814,-22.209604478398013,0.2,0.1,0.0,0.03,ratio_0.3_two_gate,25,0,0.6544503487940279,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,368,0.004352425162240371,-11.798230433019318,0.2,0.1,0.0,0.03,ratio_0.3_two_gate,100,0,0.6749747494516952,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,368,0.005438788162951262,-18.669966895091182,0.2,0.1,0.0,0.03,ratio_0.3_two_gate,400,0,0.681334788872535,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,371,0.002274087006034381,-22.292827811544534,0.2,0.001,1.0,0.03,ratio_0.3_two_gate,25,1,0.6535059661468938,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,371,0.0043514585946549805,-11.817817897078942,0.2,0.001,1.0,0.03,ratio_0.3_two_gate,100,1,0.6744257923156751,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,371,0.005457270680532099,-18.39358478170954,0.2,0.001,1.0,0.03,ratio_0.3_two_gate,400,1,0.6833633871154603,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,373,0.002273929316259511,-22.298216183429897,0.2,0.003,1.0,0.03,ratio_0.3_two_gate,25,1,0.653571153788014,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,373,0.004351477924258949,-11.817426183215629,0.2,0.003,1.0,0.03,ratio_0.3_two_gate,100,1,0.6744509359651586,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,373,0.005457896140951291,-18.384231831185517,0.2,0.003,1.0,0.03,ratio_0.3_two_gate,400,1,0.6834314483580723,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,374,0.002282083702584466,-22.019574996631384,0.2,0.01,1.0,0.03,ratio_0.3_two_gate,25,0,0.6532827512697603,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,374,0.004355933973308805,-11.727124478574192,0.2,0.01,1.0,0.03,ratio_0.3_two_gate,100,0,0.6746330259543699,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,374,0.00543262749525455,-18.762091701704353,0.2,0.01,1.0,0.03,ratio_0.3_two_gate,400,0,0.6794829681403439,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,376,0.0022777934556613643,-22.166175788729415,0.2,0.03,1.0,0.03,ratio_0.3_two_gate,25,0,0.6541809627436987,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,376,0.004353227829505449,-11.781964404193012,0.2,0.03,1.0,0.03,ratio_0.3_two_gate,100,0,0.6748978265559072,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,376,0.005437408764516948,-18.690594012192708,0.2,0.03,1.0,0.03,ratio_0.3_two_gate,400,0,0.6809124711876983,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,378,0.002276486186709015,-22.21084609963101,0.2,0.1,1.0,0.03,ratio_0.3_two_gate,25,0,0.654464986138163,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,378,0.004352403248157399,-11.798674521274622,0.2,0.1,1.0,0.03,ratio_0.3_two_gate,100,0,0.674979809297867,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,378,0.005438865779413828,-18.668806241415968,0.2,0.1,1.0,0.03,ratio_0.3_two_gate,400,0,0.6813585973108226,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,381,0.0022755064343974347,-22.244324933719582,0.2,0.001,2.0,0.03,ratio_0.3_two_gate,25,1,0.6533353550544703,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,381,0.004351371110386217,-11.819590763245857,0.2,0.001,2.0,0.03,ratio_0.3_two_gate,100,1,0.6743837680032553,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,381,0.005454301206124212,-18.43798942565995,0.2,0.001,2.0,0.03,ratio_0.3_two_gate,400,1,0.6831053407103178,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,386,0.0022775350100256134,-22.17500706012112,0.2,0.03,2.0,0.03,ratio_0.3_two_gate,25,0,0.6542645515256511,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,386,0.004353069839693493,-11.785166063146047,0.2,0.03,2.0,0.03,ratio_0.3_two_gate,100,0,0.6749252649994683,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,386,0.005437866139709314,-18.683754558545683,0.2,0.03,2.0,0.03,ratio_0.3_two_gate,400,0,0.6810516177863224,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,388,0.0022764518384249706,-22.21201980495342,0.2,0.1,2.0,0.03,ratio_0.3_two_gate,25,0,0.6544753116575658,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,388,0.004352382082943548,-11.799103433718905,0.2,0.1,2.0,0.03,ratio_0.3_two_gate,100,0,0.6749830974815659,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,388,0.005438920921945698,-18.66798165626794,0.2,0.1,2.0,0.03,ratio_0.3_two_gate,400,0,0.6813755388259506,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,396,0.002278818835916926,-22.131137815307046,0.2,0.03,0.0,0.05,ratio_0.3_two_gate,25,0,0.654895909009987,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,396,0.004354546248652011,-11.755246678460097,0.2,0.03,0.0,0.05,ratio_0.3_two_gate,100,0,0.6753873504701334,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,396,0.005437447237492746,-18.690018698666687,0.2,0.03,0.0,0.05,ratio_0.3_two_gate,400,0,0.6809430397522596,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,398,0.0022765583886927747,-22.20837890643679,0.2,0.1,0.0,0.05,ratio_0.3_two_gate,25,0,0.6545352099993478,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,398,0.004352509905136081,-11.79651312069776,0.2,0.1,0.0,0.05,ratio_0.3_two_gate,100,0,0.6750259859597322,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,398,0.005438892799639758,-18.668402188931566,0.2,0.1,0.0,0.05,ratio_0.3_two_gate,400,0,0.6813683875769572,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,400,0.002276323202406039,-22.21641538931155,0.2,0.001,1.0,0.05,ratio_0.3_two_gate,25,0,0.6544977228359434,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,400,0.004352294788600149,-11.800872451053824,0.2,0.001,1.0,0.05,ratio_0.3_two_gate,100,0,0.6749876582742296,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,400,0.005439048523197,-18.66607354481339,0.2,0.001,1.0,0.05,ratio_0.3_two_gate,400,0,0.6814155752002866,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,402,0.0022763303342444433,-22.216171689315278,0.2,0.003,1.0,0.05,ratio_0.3_two_gate,25,0,0.6544985769441921,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,402,0.004352303811147108,-11.800689609401626,0.2,0.003,1.0,0.05,ratio_0.3_two_gate,100,0,0.6749891414278858,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,402,0.00543903970561511,-18.66620540033074,0.2,0.003,1.0,0.05,ratio_0.3_two_gate,400,0,0.681412319809837,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,404,0.0022763319399854527,-22.216116820001673,0.2,0.01,1.0,0.05,ratio_0.3_two_gate,25,0,0.6544987692411134,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,404,0.004352305842583154,-11.800648442409113,0.2,0.01,1.0,0.05,ratio_0.3_two_gate,100,0,0.6749894753493269,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,404,0.005439037720327567,-18.666235087734762,0.2,0.01,1.0,0.05,ratio_0.3_two_gate,400,0,0.6814115869201425,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,406,0.0022763320966467564,-22.21611146677338,0.2,0.03,1.0,0.05,ratio_0.3_two_gate,25,0,0.6544987880020996,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,406,0.0043523060407766444,-11.800644426023787,0.2,0.03,1.0,0.05,ratio_0.3_two_gate,100,0,0.6749895079275492,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,406,0.005439037526636432,-18.66623798413484,0.2,0.03,1.0,0.05,ratio_0.3_two_gate,400,0,0.6814115154183168,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,408,0.0022763321146432427,-22.216110851820623,0.2,0.1,1.0,0.05,ratio_0.3_two_gate,25,0,0.6544987901572671,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,408,0.004352306063544124,-11.800643964641477,0.2,0.1,1.0,0.05,ratio_0.3_two_gate,100,0,0.6749895116699709,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,408,0.005439037504386174,-18.66623831685863,0.2,0.1,1.0,0.05,ratio_0.3_two_gate,400,0,0.6814115072045571,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,416,0.0022770355179475284,-22.192075060076945,0.2,0.03,2.0,0.05,ratio_0.3_two_gate,25,0,0.6545875465207568,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,416,0.00435291631334422,-11.788277270157376,0.2,0.03,2.0,0.05,ratio_0.3_two_gate,100,0,0.6750699327089293,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,416,0.005438542989609532,-18.67363314488837,0.2,0.03,2.0,0.05,ratio_0.3_two_gate,400,0,0.6812660940298899,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,418,0.0022763957019029247,-22.213938029881973,0.2,0.1,2.0,0.05,ratio_0.3_two_gate,25,0,0.6545068333424519,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,418,0.004352361230424196,-11.799526009418248,0.2,0.1,2.0,0.05,ratio_0.3_two_gate,100,0,0.6749967972158899,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,418,0.005438992799724941,-18.66690681716956,0.2,0.1,2.0,0.05,ratio_0.3_two_gate,400,0,0.6813983223606062,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,438,0.0022770049009307376,-22.193121265340576,0.2,0.1,1.0,0.08,ratio_0.3_two_gate,25,0,0.6544227223009663,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,438,0.004352885101057316,-11.788909786245426,0.2,0.1,1.0,0.08,ratio_0.3_two_gate,100,0,0.6749776521525702,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,438,0.0054384362803285196,-18.675228843984794,0.2,0.1,1.0,0.08,ratio_0.3_two_gate,400,0,0.6812217921195681,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,446,0.0022754667399503136,-22.245681321240895,0.2,0.03,2.0,0.08,ratio_0.3_two_gate,25,0,0.6550928108264099,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,446,0.004351643825623351,-11.814064196881958,0.2,0.03,2.0,0.08,ratio_0.3_two_gate,100,0,0.6754817648993537,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,446,0.005442994601929831,-18.607065048001193,0.2,0.03,2.0,0.08,ratio_0.3_two_gate,400,0,0.6824051815962452,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,448,0.0022762489283842807,-22.218953385519523,0.2,0.1,2.0,0.08,ratio_0.3_two_gate,25,0,0.6545554204261429,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,448,0.004352122030245066,-11.804373394104617,0.2,0.1,2.0,0.08,ratio_0.3_two_gate,100,0,0.675036474550552,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,448,0.005439315003466826,-18.662088677501508,0.2,0.1,2.0,0.08,ratio_0.3_two_gate,400,0,0.6815062871367157,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,459,0.0022788208035419786,-22.131070580158017,0.2,0.1,0.0,0.1,ratio_0.3_two_gate,25,1,0.6552014869737558,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,459,0.004354009219289364,-11.766129562904803,0.2,0.1,0.0,0.1,ratio_0.3_two_gate,100,1,0.6756666250194524,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,459,0.005440087234270141,-18.65054096596789,0.2,0.1,0.0,0.1,ratio_0.3_two_gate,400,1,0.6818499440708191,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,468,0.0022781461765477525,-22.154123064897703,0.2,0.1,1.0,0.1,ratio_0.3_two_gate,25,0,0.6542992994410123,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,468,0.004354196408001283,-11.762336189091638,0.2,0.1,1.0,0.1,ratio_0.3_two_gate,100,0,0.6749542362076962,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,468,0.005436779807735963,-18.69999924627913,0.2,0.1,1.0,0.1,ratio_0.3_two_gate,400,0,0.6807044278915051,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,476,0.0022754408113784532,-22.246567319002985,0.2,0.03,2.0,0.1,ratio_0.3_two_gate,25,0,0.6549401787723655,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,476,0.004351662458446798,-11.813686603255679,0.2,0.03,2.0,0.1,ratio_0.3_two_gate,100,0,0.6754338406180144,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,476,0.005443629002487874,-18.59757840927919,0.2,0.03,2.0,0.1,ratio_0.3_two_gate,400,0,0.6824829904627023,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,478,0.002276243456454784,-22.21914036524654,0.2,0.1,2.0,0.1,ratio_0.3_two_gate,25,0,0.6545423789603271,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,478,0.004352074094535466,-11.805344809868135,0.2,0.1,2.0,0.1,ratio_0.3_two_gate,100,0,0.6750333036482108,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,478,0.005439351342212677,-18.661545278620274,0.2,0.1,2.0,0.1,ratio_0.3_two_gate,400,0,0.6815171056416909,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,498,0.0022817675568043475,-22.030377923039723,0.2,0.1,1.0,0.15,ratio_0.3_two_gate,25,0,0.6539248326372277,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,498,0.004358789362419336,-11.669260101137901,0.2,0.1,1.0,0.15,ratio_0.3_two_gate,100,0,0.6748810279321819,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,498,0.005429851786010679,-18.803598838575663,0.2,0.1,1.0,0.15,ratio_0.3_two_gate,400,0,0.6786252808219326,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,499,0.002274239166911809,-22.28762836602144,0.2,0.1,1.0,0.15,ratio_0.3_two_gate,25,1,0.6545707955935951,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,499,0.004351576311483298,-11.815432368970269,0.2,0.1,1.0,0.15,ratio_0.3_two_gate,100,1,0.6748891729093579,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,499,0.005448743846100551,-18.521092547377226,0.2,0.1,1.0,0.15,ratio_0.3_two_gate,400,1,0.6827713991161796,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,505,0.0022784004483819512,-22.145434415276853,0.2,0.01,2.0,0.15,ratio_0.3_two_gate,25,1,0.6513046946507617,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,505,0.0043533404739094315,-11.779681668616249,0.2,0.01,2.0,0.15,ratio_0.3_two_gate,100,1,0.6734143586445583,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,505,0.005426625801447576,-18.851839259686443,0.2,0.01,2.0,0.15,ratio_0.3_two_gate,400,1,0.6772344131242223,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,506,0.0022793174797048105,-22.11409880203139,0.2,0.03,2.0,0.15,ratio_0.3_two_gate,25,0,0.6533221762211356,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,506,0.004355379701891845,-11.738356772749036,0.2,0.03,2.0,0.15,ratio_0.3_two_gate,100,0,0.6745227161106663,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,506,0.005430932250675837,-18.787441888837364,0.2,0.03,2.0,0.15,ratio_0.3_two_gate,400,0,0.6787882746844177,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,507,0.002273131697055516,-22.32547139955011,0.2,0.03,2.0,0.15,ratio_0.3_two_gate,25,1,0.6541084720512071,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,507,0.004351721969926432,-11.812480604848453,0.2,0.03,2.0,0.15,ratio_0.3_two_gate,100,1,0.6746194421061708,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,507,0.0054546570541652685,-18.432668179071133,0.2,0.03,2.0,0.15,ratio_0.3_two_gate,400,1,0.6830147495542805,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,508,0.002276639579708407,-22.205604551623114,0.2,0.1,2.0,0.15,ratio_0.3_two_gate,25,0,0.6543749350133482,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,508,0.004352622620314254,-11.794228950884056,0.2,0.1,2.0,0.15,ratio_0.3_two_gate,100,0,0.6749408539352759,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,508,0.005438202263301389,-18.678728265545885,0.2,0.1,2.0,0.15,ratio_0.3_two_gate,400,0,0.6811341298237024,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,529,0.0022770717962376503,-22.19083540507266,0.2,0.1,1.0,0.25,ratio_0.3_two_gate,25,1,0.6542566130385805,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,529,0.004353911693505752,-11.768105920078643,0.2,0.1,1.0,0.25,ratio_0.3_two_gate,100,1,0.6747982999560015,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,529,0.0054364662971127554,-18.70468739161598,0.2,0.1,1.0,0.25,ratio_0.3_two_gate,400,1,0.6806463438441192,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,537,0.0022765692250201613,-22.208008621414322,0.2,0.03,2.0,0.25,ratio_0.3_two_gate,25,1,0.6524322830518035,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,537,0.004354704084136775,-11.75204814694315,0.2,0.03,2.0,0.25,ratio_0.3_two_gate,100,1,0.6733722538885218,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,537,0.005429401229181048,-18.81033633243857,0.2,0.03,2.0,0.25,ratio_0.3_two_gate,400,1,0.678147446955743,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,538,0.0022773214619699112,-22.182304149234653,0.2,0.1,2.0,0.25,ratio_0.3_two_gate,25,0,0.6541355194275155,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,538,0.004353860102645891,-11.769151407356105,0.2,0.1,2.0,0.25,ratio_0.3_two_gate,100,0,0.6747737724437236,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,538,0.00543592429128142,-18.71279238686213,0.2,0.1,2.0,0.25,ratio_0.3_two_gate,400,0,0.6803906901356601,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,558,0.002280040070269616,-22.089407367934044,0.25,0.1,1.0,0.03,ratio_0.3_two_gate,25,0,0.6542117253672176,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,558,0.004355352494750164,-11.738908124685409,0.25,0.1,1.0,0.03,ratio_0.3_two_gate,100,0,0.674998712358606,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,558,0.00543620039544857,-18.708663606629862,0.25,0.1,1.0,0.03,ratio_0.3_two_gate,400,0,0.6805298090804718,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,568,0.0022775891628028463,-22.17315662116529,0.25,0.1,2.0,0.03,ratio_0.3_two_gate,25,0,0.6541916090341081,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,568,0.004353438622916563,-11.777692681835871,0.25,0.1,2.0,0.03,ratio_0.3_two_gate,100,0,0.6749004902642846,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,568,0.005437913610282739,-18.683044697600103,0.25,0.1,2.0,0.03,ratio_0.3_two_gate,400,0,0.6810461344296095,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,589,0.0022783544389595738,-22.14700658999905,0.25,0.1,1.0,0.05,ratio_0.3_two_gate,25,1,0.6543470881945875,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,589,0.004352582014231571,-11.795051831970893,0.25,0.1,1.0,0.05,ratio_0.3_two_gate,100,1,0.6749922952008185,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,589,0.005444152255188557,-18.589753842814428,0.25,0.1,1.0,0.05,ratio_0.3_two_gate,400,1,0.682409680285669,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,598,0.0022796898520601565,-22.101374573513166,0.25,0.1,2.0,0.05,ratio_0.3_two_gate,25,0,0.6536200471352088,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,598,0.004355903469587894,-11.727742635592975,0.25,0.1,2.0,0.05,ratio_0.3_two_gate,100,0,0.6746729399038115,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,598,0.005435221443167215,-18.723302570138877,0.25,0.1,2.0,0.05,ratio_0.3_two_gate,400,0,0.6801763018320321,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,628,0.00228012269318705,-22.08658408401627,0.25,0.1,2.0,0.08,ratio_0.3_two_gate,25,0,0.6533444557411227,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,628,0.004357060872318146,-11.704287902862465,0.25,0.1,2.0,0.08,ratio_0.3_two_gate,100,0,0.6744661213378075,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,628,0.005433291522666057,-18.752162031759067,0.25,0.1,2.0,0.08,ratio_0.3_two_gate,400,0,0.67955921189232,wsdcon_9.csv,WSD-con 9e-5,1
