base_gate_coef,config_id,curvature_coef,extra_center,extra_gate_coef,extra_tau,extra_time_power,extra_width,primary_coef,primary_retention,primary_scale,scale,shrink_gates
0.08218398649163908,373,0.051042116169476175,0.2,-0.02825281858812293,0.003,1.0,0.03,0.04837135345904437,0.02256683658042501,0.7407407407407407,400,1
0.06610905964568353,374,0.0,0.2,-0.026573188145325936,0.01,1.0,0.03,0.021341738891005404,0.02246245799217717,0.7407407407407407,25,0
0.0688114333687025,374,0.005767758749904837,0.2,-0.01694603144684502,0.01,1.0,0.03,0.028143505382668712,0.02246245799217717,0.7407407407407407,100,0
0.09888200986107526,374,0.05103017806268573,0.2,-0.02540513012190499,0.01,1.0,0.03,0.04881902575810374,0.02256683658042501,0.7407407407407407,400,0
0.047327706290493446,376,0.0,0.2,-0.006751605799528661,0.03,1.0,0.03,0.02203641238556553,0.02246245799217717,0.7407407407407407,25,0
0.05683434464746371,376,0.0057558669414813825,0.2,-0.004305577449807309,0.03,1.0,0.03,0.028586506807642614,0.02246245799217717,0.7407407407407407,100,0
0.08092872934245578,376,0.051012415624912426,0.2,-0.006455264839064594,0.03,1.0,0.03,0.04948510719751893,0.02256683658042501,0.7407407407407407,400,0
0.04160489346300193,378,0.0,0.2,-0.0007118277513529677,0.1,1.0,0.03,0.022248084372690376,0.02246245799217717,0.7407407407407407,25,0
0.053184840156536455,378,0.005752243422506385,0.2,-0.00045394082063678423,0.1,1.0,0.03,0.028721492506384453,0.02246245799217717,0.7407407407407407,100,0
0.07545775589837621,378,0.05100700280772512,0.2,-0.0006805982190124021,0.1,1.0,0.03,0.04968808480168745,0.02256683658042501,0.7407407407407407,400,0
0.06387880216586111,381,0.0,0.2,-0.044505019469053324,0.001,2.0,0.03,0.020679094283281615,0.02246245799217717,0.7407407407407407,25,1
0.06074433208871817,381,0.00577998993464451,0.2,-0.028733026073961287,0.001,2.0,0.03,0.02770833464088991,0.02246245799217717,0.7407407407407407,100,1
0.08419604821646756,381,0.05104367685897955,0.2,-0.038177604707113864,0.001,2.0,0.03,0.04834088615239643,0.02256683658042501,0.7407407407407407,400,1
0.04574179853892787,386,0.0,0.2,-0.006380529945395185,0.03,2.0,0.03,0.02210375930624275,0.02246245799217717,0.7407407407407407,25,0
0.055861009827937534,386,0.005754808327000416,0.2,-0.004119353776205178,0.03,2.0,0.03,0.02862811722372987,0.02246245799217717,0.7407407407407407,100,0
0.07893773778150355,386,0.05101032617656302,0.2,-0.005471845028961104,0.03,2.0,0.03,0.04956643914829968,0.02256683658042501,0.7407407407407407,400,0
0.041409290448190014,388,0.0,0.2,-0.0006350435359183806,0.1,2.0,0.03,0.02225618395344716,0.02246245799217717,0.7407407407407407,25,0
0.053063885609264255,388,0.005752114151673848,0.2,-0.0004099924285065226,0.1,2.0,0.03,0.028726524584193763,0.02246245799217717,0.7407407407407407,100,0
0.07522347154052628,388,0.051006759108486295,0.2,-0.0005445871854785301,0.1,2.0,0.03,0.049697519853438996,0.02256683658042501,0.7407407407407407,400,0
0.03404635867674766,396,0.0,0.2,0.005446217307188099,0.03,0.0,0.05,0.02229878410233917,0.02246245799217717,0.7407407407407407,25,0
0.04588918525501153,396,0.005751869925371322,0.2,0.005431560133636584,0.03,0.0,0.05,0.028763084942438105,0.02246245799217717,0.7407407407407407,100,0
0.0684526228322122,396,0.0510064208454172,0.2,0.005030907524253412,0.03,0.0,0.05,0.04973593050562988,0.02256683658042501,0.7407407407407407,400,0
0.040304025549319576,398,0.0,0.2,0.0004955637113311017,0.1,0.0,0.05,0.02227537461976068,0.02246245799217717,0.7407407407407407,25,0
0.052130011130682614,398,0.005751821240269271,0.2,0.0004942300217411707,0.1,0.0,0.05,0.02873973846098721,0.02246245799217717,0.7407407407407407,100,0
0.07423420707547866,398,0.051006369951385286,0.2,0.0004577760662803348,0.1,0.0,0.05,0.04971418441249551,0.02256683658042501,0.7407407407407407,400,0
0.020474156098370278,400,0.0,0.2,0.020474156098372814,0.001,1.0,0.05,0.022270750378781786,0.02246245799217717,0.7407407407407407,25,0
0.02638889010299225,400,0.005751934167554743,0.2,0.02638889010299305,0.001,1.0,0.05,0.028734461591365914,0.02246245799217717,0.7407407407407407,100,0
0.037422832456533675,400,0.05100653155352912,0.2,0.037422832456534376,0.001,1.0,0.05,0.049707833856404905,0.02256683658042501,0.7407407407407407,400,0
0.036840599023048606,402,0.0,0.2,0.004093399891451044,0.003,1.0,0.05,0.02227257528722613,0.02246245799217717,0.7407407407407407,25,0
0.04748339878574061,402,0.005751839918762203,0.2,0.00527593319841558,0.003,1.0,0.05,0.028736813693953516,0.02246245799217717,0.7407407407407407,100,0
0.06733754216318186,402,0.05100639818451126,0.2,0.007481949129242313,0.003,1.0,0.05,0.04971117314472082,0.02256683658042501,0.7407407407407407,400,0
0.040525521053247776,404,0.0,0.2,0.0004052552105325917,0.01,1.0,0.05,0.022272986167303162,0.02246245799217717,0.7407407407407407,25,0
0.05223284984890333,404,0.0057518186985463324,0.2,0.0005223284984890245,0.01,1.0,0.05,0.028737343272352497,0.02246245799217717,0.7407407407407407,100,0
0.07407286957923574,404,0.0510063681563408,0.2,0.0007407286957923402,0.01,1.0,0.05,0.04971192498889264,0.02256683658042501,0.7407407407407407,400,0
0.04088503403589542,406,0.0,0.2,4.5427815595452276e-05,0.03,1.0,0.05,0.022273026254100332,0.02246245799217717,0.7407407407407407,25,0
0.052696221747577966,406,0.00575181662823303,0.2,5.8551357497307916e-05,0.03,1.0,0.05,0.028737394939744153,0.02246245799217717,0.7407407407407407,100,0
0.0747299900108651,406,0.05100636522669488,0.2,8.303332223429269e-05,0.03,1.0,0.05,0.04971199834125343,0.02256683658042501,0.7407407407407407,400,0
0.040926333100060115,408,0.0,0.2,4.092633310007174e-06,0.1,1.0,0.05,0.022273030859072306,0.02246245799217717,0.7407407407407407,25,0
0.05274945160769174,408,0.00575181639040573,0.2,5.274945160769091e-06,0.1,1.0,0.05,0.02873740087503725,0.02246245799217717,0.7407407407407407,100,0
0.07480547673895525,408,0.05100636489015175,0.2,7.480547673895356e-06,0.1,1.0,0.05,0.04971200676760794,0.02256683658042501,0.7407407407407407,400,0
0.043672598276892884,416,0.0,0.2,-0.003479370217281067,0.03,2.0,0.05,0.02228497736181557,0.02246245799217717,0.7407407407407407,25,0
0.0555397432664308,416,0.00575180247295435,0.2,-0.003533733730350595,0.03,2.0,0.05,0.0287495341608762,0.02246245799217717,0.7407407407407407,100,0
0.07740071445510327,416,0.05100635445304482,0.2,-0.003284067479816526,0.03,2.0,0.05,0.0497233405351892,0.02256683658042501,0.7407407407407407,400,0
0.04117830700442929,418,0.0,0.2,-0.0003145250767480251,0.1,2.0,0.05,0.02227411120334282,0.02246245799217717,0.7407407407407407,25,0
0.05300647987415763,418,0.005751815110889221,0.2,-0.0003194393822264353,0.1,2.0,0.05,0.02873849822377278,0.02246245799217717,0.7407407407407407,100,0
0.0750468768498536,418,0.051006363916359196,0.2,-0.000296869881795082,0.1,2.0,0.05,0.049713032065195284,0.02256683658042501,0.7407407407407407,400,0
0.04044146238337209,438,0.0,0.2,0.0006000604318858589,0.1,1.0,0.08,0.022251991111852644,0.02246245799217717,0.7407407407407407,25,0
0.052325348475947574,438,0.00575229966834003,0.2,0.0005269350639282962,0.1,1.0,0.08,0.02871892528715791,0.02246245799217717,0.7407407407407407,100,0
0.07438460686804453,438,0.05100684838333276,0.2,0.000525553397755513,0.1,1.0,0.08,0.049693490819382485,0.02256683658042501,0.7407407407407407,400,0
0.042925819433269036,446,0.0,0.2,-0.003155045053068961,0.03,2.0,0.08,0.022370277645209102,0.02246245799217717,0.7407407407407407,25,0
0.056178034821900764,446,0.005748673020952082,0.2,-0.005412810380085829,0.03,2.0,0.08,0.028904237743445697,0.02246245799217717,0.7407407407407407,100,0
0.07881119769596295,446,0.05100268050749932,0.2,-0.0063212283318479804,0.03,2.0,0.08,0.049907908721483894,0.02256683658042501,0.7407407407407407,400,0
0.0411222383145938,448,0.0,0.2,-0.0003032922944749559,0.1,2.0,0.08,0.022282379537343636,0.02246245799217717,0.7407407407407407,25,0
0.05308380263657003,448,0.005751514199196208,0.2,-0.0005203297080194098,0.1,2.0,0.08,0.028753439318662373,0.02246245799217717,0.7407407407407407,100,0
0.07519736777142132,448,0.05100601061993003,0.2,-0.0006077633060861056,0.1,2.0,0.08,0.04973084278802274,0.02256683658042501,0.7407407407407407,400,0
0.02840198204993591,459,0.0,0.2,0.002153674490048548,0.1,0.0,0.1,0.022106975003061538,0.02246245799217717,0.7407407407407407,25,1
0.03685927950020863,459,0.00575863163776633,0.2,0.0024923611159520234,0.1,0.0,0.1,0.02854523112717214,0.02246245799217717,0.7407407407407407,100,1
0.052878373773560146,459,0.05101418677930237,0.2,0.002850962119785154,0.1,0.0,0.1,0.04949126845378185,0.02256683658042501,0.7407407407407407,400,1
0.04017497611332414,468,0.0,0.2,0.0010779597126112093,0.1,1.0,0.1,0.022221610839136857,0.02246245799217717,0.7407407407407407,25,0
0.05195113763101083,468,0.00575332148958992,0.2,0.0011466492418448636,0.1,1.0,0.1,0.028682704376150742,0.02246245799217717,0.7407407407407407,100,0
0.07388847018663144,468,0.051008102476758785,0.2,0.0013186850239439028,0.1,1.0,0.1,0.04964879422677576,0.02256683658042501,0.7407407407407407,400,0
0.041837631685295106,476,0.0,0.2,-0.0016750321876861753,0.03,2.0,0.1,0.02234016477026163,0.02246245799217717,0.7407407407407407,25,0
0.05474962466664549,476,0.0057488448953295496,0.2,-0.0036833019645554823,0.03,2.0,0.1,0.028885024181746002,0.02246245799217717,0.7407407407407407,100,0
0.07702985928562033,476,0.0510030461618926,0.2,-0.004092050368592552,0.03,2.0,0.1,0.04987694227718785,0.02256683658042501,0.7407407407407407,400,0
0.04102066417948555,478,0.0,0.2,-0.00016661894215637236,0.1,2.0,0.1,0.022279709219701405,0.02246245799217717,0.7407407407407407,25,0
0.052953159072627376,478,0.005751520788396127,0.2,-0.0003663857182075917,0.1,2.0,0.1,0.028752085802036916,0.02246245799217717,0.7407407407407407,100,0
0.07503354308547455,478,0.051006034631805995,0.2,-0.00040717735671046997,0.1,2.0,0.1,0.0497284193415163,0.02256683658042501,0.7407407407407407,400,0
0.03978099836977419,498,0.0,0.2,0.002220902038465131,0.1,1.0,0.15,0.02213371385010824,0.02246245799217717,0.7407407407407407,25,0
0.05135430919309615,498,0.005756944181191192,0.2,0.0027058604496290415,0.1,1.0,0.15,0.028567662476506824,0.02246245799217717,0.7407407407407407,100,0
0.07289759955434112,498,0.051013401382617944,0.2,0.003698473797975482,0.1,1.0,0.15,0.049478840920669384,0.02256683658042501,0.7407407407407407,400,0
0.029467406199832732,499,0.0,0.2,0.0016451126210852822,0.1,1.0,0.15,0.02213371385010824,0.02246245799217717,0.7407407407407407,25,1
0.03804022903192307,499,0.005756944181191192,0.2,0.00200434107379929,0.1,1.0,0.15,0.028567662476506824,0.02246245799217717,0.7407407407407407,100,1
0.053998221892104535,499,0.051013401382617944,0.2,0.002739610220722579,0.1,1.0,0.15,0.049478840920669384,0.02256683658042501,0.7407407407407407,400,1
0.026069985839524877,505,0.0,0.2,0.010585095377420469,0.01,2.0,0.15,0.02154653697729675,0.02246245799217717,0.7407407407407407,25,1
0.03525306053274649,505,0.00576641733315977,0.2,0.009527959087610938,0.01,2.0,0.15,0.028083462253546968,0.02246245799217717,0.7407407407407407,100,1
0.04687620472890488,505,0.05103915036654557,0.2,0.021263683057270416,0.01,2.0,0.15,0.04824404552141117,0.02256683658042501,0.7407407407407407,400,1
0.03958640052244999,506,0.0,0.2,0.0033483442899319175,0.03,2.0,0.15,0.022102802217322342,0.02246245799217717,0.7407407407407407,25,0
0.051544928437414005,506,0.005755237603646435,0.2,0.0030139440561414406,0.03,2.0,0.15,0.028584173187704908,0.02246245799217717,0.7407407407407407,100,0
0.07210565058915629,506,0.051014063004547354,0.2,0.006740258599516334,0.03,2.0,0.15,0.049367325178580494,0.02256683658042501,0.7407407407407407,400,0
0.02932325964625925,507,0.0,0.2,0.002480255029579198,0.03,2.0,0.15,0.022102802217322342,0.02246245799217717,0.7407407407407407,25,1
0.03818142847215852,507,0.005755237603646435,0.2,0.002232551152697363,0.03,2.0,0.15,0.028584173187704908,0.02246245799217717,0.7407407407407407,100,1
0.05341159302900465,507,0.051014063004547354,0.2,0.004992784147789877,0.03,2.0,0.15,0.049367325178580494,0.02256683658042501,0.7407407407407407,400,1
0.04079200104535725,508,0.0,0.2,0.0003448467849845269,0.1,2.0,0.15,0.022255499379237795,0.02246245799217717,0.7407407407407407,25,0
0.0526301250213062,508,0.005752168720852781,0.2,0.0003104068187211177,0.1,2.0,0.15,0.028721620446030667,0.02246245799217717,0.7407407407407407,100,0
0.07453396589969143,508,0.051007158144032436,0.2,0.0006945775896430585,0.1,2.0,0.15,0.049676488388031056,0.02256683658042501,0.7407407407407407,400,0
0.029419500996051066,529,0.0,0.2,0.0023670283523739987,0.1,1.0,0.25,0.0220534332505792,0.02246245799217717,0.7407407407407407,25,1
0.037824857723349994,529,0.005762461454879109,0.2,0.003297132714606749,0.1,1.0,0.25,0.02843151410187885,0.02246245799217717,0.7407407407407407,100,1
0.05366731714223884,529,0.051021210860032994,0.2,0.004600701442512255,0.1,1.0,0.25,0.04928294015101029,0.02256683658042501,0.7407407407407407,400,1
0.02847946359382232,537,0.0,0.2,0.006167711702526895,0.03,2.0,0.25,0.021809663592162944,0.02246245799217717,0.7407407407407407,25,1
0.036511583542003026,537,0.005768154454214099,0.2,0.008604196923776264,0.03,2.0,0.25,0.028090985465768124,0.02246245799217717,0.7407407407407407,100,1
0.050998605815957755,537,0.05103454630458466,0.2,0.01479933871180155,0.03,2.0,0.25,0.04859335671505848,0.02256683658042501,0.7407407407407407,400,1
0.040672159464173956,538,0.0,0.2,0.0008659986211277968,0.1,2.0,0.25,0.02222483818369077,0.02246245799217717,0.7407407407407407,25,0
0.05239443560928969,538,0.005753515629730929,0.2,0.0012081016146900728,0.1,2.0,0.25,0.028670170171788467,0.02246245799217717,0.7407407407407407,100,0
0.07419209587973742,538,0.051009298147556004,0.2,0.002079542915861336,0.1,2.0,0.25,0.04959557184245822,0.02256683658042501,0.7407407407407407,400,0
0.03982012198337232,558,0.0,0.25,0.003933157752932824,0.1,1.0,0.03,0.022314541587576328,0.02246245799217717,0.7407407407407407,25,0
0.051815107441629635,558,0.005753875619256992,0.25,0.0033285166871863787,0.1,1.0,0.03,0.02877253038799635,0.02246245799217717,0.7407407407407407,100,0
0.07394696420417354,558,0.051008295417743064,0.25,0.003069437439948145,0.1,1.0,0.03,0.049744639037591486,0.02256683658042501,0.7407407407407407,400,0
0.040272545049376954,568,0.0,0.25,0.002946030583504683,0.1,2.0,0.03,0.022299215888654862,0.02246245799217717,0.7407407407407407,25,0
0.05220119941821981,568,0.005752847366003785,0.25,0.0024787220766545656,0.1,2.0,0.03,0.028759432554245914,0.02246245799217717,0.7407407407407407,100,0
0.07431076551323355,568,0.051007318130085404,0.25,0.00225053340420813,0.1,2.0,0.03,0.049732137762558214,0.02256683658042501,0.7407407407407407,400,0
0.02857238663157397,589,0.0,0.25,0.003477961441176354,0.1,1.0,0.05,0.02230353730994079,0.02246245799217717,0.7407407407407407,25,1
0.03733506581269869,589,0.00575681201874063,0.25,0.0034701184488539153,0.1,1.0,0.05,0.028767838646431128,0.02246245799217717,0.7407407407407407,100,1
0.05373045752277961,589,0.051011249177482364,0.25,0.0033600332371523096,0.1,1.0,0.05,0.049741939240704365,0.02256683658042501,0.7407407407407407,400,1
0.03953190602268031,598,0.0,0.25,0.0034125208501102557,0.1,2.0,0.05,0.022293978515317715,0.02246245799217717,0.7407407407407407,25,0
0.05136957014360417,598,0.005754212311227923,0.25,0.0033799109500011358,0.1,2.0,0.05,0.02875814848358973,0.02246245799217717,0.7407407407407407,100,0
0.07348139374140081,598,0.05100869355841959,0.25,0.003251032272913815,0.1,2.0,0.05,0.049732204245195484,0.02256683658042501,0.7407407407407407,400,0
0.03939428360448523,628,0.0,0.25,0.0032610668808186324,0.1,2.0,0.08,0.0222133857858459,0.02246245799217717,0.7407407407407407,25,0
0.05100440650962121,628,0.005756577486318399,0.25,0.0037157434917941446,0.1,2.0,0.08,0.028669439794794405,0.02246245799217717,0.7407407407407407,100,0
0.07294541961853515,628,0.0510114658054891,0.25,0.003965783764193703,0.1,2.0,0.08,0.04963943074851169,0.02256683658042501,0.7407407407407407,400,0
0.029180950818137204,629,0.0,0.25,0.0024156050969026907,0.1,2.0,0.08,0.0222133857858459,0.02246245799217717,0.7407407407407407,25,1
0.037781041858978674,629,0.005756577486318399,0.25,0.002752402586514181,0.1,2.0,0.08,0.028669439794794405,0.02246245799217717,0.7407407407407407,100,1
0.054033644161877885,629,0.0510114658054891,0.25,0.0029376176031064463,0.1,2.0,0.08,0.04963943074851169,0.02256683658042501,0.7407407407407407,400,1
0.03962507024699301,658,0.0,0.25,0.002961032674152495,0.1,2.0,0.1,0.02218194601507292,0.02246245799217717,0.7407407407407407,25,0
0.05121779385633129,658,0.005756893736682222,0.25,0.0034863360214283535,0.1,2.0,0.1,0.02863015711490691,0.02246245799217717,0.7407407407407407,100,0
0.07305236653262966,658,0.0510122018586428,0.25,0.003994050312296071,0.1,2.0,0.1,0.04958881232366407,0.02256683658042501,0.7407407407407407,400,0
0.029351903886661486,659,0.0,0.25,0.0021933575364092555,0.1,2.0,0.1,0.02218194601507292,0.02246245799217717,0.7407407407407407,25,1
0.0379391065602454,659,0.005756893736682222,0.25,0.0025824711269839653,0.1,2.0,0.1,0.02863015711490691,0.02246245799217717,0.7407407407407407,100,1
0.05411286409824419,659,0.0510122018586428,0.25,0.002958555786885978,0.1,2.0,0.1,0.04958881232366407,0.02256683658042501,0.7407407407407407,400,1
0.02879557644286642,679,0.0,0.25,0.003514378885824811,0.1,1.0,0.15,0.021998192240806368,0.02246245799217717,0.7407407407407407,25,1
0.037162522287352645,679,0.005766580909810808,0.25,0.004418310377473179,0.1,1.0,0.15,0.028391871124209198,0.02246245799217717,0.7407407407407407,100,1
0.05291362622965046,679,0.051025707483572366,0.25,0.0057733494043934455,0.1,1.0,0.15,0.04925885050282675,0.02256683658042501,0.7407407407407407,400,1
0.04009060497140167,688,0.0,0.25,0.0023517547888827046,0.1,2.0,0.15,0.022164745677044063,0.02246245799217717,0.7407407407407407,25,0
0.05172511174842609,688,0.005756351457206193,0.25,0.0028832364104366404,0.1,2.0,0.15,0.028604643942599612,0.02246245799217717,0.7407407407407407,100,0
0.0734346908395195,688,0.05101245597940089,0.25,0.003858094622153814,0.1,2.0,0.15,0.04953356454714066,0.02256683658042501,0.7407407407407407,400,0
0.029696744423260493,689,0.0,0.25,0.001742040584357559,0.1,2.0,0.15,0.022164745677044063,0.02246245799217717,0.7407407407407407,25,1
0.03831489759142673,689,0.005756351457206193,0.25,0.002135730674397511,0.1,2.0,0.15,0.028604643942599612,0.02246245799217717,0.7407407407407407,100,1
0.05439606728853297,689,0.05101245597940089,0.25,0.0028578478682620844,0.1,2.0,0.15,0.04953356454714066,0.02256683658042501,0.7407407407407407,400,1
0.02922160181328434,709,0.0,0.25,0.003151109426690709,0.1,1.0,0.25,0.021992561623244502,0.02246245799217717,0.7407407407407407,25,1
0.03753547653837589,709,0.005767852437027201,0.25,0.004428712560420544,0.1,1.0,0.25,0.028343216537383285,0.02246245799217717,0.7407407407407407,100,1
0.05333288521554892,709,0.05102797091791817,0.25,0.005980165555825632,0.1,1.0,0.25,0.04917716865282483,0.02256683658042501,0.7407407407407407,400,1
0.04044329322645381,718,0.0,0.25,0.0017233637633298374,0.1,2.0,0.25,0.02218101207966243,0.02246245799217717,0.7407407407407407,25,0
0.052078409686639134,718,0.005755690959222442,0.25,0.0023926571626603733,0.1,2.0,0.25,0.028609645203688465,0.02246245799217717,0.7407407407407407,100,0
0.07381368676710981,718,0.05101208917170812,0.25,0.0035317856535224098,0.1,2.0,0.25,0.049522362689315154,0.02256683658042501,0.7407407407407407,400,0
0.03072347916059867,749,0.0,0.3,0.002340933125322641,0.1,2.0,0.03,0.02220500972131127,0.02246245799217717,0.7407407407407407,25,1
0.03955355849432699,749,0.005757338725335979,0.3,0.0027536339719977,0.1,2.0,0.03,0.028657387806120347,0.02246245799217717,0.7407407407407407,100,1
0.055920584219902196,749,0.05101221378835893,0.3,0.002912684396017335,0.1,2.0,0.03,0.049627448842755544,0.02256683658042501,0.7407407407407407,400,1
0.030652742126590745,779,0.0,0.3,0.0033343599037637577,0.1,2.0,0.05,0.02218460894277266,0.02246245799217717,0.7407407407407407,25,1
0.039476066857480216,779,0.0057612807672833225,0.3,0.003979277705121842,0.1,2.0,0.05,0.02863187677382186,0.02246245799217717,0.7407407407407407,100,1
0.05583655356848472,779,0.05101634617026997,0.3,0.004185341564810545,0.1,2.0,0.05,0.049601262537426305,0.02256683658042501,0.7407407407407407,400,1
0.029895815004548985,809,0.0,0.3,0.0038271910511033205,0.1,2.0,0.08,0.02217191077651415,0.02246245799217717,0.7407407407407407,25,1
0.03856343476466791,809,0.005763433574595107,0.3,0.004651602005015987,0.1,2.0,0.08,0.02861449861877856,0.02246245799217717,0.7407407407407407,100,1
0.054833198490685416,809,0.051019614924976774,0.3,0.005289197245411995,0.1,2.0,0.08,0.04957256955746839,0.02256683658042501,0.7407407407407407,400,1
0.02960684760275694,839,0.0,0.3,0.0036992412140101987,0.1,2.0,0.1,0.022145516645198128,0.02246245799217717,0.7407407407407407,25,1
0.038204054981714024,839,0.005763371067021099,0.3,0.004538519789985133,0.1,2.0,0.1,0.028580956403455853,0.02246245799217717,0.7407407407407407,100,1
0.05437167361056146,839,0.05102023933028927,0.3,0.0054344775592794796,0.1,2.0,0.1,0.04952469937946733,0.02256683658042501,0.7407407407407407,400,1
0.0295769802637101,869,0.0,0.3,0.0029280697850128526,0.1,2.0,0.15,0.022119148361426744,0.02246245799217717,0.7407407407407407,25,1
0.0381387966957877,869,0.005761078069835993,0.3,0.003705327150757817,0.1,2.0,0.15,0.02854267017952087,0.02246245799217717,0.7407407407407407,100,1
0.05418644159060618,869,0.05101852974302117,0.3,0.004856327722420154,0.1,2.0,0.15,0.04945599545775977,0.02256683658042501,0.7407407407407407,400,1
0.04030640014732072,898,0.0,0.3,0.002474543439608808,0.1,2.0,0.25,0.022151083328022205,0.02246245799217717,0.7407407407407407,25,0
0.05188198681287954,898,0.005757951039616405,0.3,0.0034608107882354217,0.1,2.0,0.25,0.02856684920708157,0.02246245799217717,0.7407407407407407,100,0
0.07359743468696982,898,0.05101489325561091,0.3,0.004816021678638557,0.1,2.0,0.25,0.049473440437959135,0.02256683658042501,0.7407407407407407,400,0
0.02985659270171905,899,0.0,0.3,0.001832995140450969,0.1,2.0,0.25,0.022151083328022205,0.02246245799217717,0.7407407407407407,25,1
0.03843110134287373,899,0.005757951039616405,0.3,0.002563563546841053,0.1,2.0,0.25,0.02856684920708157,0.02246245799217717,0.7407407407407407,100,1
0.05451661828664431,899,0.05101489325561091,0.3,0.00356742346565819,0.1,2.0,0.25,0.049473440437959135,0.02256683658042501,0.7407407407407407,400,1
0.05412533379872402,900,0.0,0.4,0.06015428732989145,0.001,0.0,0.03,0.02169326096624962,0.02246245799217717,0.7407407407407407,25,0
0.06771541575615107,900,0.005809085522789958,0.4,0.06820429317086095,0.001,0.0,0.03,0.028080044500123608,0.02246245799217717,0.7407407407407407,100,0
0.10265410866620302,900,0.051113252679808686,0.4,0.12687742483852585,0.001,0.0,0.03,0.04848972107457655,0.02256683658042501,0.7407407407407407,400,0
0.040092839850906684,901,0.0,0.4,0.04455873135547515,0.001,0.0,0.03,0.02169326096624962,0.02246245799217717,0.7407407407407407,25,1
0.05015956722677857,901,0.005809085522789958,0.4,0.05052169864508218,0.001,0.0,0.03,0.028080044500123608,0.02246245799217717,0.7407407407407407,100,1
0.07604008049348371,901,0.051113252679808686,0.4,0.09398327765816729,0.001,0.0,0.03,0.04848972107457655,0.02256683658042501,0.7407407407407407,400,1
0.05400106975595099,902,0.0,0.4,0.05958777994152312,0.003,0.0,0.03,0.021698720995795492,0.02246245799217717,0.7407407407407407,25,0
0.06757452232907402,902,0.00580854618632962,0.4,0.06756197425660057,0.003,0.0,0.03,0.028086235207348192,0.02246245799217717,0.7407407407407407,100,0
0.1023919107563298,902,0.051112246049126966,0.4,0.12568253934921997,0.003,0.0,0.03,0.04850123212500291,0.02256683658042501,0.7407407407407407,400,0
0.04000079241181555,903,0.0,0.4,0.044139096252980084,0.003,0.0,0.03,0.021698720995795492,0.02246245799217717,0.7407407407407407,25,1
0.05005520172524001,903,0.00580854618632962,0.4,0.05004590685674116,0.003,0.0,0.03,0.028086235207348192,0.02246245799217717,0.7407407407407407,100,1
0.07584585981950355,903,0.051112246049126966,0.4,0.0930981772957185,0.003,0.0,0.03,0.04850123212500291,0.02256683658042501,0.7407407407407407,400,1
0.052736359943816376,904,0.0,0.4,0.05382209393350618,0.01,0.0,0.03,0.02175429099647401,0.02246245799217717,0.7407407407407407,25,0
0.06614056528522312,904,0.005803057035186429,0.4,0.06102470881696762,0.01,0.0,0.03,0.028149241753610034,0.02246245799217717,0.7407407407407407,100,0
0.0997233670372872,904,0.05110200097133666,0.4,0.11352148067028558,0.01,0.0,0.03,0.04861838691593816,0.02256683658042501,0.7407407407407407,400,0
0.03906397032875287,905,0.0,0.4,0.039868217728523093,0.01,0.0,0.03,0.02175429099647401,0.02246245799217717,0.7407407407407407,25,1
0.048993011322387495,905,0.005803057035186429,0.4,0.045203488012568606,0.01,0.0,0.03,0.028149241753610034,0.02246245799217717,0.7407407407407407,100,1
0.07386916076836088,905,0.05110200097133666,0.4,0.08408998568169303,0.01,0.0,0.03,0.04861838691593816,0.02256683658042501,0.7407407407407407,400,1
0.04730982634620442,906,0.0,0.4,0.029083068003931744,0.03,0.0,0.03,0.02199272709684105,0.02246245799217717,0.7407407407407407,25,0
0.0599878368513268,906,0.005779504547012883,0.4,0.03297504085596593,0.03,0.0,0.03,0.028419586092284066,0.02246245799217717,0.7407407407407407,100,0
0.08827339500666488,906,0.05105804221836087,0.4,0.06134179152263594,0.03,0.0,0.03,0.049121065238159206,0.02256683658042501,0.7407407407407407,400,0
0.041954657499078216,908,0.0,0.4,0.0046693868604841,0.1,0.0,0.03,0.022228027506162703,0.02246245799217717,0.7407407407407407,25,0
0.053916023478890844,908,0.005756261799639472,0.4,0.005294256493743459,0.1,0.0,0.03,0.028686375109280193,0.02246245799217717,0.7407407407407407,100,0
0.0769740654987119,908,0.051014661812425935,0.4,0.009848608855900087,0.1,0.0,0.03,0.049617130030639923,0.02256683658042501,0.7407407407407407,400,0
0.0543695671008188,910,0.0,0.4,0.09714854412828589,0.001,1.0,0.03,0.021665394186592576,0.02246245799217717,0.7407407407407407,25,0
0.06815977936757495,910,0.005811598712438794,0.4,0.1113596498810026,0.001,1.0,0.03,0.028040877598086832,0.02246245799217717,0.7407407407407407,100,0
0.10320921764497526,910,0.0511168725404942,0.4,0.20523879647562215,0.001,1.0,0.03,0.04842914483348474,0.02256683658042501,0.7407407407407407,400,0
0.040273753408013924,911,0.0,0.4,0.07196188453947103,0.001,1.0,0.03,0.021665394186592576,0.02246245799217717,0.7407407407407407,25,1
0.05048872545746292,911,0.005811598712438794,0.4,0.0824886295414834,0.001,1.0,0.03,0.028040877598086832,0.02246245799217717,0.7407407407407407,100,1
0.0764512723296113,911,0.0511168725404942,0.4,0.15202873813009046,0.001,1.0,0.03,0.04842914483348474,0.02256683658042501,0.7407407407407407,400,1
0.05404745198096346,912,0.0,0.4,0.09482004666307285,0.003,1.0,0.03,0.021679958290728114,0.02246245799217717,0.7407407407407407,25,0
