base_mae,corr_mae,delta_pct,description,geometry_tau,kappa,model,nonharm,nuisance,route,scale,source_kappa,target_curve,target_label,variant,win
0.00744534704076948,0.005684219709436806,-23.654066381177863,weak-drop anchor moved lower,8192.0,0.017756741800537497,residualized,1,dct4,smooth_decay,25,0.017756741800537497,cosine_72000.csv,Cosine,weak_anchor_0.35,1
0.007265129575917493,0.00445710045181672,-38.650778279424635,weak-drop anchor moved lower,8192.0,0.02832918972515193,residualized,1,dct4,smooth_decay,100,0.02832918972515193,cosine_72000.csv,Cosine,weak_anchor_0.35,1
0.005612615040270773,0.0032139231922990426,-42.73750882184161,weak-drop anchor moved lower,8192.0,0.04583514445743976,residualized,1,dct4,smooth_decay,400,0.04583514445743976,cosine_72000.csv,Cosine,weak_anchor_0.35,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,weak-drop anchor moved lower,4998.75,0.017772423844906595,residualized,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.35,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,weak-drop anchor moved lower,4998.75,0.02739799774299689,residualized,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.35,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,weak-drop anchor moved lower,4998.75,0.035615078964422314,residualized,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.35,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,weak-drop anchor moved lower,4998.75,0.017418690170498186,residualized,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.35,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,weak-drop anchor moved lower,4998.75,0.027549774175833316,residualized,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.35,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,weak-drop anchor moved lower,4998.75,0.03719743441702377,residualized,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.35,1
0.004487187642230267,0.002100257168326793,-53.19435388525668,weak-drop anchor moved lower,1535.9999999999993,0.025483621345232913,residualized,1,dct2,full_step_drop,25,0.025483621345232913,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.35,1
0.0056693997340904675,0.0029871944514670134,-47.31021639725243,weak-drop anchor moved lower,1535.9999999999993,0.037278701658680594,residualized,1,dct2,full_step_drop,100,0.037278701658680594,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.35,1
0.008173606778800102,0.0033560059070024163,-58.94094250157844,weak-drop anchor moved lower,1535.9999999999993,0.06494081529428139,residualized,1,dct2,full_step_drop,400,0.06494081529428139,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.35,1
0.002926482771138891,0.002144153076988842,-26.732762682405664,weak-drop anchor moved lower,775.8858001502629,0.02187918858264002,residualized,1,dct2,medium_step_drop,25,0.02187918858264002,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.35,1
0.004934623402238123,0.004510841786755807,-8.587922135863657,weak-drop anchor moved lower,775.8858001502629,0.02656473337941245,residualized,1,dct2,medium_step_drop,100,0.02656473337941245,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.35,1
0.006687305974578527,0.005870986948188059,-12.206993810267775,weak-drop anchor moved lower,775.8858001502629,0.039190916246746525,residualized,1,dct2,medium_step_drop,400,0.039190916246746525,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.35,1
0.002504818961791151,0.002095713224331003,-16.33274674540166,weak-drop anchor moved lower,512.7693463561233,0.021464009655875554,residualized,1,none,weak_step_drop,25,0.021464009655875554,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.35,1
0.0013816404339982303,0.001218729501174722,-11.791123711693363,weak-drop anchor moved lower,512.7693463561233,0.024030174567559813,residualized,1,none,weak_step_drop,100,0.024030174567559813,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.35,1
0.0025579541942073844,0.002378694213057422,-7.007943361765645,weak-drop anchor moved lower,512.7693463561233,0.038995188510480526,residualized,1,none,weak_step_drop,400,0.038995188510480526,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.35,1
0.00744534704076948,0.005684219709436806,-23.654066381177863,weak-drop anchor moved higher,8192.0,0.017756741800537497,residualized,1,dct4,smooth_decay,25,0.017756741800537497,cosine_72000.csv,Cosine,weak_anchor_0.45,1
0.007265129575917493,0.00445710045181672,-38.650778279424635,weak-drop anchor moved higher,8192.0,0.02832918972515193,residualized,1,dct4,smooth_decay,100,0.02832918972515193,cosine_72000.csv,Cosine,weak_anchor_0.45,1
0.005612615040270773,0.0032139231922990426,-42.73750882184161,weak-drop anchor moved higher,8192.0,0.04583514445743976,residualized,1,dct4,smooth_decay,400,0.04583514445743976,cosine_72000.csv,Cosine,weak_anchor_0.45,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,weak-drop anchor moved higher,4998.75,0.017772423844906595,residualized,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.45,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,weak-drop anchor moved higher,4998.75,0.02739799774299689,residualized,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.45,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,weak-drop anchor moved higher,4998.75,0.035615078964422314,residualized,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.45,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,weak-drop anchor moved higher,4998.75,0.017418690170498186,residualized,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.45,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,weak-drop anchor moved higher,4998.75,0.027549774175833316,residualized,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.45,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,weak-drop anchor moved higher,4998.75,0.03719743441702377,residualized,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.45,1
0.004487187642230267,0.002100257168326793,-53.19435388525668,weak-drop anchor moved higher,1535.9999999999993,0.025483621345232913,residualized,1,dct2,full_step_drop,25,0.025483621345232913,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.45,1
0.0056693997340904675,0.0029871944514670134,-47.31021639725243,weak-drop anchor moved higher,1535.9999999999993,0.037278701658680594,residualized,1,dct2,full_step_drop,100,0.037278701658680594,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.45,1
0.008173606778800102,0.0033560059070024163,-58.94094250157844,weak-drop anchor moved higher,1535.9999999999993,0.06494081529428139,residualized,1,dct2,full_step_drop,400,0.06494081529428139,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.45,1
0.002926482771138891,0.002179758462195427,-25.51610131819991,weak-drop anchor moved higher,687.5829903978051,0.021626712391396862,residualized,1,dct2,medium_step_drop,25,0.021626712391396862,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.45,1
0.004934623402238123,0.004440678754937765,-10.009773938905386,weak-drop anchor moved higher,687.5829903978051,0.02623679462729083,residualized,1,dct2,medium_step_drop,100,0.02623679462729083,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.45,1
0.006687305974578527,0.005906841246175949,-11.670839219402819,weak-drop anchor moved higher,687.5829903978051,0.03846329343477133,residualized,1,dct2,medium_step_drop,400,0.03846329343477133,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.45,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,weak-drop anchor moved higher,512.0,0.02147010144323278,residualized,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.45,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,weak-drop anchor moved higher,512.0,0.024039524082155365,residualized,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.45,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,weak-drop anchor moved higher,512.0,0.039003369467519484,residualized,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.45,1
0.00744534704076948,0.006088608333579819,-18.222638914752885,lower long-decay maximum tau,6144.0,0.017778723842619682,residualized,1,dct4,smooth_decay,25,0.017778723842619682,cosine_72000.csv,Cosine,max_tau_6144,1
0.007265129575917493,0.00509540779390297,-29.864873837993656,lower long-decay maximum tau,6144.0,0.028435554360872993,residualized,1,dct4,smooth_decay,100,0.028435554360872993,cosine_72000.csv,Cosine,max_tau_6144,1
0.005612615040270773,0.00346887330079077,-38.195061020550256,lower long-decay maximum tau,6144.0,0.04586157240615298,residualized,1,dct4,smooth_decay,400,0.04586157240615298,cosine_72000.csv,Cosine,max_tau_6144,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,lower long-decay maximum tau,4998.75,0.017772423844906595,residualized,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,max_tau_6144,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,lower long-decay maximum tau,4998.75,0.02739799774299689,residualized,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,max_tau_6144,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,lower long-decay maximum tau,4998.75,0.035615078964422314,residualized,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,max_tau_6144,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,lower long-decay maximum tau,4998.75,0.017418690170498186,residualized,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,max_tau_6144,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,lower long-decay maximum tau,4998.75,0.027549774175833316,residualized,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,max_tau_6144,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,lower long-decay maximum tau,4998.75,0.03719743441702377,residualized,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,max_tau_6144,1
0.004487187642230267,0.002100257168326793,-53.19435388525668,lower long-decay maximum tau,1535.9999999999993,0.025483621345232913,residualized,1,dct2,full_step_drop,25,0.025483621345232913,wsdcon_3.csv,WSD-con 3e-5,max_tau_6144,1
0.0056693997340904675,0.0029871944514670134,-47.31021639725243,lower long-decay maximum tau,1535.9999999999993,0.037278701658680594,residualized,1,dct2,full_step_drop,100,0.037278701658680594,wsdcon_3.csv,WSD-con 3e-5,max_tau_6144,1
0.008173606778800102,0.0033560059070024163,-58.94094250157844,lower long-decay maximum tau,1535.9999999999993,0.06494081529428139,residualized,1,dct2,full_step_drop,400,0.06494081529428139,wsdcon_3.csv,WSD-con 3e-5,max_tau_6144,1
0.002926482771138891,0.0021524952759367348,-26.44770380455531,lower long-decay maximum tau,733.1839999999999,0.02177060951884738,residualized,1,dct2,medium_step_drop,25,0.02177060951884738,wsdcon_9.csv,WSD-con 9e-5,max_tau_6144,1
0.004934623402238123,0.004471700659171913,-9.381115950130036,lower long-decay maximum tau,733.1839999999999,0.02642394262528673,residualized,1,dct2,medium_step_drop,100,0.02642394262528673,wsdcon_9.csv,WSD-con 9e-5,max_tau_6144,1
0.006687305974578527,0.005880035333500985,-12.071686926638957,lower long-decay maximum tau,733.1839999999999,0.03886987705273197,residualized,1,dct2,medium_step_drop,400,0.03886987705273197,wsdcon_9.csv,WSD-con 9e-5,max_tau_6144,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,lower long-decay maximum tau,512.0,0.02147010144323278,residualized,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,max_tau_6144,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,lower long-decay maximum tau,512.0,0.024039524082155365,residualized,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,max_tau_6144,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,lower long-decay maximum tau,512.0,0.039003369467519484,residualized,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,max_tau_6144,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,baseline formula,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,baseline,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,baseline formula,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,baseline,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,baseline formula,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,baseline,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,baseline formula,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,baseline,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,baseline formula,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,baseline,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,baseline formula,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,baseline,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,baseline formula,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,baseline,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,baseline formula,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,baseline,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,baseline formula,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,baseline,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,baseline formula,1535.9999999999993,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,baseline,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,baseline formula,1535.9999999999993,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,baseline,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,baseline formula,1535.9999999999993,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,baseline,1
0.002926482771138891,0.002411184716026467,-17.60810144499455,baseline formula,733.1839999999999,0.031366379561541896,no_nuisance,1,none,medium_step_drop,25,0.031366379561541896,wsdcon_9.csv,WSD-con 9e-5,baseline,1
0.004934623402238123,0.004858810389540142,-1.5363485015613465,baseline formula,733.1839999999999,0.03813893193117151,no_nuisance,1,none,medium_step_drop,100,0.03813893193117151,wsdcon_9.csv,WSD-con 9e-5,baseline,1
0.006687305974578527,0.005996499628680844,-10.33011422722021,baseline formula,733.1839999999999,0.05640839475448224,no_nuisance,1,none,medium_step_drop,400,0.05640839475448224,wsdcon_9.csv,WSD-con 9e-5,baseline,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,baseline formula,512.0,0.02147010144323278,no_nuisance,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,baseline,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,baseline formula,512.0,0.024039524082155365,no_nuisance,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,baseline,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,baseline formula,512.0,0.039003369467519484,no_nuisance,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,baseline,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,tail response coefficient -10%,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,tail_x0.9,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,tail response coefficient -10%,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,tail_x0.9,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,tail response coefficient -10%,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,tail_x0.9,1
0.003408385839825258,0.002005256657081139,-41.16697019302412,tail response coefficient -10%,4498.875,0.018294801542190344,no_nuisance,1,none,finite_tail,25,0.018294801542190344,wsd_20000_24000.csv,WSD sharp,tail_x0.9,1
0.0037480705220761528,0.0015347251157728137,-59.05292852060078,tail response coefficient -10%,4498.875,0.028194538050477665,no_nuisance,1,none,finite_tail,100,0.028194538050477665,wsd_20000_24000.csv,WSD sharp,tail_x0.9,1
0.004701998914275349,0.0017592248282542956,-62.58559688490657,tail response coefficient -10%,4498.875,0.03663280827543773,no_nuisance,1,none,finite_tail,400,0.03663280827543773,wsd_20000_24000.csv,WSD sharp,tail_x0.9,1
0.0031360955249893426,0.002063796441902613,-34.192169037656264,tail response coefficient -10%,4498.875,0.017982534574640423,no_nuisance,1,none,finite_tail,25,0.017982534574640423,wsdld_20000_24000.csv,WSD linear,tail_x0.9,1
0.003248313740665229,0.0015694364410646442,-51.68457955840078,tail response coefficient -10%,4498.875,0.028437621375823577,no_nuisance,1,none,finite_tail,100,0.028437621375823577,wsdld_20000_24000.csv,WSD linear,tail_x0.9,1
0.0038535563963712593,0.0017636602374811606,-54.232920033506474,tail response coefficient -10%,4498.875,0.03838429561181431,no_nuisance,1,none,finite_tail,400,0.03838429561181431,wsdld_20000_24000.csv,WSD linear,tail_x0.9,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,tail response coefficient -10%,1535.9999999999993,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,tail_x0.9,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,tail response coefficient -10%,1535.9999999999993,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,tail_x0.9,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,tail response coefficient -10%,1535.9999999999993,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,tail_x0.9,1
0.002926482771138891,0.002411184716026467,-17.60810144499455,tail response coefficient -10%,733.1839999999999,0.031366379561541896,no_nuisance,1,none,medium_step_drop,25,0.031366379561541896,wsdcon_9.csv,WSD-con 9e-5,tail_x0.9,1
0.004934623402238123,0.004858810389540142,-1.5363485015613465,tail response coefficient -10%,733.1839999999999,0.03813893193117151,no_nuisance,1,none,medium_step_drop,100,0.03813893193117151,wsdcon_9.csv,WSD-con 9e-5,tail_x0.9,1
0.006687305974578527,0.005996499628680844,-10.33011422722021,tail response coefficient -10%,733.1839999999999,0.05640839475448224,no_nuisance,1,none,medium_step_drop,400,0.05640839475448224,wsdcon_9.csv,WSD-con 9e-5,tail_x0.9,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,tail response coefficient -10%,512.0,0.02147010144323278,no_nuisance,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,tail_x0.9,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,tail response coefficient -10%,512.0,0.024039524082155365,no_nuisance,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,tail_x0.9,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,tail response coefficient -10%,512.0,0.039003369467519484,no_nuisance,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,tail_x0.9,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,tail response coefficient +10%,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,tail_x1.1,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,tail response coefficient +10%,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,tail_x1.1,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,tail response coefficient +10%,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,tail_x1.1,1
0.003408385839825258,0.0020238032665478717,-40.62282377479808,tail response coefficient +10%,5498.625,0.01734927739663356,no_nuisance,1,none,finite_tail,25,0.01734927739663356,wsd_20000_24000.csv,WSD sharp,tail_x1.1,1
0.0037480705220761528,0.0015352713778024772,-59.03835403416981,tail response coefficient +10%,5498.625,0.02675258686740532,no_nuisance,1,none,finite_tail,100,0.02675258686740532,wsd_20000_24000.csv,WSD sharp,tail_x1.1,1
0.004701998914275349,0.0017352806061070214,-63.09483184186453,tail response coefficient +10%,5498.625,0.03478983690609448,no_nuisance,1,none,finite_tail,400,0.03478983690609448,wsd_20000_24000.csv,WSD sharp,tail_x1.1,1
0.0031360955249893426,0.002076239280176518,-33.79540694368441,tail response coefficient +10%,5498.625,0.016960814246129163,no_nuisance,1,none,finite_tail,25,0.016960814246129163,wsdld_20000_24000.csv,WSD linear,tail_x1.1,1
0.003248313740665229,0.0015845205004140757,-51.22021371957813,tail response coefficient +10%,5498.625,0.02682866623516057,no_nuisance,1,none,finite_tail,100,0.02682866623516057,wsdld_20000_24000.csv,WSD linear,tail_x1.1,1
0.0038535563963712593,0.0017365758838700362,-54.935760496322295,tail response coefficient +10%,5498.625,0.036232689436315677,no_nuisance,1,none,finite_tail,400,0.036232689436315677,wsdld_20000_24000.csv,WSD linear,tail_x1.1,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,tail response coefficient +10%,1535.9999999999993,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,tail_x1.1,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,tail response coefficient +10%,1535.9999999999993,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,tail_x1.1,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,tail response coefficient +10%,1535.9999999999993,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,tail_x1.1,1
0.002926482771138891,0.002411184716026467,-17.60810144499455,tail response coefficient +10%,733.1839999999999,0.031366379561541896,no_nuisance,1,none,medium_step_drop,25,0.031366379561541896,wsdcon_9.csv,WSD-con 9e-5,tail_x1.1,1
0.004934623402238123,0.004858810389540142,-1.5363485015613465,tail response coefficient +10%,733.1839999999999,0.03813893193117151,no_nuisance,1,none,medium_step_drop,100,0.03813893193117151,wsdcon_9.csv,WSD-con 9e-5,tail_x1.1,1
0.006687305974578527,0.005996499628680844,-10.33011422722021,tail response coefficient +10%,733.1839999999999,0.05640839475448224,no_nuisance,1,none,medium_step_drop,400,0.05640839475448224,wsdcon_9.csv,WSD-con 9e-5,tail_x1.1,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,tail response coefficient +10%,512.0,0.02147010144323278,no_nuisance,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,tail_x1.1,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,tail response coefficient +10%,512.0,0.024039524082155365,no_nuisance,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,tail_x1.1,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,tail response coefficient +10%,512.0,0.039003369467519484,no_nuisance,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,tail_x1.1,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,single-step base tau -25%,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,step_base_x0.75,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,single-step base tau -25%,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,step_base_x0.75,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,single-step base tau -25%,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,step_base_x0.75,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,single-step base tau -25%,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,step_base_x0.75,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,single-step base tau -25%,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,step_base_x0.75,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,single-step base tau -25%,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,step_base_x0.75,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,single-step base tau -25%,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,step_base_x0.75,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,single-step base tau -25%,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,step_base_x0.75,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,single-step base tau -25%,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,step_base_x0.75,1
0.004487187642230267,0.002246411399481137,-49.93720836767586,single-step base tau -25%,1151.9999999999995,0.03498977181715929,no_nuisance,1,none,full_step_drop,25,0.03498977181715929,wsdcon_3.csv,WSD-con 3e-5,step_base_x0.75,1
0.0056693997340904675,0.0032192832341105112,-43.21650641861161,single-step base tau -25%,1151.9999999999995,0.05448128139672865,no_nuisance,1,none,full_step_drop,100,0.05448128139672865,wsdcon_3.csv,WSD-con 3e-5,step_base_x0.75,1
0.008173606778800102,0.00416674118756755,-49.02200093140235,single-step base tau -25%,1151.9999999999995,0.0715149536342369,no_nuisance,1,none,full_step_drop,400,0.0715149536342369,wsdcon_3.csv,WSD-con 3e-5,step_base_x0.75,1
0.002926482771138891,0.0023668923934062813,-19.121601645884123,single-step base tau -25%,549.8879999999999,0.03208703669323101,no_nuisance,1,none,medium_step_drop,25,0.03208703669323101,wsdcon_9.csv,WSD-con 9e-5,step_base_x0.75,1
0.004934623402238123,0.004533870562806141,-8.121244657702121,single-step base tau -25%,549.8879999999999,0.03893403165579132,no_nuisance,1,none,medium_step_drop,100,0.03893403165579132,wsdcon_9.csv,WSD-con 9e-5,step_base_x0.75,1
0.006687305974578527,0.005765007428085512,-13.791780277425447,single-step base tau -25%,549.8879999999999,0.05673126004913283,no_nuisance,1,none,medium_step_drop,400,0.05673126004913283,wsdcon_9.csv,WSD-con 9e-5,step_base_x0.75,1
