base_mae,corr_mae,delta_pct,dot_s,full_l2_s,group,kappa_pool,kappa_safe,kappa_transfer,l2_s,pooled_retention,raw_map,rho,scale,selected_lambda,shrink,target_factor,target_retention,tau,test_curve,test_label,train_id,train_label,train_size,win
0.0056693997340904675,0.004543348873529426,-19.861906257729988,0.000495643092435865,0.09507465016576863,main_matrix,0.036932787982351674,0.024621858654901116,0.024621858654901116,0.001843962952642108,0.0193948960046347,0.2651968524764957,0.5,100,0.025,0.6666666666666666,1.0,0.2610431617090627,0.005,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1,1
0.004934623402238123,0.004827707940146291,-2.1666387356599426,0.000495643092435865,0.09507465016576863,main_matrix,0.036932787982351674,0.024621858654901116,0.024621858654901116,0.001843962952642108,0.0193948960046347,0.2651968524764957,0.5,100,0.025,0.6666666666666666,1.0,0.5584955389588916,0.005,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1,1
0.0013816404339982303,0.0012415578952275736,-10.13885634233227,0.000495643092435865,0.09507465016576863,main_matrix,0.036932787982351674,0.024621858654901116,0.024621858654901116,0.001843962952642108,0.0193948960046347,0.2651968524764957,0.5,100,0.025,0.6666666666666666,1.0,0.7413329414952441,0.005,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1,1
0.0032781062167547585,0.0032781062167547585,0.0,0.000495643092435865,0.09507465016576863,extra_holdout,0.036932787982351674,0.0,0.024621858654901116,0.001843962952642108,0.0193948960046347,0.2651968524764957,0.5,100,0.025,0.6666666666666666,0.0,0.005450424819241895,0.005,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,1,0
0.001848699219840022,0.001848699219840022,0.0,0.000495643092435865,0.09507465016576863,extra_holdout,0.036932787982351674,0.0,0.024621858654901116,0.001843962952642108,0.0193948960046347,0.2651968524764957,0.5,100,0.025,0.6666666666666666,0.0,0.0,0.005,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.004776169698442608,0.004776169698442608,0.0,0.000495643092435865,0.09507465016576863,extra_holdout,0.036932787982351674,0.0,0.024621858654901116,0.001843962952642108,0.0193948960046347,0.2651968524764957,0.5,100,0.025,0.6666666666666666,0.0,0.0,0.005,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
0.004701998914275349,0.003353203241433326,-28.68558026985196,0.0008758239058169529,0.09508274050125376,main_matrix,0.06508729347827592,0.04339152898551728,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,1.0,0.1934498952473633,0.005,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1,1
0.0038535563963712593,0.002879694737260368,-25.271763507287393,0.0008758239058169529,0.09508274050125376,main_matrix,0.06508729347827592,0.04339152898551728,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,1.0,0.24470286758072735,0.005,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1,1
0.008173606778800102,0.005379034607788617,-34.19019591522034,0.0008758239058169529,0.09508274050125376,main_matrix,0.06508729347827592,0.04339152898551728,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,1.0,0.2610431617090627,0.005,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1,1
0.006687305974578527,0.006407768601619105,-4.180119378746394,0.0008758239058169529,0.09508274050125376,main_matrix,0.06508729347827592,0.04339152898551728,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,1.0,0.5584955389588916,0.005,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1,1
0.0025579541942073844,0.0024667993743625787,-3.5635829621668114,0.0008758239058169529,0.09508274050125376,main_matrix,0.06508729347827592,0.04339152898551728,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,1.0,0.7413329414952441,0.005,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1,1
0.007134640765897494,0.007134640765897494,0.0,0.0008758239058169529,0.09508274050125376,extra_holdout,0.06508729347827592,0.0,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,0.0,0.005450424819241895,0.005,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,1,0
0.001679822173746335,0.001679822173746335,0.0,0.0008758239058169529,0.09508274050125376,extra_holdout,0.06508729347827592,0.0,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,0.0,0.0,0.005,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,1,0
0.004118245803084534,0.004118245803084534,0.0,0.0008758239058169529,0.09508274050125376,extra_holdout,0.06508729347827592,0.0,0.04339152898551728,0.0018539808962029205,0.01949860601860202,0.46611645045824257,0.5,400,0.025,0.6666666666666666,0.0,0.0,0.005,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,1,0
