step,baseline_pred_loss,optimized_pred_loss
77261,2.4204732298490033,2.5496234298642246
77562,2.420362225792944,2.5493644771351
77862,2.420254609735409,2.549102186996269
78163,2.4201494445402694,2.5488357911151525
78463,2.420047234041967,2.548567832667941
78764,2.419947121498887,2.548297147178135
79065,2.4198492937278617,2.5480251281963753
79365,2.419753922456391,2.547753094493806
79666,2.4196602428427103,2.547479569021469
79967,2.4195684585998256,2.5472057361831117
80267,2.4194787585237667,2.5469327379183215
80568,2.4193904466566045,2.546658947600664
80868,2.419304020297061,2.5463863461776812
81169,2.4192188205682927,2.546113253298668
81470,2.41913506168205,2.5458406943307508
81770,2.4190529444636812,2.545569670181648
82071,2.418971856150743,2.545298457563203
82372,2.418892011903765,2.5450280324108445
82672,2.4188136145859946,2.5447593497770424
82973,2.418736089000285,2.5444906701797194
83273,2.418659901431231,2.5442238229596805
83574,2.4185844980961035,2.5439570667808984
83875,2.418510091658693,2.5436913249185125
84175,2.418436884204202,2.5434275023944934
84476,2.4183643498486798,2.54316386337078
84777,2.418292698501398,2.542901308579973
85077,2.4182221304126825,2.542640721061554
85378,2.4181521435327613,2.542380377068473
85678,2.4180831731946104,2.5421220175529844
85979,2.4180147314043148,2.541863928978515
86280,2.4179470226076742,2.5416069816456854
86580,2.417880242922298,2.5413520289133786
86881,2.4178139231981244,2.5410973751025154
87182,2.417748264401184,2.5408438747816144
87482,2.4176834598558807,2.5405923658834975
87783,2.4176190570023994,2.540341172409164
88083,2.4175554643168637,2.5400919630958096
88384,2.4174922392412967,2.539843075463835
88685,2.4174295769511556,2.5395953404579212
88985,2.417367665963527,2.539349572869351
89286,2.4173060773883046,2.5391041314503955
89587,2.417245003021133,2.538859833867948
89887,2.4171846285062504,2.5386174821735925
90188,2.417124537236467,2.5383754565675334
90488,2.417065115041105,2.538135360482535
90789,2.4170059528325627,2.5378955885384142
91090,2.4169472370239333,2.5376569377393934
91390,2.4168891486066553,2.5374201899423654
91691,2.4168312889098194,2.5371837613741897
91992,2.4167738412858712,2.53694843708637
92292,2.416716984044729,2.5367149876145585
92593,2.416660328016824,2.5364818505340114
92893,2.4166042399631618,2.536250568674313
93194,2.4165483365969127,2.536019594017047
93495,2.416492796464756,2.535789692708517
93795,2.4164377936213493,2.535561616886855
94096,2.4163829530125227,2.5353338395081875
94397,2.416328450475154,2.535107115867929
94697,2.4162744576427797,2.5348821875389747
94998,2.4162206070555183,2.534657548130937
95298,2.416167249309457,2.534434683733849
95599,2.416114021687625,2.53421210188986
95900,2.416061095789214,2.5339905402867138
96200,2.4160086394330795,2.5337707234538374
96501,2.415956296592579,2.533551178992701
96801,2.415904408977335,2.5333333590968317
97102,2.41585262475778,2.5331158049600466
97403,2.4158011116207456,2.5328992373624666
97703,2.415750033834786,2.532684364498297
98004,2.415699045515199,2.5324697469696704
98305,2.4156483121457306,2.5322560960895726
98605,2.4155979959844713,2.532044110333418
98906,2.4155477567051475,2.5318323695816543
99206,2.415497923406795,2.531622274553535
99507,2.415448159271269,2.5314124178201296
99808,2.415398626333598,2.531203494843866
100108,2.4153494836892566,2.5309961887678756
100409,2.415300399517117,2.5307891107531675
100710,2.4152515339065403,2.530582947366455
101010,2.4152030441607497,2.5303783723699795
101311,2.415154603160616,2.5301740156884684
101611,2.415106529043475,2.5299712291402066
101912,2.415058497672686,2.5297686541090516
102213,2.4150106660847737,2.5295669623422734
102513,2.414963188759665,2.529366813088267
102814,2.41491574582896,2.5291668659474538
103115,2.414868492602394,2.528967783768049
103415,2.4148215819570518,2.528770217046656
103716,2.4147746980622755,2.5285728433302426
104016,2.4147281494399024,2.5283769678502583
104317,2.4146816228312558,2.5281812788605875
104618,2.4146352708292134,2.5279864252628665
104918,2.4145892437806724,2.5277930437046137
105219,2.414543232122408,2.527599839998323
105520,2.4144973869061506,2.527407454064685
105820,2.4144518570390936,2.5272165152368093
106121,2.414406336469854,2.527025745573387
106421,2.414361125214131,2.5268364061160087
106722,2.4143159194656496,2.5266472300129412
107023,2.4142708678444,2.526458843879136
107323,2.4142261169795014,2.5262718639891597
107624,2.414181366301562,2.5260850392296272
107925,2.414136763047156,2.5258989875667237
108225,2.414092452545969,2.5257143190804507
108526,2.414048137316818,2.5255297970487933
108826,2.4140041097919167,2.5253466419004202
109127,2.4139600744705887,2.525163628507052
109428,2.4139161764003263,2.5249813619949464
109728,2.413872558849617,2.5248004403566475
110029,2.4138289291817405,2.524619652120226
110330,2.4137854311952895,2.524439595838405
110630,2.4137422069801002,2.5242608625607144
110931,2.4136989666413156,2.524082253962953
111231,2.4136559958018218,2.5239049533591853
111532,2.413613006330021,2.523727773734843
111833,2.4135701400428413,2.5235513012909396
112133,2.4135275371559297,2.5233761160236097
112434,2.413484912094235,2.5232010430005913
112735,2.4134424055410473,2.5230266642279524
113035,2.4134001566376857,2.5228535509795553
113336,2.4133578822641444,2.5226805427024535
113636,2.413315861888939,2.5225087871517684
113937,2.4132738139747496,2.522337131814762
114238,2.413231877401375,2.522166147595127
114538,2.4131901895977794,2.5219963951447517
114839,2.4131484713267723,2.5218267354189705
115140,2.413106860433788,2.5216577348873153
115440,2.4130654933639257,2.5214899435467886
115741,2.413024093094827,2.5213222404236015
116041,2.4129829334990456,2.5211557365622252
116342,2.4129417389851846,2.520989312989873
116643,2.4129006457490476,2.5208235272915873
116943,2.412859788664004,2.5206589177289773
117244,2.4128188942226685,2.520494384800339
117545,2.4127780976724305,2.5203304762435326
117845,2.412737532981575,2.5201677218175487
118146,2.412696928654359,2.5200050410837913
118446,2.4126565534468853,2.51984350373667
118747,2.412616137165659,2.5196820307852574
119048,2.4125758135419932,2.5195211619551845
119348,2.4125357150951854,2.519361411900528
119649,2.4124955735319014,2.5192017253710994
119950,2.4124555217098442,2.5190426213082966
120250,2.4124156913121406,2.5188846228013917
120551,2.4123758158836903,2.5187266810409596
120851,2.412336159478659,2.518569818815996
121152,2.41229645683406,2.5184130094454424
121453,2.4122568394080526,2.5182567563170575
121753,2.4122174375423797,2.518101571034973
122054,2.412177987716513,2.517946432390074
122355,2.4121386205804316,2.517791810966695
122655,2.412099465700263,2.517638255345196
122956,2.4120602612445303,2.5174847094581314
123256,2.412021266926012,2.5173321820000525
123557,2.4119822220103817,2.5171796900876906
123858,2.4119432558502534,2.517027645372785
124158,2.411904496765123,2.516876630391188
124459,2.411865685626829,2.516725577450921
124760,2.411826951037316,2.5165749558272745
125060,2.4117884205939037,2.5164253540555026
125361,2.411749836728214,2.5162755296798567
125661,2.4117114551270578,2.5161266761024508
125962,2.411673019236738,2.515977647187872
126263,2.4116346564518585,2.515828803232804
126563,2.411596493206908,2.5156809315753224
126864,2.4115582744357584,2.515532164531244
127165,2.4115201268331323,2.5153836708752846
127465,2.4114821761586995,2.5152351934098744
127766,2.4114441687933654,2.5150847998722083
128066,2.4114063566753923,2.5149351869095176
128367,2.4113684871282963,2.51477592071912
128668,2.4113306857191286,2.51461403893909
128968,2.411293077119148,2.5143997370932936
129269,2.4112554100356,2.5140572713414726
129570,2.411217809380697,2.5137011473575335
129870,2.4111803991930247,2.510030323841599
130171,2.4111429295279203,2.5050703249968604
130471,2.411105648820322,2.5001352920337214
130772,2.41106830800482,2.495667141971086
131073,2.4110310309367726,2.4912116445938315
131373,2.410993940632709,2.486778585975961
131674,2.4109567893195067,2.4823295335726323
131975,2.410919700237806,2.4779200988013224
132275,2.4108827958091155,2.4736818954923336
132576,2.410845829521097,2.46944597063485
132876,2.4108090465231475,2.4653369660942057
133177,2.4107722011261887,2.46127969274829
133478,2.4107354155772076,2.457264638941395
133778,2.410698811335046,2.4534072552317796
134079,2.410662143921961,2.449560528979572
134380,2.410625535006103,2.445829276948633
134680,2.410589105485053,2.4421903681108805
134981,2.410552612064421,2.4385797414361763
135281,2.4105162968023244,2.435129736794112
135582,2.41047991717789,2.4316968974915145
135883,2.410443593922243,2.4283734085769075
136183,2.4104074470236503,2.425150037494323
136484,2.410371235100564,2.421953208916162
136785,2.410335078337478,2.418908117760732
137085,2.4102990961917845,2.4159060201052345
137386,2.410263048396284,2.4129964088118876
137686,2.4102271740918098,2.410193707605235
137987,2.4101912337402904,2.4074157973204353
138288,2.410155346640119,2.40478689120439
138588,2.4101196313874724,2.4022034952477282
138889,2.410083849519247,2.399711966447691
139190,2.4100481198162242,2.3973316469643113
139490,2.4100125603711406,2.394990492411633
139791,2.4099769337734767,2.3927558879693533
140091,2.4099414764032394,2.3905640494259828
140392,2.409905951539254,2.3885047002956012
140693,2.4098704771221575,2.386631823307192
140993,2.4098351704269754,2.38479842865455
141294,2.4097997957497457,2.3827815831220405
141595,2.4097644705397254,2.3807387428855837
141895,2.4097293115933573,2.379177659102431
142196,2.4096940842037475,2.3784320350516786
142496,2.4096590221312773,2.3778221493284577
142797,2.4096238913225942,2.377497473626258
143098,2.4095888084284263,2.377277390295512
143398,2.4095538894669803,2.3770973073732033
143699,2.4095189013500806,2.3769408941363324
144000,2.409483960260866,2.3768016020035727
