config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
75,4.0,neg_diff_drop,0.01,-26.82642829014655,-0.0011713624464213008,0.03914513865218978,-29.5084918638418,15,15,0,1,15,-8.981017504952082
76,4.0,neg_diff_drop,0.03,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
77,4.0,neg_diff_drop,0.03,-26.76546697806126,-7.437225637856426e-05,0.03914517159121547,-29.5084918638418,15,15,1,1,15,-8.903504969584997
78,4.0,neg_diff_drop,0.03,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
79,4.0,neg_diff_drop,0.03,-26.76856727549296,-0.0001301514486624875,0.03914517159121547,-29.5084918638418,15,15,0,1,15,-8.90744660936178
80,4.0,neg_diff_drop,0.05,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
81,4.0,neg_diff_drop,0.05,-26.76282228467537,-2.677401337795885e-05,0.03914517422633897,-29.5084918638418,15,15,1,1,15,-8.90014194412634
82,4.0,neg_diff_drop,0.05,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
83,4.0,neg_diff_drop,0.05,-26.763938391795836,-4.6854523411427985e-05,0.03914517422633897,-29.5084918638418,15,15,0,1,15,-8.90156093450315
84,4.0,neg_diff_drop,0.1,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
85,4.0,neg_diff_drop,0.1,-26.761706554589065,-6.693503458572705e-06,0.03914517533803176,-29.5084918638418,15,15,1,1,15,-8.898723167679846
86,4.0,neg_diff_drop,0.1,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
87,4.0,neg_diff_drop,0.1,-26.761985581373885,-1.1713631052502233e-05,0.03914517533803176,-29.5084918638418,15,15,0,1,15,-8.899077915279808
88,4.0,neg_diff_drop,0.2,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
89,4.0,neg_diff_drop,0.2,-26.761427622061536,-1.673375871773363e-06,0.03914517561595496,-29.5084918638418,15,15,1,1,15,-8.898368473559938
90,4.0,neg_diff_drop,0.2,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
91,4.0,neg_diff_drop,0.2,-26.761497378758097,-2.9284077756033853e-06,0.03914517561595496,-29.5084918638418,15,15,0,1,15,-8.898457160461149
92,4.0,neg_diff_drop,0.5,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
93,4.0,neg_diff_drop,0.5,-26.761349520953384,-2.677401398031706e-07,0.03914517569377345,-29.5084918638418,15,15,1,1,15,-8.898269159206118
94,4.0,neg_diff_drop,0.5,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
95,4.0,neg_diff_drop,0.5,-26.761360682024925,-4.685452446555486e-07,0.03914517569377345,-29.5084918638418,15,15,0,1,15,-8.898283349110725
96,4.0,abs_diff_drop,0.001,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
97,4.0,abs_diff_drop,0.001,151.3003744276049,-0.0807292828230804,0.039140867542993736,162.60699087851287,6,15,1,1,6,614.9531124853751
98,4.0,abs_diff_drop,0.001,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
99,4.0,abs_diff_drop,0.001,298.85068645767956,-0.14127624494039073,0.039140867542993736,294.1154890595999,6,15,0,1,6,1136.3911622464543
100,4.0,abs_diff_drop,0.003,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
101,4.0,abs_diff_drop,0.003,-12.95031560685621,-0.008970445694578617,0.039144696995491855,-8.218439816559409,10,15,1,1,10,14.831715422119007
102,4.0,abs_diff_drop,0.003,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
103,4.0,abs_diff_drop,0.003,0.6794461689914134,-0.01569827996551258,0.039144696995491855,6.9127676357078505,6,15,0,1,6,54.89244026527371
104,4.0,abs_diff_drop,0.01,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
105,4.0,abs_diff_drop,0.01,-25.88342337146673,-0.0008073454914499388,0.03914513262412961,-29.5084918638418,15,15,1,1,15,-7.954671582772754
106,4.0,abs_diff_drop,0.01,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
107,4.0,abs_diff_drop,0.01,-25.161791187627013,-0.001412854610037393,0.03914513262412961,-28.477803136752968,15,15,0,1,15,-7.246993269357138
108,4.0,abs_diff_drop,0.03,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
109,4.0,abs_diff_drop,0.03,-26.667853832962273,-8.970510714744719e-05,0.03914517092143029,-29.5084918638418,15,15,1,1,15,-8.793408107485723
110,4.0,abs_diff_drop,0.03,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
111,4.0,abs_diff_drop,0.03,-26.596142419343767,-0.0001569839375080326,0.03914517092143029,-29.5084918638418,15,15,0,1,15,-8.714777137697915
112,4.0,abs_diff_drop,0.05,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
113,4.0,abs_diff_drop,0.05,-26.72775478884377,-3.229384008628862e-05,0.039145173985216275,-29.5084918638418,15,15,1,1,15,-8.860507071924728
114,4.0,abs_diff_drop,0.05,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
115,4.0,abs_diff_drop,0.05,-26.702570333637485,-5.651422015100507e-05,0.039145173985216275,-29.5084918638418,15,15,0,1,15,-8.832199921474759
116,4.0,abs_diff_drop,0.1,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
117,4.0,abs_diff_drop,0.1,-26.752939680458834,-8.073460181168283e-06,0.03914517527775108,-29.5084918638418,15,15,1,1,15,-8.888814449434346
118,4.0,abs_diff_drop,0.1,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
119,4.0,abs_diff_drop,0.1,-26.746643566532832,-1.4128555317044496e-05,0.03914517527775108,-29.5084918638418,15,15,0,1,15,-8.881737661682154
120,4.0,abs_diff_drop,0.2,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
