amp_raw,corr,drop_eff_steps,estimator,feature_l2,feature_max,feature_mean,feature_peak_to_mean,kappa,lambda,max_drop,max_mode,nuisance_family,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,scale,smooth_id_weight,smooth_order,tau,total_drop,train_curve,train_label
0.020384922919084385,0.630122474579084,1.0,soft_dct_m12_s2_lam1e-08,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,0.011305369681311836,1e-08,0.3999999999999999,12,soft_dct_sobolev,0.5671385343763772,0.1350746708199039,0.3117026830130444,0.0027608612286317688,0.020439518466884486,0.000977399641238227,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,25,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,0.5677353309044975,1.0,soft_dct_m12_s2_lam1e-08,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.007834785211377766,1e-08,0.3999999999999999,12,soft_dct_sobolev,0.45199479698131556,0.1579114734446107,0.36440162796453585,0.0020659629726136764,0.013083045376929734,0.0008932993005791546,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,100,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,0.6135896551001625,1.0,soft_dct_m12_s2_lam1e-08,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.013574333642964728,1e-08,0.3999999999999999,12,soft_dct_sobolev,0.3879188697482657,0.1579114734446107,0.36440162796453585,0.0035794306962676293,0.02266732504097086,0.001072984732189158,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,400,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,-0.038338926020639534,56610.171676919636,soft_dct_m12_s2_lam3e-08,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.0,3e-08,2.0242220699289173e-05,12,soft_dct_sobolev,-0.025296981355071954,5.573810179653705e-05,0.0005862561860533188,-6.77277909820893e-06,0.0,0.0004418970713245033,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,25,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,0.42486160576900356,56610.171676919636,soft_dct_m12_s2_lam3e-08,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.00022355284414251692,3e-08,2.0242220699289173e-05,12,soft_dct_sobolev,0.08570597175937462,5.573810179653705e-05,0.0005862561860533188,9.329226362778118e-06,0.1673761047125888,0.00030849701744417395,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,100,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.10557334737191665,0.5519162762632617,56610.171676919636,soft_dct_m12_s2_lam3e-08,0.09508274050125376,0.021193824707322208,0.011363254984441705,1.8651191701972967,0.0004549643486120251,3e-08,2.0242220699289173e-05,12,soft_dct_sobolev,0.07131072875826926,5.589607594413322e-05,0.0005878677418158365,1.8963329675901888e-05,0.3392604821643523,0.00041769611485482233,0.30835489375272407,0.9545670409774167,0.03255405831198679,0.26323285722447143,0.3423761046470629,0.00695246595891458,0.006097469982571264,400,8.414356205870405e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.046337416182712206,0.7998285798301223,2842.3242127574717,soft_dct_m12_s2_lam3e-08,0.9438286145394619,0.19020175165830108,0.03115714868201178,6.104594281058583,0.0018833686261752033,3e-08,0.0005754806207201073,12,soft_dct_sobolev,0.15336331830208913,0.01715639449540069,0.01817744687023724,0.0003151467125339519,0.018369052577943277,0.0008955385942812896,0.9715084222689281,1.0,0.04501719008768543,0.4716764687439958,0.04769636075258369,0.0015772934021270055,0.003323870938767359,25,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.07327143445958952,0.9645067924639876,2842.3242127574717,soft_dct_m12_s2_lam3e-08,0.9438286145394619,0.19020175165830108,0.030974943134163758,6.140503659182457,0.0025853019231181916,3e-08,0.0005754806207201073,12,soft_dct_sobolev,0.2637190569579902,0.017182832454071754,0.018205458267925117,0.000432775829211727,0.025186524420144345,0.0007580099374466158,0.9715084222689281,1.0,0.071183815689217,0.8341842773155973,0.07542027714846399,0.0012062006480936325,0.004656444054153262,100,0.8876272844795522,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.09880355762866455,0.9630825252534042,2842.3242127574717,soft_dct_m12_s2_lam3e-08,0.9529421754440708,0.19021940771026472,0.031238178436595314,6.089324577499179,0.0070477679427894185,3e-08,0.0005754806207201073,12,soft_dct_sobolev,0.4305853886441345,0.017762062574439172,0.01863918192744702,0.0011958801921966673,0.0673277772322242,0.0008858552115081367,0.9761875718549539,1.0,0.09645080501215705,0.8864955854076416,0.10121370162592605,0.001953267821735734,0.007813071286942936,400,0.8876316940905121,2,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.038587065976002644,0.7421776614409937,3999.000000000001,soft_dct_m12_s2_lam3e-08,0.5721837247862505,0.24895816290543804,0.022420587773571067,11.103998049458134,0.0009779379315628881,3e-08,0.0002250000000002901,12,soft_dct_sobolev,0.07559711624145363,0.00969771232345768,0.016948598681447005,0.00011517170188664567,0.01187617223992696,0.0008701281698558746,0.7564282681036256,1.0,0.029188347487428018,0.31811865147097595,0.0510121945505036,0.001547371771584771,0.002939418314843967,25,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05960235876750827,0.9575628569010615,3999.000000000001,soft_dct_m12_s2_lam3e-08,0.5721837247862505,0.24895816290543804,0.02228947322518761,11.169315685043184,0.0022062377154397454,3e-08,0.0002250000000002901,12,soft_dct_sobolev,0.2148849077130274,0.009786611846254213,0.017103967523561036,0.0002601453970314893,0.026581763036924666,0.0007581002871383692,0.7564282681036256,1.0,0.04508490901739723,0.75809798956189,0.07879446245039477,0.0012062006480936325,0.003785289883168282,100,0.7652294183995945,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.07801302235327828,0.9545284127726327,3999.000000000001,soft_dct_m12_s2_lam3e-08,0.5890891345460179,0.25331762618423714,0.022663865639948686,11.177158839916714,0.005763157271626583,3e-08,0.0002250000000002901,12,soft_dct_sobolev,0.34203089460867886,0.010208964559330812,0.017330084635151795,0.0006935966121145483,0.06793995689608044,0.0008626164625036123,0.7675214228580319,0.9999883258396075,0.05987666591804361,0.8540846239539963,0.1016427946242594,0.001595459654683224,0.006381838618732896,400,0.7655415869579296,2,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05744581636839312,0.8694804302664776,1.0,soft_dct_m12_s2_lam3e-08,10.70275226864739,0.8999999999999999,0.21316602486886502,4.22206118706609,0.0035523267667345853,3e-08,0.8999999999999999,12,soft_dct_sobolev,0.6113215814202994,0.6400200205768487,0.059799573465950565,0.009304001534932336,0.014537047648207409,0.0010287518705046448,3.271506116247896,0.9774041637917499,0.18793433960205158,0.7094428624214087,0.017559440308880722,0.004347085353796467,0.0062155954412196745,25,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.07028258086618652,0.7749996484485983,1.0,soft_dct_m12_s2_lam3e-08,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.005560413492474048,3e-08,0.8999999999999999,12,soft_dct_sobolev,0.602425720739864,0.7636866652003486,0.07025454224030549,0.01603049289541794,0.020990929429430902,0.0014214145425020192,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
