estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
soft_dct_m12_s2_lam0.0003,0.011936656070659963,-5.124904451920387,0.008144257919749112,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.0003,0.01587132788965302,-1.4948790260940388,0.01035166338084908,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0003,0.01587132788965302,-7.882387400998784,0.01035166338084908,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0003,0.01587132788965302,-6.614739790104966,0.01035166338084908,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0003,0.01587132788965302,-19.708956339218773,0.01035166338084908,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0003,0.01587132788965302,-7.439828322970225,0.01035166338084908,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0003,0.01587132788965302,-6.147159301774863,0.01035166338084908,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.0003,0.016934750241326568,-1.9025815736147997,0.013068887732768207,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0003,0.016934750241326568,-10.25827696862732,0.013068887732768207,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0003,0.016934750241326568,-8.503988216620376,0.013068887732768207,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0003,0.016934750241326568,-25.299482117443144,0.013068887732768207,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0003,0.016934750241326568,-11.16055847880362,0.013068887732768207,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.0003,0.016934750241326568,-8.151534539017398,0.013068887732768207,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.001,0.007196978724915283,-0.45593920239714497,0.003221522785472459,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.001,0.007196978724915283,-2.273552014531806,0.003221522785472459,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.001,0.007196978724915283,-1.961611623948837,0.003221522785472459,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.001,0.007196978724915283,-5.43208435386261,0.003221522785472459,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.001,0.007196978724915283,-1.5812614646719088,0.003221522785472459,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.001,0.007196978724915283,-1.824315342114587,0.003221522785472459,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
soft_dct_m12_s2_lam0.001,0.01649817019769472,-1.4667778756765133,0.01020204173888472,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.001,0.01649817019769472,-7.709644198725722,0.01020204173888472,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.001,0.01649817019769472,-6.485398919214158,0.01020204173888472,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.001,0.01649817019769472,-19.209628620544546,0.01020204173888472,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.001,0.01649817019769472,-7.0965092868009,0.01020204173888472,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.001,0.01649817019769472,-5.910769722884986,0.01020204173888472,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
soft_dct_m12_s2_lam0.001,0.013722107629901526,-1.2380942873871776,0.008583695331675538,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.001,0.013722107629901526,-6.489789643764336,0.008583695331675538,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.001,0.013722107629901526,-5.4603310352813255,0.008583695331675538,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.001,0.013722107629901526,-16.47745032568557,0.008583695331675538,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.001,0.013722107629901526,-5.994323474340753,0.008583695331675538,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.001,0.013722107629901526,-5.140311508188718,0.008583695331675538,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
soft_dct_m12_s2_lam0.001,0.014772301197054477,-1.4605482329918242,0.010072251755645982,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.001,0.014772301197054477,-7.7036032684484965,0.010072251755645982,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.001,0.014772301197054477,-6.4586552995214435,0.010072251755645982,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.001,0.014772301197054477,-19.193347500285228,0.010072251755645982,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.001,0.014772301197054477,-7.26571805675191,0.010072251755645982,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.001,0.014772301197054477,-6.125304933632546,0.010072251755645982,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
soft_dct_m12_s2_lam0.001,0.01901247812717777,-1.7699983665977026,0.012291404779660184,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.001,0.01901247812717777,-9.34306423211168,0.012291404779660184,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.001,0.01901247812717777,-7.846056677747185,0.012291404779660184,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.001,0.01901247812717777,-22.518259842875164,0.012291404779660184,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.001,0.01901247812717777,-8.37609190436875,0.012291404779660184,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.001,0.01901247812717777,-7.074510189114403,0.012291404779660184,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
soft_dct_m12_s2_lam0.001,0.019795529551447016,-2.157574738270851,0.014865366151987969,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.001,0.019795529551447016,-11.616755215098989,0.014865366151987969,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.001,0.019795529551447016,-9.64704284756341,0.014865366151987969,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.001,0.019795529551447016,-27.337295643486744,0.014865366151987969,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.001,0.019795529551447016,-11.7944072743423,0.014865366151987969,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
soft_dct_m12_s2_lam0.001,0.019795529551447016,-9.006870371438065,0.014865366151987969,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
