base_config_id,config_id,fit_start_step,max_mode,mean_delta,median_delta,nonharm,nuisance_lambda,retention_power,rho_smooth,rho_step,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
1300,1077,8000,8,-16.36505590098816,-16.246335213019968,15,0.04,0.25,1.0,1.0,0.05,15,4.0,20.0,15,-5.082144861302396
1300,1078,8000,8,-15.353488895432159,-16.246335213019968,15,0.04,0.25,1.0,1.25,0.05,15,4.0,20.0,15,-4.517462098935898
1300,1079,8000,8,-14.541709418494255,-16.246335213019968,15,0.04,0.25,1.0,1.5,0.05,15,4.0,20.0,15,-4.065715889041954
1300,1080,8000,8,-24.485745504561812,-19.214165501069303,15,0.04,0.25,1.25,0.0,0.05,15,4.0,20.0,15,-10.164289722604924
1300,1081,8000,8,-21.58652077974211,-17.32291634450528,15,0.04,0.25,1.25,0.2,0.05,15,4.0,20.0,15,-8.470241435503779
1300,1082,8000,8,-19.93922536917003,-16.949115220371958,15,0.04,0.25,1.25,0.35,0.05,15,4.0,20.0,15,-7.529103498225609
1300,1083,8000,8,-18.610553653384567,-15.879782028603174,15,0.04,0.25,1.25,0.5,0.05,15,4.0,20.0,15,-6.776193148403098
1300,1084,8000,8,-17.858193911854123,-15.075840487671254,15,0.04,0.25,1.25,0.6,0.05,15,4.0,20.0,15,-6.35268107662773
1300,1085,8000,8,-16.888869286256995,-14.476240796260242,15,0.04,0.25,1.25,0.75,0.05,15,4.0,20.0,15,-5.8081655557742256
1300,1086,8000,8,-16.07060338433206,-14.476240796260242,15,0.04,0.25,1.25,0.9,0.05,15,4.0,20.0,15,-5.349626169791922
1300,1087,8000,8,-15.59167449368765,-14.476240796260242,15,0.04,0.25,1.25,1.0,0.05,15,4.0,20.0,15,-5.082144861302396
1300,1088,8000,8,-14.580107488131649,-14.476240796260242,15,0.04,0.25,1.25,1.25,0.05,15,4.0,20.0,15,-4.517462098935898
1300,1089,8000,8,-13.768328011193741,-14.476240796260242,15,0.04,0.25,1.25,1.5,0.05,15,4.0,20.0,15,-4.065715889041954
1300,1090,8000,8,-23.860812740220194,-19.214165501069303,15,0.04,0.25,1.5,0.0,0.05,15,4.0,20.0,15,-9.276875027035814
1300,1091,8000,8,-20.96158801540049,-16.030967821512256,15,0.04,0.25,1.5,0.2,0.05,15,4.0,20.0,15,-8.470241435503779
1300,1092,8000,8,-19.314292604828417,-15.595383941120044,15,0.04,0.25,1.5,0.35,0.05,15,4.0,20.0,15,-7.529103498225609
1300,1093,8000,8,-17.985620889042952,-15.37584779324762,15,0.04,0.25,1.5,0.5,0.05,15,4.0,20.0,15,-6.776193148403098
1300,1094,8000,8,-17.233261147512508,-14.88729565181549,15,0.04,0.25,1.5,0.6,0.05,15,4.0,20.0,15,-6.35268107662773
1300,1095,8000,8,-16.26393652191538,-13.611241738802793,15,0.04,0.25,1.5,0.75,0.05,15,4.0,20.0,15,-5.8081655557742256
1300,1096,8000,8,-15.445670619990443,-13.044207005528108,15,0.04,0.25,1.5,0.9,0.05,15,4.0,20.0,15,-5.349626169791922
1300,1097,8000,8,-14.966741729346035,-13.044207005528108,15,0.04,0.25,1.5,1.0,0.05,15,4.0,20.0,15,-5.082144861302396
1300,1098,8000,8,-13.955174723790034,-13.044207005528108,15,0.04,0.25,1.5,1.25,0.05,15,4.0,20.0,15,-4.517462098935898
1300,1099,8000,8,-13.143395246852128,-13.044207005528108,15,0.04,0.25,1.5,1.5,0.05,15,4.0,20.0,15,-4.065715889041954
210,1100,3000,16,-23.47321159502583,-20.14008394992931,15,0.025,0.25,0.0,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1101,3000,16,-21.126871450014928,-20.14008394992931,15,0.025,0.25,0.0,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1102,3000,16,-19.813459265871927,-20.14008394992931,15,0.025,0.25,0.0,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1103,3000,16,-18.75903273732428,-20.14008394992931,15,0.025,0.25,0.0,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1104,3000,16,-18.164556133797582,-20.14008394992931,15,0.025,0.25,0.0,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1105,3000,16,-17.399281499661672,-20.14008394992931,15,0.025,0.25,0.0,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1106,3000,16,-16.752895553794925,-20.003180645254016,15,0.025,0.25,0.0,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1107,3000,16,-16.375210249876783,-19.003021612991244,15,0.025,0.25,0.0,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1108,3000,16,-15.577192180322582,-16.8915747671034,15,0.025,0.25,0.0,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1109,3000,16,-14.937756698516248,-16.781778592718645,15,0.025,0.25,0.0,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1110,3000,16,-22.09981469787807,-18.287509733620045,15,0.025,0.25,0.2,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1111,3000,16,-19.75347455286717,-16.856824288499773,15,0.025,0.25,0.2,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1112,3000,16,-18.44006236872417,-16.856824288499773,15,0.025,0.25,0.2,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1113,3000,16,-17.385635840176523,-16.856824288499773,15,0.025,0.25,0.2,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1114,3000,16,-16.791159236649825,-16.856824288499773,15,0.025,0.25,0.2,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1115,3000,16,-16.025884602513916,-16.856824288499773,15,0.025,0.25,0.2,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1116,3000,16,-15.379498656647169,-16.856824288499773,15,0.025,0.25,0.2,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1117,3000,16,-15.001813352729025,-16.856824288499773,15,0.025,0.25,0.2,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1118,3000,16,-14.203795283174825,-16.856824288499773,15,0.025,0.25,0.2,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1119,3000,16,-13.564359801368491,-15.202417290392955,15,0.025,0.25,0.2,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1120,3000,16,-21.29412757048169,-17.99016447103019,15,0.025,0.25,0.35,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1121,3000,16,-18.947787425470786,-15.390780625258959,15,0.025,0.25,0.35,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1122,3000,16,-17.634375241327785,-15.029354510430847,15,0.025,0.25,0.35,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1123,3000,16,-16.57994871278014,-15.029354510430847,15,0.025,0.25,0.35,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1124,3000,16,-15.985472109253442,-15.029354510430847,15,0.025,0.25,0.35,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1125,3000,16,-15.220197475117532,-15.029354510430847,15,0.025,0.25,0.35,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1126,3000,16,-14.573811529250783,-15.029354510430847,15,0.025,0.25,0.35,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1127,3000,16,-14.196126225332641,-15.029354510430847,15,0.025,0.25,0.35,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1128,3000,16,-13.39810815577844,-15.029354510430847,15,0.025,0.25,0.35,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1129,3000,16,-12.758672673972107,-15.029354510430847,15,0.025,0.25,0.35,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1130,3000,16,-20.64060308889912,-17.573981543952755,15,0.025,0.25,0.5,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1131,3000,16,-18.294262943888217,-15.239591444683409,15,0.025,0.25,0.5,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1132,3000,16,-16.98085075974522,-13.908217390084221,15,0.025,0.25,0.5,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1133,3000,16,-15.92642423119757,-13.542009348281647,15,0.025,0.25,0.5,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1134,3000,16,-15.331947627670873,-13.542009348281647,15,0.025,0.25,0.5,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1135,3000,16,-14.566672993534961,-13.542009348281647,15,0.025,0.25,0.5,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1136,3000,16,-13.920287047668216,-13.542009348281647,15,0.025,0.25,0.5,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1137,3000,16,-13.542601743750074,-13.542009348281647,15,0.025,0.25,0.5,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1138,3000,16,-12.744583674195871,-13.542009348281647,15,0.025,0.25,0.5,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1139,3000,16,-12.105148192389539,-13.542009348281647,15,0.025,0.25,0.5,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1140,3000,16,-20.266802511077287,-16.73625211096782,15,0.025,0.25,0.6,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1141,3000,16,-17.920462366066385,-15.186637570971385,15,0.025,0.25,0.6,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1142,3000,16,-16.607050181923384,-13.546303506385183,15,0.025,0.25,0.6,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1143,3000,16,-15.552623653375736,-12.705377694572718,15,0.025,0.25,0.6,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1144,3000,16,-14.958147049849037,-12.705377694572718,15,0.025,0.25,0.6,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1145,3000,16,-14.192872415713127,-12.705377694572718,15,0.025,0.25,0.6,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1146,3000,16,-13.54648646984638,-12.705377694572718,15,0.025,0.25,0.6,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1147,3000,16,-13.168801165928238,-12.705377694572718,15,0.025,0.25,0.6,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1148,3000,16,-12.370783096374035,-12.705377694572718,15,0.025,0.25,0.6,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1149,3000,16,-11.731347614567703,-12.705377694572718,15,0.025,0.25,0.6,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1150,3000,16,-19.776924435104863,-15.32171388201602,15,0.025,0.25,0.75,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1151,3000,16,-17.43058429009396,-14.656326285095178,15,0.025,0.25,0.75,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1152,3000,16,-16.11717210595096,-13.546303506385183,15,0.025,0.25,0.75,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1153,3000,16,-15.062745577403312,-12.191673155746907,15,0.025,0.25,0.75,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1154,3000,16,-14.468268973876613,-11.735058422883437,15,0.025,0.25,0.75,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1155,3000,16,-13.702994339740703,-11.621287383990653,15,0.025,0.25,0.75,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1156,3000,16,-13.056608393873956,-11.621287383990653,15,0.025,0.25,0.75,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1157,3000,16,-12.678923089955811,-11.621287383990653,15,0.025,0.25,0.75,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1158,3000,16,-11.880905020401611,-11.621287383990653,15,0.025,0.25,0.75,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1159,3000,16,-11.241469538595279,-11.621287383990653,15,0.025,0.25,0.75,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1160,3000,16,-19.361187023188812,-14.130523794477746,15,0.025,0.25,0.9,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1161,3000,16,-17.01484687817791,-14.130523794477746,15,0.025,0.25,0.9,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1162,3000,16,-15.70143469403491,-13.035406696841035,15,0.025,0.25,0.9,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1163,3000,16,-14.64700816548726,-12.191673155746907,15,0.025,0.25,0.9,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1164,3000,16,-14.052531561960565,-11.429693583512568,15,0.025,0.25,0.9,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1165,3000,16,-13.287256927824654,-10.835175309500878,15,0.025,0.25,0.9,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1166,3000,16,-12.640870981957907,-10.835175309500878,15,0.025,0.25,0.9,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1167,3000,16,-12.263185678039765,-10.835175309500878,15,0.025,0.25,0.9,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1168,3000,16,-11.465167608485563,-10.835175309500878,15,0.025,0.25,0.9,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1169,3000,16,-10.825732126679231,-10.835175309500878,15,0.025,0.25,0.9,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1170,3000,16,-19.113770492981033,-14.007742953138225,15,0.025,0.25,1.0,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1171,3000,16,-16.767430347970127,-13.435662910080392,15,0.025,0.25,1.0,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1172,3000,16,-15.454018163827131,-13.035406696841035,15,0.025,0.25,1.0,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1173,3000,16,-14.399591635279481,-12.158828518907839,15,0.025,0.25,1.0,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1174,3000,16,-13.805115031752786,-11.429693583512568,15,0.025,0.25,1.0,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1175,3000,16,-13.039840397616873,-10.552214487621136,15,0.025,0.25,1.0,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1176,3000,16,-12.393454451750129,-10.32531941962863,15,0.025,0.25,1.0,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1177,3000,16,-12.015769147831984,-10.32531941962863,15,0.025,0.25,1.0,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1178,3000,16,-11.217751078277782,-10.32531941962863,15,0.025,0.25,1.0,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1179,3000,16,-10.578315596471448,-10.32531941962863,15,0.025,0.25,1.0,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1180,3000,16,-18.589657314030678,-13.512576813018018,15,0.025,0.25,1.25,0.0,0.05,15,4.0,20.0,15,-8.931641224255271
210,1181,3000,16,-16.243317169019775,-11.961970087642415,15,0.025,0.25,1.25,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1182,3000,16,-14.929904984876776,-11.961970087642415,15,0.025,0.25,1.25,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1183,3000,16,-13.875478456329127,-11.738671026237945,15,0.025,0.25,1.25,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1184,3000,16,-13.281001852802431,-11.00925721152345,15,0.025,0.25,1.25,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1185,3000,16,-12.515727218666518,-10.45000556206851,15,0.025,0.25,1.25,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1186,3000,16,-11.86934127279977,-9.625005122957987,15,0.025,0.25,1.25,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1187,3000,16,-11.491655968881627,-9.388046738306599,15,0.025,0.25,1.25,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1188,3000,16,-10.693637899327427,-9.228880379821835,15,0.025,0.25,1.25,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1189,3000,16,-10.054202417521095,-9.228880379821835,15,0.025,0.25,1.25,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
210,1190,3000,16,-18.166949348153416,-12.178628491933651,15,0.025,0.25,1.5,0.0,0.05,15,4.0,20.0,15,-8.134901168793451
210,1191,3000,16,-15.820609203142512,-11.673119127615127,15,0.025,0.25,1.5,0.2,0.05,15,4.0,20.0,15,-7.443034353546086
210,1192,3000,16,-14.507197018999511,-10.76577307887826,15,0.025,0.25,1.5,0.35,0.05,15,4.0,20.0,15,-6.6160305364850736
210,1193,3000,16,-13.452770490451861,-10.76577307887826,15,0.025,0.25,1.5,0.5,0.05,15,4.0,20.0,15,-5.954427482836655
210,1194,3000,16,-12.858293886925166,-10.76577307887826,15,0.025,0.25,1.5,0.6,0.05,15,4.0,20.0,15,-5.582275765159728
210,1195,3000,16,-12.093019252789253,-10.071439449747988,15,0.025,0.25,1.5,0.75,0.05,15,4.0,20.0,15,-5.1037949852888005
210,1196,3000,16,-11.446633306922507,-9.625005122957987,15,0.025,0.25,1.5,0.9,0.05,15,4.0,20.0,15,-4.700863802239441
210,1197,3000,16,-11.068948003004367,-9.143754866809994,15,0.025,0.25,1.5,1.0,0.05,15,4.0,20.0,15,-4.46582061212758
210,1198,3000,16,-10.270929933450164,-8.344930434050424,15,0.025,0.25,1.5,1.25,0.05,15,4.0,20.0,15,-3.9696183218910774
210,1199,3000,16,-9.63149445164383,-8.317710558035463,15,0.025,0.25,1.5,1.5,0.05,15,4.0,20.0,15,-3.572656489702253
202,1200,3000,12,-23.473740840264384,-20.140606137483232,15,0.025,0.25,0.0,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
202,1201,3000,12,-21.127349933336948,-20.140606137483232,15,0.025,0.25,0.0,0.2,0.05,15,4.0,20.0,15,-7.443056243053836
202,1202,3000,12,-19.81390732540513,-20.140606137483232,15,0.025,0.25,0.0,0.35,0.05,15,4.0,20.0,15,-6.616049993825501
202,1203,3000,12,-18.75945756879103,-20.140606137483232,15,0.025,0.25,0.0,0.5,0.05,15,4.0,20.0,15,-5.95444499444302
202,1204,3000,12,-18.164967224565277,-20.140606137483232,15,0.025,0.25,0.0,0.6,0.05,15,4.0,20.0,15,-5.582292182290372
202,1205,3000,12,-17.39967489897554,-20.140606137483232,15,0.025,0.25,0.0,0.75,0.05,15,4.0,20.0,15,-5.10380999523703
202,1206,3000,12,-16.753274860938777,-20.003696140686767,15,0.025,0.25,0.0,0.9,0.05,15,4.0,20.0,15,-4.700877627191636
202,1207,3000,12,-16.375580836572894,-19.003511333652323,15,0.025,0.25,0.0,1.0,0.05,15,4.0,20.0,15,-4.4658337458324375
202,1208,3000,12,-15.577544242921286,-16.892010074357657,15,0.025,0.25,0.0,1.25,0.05,15,4.0,20.0,15,-3.969629996295343
202,1209,3000,12,-14.93809455463976,-16.78176573289827,15,0.025,0.25,0.0,1.5,0.05,15,4.0,20.0,15,-3.5726669966653857
202,1210,3000,12,-22.10030981712236,-18.287981015058197,15,0.025,0.25,0.2,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
202,1211,3000,12,-19.753918910194923,-16.857259444794593,15,0.025,0.25,0.2,0.2,0.05,15,4.0,20.0,15,-7.443056243053836
202,1212,3000,12,-18.440476302263107,-16.857259444794593,15,0.025,0.25,0.2,0.35,0.05,15,4.0,20.0,15,-6.616049993825501
202,1213,3000,12,-17.38602654564901,-16.857259444794593,15,0.025,0.25,0.2,0.5,0.05,15,4.0,20.0,15,-5.95444499444302
202,1214,3000,12,-16.791536201423256,-16.857259444794593,15,0.025,0.25,0.2,0.6,0.05,15,4.0,20.0,15,-5.582292182290372
202,1215,3000,12,-16.026243875833515,-16.857259444794593,15,0.025,0.25,0.2,0.75,0.05,15,4.0,20.0,15,-5.10380999523703
202,1216,3000,12,-15.379843837796754,-16.857259444794593,15,0.025,0.25,0.2,0.9,0.05,15,4.0,20.0,15,-4.700877627191636
202,1217,3000,12,-15.002149813430874,-16.857259444794593,15,0.025,0.25,0.2,1.0,0.05,15,4.0,20.0,15,-4.4658337458324375
202,1218,3000,12,-14.204113219779265,-16.857259444794593,15,0.025,0.25,0.2,1.25,0.05,15,4.0,20.0,15,-3.969629996295343
202,1219,3000,12,-13.564663531497738,-15.20280906692184,15,0.025,0.25,0.2,1.5,0.05,15,4.0,20.0,15,-3.5726669966653857
202,1220,3000,12,-21.29460390282391,-17.99064008514715,15,0.025,0.25,0.35,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
202,1221,3000,12,-18.948212995896476,-15.391438687639258,15,0.025,0.25,0.35,0.2,0.05,15,4.0,20.0,15,-7.443056243053836
202,1222,3000,12,-17.634770387964654,-15.029748769598083,15,0.025,0.25,0.35,0.35,0.05,15,4.0,20.0,15,-6.616049993825501
202,1223,3000,12,-16.580320631350563,-15.029748769598083,15,0.025,0.25,0.35,0.5,0.05,15,4.0,20.0,15,-5.95444499444302
202,1224,3000,12,-15.985830287124806,-15.029748769598083,15,0.025,0.25,0.35,0.6,0.05,15,4.0,20.0,15,-5.582292182290372
202,1225,3000,12,-15.220537961535067,-15.029748769598083,15,0.025,0.25,0.35,0.75,0.05,15,4.0,20.0,15,-5.10380999523703
202,1226,3000,12,-14.574137923498306,-15.029748769598083,15,0.025,0.25,0.35,0.9,0.05,15,4.0,20.0,15,-4.700877627191636
202,1227,3000,12,-14.196443899132422,-15.029748769598083,15,0.025,0.25,0.35,1.0,0.05,15,4.0,20.0,15,-4.4658337458324375
202,1228,3000,12,-13.398407305480813,-15.029748769598083,15,0.025,0.25,0.35,1.25,0.05,15,4.0,20.0,15,-3.969629996295343
202,1229,3000,12,-12.758957617199286,-15.029748769598083,15,0.025,0.25,0.35,1.5,0.05,15,4.0,20.0,15,-3.5726669966653857
202,1230,3000,12,-20.641065667189775,-17.574671242049,15,0.025,0.25,0.5,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
202,1231,3000,12,-18.29467476026234,-15.239984179215071,15,0.025,0.25,0.5,0.2,0.05,15,4.0,20.0,15,-7.443056243053836
202,1232,3000,12,-16.981232152330517,-13.908258293298426,15,0.025,0.25,0.5,0.35,0.05,15,4.0,20.0,15,-6.616049993825501
202,1233,3000,12,-15.926782395716424,-13.54236418153214,15,0.025,0.25,0.5,0.5,0.05,15,4.0,20.0,15,-5.95444499444302
202,1234,3000,12,-15.332292051490668,-13.54236418153214,15,0.025,0.25,0.5,0.6,0.05,15,4.0,20.0,15,-5.582292182290372
202,1235,3000,12,-14.566999725900931,-13.54236418153214,15,0.025,0.25,0.5,0.75,0.05,15,4.0,20.0,15,-5.10380999523703
202,1236,3000,12,-13.920599687864167,-13.54236418153214,15,0.025,0.25,0.5,0.9,0.05,15,4.0,20.0,15,-4.700877627191636
202,1237,3000,12,-13.542905663498287,-13.54236418153214,15,0.025,0.25,0.5,1.0,0.05,15,4.0,20.0,15,-4.4658337458324375
202,1238,3000,12,-12.744869069846679,-13.54236418153214,15,0.025,0.25,0.5,1.25,0.05,15,4.0,20.0,15,-3.969629996295343
202,1239,3000,12,-12.105419381565152,-13.54236418153214,15,0.025,0.25,0.5,1.5,0.05,15,4.0,20.0,15,-3.5726669966653857
202,1240,3000,12,-20.267255626668415,-16.737018281962857,15,0.025,0.25,0.6,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
202,1241,3000,12,-17.92086471974098,-15.187038870382564,15,0.025,0.25,0.6,0.2,0.05,15,4.0,20.0,15,-7.443056243053836
202,1242,3000,12,-16.607422111809157,-13.546652603746857,15,0.025,0.25,0.6,0.35,0.05,15,4.0,20.0,15,-6.616049993825501
202,1243,3000,12,-15.552972355195065,-12.705710350745058,15,0.025,0.25,0.6,0.5,0.05,15,4.0,20.0,15,-5.95444499444302
202,1244,3000,12,-14.958482010969309,-12.705710350745058,15,0.025,0.25,0.6,0.6,0.05,15,4.0,20.0,15,-5.582292182290372
202,1245,3000,12,-14.193189685379572,-12.705710350745058,15,0.025,0.25,0.6,0.75,0.05,15,4.0,20.0,15,-5.10380999523703
202,1246,3000,12,-13.546789647342807,-12.705710350745058,15,0.025,0.25,0.6,0.9,0.05,15,4.0,20.0,15,-4.700877627191636
202,1247,3000,12,-13.169095622976927,-12.705710350745058,15,0.025,0.25,0.6,1.0,0.05,15,4.0,20.0,15,-4.4658337458324375
202,1248,3000,12,-12.371059029325318,-12.705710350745058,15,0.025,0.25,0.6,1.25,0.05,15,4.0,20.0,15,-3.969629996295343
202,1249,3000,12,-11.73160934104379,-12.705710350745058,15,0.025,0.25,0.6,1.5,0.05,15,4.0,20.0,15,-3.5726669966653857
202,1250,3000,12,-19.777366862164197,-15.322414381211502,15,0.025,0.25,0.75,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
202,1251,3000,12,-17.430975955236764,-14.656901033508962,15,0.025,0.25,0.75,0.2,0.05,15,4.0,20.0,15,-7.443056243053836
202,1252,3000,12,-16.117533347304946,-13.546652603746857,15,0.025,0.25,0.75,0.35,0.05,15,4.0,20.0,15,-6.616049993825501
202,1253,3000,12,-15.06308359069085,-12.191987343372157,15,0.025,0.25,0.75,0.5,0.05,15,4.0,20.0,15,-5.95444499444302
202,1254,3000,12,-14.468593246465096,-11.735092934970993,15,0.025,0.25,0.75,0.6,0.05,15,4.0,20.0,15,-5.582292182290372
202,1255,3000,12,-13.703300920875359,-11.621595436163211,15,0.025,0.25,0.75,0.75,0.05,15,4.0,20.0,15,-5.10380999523703
202,1256,3000,12,-13.056900882838594,-11.621595436163211,15,0.025,0.25,0.75,0.9,0.05,15,4.0,20.0,15,-4.700877627191636
202,1257,3000,12,-12.679206858472714,-11.621595436163211,15,0.025,0.25,0.75,1.0,0.05,15,4.0,20.0,15,-4.4658337458324375
202,1258,3000,12,-11.881170264821105,-11.621595436163211,15,0.025,0.25,0.75,1.25,0.05,15,4.0,20.0,15,-3.969629996295343
202,1259,3000,12,-11.241720576539576,-11.621595436163211,15,0.025,0.25,0.75,1.5,0.05,15,4.0,20.0,15,-3.5726669966653857
202,1260,3000,12,-19.36162094411352,-14.131168991105037,15,0.025,0.25,0.9,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
202,1261,3000,12,-17.015230037186083,-14.131168991105037,15,0.025,0.25,0.9,0.2,0.05,15,4.0,20.0,15,-7.443056243053836
202,1262,3000,12,-15.701787429254264,-13.035917584319934,15,0.025,0.25,0.9,0.35,0.05,15,4.0,20.0,15,-6.616049993825501
202,1263,3000,12,-14.64733767264017,-12.191987343372157,15,0.025,0.25,0.9,0.5,0.05,15,4.0,20.0,15,-5.95444499444302
202,1264,3000,12,-14.052847328414414,-11.42998813441145,15,0.025,0.25,0.9,0.6,0.05,15,4.0,20.0,15,-5.582292182290372
202,1265,3000,12,-13.287555002824678,-10.835120268123067,15,0.025,0.25,0.9,0.75,0.05,15,4.0,20.0,15,-5.10380999523703
202,1266,3000,12,-12.641154964787912,-10.835120268123067,15,0.025,0.25,0.9,0.9,0.05,15,4.0,20.0,15,-4.700877627191636
202,1267,3000,12,-12.263460940422032,-10.835120268123067,15,0.025,0.25,0.9,1.0,0.05,15,4.0,20.0,15,-4.4658337458324375
202,1268,3000,12,-11.465424346770423,-10.835120268123067,15,0.025,0.25,0.9,1.25,0.05,15,4.0,20.0,15,-3.969629996295343
202,1269,3000,12,-10.825974658488894,-10.835120268123067,15,0.025,0.25,0.9,1.5,0.05,15,4.0,20.0,15,-3.5726669966653857
202,1270,3000,12,-19.11419877348002,-14.008294829718714,15,0.025,0.25,1.0,0.0,0.05,15,4.0,20.0,15,-8.931667491664419
