base_mae,corr_mae,delta_pct,feature,kappa,method,mode,nuisance,scale,target_factor_value,target_mode,target_retention,tau,tau_mode,test_curve,test_label,train_curve,train_label,train_retention_power,win
0.0025579541942073844,0.0025502120272488642,-0.30267027361368104,step_tau1024,0.04652642024118771,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.4444444444444443,drop_linear,0.5449461592443003,0.05670635718727364,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.0,1
0.00744534704076948,0.007199136551593899,-3.3069041352588924,step_tau1024,0.01868192404256307,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999994941389,drop_linear,1.93797665206087e-05,0.04476449378637925,eb_q75,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.003408385839825258,0.0027205037802418165,-20.18204780532441,step_tau1024,0.01868192404256307,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999360208900709,drop_linear,0.22994466072089623,0.04476449378637925,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.0031360955249893426,0.0025492742216663795,-18.711844031758485,step_tau1024,0.01868192404256307,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9997499999999999,drop_linear,0.055637793432795894,0.04476449378637925,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.004487187642230267,0.003180751453858234,-29.11481071299027,step_tau1024,0.01868192404256307,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999999999999,drop_linear,0.5133791769614567,0.04476449378637925,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.002926482771138891,0.00223120127035325,-23.758263935210522,step_tau1024,0.01868192404256307,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.7777777777777777,drop_linear,0.5133791769614566,0.04476449378637925,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.002504818961791151,0.0022079429554641137,-11.852194144791461,step_tau1024,0.01868192404256307,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.4444444444444443,drop_linear,0.5133791769614569,0.04476449378637925,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.007265129575917493,0.006879571414724006,-5.306968818168611,step_tau1024,0.02927024858894308,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999994941389,drop_linear,1.93797665206087e-05,0.04476449378637925,eb_q75,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.0037480705220761528,0.0026766212779978514,-28.58668847791044,step_tau1024,0.02927024858894308,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999360208900709,drop_linear,0.23700281228519324,0.04476449378637925,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.003248313740665229,0.0023342773399555104,-28.13879673219407,step_tau1024,0.02927024858894308,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9997499999999999,drop_linear,0.059515497305635524,0.04476449378637925,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.0056693997340904675,0.0040566482450041675,-28.446600429119872,step_tau1024,0.02927024858894308,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999999999999,drop_linear,0.5449461592443003,0.04476449378637925,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.004934623402238123,0.004688775878243214,-4.982092937090266,step_tau1024,0.02927024858894308,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.7777777777777777,drop_linear,0.5449461592443003,0.04476449378637925,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.0013816404339982303,0.0013315027199296762,-3.6288539937604614,step_tau1024,0.02927024858894308,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.4444444444444443,drop_linear,0.5449461592443003,0.04476449378637925,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.005612615040270773,0.005190887379932093,-7.513924566583762,step_tau1024,0.04420657130022864,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999994941389,drop_linear,1.8783219359236477e-05,0.04476449378637925,eb_q75,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.004701998914275349,0.0030863313970115546,-34.36129073442786,step_tau1024,0.04420657130022864,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999360208900709,drop_linear,0.23790425962799616,0.04476449378637925,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.0038535563963712593,0.002474054010851046,-35.79816262243458,step_tau1024,0.04420657130022864,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9997499999999999,drop_linear,0.058653740162073746,0.04476449378637925,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.008173606778800102,0.0058020996417338724,-29.014206350337435,step_tau1024,0.04420657130022864,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999999999999,drop_linear,0.5449461592443003,0.04476449378637925,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.006687305974578527,0.006061308028044162,-9.36098854926134,step_tau1024,0.04420657130022864,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.7777777777777777,drop_linear,0.5449461592443003,0.04476449378637925,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.0025579541942073844,0.0025399169296695294,-0.7051441569478123,step_tau1024,0.04420657130022864,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.4444444444444443,drop_linear,0.5449461592443003,0.04476449378637925,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.0,1
0.00744534704076948,0.007287986400196957,-2.1135433944293402,step_tau1024,0.01194018802492433,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999994941389,drop_linear,1.93797665206087e-05,0.04285160407805137,eb_q75,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0,1
