cosine_to_wsd_mean,feature,method,nuisance,offdiag_mean_delta,offdiag_tests,offdiag_wins,offdiag_worst_delta,probe_to_wsd_mean,probe_to_wsd_worst,self_mean_delta,self_tests,self_wins,self_worst_delta,target_mode,tau_mode,train_retention_power
-7.424649168126085,step_tau3072,step_tau3072__dct2__eb_q75__R0p5__Tgate_0p01,dct2,-5.666117539957592,90,53,57.0962524789626,-18.27177342053977,-4.924706117515054,-14.84286733184576,18,11,9.702862396446111,gate_0p01,eb_q75,0.5
-7.424649168126085,step_tau3072,step_tau3072__dct2__eb_q75__R0p5__Tgate_0p03,dct2,-5.666117539957592,90,53,57.0962524789626,-18.27177342053977,-4.924706117515054,-14.84286733184576,18,11,9.702862396446111,gate_0p03,eb_q75,0.5
-7.424649168126085,step_tau3072,step_tau3072__dct2__eb_q75__R0p5__Tgate_0p05,dct2,-5.666117539957592,90,53,57.0962524789626,-18.27177342053977,-4.924706117515054,-14.84286733184576,18,11,9.702862396446111,gate_0p05,eb_q75,0.5
-15.830059379929919,step_tau768,step_tau768__dct2__none__R0p5__Tnone,dct2,-10.943118912093695,90,79,60.38267057264819,-15.596441062420464,-10.788117821869015,-15.60883518532523,18,17,0.0,none,none,0.5
-15.830059379929919,step_tau768,step_tau768__dct2__none__R0p5__Tgate_0p01,dct2,-10.365347462804559,90,64,60.38267057264819,-15.596441062420464,-10.788117821869015,-14.80777940194575,18,15,0.0,gate_0p01,none,0.5
-15.830059379929919,step_tau768,step_tau768__dct2__none__R0p5__Tgate_0p03,dct2,-10.365347462804559,90,64,60.38267057264819,-15.596441062420464,-10.788117821869015,-14.80777940194575,18,15,0.0,gate_0p03,none,0.5
-15.830059379929919,step_tau768,step_tau768__dct2__none__R0p5__Tgate_0p05,dct2,-10.365347462804559,90,64,60.38267057264819,-15.596441062420464,-10.788117821869015,-14.80777940194575,18,15,0.0,gate_0p05,none,0.5
-14.767808532172962,step_tau3072,step_tau3072__dct2__none__R0p5__Tnone,dct2,-7.087120379473806,90,68,57.60746283091809,-18.342802312665672,-4.977065024529114,-15.70060579457301,18,14,9.825253152494984,none,none,0.5
-14.767808532172962,step_tau3072,step_tau3072__dct2__none__R0p5__Tgate_0p01,dct2,-5.904178087613238,90,53,57.60746283091809,-18.342802312665672,-4.977065024529114,-14.900057547325142,18,11,9.825253152494984,gate_0p01,none,0.5
-14.767808532172962,step_tau3072,step_tau3072__dct2__none__R0p5__Tgate_0p03,dct2,-5.904178087613238,90,53,57.60746283091809,-18.342802312665672,-4.977065024529114,-14.900057547325142,18,11,9.825253152494984,gate_0p03,none,0.5
-14.767808532172962,step_tau3072,step_tau3072__dct2__none__R0p5__Tgate_0p05,dct2,-5.904178087613238,90,53,57.60746283091809,-18.342802312665672,-4.977065024529114,-14.900057547325142,18,11,9.825253152494984,gate_0p05,none,0.5
-11.256706857678735,step_tau2304,step_tau2304__fourier2__none__R0p5__Tnone,fourier2,-6.901565131626085,90,64,56.62068404148424,-18.2024363952169,-8.473522827886537,-8.546463424006632,18,12,14.607499320480976,none,none,0.5
-11.256706857678735,step_tau2304,step_tau2304__fourier2__none__R0p5__Tgate_0p01,fourier2,-6.226904198022926,90,49,56.62068404148424,-18.2024363952169,-8.473522827886537,-7.919700712908404,18,11,14.607499320480976,gate_0p01,none,0.5
-11.256706857678735,step_tau2304,step_tau2304__fourier2__none__R0p5__Tgate_0p03,fourier2,-6.226904198022926,90,49,56.62068404148424,-18.2024363952169,-8.473522827886537,-7.919700712908404,18,11,14.607499320480976,gate_0p03,none,0.5
-11.256706857678735,step_tau2304,step_tau2304__fourier2__none__R0p5__Tgate_0p05,fourier2,-3.7397561546692923,90,36,56.62068404148424,-9.420797217828511,0.0,-6.725893961277977,18,8,14.607499320480976,gate_0p05,none,0.5
-6.202431263946887,step_tau1536,step_tau1536__fourier2__eb_q75__R0p0__Tdrop_sqrt,fourier2,-12.541236744005023,90,65,60.37231573795723,-27.589750042058977,-13.97232627220929,-18.408132499533927,18,13,7.659159362785717,drop_sqrt,eb_q75,0.0
-10.002442991030305,step_tau1024,step_tau1024__fourier2__none__R0p5__Tsqrt_retention,fourier2,-4.184101451208026,90,78,63.36690873210233,-5.829324167067958,-2.024974193778206,-6.1311080102460815,18,16,0.0,sqrt_retention,none,0.5
-13.138031513819596,step_tau512,step_tau512__dct2__none__R0p5__Tnone,dct2,-8.77947032960793,90,81,66.25829041125215,-11.747234251254902,-8.521602724296162,-13.246309445344629,18,17,0.0,none,none,0.5
-13.138031513819596,step_tau512,step_tau512__dct2__none__R0p5__Tgate_0p01,dct2,-8.33184239673789,90,66,66.25829041125215,-11.747234251254902,-8.521602724296162,-12.436979065360726,18,15,0.0,gate_0p01,none,0.5
-13.138031513819596,step_tau512,step_tau512__dct2__none__R0p5__Tgate_0p03,dct2,-8.33184239673789,90,66,66.25829041125215,-11.747234251254902,-8.521602724296162,-12.436979065360726,18,15,0.0,gate_0p03,none,0.5
-13.138031513819596,step_tau512,step_tau512__dct2__none__R0p5__Tgate_0p05,dct2,-8.33184239673789,90,66,66.25829041125215,-11.747234251254902,-8.521602724296162,-12.436979065360726,18,15,0.0,gate_0p05,none,0.5
-7.377146649625447,step_tau768,step_tau768__fourier2__none__R0p5__Tsqrt_retention_drop_sqrt,fourier2,-3.7879935629150965,90,78,68.42114081446591,-5.560949088805658,-2.0702056179037087,-5.695588502201812,18,16,0.0,sqrt_retention_drop_sqrt,none,0.5
-17.89653574049497,S10_current,S10_current__dct4__none__R0p0__Tsqrt_retention,dct4,-5.487958612795047,90,77,68.64971154211644,-4.844724054803972,-2.4710248631826803,-11.342167107123986,18,18,-0.4684409787878985,sqrt_retention,none,0.0
-9.450500065406272,step_tau2048,step_tau2048__fourier2__none__R0p5__Tnone,fourier2,-6.883028964739468,90,68,65.90114916350241,-18.237392394564925,-8.61131117612166,-9.010643044385015,18,12,12.466229108306258,none,none,0.5
-9.450500065406272,step_tau2048,step_tau2048__fourier2__none__R0p5__Tgate_0p01,fourier2,-6.249339992364196,90,53,65.90114916350241,-18.237392394564925,-8.61131117612166,-8.351834732413733,18,11,12.466229108306258,gate_0p01,none,0.5
-9.450500065406272,step_tau2048,step_tau2048__fourier2__none__R0p5__Tgate_0p03,fourier2,-6.249339992364196,90,53,65.90114916350241,-18.237392394564925,-8.61131117612166,-8.351834732413733,18,11,12.466229108306258,gate_0p03,none,0.5
-9.450500065406272,step_tau2048,step_tau2048__fourier2__none__R0p5__Tgate_0p05,fourier2,-3.8027795972752427,90,40,65.90114916350241,-9.40198627714369,0.0,-7.18651467844803,18,8,12.466229108306258,gate_0p05,none,0.5
-4.627021314530725,step_tau1536,step_tau1536__fourier2__none__R0p5__Tdrop_sqrt,fourier2,-7.414738643990272,90,71,69.40629471708482,-17.836982395846864,-8.804358725846495,-9.885078087559071,18,15,2.439346871841397,drop_sqrt,none,0.5
-14.248204098202777,step_tau768,step_tau768__dct4__eb_q75__R0p0__Tnone,dct4,-9.873076882609205,90,76,71.10861307955238,-16.684374892192224,-10.00050502448434,-15.367307563575581,18,17,0.0,none,eb_q75,0.0
-14.248204098202777,step_tau768,step_tau768__dct4__eb_q75__R0p0__Tgate_0p01,dct4,-9.260280625052774,90,61,71.10861307955238,-16.684374892192224,-10.00050502448434,-14.520277911342134,18,15,0.0,gate_0p01,eb_q75,0.0
-14.248204098202777,step_tau768,step_tau768__dct4__eb_q75__R0p0__Tgate_0p03,dct4,-9.260280625052774,90,61,71.10861307955238,-16.684374892192224,-10.00050502448434,-14.520277911342134,18,15,0.0,gate_0p03,eb_q75,0.0
-14.248204098202777,step_tau768,step_tau768__dct4__eb_q75__R0p0__Tgate_0p05,dct4,-9.260280625052774,90,61,71.10861307955238,-16.684374892192224,-10.00050502448434,-14.520277911342134,18,15,0.0,gate_0p05,eb_q75,0.0
-12.573513126853323,step_tau2048,step_tau2048__fourier2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,fourier2,-5.256272090352531,90,65,71.05745924154054,-9.025817234987265,-2.9170002479087964,-8.630481912256846,18,12,6.077842801386502,sqrt_retention_drop_sqrt,eb_q75,0.0
-10.52949137230989,step_tau768,step_tau768__dct2__eb_q75__R0p0__Tdrop_sqrt,dct2,-10.878044177538849,90,77,74.51438712180621,-18.743404001542295,-13.016263658341021,-20.439067595797738,18,17,0.0,drop_sqrt,eb_q75,0.0
1.9734121985030957,step_tau1024,step_tau1024__fourier2__none__R0p5__Tdrop_linear,fourier2,-6.4582725331270465,90,76,74.53648653453907,-16.020811855421854,-8.582740007651445,-9.368809356789832,18,16,0.0,drop_linear,none,0.5
-13.319550120798915,step_tau512,step_tau512__dct2__eb_q75__R0p0__Tsqrt_retention,dct2,-5.912966027165031,90,77,74.67459381277435,-7.629460736213239,-5.124859057925313,-12.321021221500917,18,17,0.0,sqrt_retention,eb_q75,0.0
-2.0066506438017293,step_tau1024,step_tau1024__dct2__eb_q75__R0p0__Tdrop_linear,dct2,-12.299306472914036,90,72,77.4851619465254,-22.863760402746642,-14.12156365915619,-22.934880191338436,18,17,0.0,drop_linear,eb_q75,0.0
-9.25068226981054,step_tau1024,step_tau1024__dct4__eb_q75__R0p0__Tdrop_sqrt,dct4,-10.798599681526184,90,75,81.61264085787798,-21.02335169878153,-11.774366124134772,-18.08280566956724,18,17,0.0,drop_sqrt,eb_q75,0.0
-15.833128219115892,step_tau1024,step_tau1024__dct4__eb_q75__R0p0__Tsqrt_retention,dct4,-6.314293053397239,90,76,83.31514615595638,-7.065588756815326,-2.837915642566047,-8.929142783207283,18,17,0.0,sqrt_retention,eb_q75,0.0
-6.201752732418753,step_tau1536,step_tau1536__fourier2__eb_q75__R0p0__Tnone,fourier2,-10.256652221886002,90,65,77.45961000725339,-27.59172988068113,-13.974073140537923,-17.84505884250822,18,12,18.196048235190034,none,eb_q75,0.0
-6.201752732418753,step_tau1536,step_tau1536__fourier2__eb_q75__R0p0__Tgate_0p01,fourier2,-9.197795388601383,90,50,77.45961000725339,-27.59172988068113,-13.974073140537923,-17.156630174620275,18,11,18.196048235190034,gate_0p01,eb_q75,0.0
-6.201752732418753,step_tau1536,step_tau1536__fourier2__eb_q75__R0p0__Tgate_0p03,fourier2,-9.197795388601383,90,50,77.45961000725339,-27.59172988068113,-13.974073140537923,-17.156630174620275,18,11,18.196048235190034,gate_0p03,eb_q75,0.0
-6.201752732418753,step_tau1536,step_tau1536__fourier2__eb_q75__R0p0__Tgate_0p05,fourier2,-5.373448721207602,90,37,77.45961000725339,-14.093716703757455,0.0,-12.475635924573641,18,8,18.196048235190034,gate_0p05,eb_q75,0.0
-7.376818403249334,step_tau768,step_tau768__fourier2__none__R0p5__Tsqrt_retention,fourier2,-3.5201212140416778,90,77,86.58611979241189,-5.5613006927681266,-2.0704644421362106,-6.166901873946774,18,16,0.0,sqrt_retention,none,0.5
-16.248619893013167,step_tau1024,step_tau1024__dct2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct2,-9.300324906698933,90,76,86.79345626953948,-12.744668354379119,-7.720019501956321,-15.703159963811098,18,17,0.0,sqrt_retention_drop_sqrt,eb_q75,0.0
5.7574990777063215,step_tau768,step_tau768__fourier2__none__R0p5__Tdrop_linear,fourier2,-5.006926138597461,90,76,87.52851522838878,-13.978806639376309,-8.000461960444106,-8.558958528720119,18,16,0.0,drop_linear,none,0.5
-12.003736559984565,step_tau512,step_tau512__dct2__eb_q75__R0p0__Tnone,dct2,-7.17683334022452,90,75,88.15640415842412,-13.237369735241238,-9.760571092779259,-16.999807501739667,18,17,0.0,none,eb_q75,0.0
-12.003736559984565,step_tau512,step_tau512__dct2__eb_q75__R0p0__Tgate_0p01,dct2,-6.5303491914782485,90,60,88.15640415842412,-13.237369735241238,-9.760571092779259,-16.026607810088805,18,15,0.0,gate_0p01,eb_q75,0.0
-12.003736559984565,step_tau512,step_tau512__dct2__eb_q75__R0p0__Tgate_0p03,dct2,-6.5303491914782485,90,60,88.15640415842412,-13.237369735241238,-9.760571092779259,-16.026607810088805,18,15,0.0,gate_0p03,eb_q75,0.0
-12.003736559984565,step_tau512,step_tau512__dct2__eb_q75__R0p0__Tgate_0p05,dct2,-6.5303491914782485,90,60,88.15640415842412,-13.237369735241238,-9.760571092779259,-16.026607810088805,18,15,0.0,gate_0p05,eb_q75,0.0
-4.626256838660795,step_tau1536,step_tau1536__fourier2__none__R0p5__Tnone,fourier2,-6.607219103482772,90,71,87.70317931932172,-17.838365460781546,-8.805459477082634,-9.786001043827847,18,14,7.135828911433251,none,none,0.5
-4.626256838660795,step_tau1536,step_tau1536__fourier2__none__R0p5__Tgate_0p01,fourier2,-6.065590386288834,90,56,87.70317931932172,-17.838365460781546,-8.805459477082634,-9.048839285230985,18,13,7.135828911433251,gate_0p01,none,0.5
-4.626256838660795,step_tau1536,step_tau1536__fourier2__none__R0p5__Tgate_0p03,fourier2,-6.065590386288834,90,56,87.70317931932172,-17.838365460781546,-8.805459477082634,-9.048839285230985,18,13,7.135828911433251,gate_0p03,none,0.5
-4.626256838660795,step_tau1536,step_tau1536__fourier2__none__R0p5__Tgate_0p05,fourier2,-3.795533503921831,90,43,87.70317931932172,-9.097422339352258,0.0,-7.971480818484123,18,10,7.135828911433251,gate_0p05,none,0.5
-19.160600080610195,step_tau1536,step_tau1536__dct4__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct4,-6.128175193247728,90,72,89.95636930487127,-8.312006020478377,-3.5107320128037856,-9.348703721421696,18,16,1.965990326205791,sqrt_retention_drop_sqrt,eb_q75,0.0
1.9743943790552072,step_tau1024,step_tau1024__fourier2__none__R0p5__Tdrop_sqrt,fourier2,-6.212112143554326,90,75,93.52027005948196,-16.02206718300366,-8.583813051352529,-9.719036974413699,18,16,0.0,drop_sqrt,none,0.5
-12.573393649988988,step_tau2048,step_tau2048__fourier2__eb_q75__R0p0__Tsqrt_retention,fourier2,-3.8956438323994407,90,65,89.5754239073329,-9.026386527795417,-2.9173649413213654,-8.31762287295034,18,12,12.357210071915636,sqrt_retention,eb_q75,0.0
-22.28509127778699,step_tau3072,step_tau3072__dct4__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct4,-4.211260709137326,90,65,91.1875174232101,-10.277086668083928,-4.937283792537206,-8.028503963555488,18,13,10.389970051906449,sqrt_retention_drop_sqrt,eb_q75,0.0
-3.5139139221288898,step_tau512,step_tau512__fourier2__none__R0p5__Tsqrt_retention_drop_sqrt,fourier2,-2.2502797775151158,90,77,94.86005022037159,-4.625713473353796,-1.9205701012966037,-4.918658746171799,18,16,0.0,sqrt_retention_drop_sqrt,none,0.5
-46.591782873856666,S10_current,S10_current__dct2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct2,-4.421720722793899,90,73,95.44455690851086,-10.185388453929303,-6.448362462430812,-17.950304696792916,18,18,-1.6999062887562033,sqrt_retention_drop_sqrt,eb_q75,0.0
-46.592728623845325,S10_current,S10_current__dct2__eb_q75__R0p0__Tsqrt_retention,dct2,-1.379965340419311,90,72,95.44455690851102,-10.186174702099814,-6.4491686589035035,-18.52296017155617,18,18,-1.6999062891861816,sqrt_retention,eb_q75,0.0
-21.960273024094523,step_tau2304,step_tau2304__dct4__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct4,-4.981231440928388,90,65,96.6713068252216,-9.462887473394108,-4.3221341148099395,-8.906416255288017,18,13,6.99267689966625,sqrt_retention_drop_sqrt,eb_q75,0.0
-21.195310684518862,step_tau2048,step_tau2048__dct4__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct4,-5.291476088665199,90,67,97.38415248519688,-9.131361911481147,-4.075662405074098,-9.146683419276016,18,14,5.5189338949877875,sqrt_retention_drop_sqrt,eb_q75,0.0
-15.807066091109078,step_tau768,step_tau768__dct2__eb_q75__R0p0__Tsqrt_retention,dct2,-7.3782975929271615,90,77,102.05860706210652,-10.578034068575327,-7.053681486682417,-14.818829736910484,18,17,0.0,sqrt_retention,eb_q75,0.0
-11.56644356148856,step_tau2304,step_tau2304__fourier2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,fourier2,-4.113862755599281,90,62,99.77308675914483,-9.088946079779275,-2.9314292849016876,-8.276349554109437,18,12,7.557474116220586,sqrt_retention_drop_sqrt,eb_q75,0.0
9.369918178815436,step_tau512,step_tau512__fourier2__none__R0p5__Tdrop_linear,fourier2,-2.6128291314205048,90,75,102.8482479705556,-10.55253057149106,-6.655759295302055,-7.00378880335796,18,16,0.0,drop_linear,none,0.5
5.758566770062205,step_tau768,step_tau768__fourier2__none__R0p5__Tdrop_sqrt,fourier2,-4.814902986385066,90,75,108.25184589525749,-13.979909574718604,-8.001462205739108,-9.032358783723886,18,16,0.0,drop_sqrt,none,0.5
1.97537659102834,step_tau1024,step_tau1024__fourier2__none__R0p5__Tnone,fourier2,-5.578161340045589,90,72,115.04585726666133,-16.02332264369372,-8.584886229208566,-9.966343879109056,18,15,0.08231539357241857,none,none,0.5
1.97537659102834,step_tau1024,step_tau1024__fourier2__none__R0p5__Tgate_0p01,fourier2,-5.151175825532093,90,57,115.04585726666133,-16.02332264369372,-8.584886229208566,-9.127912706592241,18,14,0.08231539357241857,gate_0p01,none,0.5
1.97537659102834,step_tau1024,step_tau1024__fourier2__none__R0p5__Tgate_0p03,fourier2,-5.151175825532093,90,57,115.04585726666133,-16.02332264369372,-8.584886229208566,-9.127912706592241,18,14,0.08231539357241857,gate_0p03,none,0.5
1.97537659102834,step_tau1024,step_tau1024__fourier2__none__R0p5__Tgate_0p05,fourier2,-5.151175825532093,90,57,115.04585726666133,-16.02332264369372,-8.584886229208566,-9.127912706592241,18,14,0.08231539357241857,gate_0p05,none,0.5
-3.5134620867268374,step_tau512,step_tau512__fourier2__none__R0p5__Tsqrt_retention,fourier2,-1.9502147319231702,90,77,116.56502517403702,-4.626009709366628,-1.9208102175818254,-5.501617533304657,18,16,0.0,sqrt_retention,none,0.5
-15.181803311942138,step_tau1536,step_tau1536__dct2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct2,-8.027542156509938,90,68,116.76096326655086,-15.554692215425654,-7.7908984791370095,-16.72046081316743,18,16,1.4555360547991336,sqrt_retention_drop_sqrt,eb_q75,0.0
-2.005308196872594,step_tau1024,step_tau1024__dct2__eb_q75__R0p0__Tdrop_sqrt,dct2,-10.325598886476012,90,69,120.79170771683798,-22.86552638656871,-14.123329185656763,-23.353639716703707,18,17,0.0,drop_sqrt,eb_q75,0.0
-15.982119519774558,step_tau2048,step_tau2048__dct2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct2,-7.023302105635617,90,66,120.22317315086548,-17.098844191096898,-7.081267660358526,-16.529892285373226,18,13,3.8858139727984575,sqrt_retention_drop_sqrt,eb_q75,0.0
-16.715675252904585,step_tau2304,step_tau2304__dct2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct2,-6.54596583968509,90,65,120.1061408646411,-17.586069568591554,-6.627548109750703,-16.244402038871733,18,13,4.659331249443244,sqrt_retention_drop_sqrt,eb_q75,0.0
-20.995183970155107,step_tau3072,step_tau3072__dct2__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,dct2,-5.586247977617652,90,68,120.49257288860335,-18.435311858156272,-5.276186503347791,-15.218207342709718,18,14,5.865638770713955,sqrt_retention_drop_sqrt,eb_q75,0.0
-31.290240595801908,S10_current,S10_current__dct4__eb_q75__R0p0__Tdrop_linear,dct4,-7.944746188734099,90,76,123.71601201410671,-17.292090464463595,-8.295013615858549,-21.8734850162594,18,18,-2.115933717784968,drop_linear,eb_q75,0.0
-31.291203935596457,S10_current,S10_current__dct4__eb_q75__R0p0__Tdrop_sqrt,dct4,-6.7878732742434496,90,72,123.71601201410671,-17.293376399661724,-8.296050687015576,-22.38739242842851,18,18,-2.115933718320273,drop_sqrt,eb_q75,0.0
-31.292167306209308,S10_current,S10_current__dct4__eb_q75__R0p0__Tgate_0p01,dct4,-4.603508585296965,90,67,123.71601201410671,-17.294662467770504,-8.297087887830534,-22.849753743767202,18,18,-2.115933718855445,gate_0p01,eb_q75,0.0
-31.292167306209308,S10_current,S10_current__dct4__eb_q75__R0p0__Tnone,dct4,-4.603508585296965,90,67,123.71601201410671,-17.294662467770504,-8.297087887830534,-22.849753743767202,18,18,-2.115933718855445,none,eb_q75,0.0
-31.292167306209308,S10_current,S10_current__dct4__eb_q75__R0p0__Tgate_0p03,dct4,-3.677399450820327,90,52,123.71601201410671,-17.294662467770504,-8.297087887830534,-21.879167937442737,18,15,0.0,gate_0p03,eb_q75,0.0
-31.292167306209308,S10_current,S10_current__dct4__eb_q75__R0p0__Tgate_0p05,dct4,-3.677399450820327,90,52,123.71601201410671,-17.294662467770504,-8.297087887830534,-21.879167937442737,18,15,0.0,gate_0p05,eb_q75,0.0
9.371066181669814,step_tau512,step_tau512__fourier2__none__R0p5__Tdrop_sqrt,fourier2,-2.399578525730178,90,75,125.62279003286369,-10.55337071587492,-6.656591421240742,-7.511295221561743,18,16,0.0,drop_sqrt,none,0.5
12.647920327296669,step_tau1536,step_tau1536__dct4__eb_q75__R0p0__Tdrop_linear,dct4,-9.510666055504709,90,67,125.40396488970407,-27.434805940660755,-14.162642873282937,-21.744260699100273,18,15,3.0776283625756795,drop_linear,eb_q75,0.0
8.553953308709595,step_tau1536,step_tau1536__dct2__eb_q75__R0p0__Tdrop_linear,dct2,-10.826280244148133,90,64,126.43458054926846,-28.03757047350051,-13.874259521433396,-26.116133466133604,18,16,1.3239639754102583,drop_linear,eb_q75,0.0
-11.566043013214575,step_tau2304,step_tau2304__fourier2__eb_q75__R0p0__Tsqrt_retention,fourier2,-2.4949210887173154,90,61,122.13588497279528,-9.089521967338367,-2.9317957822816876,-7.892942751600771,18,12,14.486911866319986,sqrt_retention,eb_q75,0.0
-10.528823078435575,step_tau768,step_tau768__dct2__eb_q75__R0p0__Tnone,dct2,-8.253293413892557,90,71,129.27659011481052,-18.74488157822608,-13.016680062803655,-20.893943136983623,18,17,0.0,none,eb_q75,0.0
-10.528823078435575,step_tau768,step_tau768__dct2__eb_q75__R0p0__Tgate_0p01,dct2,-7.399524051261533,90,56,129.27659011481052,-18.74488157822608,-13.016680062803655,-19.56479694298647,18,15,0.0,gate_0p01,eb_q75,0.0
-10.528823078435575,step_tau768,step_tau768__dct2__eb_q75__R0p0__Tgate_0p03,dct2,-7.399524051261533,90,56,129.27659011481052,-18.74488157822608,-13.016680062803655,-19.56479694298647,18,15,0.0,gate_0p03,eb_q75,0.0
-10.528823078435575,step_tau768,step_tau768__dct2__eb_q75__R0p0__Tgate_0p05,dct2,-7.399524051261533,90,56,129.27659011481052,-18.74488157822608,-13.016680062803655,-19.56479694298647,18,15,0.0,gate_0p05,eb_q75,0.0
5.759634496574743,step_tau768,step_tau768__fourier2__none__R0p5__Tnone,fourier2,-4.2890435640959135,90,75,131.7498941587551,-13.981012627489726,-8.002462576088243,-9.511631262439929,18,16,0.0,none,none,0.5
5.759634496574743,step_tau768,step_tau768__fourier2__none__R0p5__Tgate_0p01,fourier2,-3.9349463241514506,90,60,131.7498941587551,-13.981012627489726,-8.002462576088243,-8.61593233725423,18,15,0.0,gate_0p01,none,0.5
5.759634496574743,step_tau768,step_tau768__fourier2__none__R0p5__Tgate_0p03,fourier2,-3.9349463241514506,90,60,131.7498941587551,-13.981012627489726,-8.002462576088243,-8.61593233725423,18,15,0.0,gate_0p03,none,0.5
5.759634496574743,step_tau768,step_tau768__fourier2__none__R0p5__Tgate_0p05,fourier2,-3.9349463241514506,90,60,131.7498941587551,-13.981012627489726,-8.002462576088243,-8.61593233725423,18,15,0.0,gate_0p05,none,0.5
-9.249858828746783,step_tau1024,step_tau1024__dct4__eb_q75__R0p0__Tnone,dct4,-8.681992393162304,90,73,139.92397071891799,-21.024998046350994,-11.775838195919352,-18.16936750206461,18,16,4.814198840534556,none,eb_q75,0.0
-9.249858828746783,step_tau1024,step_tau1024__dct4__eb_q75__R0p0__Tgate_0p01,dct4,-7.856749011593267,90,58,139.92397071891799,-21.024998046350994,-11.775838195919352,-16.79095984544757,18,14,4.814198840534556,gate_0p01,eb_q75,0.0
-9.249858828746783,step_tau1024,step_tau1024__dct4__eb_q75__R0p0__Tgate_0p03,dct4,-7.856749011593267,90,58,139.92397071891799,-21.024998046350994,-11.775838195919352,-16.79095984544757,18,14,4.814198840534556,gate_0p03,eb_q75,0.0
-9.249858828746783,step_tau1024,step_tau1024__dct4__eb_q75__R0p0__Tgate_0p05,dct4,-7.856749011593267,90,58,139.92397071891799,-21.024998046350994,-11.775838195919352,-16.79095984544757,18,14,4.814198840534556,gate_0p05,eb_q75,0.0
-16.2482471711625,step_tau1024,step_tau1024__dct2__eb_q75__R0p0__Tsqrt_retention,dct2,-7.025938169333669,90,71,147.69519383641048,-12.745652230164985,-7.720984685369647,-16.122312458660694,18,17,0.0,sqrt_retention,eb_q75,0.0
8.111905354358804,step_tau2048,step_tau2048__dct2__eb_q75__R0p0__Tdrop_linear,dct2,-9.094051195031964,90,61,148.06749172382024,-30.54557686498601,-12.375511855718758,-26.619889560848254,18,13,4.211848593539957,drop_linear,eb_q75,0.0
11.237835914874386,step_tau2048,step_tau2048__fourier2__eb_q75__R0p0__Tdrop_linear,fourier2,-10.10719217863677,90,60,148.3948547036415,-31.205372710255556,-15.199250206446147,-19.978344653710696,18,12,7.8489941725699675,drop_linear,eb_q75,0.0
9.37221422125023,step_tau512,step_tau512__fourier2__none__R0p5__Tnone,fourier2,-1.952020917018258,90,75,151.44669339868338,-10.554210950129512,-6.657423651214545,-8.107997968396695,18,16,0.0,none,none,0.5
9.37221422125023,step_tau512,step_tau512__fourier2__none__R0p5__Tgate_0p01,fourier2,-1.6898535923620297,90,60,151.44669339868338,-10.554210950129512,-6.657423651214545,-7.1620874535320205,18,15,0.0,gate_0p01,none,0.5
9.37221422125023,step_tau512,step_tau512__fourier2__none__R0p5__Tgate_0p03,fourier2,-1.6898535923620297,90,60,151.44669339868338,-10.554210950129512,-6.657423651214545,-7.1620874535320205,18,15,0.0,gate_0p03,none,0.5
9.37221422125023,step_tau512,step_tau512__fourier2__none__R0p5__Tgate_0p05,fourier2,-1.6898535923620297,90,60,151.44669339868338,-10.554210950129512,-6.657423651214545,-7.1620874535320205,18,15,0.0,gate_0p05,none,0.5
-19.160486127822104,step_tau1536,step_tau1536__dct4__eb_q75__R0p0__Tsqrt_retention,dct4,-4.6210226742824165,90,72,152.43956338940828,-8.312583212115046,-3.5111709366053345,-9.333268128013456,18,15,6.061536331951456,sqrt_retention,eb_q75,0.0
6.890357374818905,step_tau2304,step_tau2304__dct2__eb_q75__R0p0__Tdrop_linear,dct2,-8.047727617994333,90,59,155.99819421028326,-31.18895633647019,-11.498942726131911,-26.146622708702907,18,13,6.232916209807593,drop_linear,eb_q75,0.0
-22.285800311626147,step_tau3072,step_tau3072__dct4__eb_q75__R0p0__Tsqrt_retention,dct4,-2.296048322670302,90,65,153.5779242600613,-10.277875149680169,-4.937901068753114,-7.6004553656235885,18,13,18.16667463661128,sqrt_retention,eb_q75,0.0
-9.574857802885973,S10_current,S10_current__fourier2__eb_q75__R0p0__Tdrop_sqrt,fourier2,-3.968141515859092,90,63,160.17836155007325,-17.702223799590016,-8.37709411746308,-18.922646522088627,18,15,0.0,drop_sqrt,eb_q75,0.0
-9.57547052209106,S10_current,S10_current__fourier2__eb_q75__R0p0__Tdrop_linear,fourier2,-4.981208663278836,90,64,160.17836155007325,-17.70090727490193,-8.376046915244185,-18.405868192805116,18,15,0.0,drop_linear,eb_q75,0.0
