feature,group_id,mean_delta,method,nuisance,target_group,target_mode,tau_mode,tests,train_retention_power,wins,worst_delta
step_tau2304,probe,-8.398034354945949,step_tau2304__none__eb_q75__R0p0__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,0.0,3,-6.8182505904324175
step_tau2304,probe3,-44.906242213143685,step_tau2304__none__eb_q75__R0p0__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,0.0,6,-34.04912094488597
step_tau2304,probe3,-8.284926176536397,step_tau2304__none__eb_q75__R0p0__Tdrop_linear,none,probe,drop_linear,eb_q75,9,0.0,4,24.67203932010209
step_tau2304,probe3,-12.268254299790042,step_tau2304__none__eb_q75__R0p0__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,0.0,3,-8.601790009078858
step_tau2304,wsd,-48.201313363375824,step_tau2304__none__eb_q75__R0p0__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,0.0,6,-35.589253965127995
step_tau2304,wsd,-3.6515620224563836,step_tau2304__none__eb_q75__R0p0__Tdrop_linear,none,probe,drop_linear,eb_q75,9,0.0,4,34.154191831861105
step_tau2304,wsd,-14.097082677510983,step_tau2304__none__eb_q75__R0p0__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,0.0,3,-9.316736856395536
step_tau2304,cosine,224.3017222849162,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.0,0,333.5626743025391
step_tau2304,cosine,462.56947686678905,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.0,0,817.5741657942199
step_tau2304,cosine,-71.65625575779275,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.0,3,-44.125934533941724
step_tau2304,probe,-31.73198486502331,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.0,6,-26.158819016862513
step_tau2304,probe,-8.947155857127042,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.0,4,24.069420085130155
step_tau2304,probe,-8.398034357033909,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.0,3,-6.818250592157105
step_tau2304,probe3,-44.90799683998397,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.0,6,-34.05252208208205
step_tau2304,probe3,-2.7222664119012614,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.0,4,45.565141065797654
step_tau2304,probe3,-12.268254302786104,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.0,3,-8.601790011254561
step_tau2304,wsd,-48.200247799514834,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.0,6,-35.58968520162463
step_tau2304,wsd,4.175487930266734,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.0,4,67.02324685521077
step_tau2304,wsd,-14.097082680948736,step_tau2304__none__eb_q75__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.0,3,-9.316736858752028
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.0,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.0,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.0,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.0,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.0,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.0,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.0,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.0,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.0,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.0,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.0,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.0,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.0,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.0,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.0,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.0,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.0,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.0,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.0,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.0,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.0,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.0,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.0,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.0,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.0,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.0,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.0,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.0,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.0,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.0,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.0,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.0,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.0,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.0,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.0,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.0,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p0__Tnone,none,wsd,none,eb_q75,6,0.0,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p0__Tnone,none,probe,none,eb_q75,9,0.0,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p0__Tnone,none,cosine,none,eb_q75,3,0.0,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p0__Tnone,none,wsd,none,eb_q75,6,0.0,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p0__Tnone,none,probe,none,eb_q75,9,0.0,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p0__Tnone,none,cosine,none,eb_q75,3,0.0,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p0__Tnone,none,wsd,none,eb_q75,6,0.0,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p0__Tnone,none,probe,none,eb_q75,9,0.0,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p0__Tnone,none,cosine,none,eb_q75,3,0.0,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p0__Tnone,none,wsd,none,eb_q75,6,0.0,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p0__Tnone,none,probe,none,eb_q75,9,0.0,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p0__Tnone,none,cosine,none,eb_q75,3,0.0,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.0,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.0,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.0,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.0,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.0,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.0,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.0,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.0,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.0,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.0,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.0,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.0,3,-9.316736861108478
step_tau2304,cosine,224.3017222849162,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.0,0,333.5626743025391
step_tau2304,cosine,462.56947686678905,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.0,0,817.5741657942199
step_tau2304,cosine,-71.65625575779275,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.0,3,-44.125934533941724
step_tau2304,probe,-31.73198486502331,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.0,6,-26.158819016862513
step_tau2304,probe,-8.947155857127042,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.0,4,24.069420085130155
step_tau2304,probe,-8.398034357033909,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.0,3,-6.818250592157105
step_tau2304,probe3,-44.90799683998397,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.0,6,-34.05252208208205
step_tau2304,probe3,-2.7222664119012614,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.0,4,45.565141065797654
step_tau2304,probe3,-12.268254302786104,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.0,3,-8.601790011254561
step_tau2304,wsd,-48.200247799514834,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.0,6,-35.58968520162463
step_tau2304,wsd,4.175487930266734,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.0,4,67.02324685521077
step_tau2304,wsd,-14.097082680948736,step_tau2304__none__eb_q75__R0p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.0,3,-9.316736858752028
step_tau2304,cosine,224.2763796825344,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,0.5,0,333.5492465517243
step_tau2304,cosine,385.0819614246527,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,probe,drop_linear,eb_q75,9,0.5,0,713.0920011750741
step_tau2304,cosine,-71.65625575851406,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,0.5,3,-44.12593453138358
step_tau2304,probe,-31.729554320215737,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,0.5,6,-26.155548960094066
step_tau2304,probe,-11.029512940848834,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,probe,drop_linear,eb_q75,9,0.5,5,12.728348098919051
step_tau2304,probe,-8.398034354945949,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,0.5,3,-6.8182505904324175
step_tau2304,probe3,-44.906242213143685,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,0.5,6,-34.04912094488597
step_tau2304,probe3,-8.284926176536397,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,probe,drop_linear,eb_q75,9,0.5,4,24.67203932010209
step_tau2304,probe3,-12.268254299790042,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,0.5,3,-8.601790009078858
step_tau2304,wsd,-48.201313363375824,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,0.5,6,-35.589253965127995
step_tau2304,wsd,-3.6515620224563836,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,probe,drop_linear,eb_q75,9,0.5,4,34.154191831861105
step_tau2304,wsd,-14.097082677510983,step_tau2304__none__eb_q75__R0p5__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,0.5,3,-9.316736856395536
step_tau2304,cosine,224.3017222849162,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.5,0,333.5626743025391
step_tau2304,cosine,462.56947686678905,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.5,0,817.5741657942199
step_tau2304,cosine,-71.65625575779275,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.5,3,-44.125934533941724
step_tau2304,probe,-31.73198486502331,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.5,6,-26.158819016862513
step_tau2304,probe,-8.947155857127042,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.5,4,24.069420085130155
step_tau2304,probe,-8.398034357033909,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.5,3,-6.818250592157105
step_tau2304,probe3,-44.90799683998397,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.5,6,-34.05252208208205
step_tau2304,probe3,-2.7222664119012614,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.5,4,45.565141065797654
step_tau2304,probe3,-12.268254302786104,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.5,3,-8.601790011254561
step_tau2304,wsd,-48.200247799514834,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,0.5,6,-35.58968520162463
step_tau2304,wsd,4.175487930266734,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,0.5,4,67.02324685521077
step_tau2304,wsd,-14.097082680948736,step_tau2304__none__eb_q75__R0p5__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,0.5,3,-9.316736858752028
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.5,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.5,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.5,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.5,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.5,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.5,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.5,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.5,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.5,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,0.5,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,0.5,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p5__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,0.5,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.5,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.5,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.5,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.5,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.5,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.5,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.5,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.5,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.5,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,0.5,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,0.5,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p5__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,0.5,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.5,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.5,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.5,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.5,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.5,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.5,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.5,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.5,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.5,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.5,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.5,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p5__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.5,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,0,1115.3823421300253
step_tau2304,cosine,-71.65625575707155,step_tau2304__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-44.125934536500026
step_tau2304,probe,-31.734415664798345,step_tau2304__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,6,-26.162089482464534
step_tau2304,probe,-4.436912266796397,step_tau2304__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,4,44.41079527744554
step_tau2304,probe,-8.398034359121702,step_tau2304__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-6.818250593881525
step_tau2304,probe3,-44.909751650644864,step_tau2304__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,6,-34.05592364450042
step_tau2304,probe3,8.654813841591672,step_tau2304__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,4,81.94700289166403
step_tau2304,probe3,-12.268254305782166,step_tau2304__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-8.601790013430211
step_tau2304,wsd,-48.19918211354411,step_tau2304__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,6,-35.59011649203657
step_tau2304,wsd,18.650726040504317,step_tau2304__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,4,122.67845728228556
step_tau2304,wsd,-14.097082684386592,step_tau2304__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-9.316736861108478
step_tau2304,cosine,224.32706753823743,step_tau2304__none__eb_q75__R0p5__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.5,0,333.5761024829222
step_tau2304,cosine,571.0553530549308,step_tau2304__none__eb_q75__R0p5__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.5,0,1115.3823421300253
