alpha,cap,estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
1.0,0.03,alpha_1p00_cap_0p03,0.01585186673219612,-1.6522081342982349,0.01137002308650665,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.01585186673219612,-8.7729188926753,0.01137002308650665,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.01585186673219612,-7.329884431476927,0.01137002308650665,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.01585186673219612,-21.81066772971055,0.01137002308650665,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.01585186673219612,-8.509618067895042,0.01137002308650665,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.01585186673219612,-6.963561265317544,0.01137002308650665,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.0248476791912822,-2.4460421915362276,0.016984605747608923,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.0248476791912822,-13.025405551021583,0.016984605747608923,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.0248476791912822,-10.903602953017026,0.016984605747608923,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.0248476791912822,-28.874989092512887,0.016984605747608923,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.0248476791912822,-11.113121624451976,0.016984605747608923,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.0248476791912822,-9.134798129509358,0.016984605747608923,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.025349176121368444,-2.919202570801423,0.020110378352898726,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.025349176121368444,-15.828508211752814,0.020110378352898726,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.025349176121368444,-13.112031442433134,0.020110378352898726,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.025349176121368444,-30.138391382117728,0.020110378352898726,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.025349176121368444,-11.627894079169115,0.020110378352898726,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,0.03,alpha_1p00_cap_0p03,0.025349176121368444,-11.446696674190475,0.020110378352898726,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,,alpha_1p00_nocap,0.0015501250596083218,-0.13410042992924032,0.0008661446247577052,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
1.0,,alpha_1p00_nocap,0.0015501250596083218,-0.7464509386449417,0.0008661446247577052,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
1.0,,alpha_1p00_nocap,0.0015501250596083218,-0.6043771550578447,0.0008661446247577052,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
1.0,,alpha_1p00_nocap,0.0015501250596083218,-2.261807712126903,0.0008661446247577052,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
1.0,,alpha_1p00_nocap,0.0015501250596083218,-0.9626369338312957,0.0008661446247577052,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
1.0,,alpha_1p00_nocap,0.0015501250596083218,-0.8686277904575324,0.0008661446247577052,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
1.0,,alpha_1p00_nocap,0.021106130183516852,-1.9249329900505987,0.01339874476975265,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
1.0,,alpha_1p00_nocap,0.021106130183516852,-10.146471782359848,0.01339874476975265,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
1.0,,alpha_1p00_nocap,0.021106130183516852,-8.533927206948551,0.01339874476975265,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
1.0,,alpha_1p00_nocap,0.021106130183516852,-23.710376923321892,0.01339874476975265,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.0,,alpha_1p00_nocap,0.021106130183516852,-8.599479964629264,0.01339874476975265,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.0,,alpha_1p00_nocap,0.021106130183516852,-7.51972891210368,0.01339874476975265,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.0,,alpha_1p00_nocap,0.024160004112638467,-2.2452975326286944,0.01564045066646904,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
1.0,,alpha_1p00_nocap,0.024160004112638467,-11.890154257379896,0.01564045066646904,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
1.0,,alpha_1p00_nocap,0.024160004112638467,-9.984882583081196,0.01564045066646904,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
1.0,,alpha_1p00_nocap,0.024160004112638467,-26.944814690577385,0.01564045066646904,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.0,,alpha_1p00_nocap,0.024160004112638467,-9.944763260964727,0.01564045066646904,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.0,,alpha_1p00_nocap,0.024160004112638467,-8.501393063097213,0.01564045066646904,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.0,,alpha_1p00_nocap,0.01585186673219612,-1.6522081342982349,0.01137002308650665,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,,alpha_1p00_nocap,0.01585186673219612,-8.7729188926753,0.01137002308650665,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,,alpha_1p00_nocap,0.01585186673219612,-7.329884431476927,0.01137002308650665,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,,alpha_1p00_nocap,0.01585186673219612,-21.81066772971055,0.01137002308650665,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,,alpha_1p00_nocap,0.01585186673219612,-8.509618067895042,0.01137002308650665,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,,alpha_1p00_nocap,0.01585186673219612,-6.963561265317544,0.01137002308650665,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.0,,alpha_1p00_nocap,0.0248476791912822,-2.4460421915362276,0.016984605747608923,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,,alpha_1p00_nocap,0.0248476791912822,-13.025405551021583,0.016984605747608923,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,,alpha_1p00_nocap,0.0248476791912822,-10.903602953017026,0.016984605747608923,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,,alpha_1p00_nocap,0.0248476791912822,-28.874989092512887,0.016984605747608923,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,,alpha_1p00_nocap,0.0248476791912822,-11.113121624451976,0.016984605747608923,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,,alpha_1p00_nocap,0.0248476791912822,-9.134798129509358,0.016984605747608923,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.0,,alpha_1p00_nocap,0.025349176121368444,-2.919202570801423,0.020110378352898726,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,,alpha_1p00_nocap,0.025349176121368444,-15.828508211752814,0.020110378352898726,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,,alpha_1p00_nocap,0.025349176121368444,-13.112031442433134,0.020110378352898726,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,,alpha_1p00_nocap,0.025349176121368444,-30.138391382117728,0.020110378352898726,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,,alpha_1p00_nocap,0.025349176121368444,-11.627894079169115,0.020110378352898726,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.0,,alpha_1p00_nocap,0.025349176121368444,-11.446696674190475,0.020110378352898726,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.0006479155345794394,-0.056050801324921316,0.0003620279241952226,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
1.25,0.03,alpha_1p25_cap_0p03,0.0006479155345794394,-0.3119988003237095,0.0003620279241952226,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
1.25,0.03,alpha_1p25_cap_0p03,0.0006479155345794394,-0.2526153261503368,0.0003620279241952226,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
1.25,0.03,alpha_1p25_cap_0p03,0.0006479155345794394,-0.95527120295588,0.0003620279241952226,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
1.25,0.03,alpha_1p25_cap_0p03,0.0006479155345794394,-0.4049569852786002,0.0003620279241952226,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
1.25,0.03,alpha_1p25_cap_0p03,0.0006479155345794394,-0.3630658286032262,0.0003620279241952226,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
1.25,0.03,alpha_1p25_cap_0p03,0.013953576539157273,-1.279124798598504,0.00885899848862177,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
1.25,0.03,alpha_1p25_cap_0p03,0.013953576539157273,-6.70777867844451,0.00885899848862177,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
1.25,0.03,alpha_1p25_cap_0p03,0.013953576539157273,-5.642208473443067,0.00885899848862177,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
1.25,0.03,alpha_1p25_cap_0p03,0.013953576539157273,-16.89734833900603,0.00885899848862177,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.25,0.03,alpha_1p25_cap_0p03,0.013953576539157273,-6.16430715411331,0.00885899848862177,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.25,0.03,alpha_1p25_cap_0p03,0.013953576539157273,-5.313702625053452,0.00885899848862177,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.25,0.03,alpha_1p25_cap_0p03,0.016355425983017462,-1.527602788505818,0.010586529259004015,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
1.25,0.03,alpha_1p25_cap_0p03,0.016355425983017462,-8.046913099946892,0.010586529259004015,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
1.25,0.03,alpha_1p25_cap_0p03,0.016355425983017462,-6.758035037318585,0.010586529259004015,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
1.25,0.03,alpha_1p25_cap_0p03,0.016355425983017462,-19.923727870969845,0.010586529259004015,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.25,0.03,alpha_1p25_cap_0p03,0.016355425983017462,-7.474617470429276,0.010586529259004015,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.25,0.03,alpha_1p25_cap_0p03,0.016355425983017462,-6.240590009499051,0.010586529259004015,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.25,0.03,alpha_1p25_cap_0p03,0.012293790520617773,-1.2853723767113319,0.008823779976045503,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.012293790520617773,-6.809114094468072,0.008823779976045503,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.012293790520617773,-5.6888150759690745,0.008823779976045503,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.012293790520617773,-17.667040935010874,0.008823779976045503,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.012293790520617773,-6.857463821490687,0.008823779976045503,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.012293790520617773,-5.604763105387992,0.008823779976045503,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.022494134178263573,-2.2130251318848604,0.015342228622491724,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.022494134178263573,-11.760925890578562,0.015342228622491724,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.022494134178263573,-9.846794382844648,0.015342228622491724,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.022494134178263573,-27.120084241299242,0.015342228622491724,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.022494134178263573,-10.376916203659833,0.015342228622491724,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.022494134178263573,-8.645680373704357,0.015342228622491724,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.024172991075671012,-2.7786785260462046,0.01912865677249831,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.024172991075671012,-15.049636902596314,0.01912865677249831,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.024172991075671012,-12.468887197723085,0.01912865677249831,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.024172991075671012,-30.07345627127455,0.01912865677249831,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.024172991075671012,-12.237483864370597,0.01912865677249831,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,0.03,alpha_1p25_cap_0p03,0.024172991075671012,-11.11104673159167,0.01912865677249831,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,,alpha_1p25_nocap,0.0006479155345794394,-0.056050801324921316,0.0003620279241952226,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
1.25,,alpha_1p25_nocap,0.0006479155345794394,-0.3119988003237095,0.0003620279241952226,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
1.25,,alpha_1p25_nocap,0.0006479155345794394,-0.2526153261503368,0.0003620279241952226,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
1.25,,alpha_1p25_nocap,0.0006479155345794394,-0.95527120295588,0.0003620279241952226,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
1.25,,alpha_1p25_nocap,0.0006479155345794394,-0.4049569852786002,0.0003620279241952226,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
1.25,,alpha_1p25_nocap,0.0006479155345794394,-0.3630658286032262,0.0003620279241952226,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
1.25,,alpha_1p25_nocap,0.013953576539157273,-1.279124798598504,0.00885899848862177,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
1.25,,alpha_1p25_nocap,0.013953576539157273,-6.70777867844451,0.00885899848862177,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
1.25,,alpha_1p25_nocap,0.013953576539157273,-5.642208473443067,0.00885899848862177,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
1.25,,alpha_1p25_nocap,0.013953576539157273,-16.89734833900603,0.00885899848862177,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.25,,alpha_1p25_nocap,0.013953576539157273,-6.16430715411331,0.00885899848862177,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.25,,alpha_1p25_nocap,0.013953576539157273,-5.313702625053452,0.00885899848862177,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.25,,alpha_1p25_nocap,0.016355425983017462,-1.527602788505818,0.010586529259004015,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
1.25,,alpha_1p25_nocap,0.016355425983017462,-8.046913099946892,0.010586529259004015,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
1.25,,alpha_1p25_nocap,0.016355425983017462,-6.758035037318585,0.010586529259004015,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
1.25,,alpha_1p25_nocap,0.016355425983017462,-19.923727870969845,0.010586529259004015,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.25,,alpha_1p25_nocap,0.016355425983017462,-7.474617470429276,0.010586529259004015,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.25,,alpha_1p25_nocap,0.016355425983017462,-6.240590009499051,0.010586529259004015,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.25,,alpha_1p25_nocap,0.012293790520617773,-1.2853723767113319,0.008823779976045503,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,,alpha_1p25_nocap,0.012293790520617773,-6.809114094468072,0.008823779976045503,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,,alpha_1p25_nocap,0.012293790520617773,-5.6888150759690745,0.008823779976045503,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,,alpha_1p25_nocap,0.012293790520617773,-17.667040935010874,0.008823779976045503,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,,alpha_1p25_nocap,0.012293790520617773,-6.857463821490687,0.008823779976045503,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,,alpha_1p25_nocap,0.012293790520617773,-5.604763105387992,0.008823779976045503,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.25,,alpha_1p25_nocap,0.022494134178263573,-2.2130251318848604,0.015342228622491724,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,,alpha_1p25_nocap,0.022494134178263573,-11.760925890578562,0.015342228622491724,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,,alpha_1p25_nocap,0.022494134178263573,-9.846794382844648,0.015342228622491724,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,,alpha_1p25_nocap,0.022494134178263573,-27.120084241299242,0.015342228622491724,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,,alpha_1p25_nocap,0.022494134178263573,-10.376916203659833,0.015342228622491724,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,,alpha_1p25_nocap,0.022494134178263573,-8.645680373704357,0.015342228622491724,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.25,,alpha_1p25_nocap,0.024172991075671012,-2.7786785260462046,0.01912865677249831,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,,alpha_1p25_nocap,0.024172991075671012,-15.049636902596314,0.01912865677249831,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,,alpha_1p25_nocap,0.024172991075671012,-12.468887197723085,0.01912865677249831,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,,alpha_1p25_nocap,0.024172991075671012,-30.07345627127455,0.01912865677249831,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,,alpha_1p25_nocap,0.024172991075671012,-12.237483864370597,0.01912865677249831,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.25,,alpha_1p25_nocap,0.024172991075671012,-11.11104673159167,0.01912865677249831,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.0002708133368642091,-0.023427906464042653,0.00015131909169760843,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
1.5,0.03,alpha_1p50_cap_0p03,0.0002708133368642091,-0.13040810368606012,0.00015131909169760843,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
1.5,0.03,alpha_1p50_cap_0p03,0.0002708133368642091,-0.10558721896106367,0.00015131909169760843,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
1.5,0.03,alpha_1p50_cap_0p03,0.0002708133368642091,-0.39928072144584564,0.00015131909169760843,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
1.5,0.03,alpha_1p50_cap_0p03,0.0002708133368642091,-0.17185998465182686,0.00015131909169760843,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
1.5,0.03,alpha_1p50_cap_0p03,0.0002708133368642091,-0.1517529111401498,0.00015131909169760843,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
1.5,0.03,alpha_1p50_cap_0p03,0.009224916957357533,-0.8491894259617642,0.005857484784414946,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
1.5,0.03,alpha_1p50_cap_0p03,0.009224916957357533,-4.43454827567216,0.005857484784414946,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
1.5,0.03,alpha_1p50_cap_0p03,0.009224916957357533,-3.730404959817671,0.005857484784414946,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
1.5,0.03,alpha_1p50_cap_0p03,0.009224916957357533,-11.665802486789142,0.005857484784414946,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.5,0.03,alpha_1p50_cap_0p03,0.009224916957357533,-4.248521562228062,0.005857484784414946,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.5,0.03,alpha_1p50_cap_0p03,0.009224916957357533,-3.755991661079701,0.005857484784414946,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.5,0.03,alpha_1p50_cap_0p03,0.011072016289352756,-1.038181755533037,0.007165761197300252,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
1.5,0.03,alpha_1p50_cap_0p03,0.011072016289352756,-5.445982152778754,0.007165761197300252,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
1.5,0.03,alpha_1p50_cap_0p03,0.011072016289352756,-4.574069464569075,0.007165761197300252,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
1.5,0.03,alpha_1p50_cap_0p03,0.011072016289352756,-14.22246934272174,0.007165761197300252,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.5,0.03,alpha_1p50_cap_0p03,0.011072016289352756,-5.231645702167228,0.007165761197300252,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.5,0.03,alpha_1p50_cap_0p03,0.011072016289352756,-4.496902556366474,0.007165761197300252,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.5,0.03,alpha_1p50_cap_0p03,0.009534352509907383,-0.9995397011464346,0.006847761413753285,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.009534352509907383,-5.2849125895688465,0.006847761413753285,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.009534352509907383,-4.41516743009344,0.006847761413753285,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.009534352509907383,-14.157391495616247,0.006847761413753285,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.009534352509907383,-5.454046212841516,0.006847761413753285,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.009534352509907383,-4.5346132860410595,0.006847761413753285,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.020363514376314482,-2.001059734104064,0.013858898718589701,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
