alpha,base_mae,cap,corr_mae,delta_pct,estimator,kappa,scale,test_curve,test_label,train_curve,train_label,win
0.25,0.007265129575917493,0.03,0.006924400945329565,-4.689918149806682,alpha_0p25_cap_0p03,0.03,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.25,0.0037480705220761528,0.03,0.002818822228051241,-24.792711037629502,alpha_0p25_cap_0p03,0.03,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.25,0.003248313740665229,0.03,0.0025796295439096018,-20.585579169415013,alpha_0p25_cap_0p03,0.03,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.25,0.0056693997340904675,0.03,0.004962184624574027,-12.474250232593597,alpha_0p25_cap_0p03,0.03,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.25,0.004934623402238123,0.03,0.0050991892433450816,3.3349219928783036,alpha_0p25_cap_0p03,0.03,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0
0.25,0.0013816404339982303,0.03,0.0013346454793919133,-3.4013881940557877,alpha_0p25_cap_0p03,0.03,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.25,0.005612615040270773,0.03,0.00539085135574248,-3.95116506186739,alpha_0p25_cap_0p03,0.03,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.25,0.004701998914275349,0.03,0.0037648535611774924,-19.930786250346998,alpha_0p25_cap_0p03,0.03,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.25,0.0038535563963712593,0.03,0.00318024871497847,-17.472371288683263,alpha_0p25_cap_0p03,0.03,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.25,0.008173606778800102,0.03,0.005189834252286286,-36.504967846665096,alpha_0p25_cap_0p03,0.03,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.25,0.006687305974578527,0.03,0.006139416293167459,-8.192980603756506,alpha_0p25_cap_0p03,0.03,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.25,0.0025579541942073844,0.03,0.002378562626322739,-7.013087579554256,alpha_0p25_cap_0p03,0.03,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.25,0.00744534704076948,0.03,0.007253043559596593,-2.5828679324129022,alpha_0p25_cap_0p03,0.01692601766032436,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.003408385839825258,0.03,0.0028810193909881722,-15.47261588389074,alpha_0p25_cap_0p03,0.01692601766032436,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.0031360955249893426,0.03,0.002756604260379024,-12.100755910858553,alpha_0p25_cap_0p03,0.01692601766032436,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.004487187642230267,0.03,0.0027616484921626446,-38.45480259902788,alpha_0p25_cap_0p03,0.01692601766032436,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.002926482771138891,0.03,0.0021914222496811574,-25.117541394978794,alpha_0p25_cap_0p03,0.01692601766032436,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.002504818961791151,0.03,0.002158501946212633,-13.826029779448524,alpha_0p25_cap_0p03,0.01692601766032436,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.007265129575917493,0.03,0.007014453143066817,-3.4504055327742478,alpha_0p25_cap_0p03,0.022071209491682238,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.0037480705220761528,0.03,0.003064416063169078,-18.24017063927551,alpha_0p25_cap_0p03,0.022071209491682238,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.003248313740665229,0.03,0.00275635810765287,-15.144954345192351,alpha_0p25_cap_0p03,0.022071209491682238,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.0056693997340904675,0.03,0.004450028667377252,-21.507939533369957,alpha_0p25_cap_0p03,0.022071209491682238,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.004934623402238123,0.03,0.004755022978137551,-3.63959738080748,alpha_0p25_cap_0p03,0.022071209491682238,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.0013816404339982303,0.03,0.0012260265223866093,-11.262981871578637,alpha_0p25_cap_0p03,0.022071209491682238,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.005612615040270773,0.03,0.00539085135574248,-3.95116506186739,alpha_0p25_cap_0p03,0.03,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.004701998914275349,0.03,0.0037648535611774924,-19.930786250346998,alpha_0p25_cap_0p03,0.03,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.0038535563963712593,0.03,0.00318024871497847,-17.472371288683263,alpha_0p25_cap_0p03,0.03,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.008173606778800102,0.03,0.005189834252286286,-36.504967846665096,alpha_0p25_cap_0p03,0.03,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.006687305974578527,0.03,0.006139416293167459,-8.192980603756506,alpha_0p25_cap_0p03,0.03,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.0025579541942073844,0.03,0.002378562626322739,-7.013087579554256,alpha_0p25_cap_0p03,0.03,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.25,0.00744534704076948,0.03,0.0072666298252835925,-2.4003879806711814,alpha_0p25_cap_0p03,0.015730192334888562,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.003408385839825258,0.03,0.0029182778984504967,-14.379473580957258,alpha_0p25_cap_0p03,0.015730192334888562,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.0031360955249893426,0.03,0.0027834153670498124,-11.24583594885008,alpha_0p25_cap_0p03,0.015730192334888562,25,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.004487187642230267,0.03,0.002774811592242504,-38.16145404466885,alpha_0p25_cap_0p03,0.015730192334888562,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.002926482771138891,0.03,0.002205671527630348,-24.63063342170392,alpha_0p25_cap_0p03,0.015730192334888562,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.002504818961791151,0.03,0.0021829692879210515,-12.849218996647583,alpha_0p25_cap_0p03,0.015730192334888562,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.007265129575917493,0.03,0.007038919212518384,-3.113645269988752,alpha_0p25_cap_0p03,0.019917055077712277,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.0037480705220761528,0.03,0.0031311408736440106,-16.459926375408994,alpha_0p25_cap_0p03,0.019917055077712277,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.003248313740665229,0.03,0.0028043730747859714,-13.66680380412829,alpha_0p25_cap_0p03,0.019917055077712277,100,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.0056693997340904675,0.03,0.0044245771496814875,-21.956867442663842,alpha_0p25_cap_0p03,0.019917055077712277,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.004934623402238123,0.03,0.00470769963567348,-4.59860354210051,alpha_0p25_cap_0p03,0.019917055077712277,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.0013816404339982303,0.03,0.001224369223299115,-11.382933419514906,alpha_0p25_cap_0p03,0.019917055077712277,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.005612615040270773,0.03,0.00539085135574248,-3.95116506186739,alpha_0p25_cap_0p03,0.03,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.004701998914275349,0.03,0.0037648535611774924,-19.930786250346998,alpha_0p25_cap_0p03,0.03,400,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.0038535563963712593,0.03,0.00318024871497847,-17.472371288683263,alpha_0p25_cap_0p03,0.03,400,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.008173606778800102,0.03,0.005189834252286286,-36.504967846665096,alpha_0p25_cap_0p03,0.03,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.006687305974578527,0.03,0.006139416293167459,-8.192980603756506,alpha_0p25_cap_0p03,0.03,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.0025579541942073844,0.03,0.002378562626322739,-7.013087579554256,alpha_0p25_cap_0p03,0.03,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.25,0.00744534704076948,0.03,0.007180121966851044,-3.5622929658766456,alpha_0p25_cap_0p03,0.023344373475321215,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.003408385839825258,0.03,0.0026810417245662637,-21.339840893608564,alpha_0p25_cap_0p03,0.023344373475321215,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.0031360955249893426,0.03,0.0026127009504668813,-16.689369642981134,alpha_0p25_cap_0p03,0.023344373475321215,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.004487187642230267,0.03,0.0032081449029498954,-28.504329242729177,alpha_0p25_cap_0p03,0.023344373475321215,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.002926482771138891,0.03,0.002533750624043943,-13.419937098830403,alpha_0p25_cap_0p03,0.023344373475321215,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.002504818961791151,0.03,0.0020271783309725676,-19.068868373506366,alpha_0p25_cap_0p03,0.023344373475321215,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.007265129575917493,0.03,0.007065987236353516,-2.741070719840921,alpha_0p25_cap_0p03,0.017533807407410958,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.0037480705220761528,0.03,0.0032049618347062218,-14.490354014712858,alpha_0p25_cap_0p03,0.017533807407410958,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.003248313740665229,0.03,0.0028574944099221465,-12.031452684217802,alpha_0p25_cap_0p03,0.017533807407410958,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.0056693997340904675,0.03,0.0044401712741412806,-21.681809673037456,alpha_0p25_cap_0p03,0.017533807407410958,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.004934623402238123,0.03,0.004670331931435114,-5.355858983750183,alpha_0p25_cap_0p03,0.017533807407410958,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.0013816404339982303,0.03,0.001222535671273456,-11.515641755239637,alpha_0p25_cap_0p03,0.017533807407410958,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.005612615040270773,0.03,0.005396302775558261,-3.854037078268535,alpha_0p25_cap_0p03,0.02923238299763917,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.004701998914275349,0.03,0.0037888325180682014,-19.4208125704742,alpha_0p25_cap_0p03,0.02923238299763917,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.0038535563963712593,0.03,0.0031974767957803803,-17.02530164625806,alpha_0p25_cap_0p03,0.02923238299763917,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.008173606778800102,0.03,0.005223911864454548,-36.08804526780249,alpha_0p25_cap_0p03,0.02923238299763917,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.006687305974578527,0.03,0.006139531683862008,-8.19125508536408,alpha_0p25_cap_0p03,0.02923238299763917,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.25,0.0025579541942073844,0.03,0.0023790891166259346,-6.992505103746527,alpha_0p25_cap_0p03,0.02923238299763917,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.5,0.00744534704076948,,0.007377173118236306,-0.9156580903464273,alpha_0p50_nocap,0.0060004790851013465,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.5,0.003408385839825258,,0.0032214280208074527,-5.485230481634384,alpha_0p50_nocap,0.0060004790851013465,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.5,0.0031360955249893426,,0.0030015612569783494,-4.289865118552161,alpha_0p50_nocap,0.0060004790851013465,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.5,0.004487187642230267,,0.003597729647000099,-19.822170725806355,alpha_0p50_nocap,0.0060004790851013465,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.5,0.002926482771138891,,0.002608108855114396,-10.879063398708965,alpha_0p50_nocap,0.0060004790851013465,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.5,0.002504818961791151,,0.0023820453684689218,-4.901495684719503,alpha_0p50_nocap,0.0060004790851013465,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.5,0.007265129575917493,,0.007164355041804461,-1.3870989231503872,alpha_0p50_nocap,0.008872855850635438,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.5,0.0037480705220761528,,0.003473234316665091,-7.33273837277808,alpha_0p50_nocap,0.008872855850635438,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.5,0.003248313740665229,,0.0030505424577515414,-6.08842921906877,alpha_0p50_nocap,0.008872855850635438,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.5,0.0056693997340904675,,0.0048131288779517485,-15.103377717219457,alpha_0p50_nocap,0.008872855850635438,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.5,0.004934623402238123,,0.004688583451763725,-4.985992454111199,alpha_0p50_nocap,0.008872855850635438,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.5,0.0013816404339982303,,0.0012636650187828917,-8.538792895191849,alpha_0p50_nocap,0.008872855850635438,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.5,0.005612615040270773,,0.005612615040270773,0.0,alpha_0p50_nocap,0.0,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0
0.5,0.004701998914275349,,0.004701998914275349,0.0,alpha_0p50_nocap,0.0,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0
0.5,0.0038535563963712593,,0.0038535563963712593,0.0,alpha_0p50_nocap,0.0,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0
0.5,0.008173606778800102,,0.008173606778800102,0.0,alpha_0p50_nocap,0.0,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.5,0.006687305974578527,,0.006687305974578527,0.0,alpha_0p50_nocap,0.0,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.5,0.0025579541942073844,,0.0025579541942073844,0.0,alpha_0p50_nocap,0.0,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0
0.5,0.00744534704076948,,0.007252867036818236,-2.5852388464534526,alpha_0p50_nocap,0.016941554704404626,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.5,0.003408385839825258,,0.002880535300995688,-15.486818794454082,alpha_0p50_nocap,0.016941554704404626,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.5,0.0031360955249893426,,0.002756255910718482,-12.111863661173118,alpha_0p50_nocap,0.016941554704404626,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.5,0.004487187642230267,,0.002761833236723805,-38.450685442004584,alpha_0p50_nocap,0.016941554704404626,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.002926482771138891,,0.0021913415135783295,-25.120300205098033,alpha_0p50_nocap,0.016941554704404626,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.002504818961791151,,0.002158184048474072,-13.838721225154194,alpha_0p50_nocap,0.016941554704404626,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.007265129575917493,,0.006961642661455993,-4.17730903888488,alpha_0p50_nocap,0.02672099323774187,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.5,0.0037480705220761528,,0.002920389276048721,-22.082862132726298,alpha_0p50_nocap,0.02672099323774187,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.5,0.003248313740665229,,0.0026527168773421627,-18.335570726031303,alpha_0p50_nocap,0.02672099323774187,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.5,0.0056693997340904675,,0.004669007279678992,-17.645473971363334,alpha_0p50_nocap,0.02672099323774187,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.004934623402238123,,0.004916646046842037,-0.36431058524003523,alpha_0p50_nocap,0.02672099323774187,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.0013816404339982303,,0.001276196730340923,-7.631776044087779,alpha_0p50_nocap,0.02672099323774187,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.005612615040270773,,0.005266900100875223,-6.159605405234991,alpha_0p50_nocap,0.04828972806831262,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.5,0.004701998914275349,,0.0032028825951781973,-31.882532225726568,alpha_0p50_nocap,0.04828972806831262,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.5,0.0038535563963712593,,0.002769761568345797,-28.12453527463692,alpha_0p50_nocap,0.04828972806831262,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.5,0.008173606778800102,,0.005905957084931111,-27.743562361607587,alpha_0p50_nocap,0.04828972806831262,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.006687305974578527,,0.006638865175059897,-0.724369420253479,alpha_0p50_nocap,0.04828972806831262,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.0025579541942073844,,0.0025255962182094763,-1.2649943486550463,alpha_0p50_nocap,0.04828972806831262,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.5,0.00744534704076948,,0.007213991208593133,-3.107388156784119,alpha_0p50_nocap,0.020363296999888605,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.5,0.003408385839825258,,0.002773923567543761,-18.614743227369612,alpha_0p50_nocap,0.020363296999888605,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.5,0.0031360955249893426,,0.0026795384372440443,-14.558137151987738,alpha_0p50_nocap,0.020363296999888605,25,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.5,0.004487187642230267,,0.0028915911138985783,-35.558943720450905,alpha_0p50_nocap,0.020363296999888605,25,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.5,0.002926482771138891,,0.002332595087485142,-20.293565009529413,alpha_0p50_nocap,0.020363296999888605,25,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.5,0.002504818961791151,,0.0020881730391727926,-16.633773896394576,alpha_0p50_nocap,0.020363296999888605,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.5,0.007265129575917493,,0.006931949289610828,-4.586019875145697,alpha_0p50_nocap,0.02933539389382345,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.5,0.0037480705220761528,,0.002839408364396682,-24.243464799486738,alpha_0p50_nocap,0.02933539389382345,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.5,0.003248313740665229,,0.0025944432639185212,-20.129535782242513,alpha_0p50_nocap,0.02933539389382345,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.5,0.0056693997340904675,,0.004894271494075687,-13.672139492191459,alpha_0p50_nocap,0.02933539389382345,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.5,0.004934623402238123,,0.005059992279012197,2.540596648514515,alpha_0p50_nocap,0.02933539389382345,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0
0.5,0.0013816404339982303,,0.0013227987836287752,-4.25882515606304,alpha_0p50_nocap,0.02933539389382345,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.5,0.005612615040270773,,0.005238250113591827,-6.670062421756362,alpha_0p50_nocap,0.05271901553143667,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.5,0.004701998914275349,,0.003066952359870851,-34.77343538809566,alpha_0p50_nocap,0.05271901553143667,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.5,0.0038535563963712593,,0.0026703524592785305,-30.70420711130386,alpha_0p50_nocap,0.05271901553143667,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.5,0.008173606778800102,,0.006568347860705259,-19.639541778036175,alpha_0p50_nocap,0.05271901553143667,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.5,0.006687305974578527,,0.006849394910216989,2.4238301081875857,alpha_0p50_nocap,0.05271901553143667,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0
0.5,0.0025579541942073844,,0.0026025455548088,1.7432431238368018,alpha_0p50_nocap,0.05271901553143667,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0
0.5,0.00744534704076948,,0.007295783896300491,-2.008813607344373,alpha_0p50_nocap,0.013164132074861909,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.003408385839825258,,0.0029982290194991495,-12.033755554715498,alpha_0p50_nocap,0.013164132074861909,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.0031360955249893426,,0.002840947946342022,-9.411307031163329,alpha_0p50_nocap,0.013164132074861909,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.004487187642230267,,0.0028684826708220584,-36.07393094449832,alpha_0p50_nocap,0.013164132074861909,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.002926482771138891,,0.00226661721833341,-22.548075775914544,alpha_0p50_nocap,0.013164132074861909,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.002504818961791151,,0.0022354725021372516,-10.753130815541834,alpha_0p50_nocap,0.013164132074861909,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.007265129575917493,,0.007070719440758923,-2.675934862923879,alpha_0p50_nocap,0.017117152863536645,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.0037480705220761528,,0.00321786768550932,-14.146020824419804,alpha_0p50_nocap,0.017117152863536645,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.003248313740665229,,0.002866781420221973,-11.745550180910813,alpha_0p50_nocap,0.017117152863536645,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.0056693997340904675,,0.004448003785526465,-21.543655516467997,alpha_0p50_nocap,0.017117152863536645,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.004934623402238123,,0.004667630785895078,-5.410597619707902,alpha_0p50_nocap,0.017117152863536645,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.0013816404339982303,,0.0012222151180248462,-11.538842672115102,alpha_0p50_nocap,0.017117152863536645,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.005612615040270773,,0.005416734370162843,-3.490007219495317,alpha_0p50_nocap,0.026355400498795593,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.004701998914275349,,0.0038787042107260366,-17.509461796126224,alpha_0p50_nocap,0.026355400498795593,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.0038535563963712593,,0.00326204660963718,-15.349711432563451,alpha_0p50_nocap,0.026355400498795593,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.008173606778800102,,0.005387563085727293,-34.085854243673374,alpha_0p50_nocap,0.026355400498795593,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.006687305974578527,,0.00615208065588257,-8.003601461195142,alpha_0p50_nocap,0.026355400498795593,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.0025579541942073844,,0.002387649692848112,-6.657840149950123,alpha_0p50_nocap,0.026355400498795593,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.5,0.00744534704076948,,0.00728514844824348,-2.1516605156049806,alpha_0p50_nocap,0.014100234638063053,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
