base_mae,corr_mae,delta_pct,kappa,mode,nonharm,projected_dot,projected_l2,raw_map,scale,target_curve,target_drop_factor,target_drop_norm,tau,test_curve,test_label,train_curve,train_id,train_label,win
0.0031360955249893426,0.0025490885403514152,-18.71776481170554,0.018687835355262025,single_curve,1,0.03515781600840045,1.8799123671559772,0.018687835355262025,25,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03753098076922083,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.003248313740665229,0.0023340048645557887,-28.14718494286198,0.029278974086831423,single_curve,1,0.05846786959906669,1.9955148636354556,0.029278974086831423,100,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03753098076922083,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.0038535563963712593,0.0024736798465065427,-35.8078722077116,0.044219749334687725,single_curve,1,0.08830345387568647,1.9955148636354556,0.044219749334687725,400,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03753098076922083,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.004487187642230267,0.0031803978146892117,-29.12269180014816,0.018687835355262025,single_curve,1,0.03515781600840045,1.8799123671559772,0.018687835355262025,25,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03753098076922083,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.0056693997340904675,0.004056201426545902,-28.454481659571474,0.029278974086831423,single_curve,1,0.05846786959906669,1.9955148636354556,0.029278974086831423,100,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03753098076922083,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.008173606778800102,0.005801403373970313,-29.022724838960656,0.044219749334687725,single_curve,1,0.08830345387568647,1.9955148636354556,0.044219749334687725,400,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03753098076922083,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.002926482771138891,0.0022310711147903004,-23.762711443469698,0.018687835355262025,single_curve,1,0.03515781600840045,1.8799123671559772,0.018687835355262025,25,wsdcon_9.csv,0.7777777777777777,0.7,0.03753098076922083,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.004934623402238123,0.004688941929754572,-4.978727908032877,0.029278974086831423,single_curve,1,0.05846786959906669,1.9955148636354556,0.029278974086831423,100,wsdcon_9.csv,0.7777777777777777,0.7,0.03753098076922083,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.006687305974578527,0.006061291438254001,-9.361236628087466,0.044219749334687725,single_curve,1,0.08830345387568647,1.9955148636354556,0.044219749334687725,400,wsdcon_9.csv,0.7777777777777777,0.7,0.03753098076922083,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.002504818961791151,0.0022078490183031355,-11.855944402291552,0.018687835355262025,single_curve,1,0.03515781600840045,1.8799123671559772,0.018687835355262025,25,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03753098076922083,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.0013816404339982303,0.0013315107773565244,-3.628270815485568,0.029278974086831423,single_curve,1,0.05846786959906669,1.9955148636354556,0.029278974086831423,100,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03753098076922083,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.0025579541942073844,0.0025399727463675044,-0.7029620733866149,0.044219749334687725,single_curve,1,0.08830345387568647,1.9955148636354556,0.044219749334687725,400,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03753098076922083,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,wsdcon_3,WSD-con 3e-5,1
0.00744534704076948,0.00728788688004377,-2.114880070243663,0.011947739400776718,single_curve,1,0.0136006765186738,1.137230938156084,0.011947739400776718,25,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03341153893445647,cosine_72000.csv,Cosine,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.007265129575917493,0.006988838066801369,-3.802981161299268,0.02097510043571557,single_curve,1,0.02534378687691787,1.2071633125695955,0.02097510043571557,100,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03341153893445647,cosine_72000.csv,Cosine,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.005612615040270773,0.005262540809128645,-6.237274935664205,0.036554101738181334,single_curve,1,0.04416757701680277,1.2071633125695955,0.036554101738181334,400,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03341153893445647,cosine_72000.csv,Cosine,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.003408385839825258,0.002968461366968604,-12.907120658593286,0.011947739400776718,single_curve,1,0.0136006765186738,1.137230938156084,0.011947739400776718,25,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03341153893445647,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.0037480705220761528,0.002980268518686151,-20.485260319080023,0.02097510043571557,single_curve,1,0.02534378687691787,1.2071633125695955,0.02097510043571557,100,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03341153893445647,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.004701998914275349,0.0033630452532386543,-28.476264785421545,0.036554101738181334,single_curve,1,0.04416757701680277,1.2071633125695955,0.036554101738181334,400,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03341153893445647,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.0031360955249893426,0.0027608029164253927,-11.96687427323264,0.011947739400776718,single_curve,1,0.0136006765186738,1.137230938156084,0.011947739400776718,25,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03341153893445647,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.003248313740665229,0.0025933139975462564,-20.164300477478935,0.02097510043571557,single_curve,1,0.02534378687691787,1.2071633125695955,0.02097510043571557,100,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03341153893445647,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.0038535563963712593,0.002709014637418099,-29.700921466490794,0.036554101738181334,single_curve,1,0.04416757701680277,1.2071633125695955,0.036554101738181334,400,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03341153893445647,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.004487187642230267,0.003583618225083542,-20.136653271259775,0.011947739400776718,single_curve,1,0.0136006765186738,1.137230938156084,0.011947739400776718,25,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03341153893445647,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.0056693997340904675,0.004481429198053738,-20.954079651385072,0.02097510043571557,single_curve,1,0.02534378687691787,1.2071633125695955,0.02097510043571557,100,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03341153893445647,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.008173606778800102,0.0062064215369360375,-24.067529734441795,0.036554101738181334,single_curve,1,0.04416757701680277,1.2071633125695955,0.036554101738181334,400,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03341153893445647,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.002926482771138891,0.0024525358339387462,-16.19510430316663,0.011947739400776718,single_curve,1,0.0136006765186738,1.137230938156084,0.011947739400776718,25,wsdcon_9.csv,0.7777777777777777,0.7,0.03341153893445647,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
