kappa,pooled_dot,pooled_full_l2,pooled_orth_l2,pooled_retention,raw_map,scale,tau,train_id,train_label,train_size
0.02043039929476274,0.014912077117242089,1.100602963247818,0.4830946964964489,0.4389363945294708,0.030837279608386958,100,0.021871118584857668,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.034938794529083876,0.02574683421225819,1.1175164633430708,0.4849775333079709,0.43397797635763846,0.05303640416936566,400,0.021871118584857668,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3
0.013164380215437064,0.11235144582529047,13.17893294722189,5.456187111440571,0.4140082610095328,0.020459542288839956,25,0.18763994430612865,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.017032361983314377,0.14731791713779788,13.346490970274573,5.534599467542014,0.41468573873602615,0.02644936978408481,100,0.18763994430612865,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.026748922800589613,0.2313596331461906,13.346499060610059,5.534611510540579,0.41468638969713423,0.04153807885674365,400,0.18763994430612865,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3
0.013533338131629637,0.09396827933835035,11.231171507041331,4.2663121533268615,0.37986350316635414,0.021957917463830173,25,0.11471367008021784,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.016920222436443606,0.11873478385977114,11.398700943353477,4.29368786453078,0.37668221018066156,0.027568841280197633,100,0.11471367008021784,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.026106851343092242,0.18320071049783324,11.398709033688961,4.293699907529344,0.3766829993501269,0.042536963669696976,400,0.11471367008021784,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3
0.01514978545753518,0.03571896054733823,2.9095252668026705,1.8875513644037605,0.6487489165124263,0.018809106257179124,25,0.10711444657424414,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.017484469794420806,0.042003295871749606,2.909553853678464,1.9605004582912433,0.6738148035351329,0.021300127010187922,100,0.10711444657424414,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.029158756320174065,0.07004898084644452,2.9095619440139493,1.9605125012898081,0.6738170690345023,0.03552204763873621,400,0.10711444657424414,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3
0.013646502768712302,0.09787359657418655,12.218764607973103,4.208976070167357,0.344468217958866,0.023251275844430333,25,0.02024837285599415,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.01814574254260099,0.13147997014087304,12.386294044217621,4.237837400513243,0.3421392537093548,0.031022249958868348,100,0.02024837285599415,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.02866468849772191,0.2079249554470242,12.412313014881997,4.2382057868312435,0.3414517327874152,0.04905491935825855,400,0.02024837285599415,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3
0.0148334166206057,0.039624277783174434,3.897118367734443,1.8302152812442563,0.46963297199213283,0.021645215032627656,25,0.02024837285599415,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.020090818283763363,0.05474848215285152,3.8971469545426087,1.9046499942737065,0.4887293233973639,0.028738455699574724,100,0.02024837285599415,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.034659658642483465,0.09477322579563546,3.923165925206985,1.9050183805917074,0.48558190423495773,0.04973854012563356,400,0.02024837285599415,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3
0.019000036608722293,0.021241111296234315,1.9493569275538836,0.6403403231305463,0.328487981897736,0.03315085205094722,25,0.020017820454324365,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.022989009718700878,0.026165348874824787,1.9493569276215115,0.663738391262472,0.3404909495319186,0.03939739235582823,100,0.020017820454324365,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.04067367332302276,0.04661430314727813,1.9753758982858876,0.6641067775804728,0.33619260929362593,0.07014864963679592,400,0.020017820454324365,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3
0.013409024761366642,0.11932735288402323,14.027686911595584,5.628837416901638,0.40126625668047394,0.021168050965824484,25,0.09114081840218778,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.017579427465732225,0.15857118889538055,14.195244934648267,5.715243162308036,0.4026167345910365,0.02770504217299082,100,0.09114081840218778,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.02795694758886818,0.2522271020812105,14.204358495552876,5.713740754813081,0.40225264355317053,0.04407986937033607,400,0.09114081840218778,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3
0.013779847121666881,0.10094418639708311,12.079925471415024,4.438962458787929,0.3674660468139424,0.02273190282045569,25,0.04095213536034668,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.017553094412197205,0.12998805561735383,12.24745490772717,4.474331559296802,0.36532745725594423,0.02904106452161719,100,0.04095213536034668,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.027550969122973428,0.2040681794328532,12.256568468631778,4.472829151801846,0.36493323259680327,0.04560686006010645,400,0.04095213536034668,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3
0.015331085102938555,0.04269486760607098,3.758279231176364,2.060201669864828,0.5481768498664673,0.020706779030000098,25,0.04095213536034668,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.01875918697969796,0.053256567629332306,3.7583078180521574,2.1411441530572666,0.569709629097643,0.024853481416273797,100,0.04095213536034668,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.0319970224663735,0.09091644978146446,3.767421378956766,2.1396417455623102,0.5679326866682476,0.04245815653742329,400,0.04095213536034668,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3
0.013482754219205858,0.11775006578971395,13.656042021842373,5.570686187056152,0.40792831320715256,0.02110992512624414,25,0.08521659168167568,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.017536229583041144,0.1552261158729086,13.823600044895056,5.653546997489586,0.4089779058370106,0.027421190076385556,100,0.08521659168167568,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.027814484897538516,0.24639769689710866,13.840505454654823,5.6554177913025425,0.40861353003553197,0.04351256149801471,400,0.08521659168167568,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3
0.013871093769133102,0.09936689930277383,11.708280581661812,4.380811228942442,0.37416349893458506,0.022676707512786377,25,0.03288585630148767,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.017490171196416278,0.12664298259488188,11.875810017973958,4.41263539447835,0.3715650038018339,0.02869304629398415,100,0.03288585630148767,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.027352727785446975,0.1982387742487513,11.892715427733725,4.414506188291308,0.3711941326702153,0.04489521874806417,400,0.03288585630148767,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3
0.015782338488415166,0.04111758051176172,3.386634341423153,2.002050440019341,0.5911622685483154,0.02052664635323212,25,0.03288585630148767,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.01879813429395326,0.049911494606860354,3.386662928298946,2.079447988238815,0.6140109105228493,0.023989804220381373,100,0.03288585630148767,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.031952238831928576,0.0850870445973626,3.4035683380587134,2.081318782051772,0.6115107955314009,0.040860081592638375,400,0.03288585630148767,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3
0.013589411268692574,0.1208206556126105,13.517202885284293,5.800672575676723,0.42913261159908406,0.020744591274768322,25,0.15338763662131566,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3
