base_mae,corr_mae,delta_pct,kappa,scale,test_curve,test_label,train_id,train_label,train_size,win
0.00744534704076948,0.007271164247473468,-2.3394852159639656,0.015331085102938555,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,0.0027923635857748257,-10.960506032917639,0.015331085102938555,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.004487187642230267,0.0027824685674651783,-37.99081319268816,0.015331085102938555,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.007265129575917493,0.0070520698395663065,-2.93263504972352,0.01875918697969796,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.003248313740665229,0.0028301813447549657,-12.872290957481002,0.01875918697969796,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.0056693997340904675,0.004425151334074674,-21.946739661591465,0.01875918697969796,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.005612615040270773,0.005376758331804848,-4.202260564347327,0.0319970224663735,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,0.0031354283627610335,-18.63546188882712,0.0319970224663735,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.008173606778800102,0.0051150873621303135,-37.41945874620095,0.0319970224663735,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,1
0.00744534704076948,0.007292163898450686,-2.057434549121606,0.013482754219205858,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.003408385839825258,0.002988301661974439,-12.325018281156686,0.013482754219205858,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.002504818961791151,0.0022289532917511724,-11.01339754481545,0.013482754219205858,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.007265129575917493,0.007065959726200654,-2.7414493800227313,0.017536229583041144,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0037480705220761528,0.003204886807953817,-14.492355758062214,0.017536229583041144,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0013816404339982303,0.0012225375347747073,-11.515506879246907,0.017536229583041144,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,1
