base_mae,corr_mae,delta_pct,feature,kappa,mode,scale,test_curve,test_group,test_label,train_curves,train_id,win
0.0037480705220761528,0.0022896135988119603,-38.91220601837331,step_tau1024,0.0401211785411729,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.003248313740665229,0.001995116732053035,-38.57992511386998,step_tau1024,0.0401211785411729,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.0056693997340904675,0.00350098989129663,-38.2476089973873,step_tau1024,0.0401211785411729,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.004934623402238123,0.005521807862891504,11.899276049861495,step_tau1024,0.0401211785411729,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0013816404339982303,0.0020476751695070405,48.206083082080895,step_tau1024,0.0401211785411729,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.005612615040270773,0.005038180350033747,-10.234706747486344,step_tau1024,0.06074939798590149,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.004701998914275349,0.0027016162660346366,-42.54323926293382,step_tau1024,0.06074939798590149,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0038535563963712593,0.0021446645659043513,-44.34583679834304,step_tau1024,0.06074939798590149,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.008173606778800102,0.004928051469007379,-39.70774956058231,step_tau1024,0.06074939798590149,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.006687305974578527,0.007051184133181345,5.4413265967802715,step_tau1024,0.06074939798590149,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0025579541942073844,0.0035589497161543503,39.132660163101065,step_tau1024,0.06074939798590149,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.00744534704076948,0.0072229642716256075,-2.9868690865065384,step_tau1024,0.01687392772472973,group,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.003408385839825258,0.0027870357689996064,-18.230039086698792,step_tau1024,0.01687392772472973,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0031360955249893426,0.00260593298117793,-16.90517841650292,step_tau1024,0.01687392772472973,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.004487187642230267,0.003288913269682676,-26.704351769698064,step_tau1024,0.01687392772472973,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.002926482771138891,0.0021688527860202157,-25.88875603815123,step_tau1024,0.01687392772472973,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.002504818961791151,0.0019014927417106927,-24.08661980301484,step_tau1024,0.01687392772472973,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.007265129575917493,0.007046050095417853,-3.0154930921789225,step_tau1024,0.016631760126325456,group,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.0037480705220761528,0.0031392192871052076,-16.244391117637957,step_tau1024,0.016631760126325456,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.003248313740665229,0.0027288157399552675,-15.99285174355025,step_tau1024,0.016631760126325456,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.0056693997340904675,0.004703844542778302,-17.030995107051982,step_tau1024,0.016631760126325456,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.004934623402238123,0.004619131809713556,-6.3934279641577945,step_tau1024,0.016631760126325456,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.0013816404339982303,0.00136994431650631,-0.8465384483626992,step_tau1024,0.016631760126325456,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.005612615040270773,0.0053244638784980996,-5.133991191364018,step_tau1024,0.029972285972073538,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.004701998914275349,0.0036009748452954095,-23.416085138539945,step_tau1024,0.029972285972073538,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0038535563963712593,0.0029148625274892444,-24.359157420556908,step_tau1024,0.029972285972073538,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.008173606778800102,0.006554174925936449,-19.8129405621026,step_tau1024,0.029972285972073538,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.006687305974578527,0.006076905648261254,-9.127746339672216,step_tau1024,0.029972285972073538,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.0025579541942073844,0.0026978559946845273,5.469284821204279,step_tau1024,0.029972285972073538,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,0
0.00744534704076948,0.001147001015413392,-84.59439151549813,step_tau1536,0.34762324981468845,group,25,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.003408385839825258,0.017587915962247142,416.01892475732274,step_tau1536,0.34762324981468845,group,25,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0031360955249893426,0.014817721068965383,372.4894682222965,step_tau1536,0.34762324981468845,group,25,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.004487187642230267,0.03859963749254682,760.2189293194265,step_tau1536,0.34762324981468845,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.002926482771138891,0.032454407341953165,1008.9902070164239,step_tau1536,0.34762324981468845,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.002504818961791151,0.017529938481627663,599.8485219503576,step_tau1536,0.34762324981468845,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.007265129575917493,0.0009261471882547048,-87.25215870444066,step_tau1536,0.3703796271726921,group,100,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.0037480705220761528,0.017254678112447366,360.3616183531562,step_tau1536,0.3703796271726921,group,100,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.003248313740665229,0.014531737251842671,347.3624905723142,step_tau1536,0.3703796271726921,group,100,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.0056693997340904675,0.03659994990854195,545.5701066281159,step_tau1536,0.3703796271726921,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.004934623402238123,0.03292257517409986,567.1750301992178,step_tau1536,0.3703796271726921,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0013816404339982303,0.017497640825316668,1166.4395449604422,step_tau1536,0.3703796271726921,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.005612615040270773,0.003170587214417534,-43.509626231829124,step_tau1536,0.24535087131918945,group,400,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.004701998914275349,0.010578402115840756,124.97670264713476,step_tau1536,0.24535087131918945,group,400,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0038535563963712593,0.009315362104360691,141.73415791014753,step_tau1536,0.24535087131918945,group,400,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.008173606778800102,0.02107586835734822,157.8527316975015,step_tau1536,0.24535087131918945,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.006687305974578527,0.023335374318257798,248.9503008680342,step_tau1536,0.24535087131918945,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0025579541942073844,0.012864201250483735,402.90975810338455,step_tau1536,0.24535087131918945,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.00744534704076948,0.0068682757528442185,-7.750764131817034,step_tau1536,0.029234822517060725,group,25,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.003408385839825258,0.0022109787812582423,-35.1312062318744,step_tau1536,0.029234822517060725,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0031360955249893426,0.002026587897675558,-35.37862984315681,step_tau1536,0.029234822517060725,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,step_tau1536,0.029234822517060725,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.002926482771138891,0.003607307731593431,23.264273658771128,step_tau1536,0.029234822517060725,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.002504818961791151,0.0016071046034445851,-35.839490679383324,step_tau1536,0.029234822517060725,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.007265129575917493,0.00636568768982668,-12.380259384117377,step_tau1536,0.04558388881020212,group,100,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0037480705220761528,0.0018787682729286118,-49.873721375767666,step_tau1536,0.04558388881020212,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.003248313740665229,0.0016122472852247857,-50.366639002838134,step_tau1536,0.04558388881020212,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,step_tau1536,0.04558388881020212,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004934623402238123,0.006971934253546329,41.28604526100561,step_tau1536,0.04558388881020212,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.0013816404339982303,0.0028334191268260794,105.07644804709795,step_tau1536,0.04558388881020212,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.005612615040270773,0.00477056267262828,-15.002852709489755,step_tau1536,0.06008455401630307,group,400,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004701998914275349,0.002312996165080049,-50.808236938172115,step_tau1536,0.06008455401630307,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0038535563963712593,0.0019761634622834554,-48.718449686000966,step_tau1536,0.06008455401630307,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,step_tau1536,0.06008455401630307,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.006687305974578527,0.008532902773403966,27.5985098609423,step_tau1536,0.06008455401630307,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.0025579541942073844,0.004405646081995832,72.23318900598919,step_tau1536,0.06008455401630307,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.00744534704076948,0.007021322940061925,-5.695155623850301,step_tau1536,0.02148134829530293,group,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.003408385839825258,0.0023506397367375983,-31.033637410660297,step_tau1536,0.02148134829530293,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0031360955249893426,0.002266359529032678,-27.733083671283275,step_tau1536,0.02148134829530293,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004487187642230267,0.002433346284226749,-45.77123850748299,step_tau1536,0.02148134829530293,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.002926482771138891,0.0029048159824435218,-0.7403695968774548,step_tau1536,0.02148134829530293,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.002504818961791151,0.0014961691986157429,-40.2683698327699,step_tau1536,0.02148134829530293,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.007265129575917493,0.006798471066469076,-6.423264782438287,step_tau1536,0.02365034354746907,group,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0037480705220761528,0.0025903328586362054,-30.88889754397275,step_tau1536,0.02365034354746907,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.003248313740665229,0.002296359281245162,-29.306111891307463,step_tau1536,0.02365034354746907,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0056693997340904675,0.0038653013383796895,-31.821682723527456,step_tau1536,0.02365034354746907,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004934623402238123,0.0052615782085389945,6.625729658570889,step_tau1536,0.02365034354746907,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.0013816404339982303,0.0018542547656194182,34.206753073484045,step_tau1536,0.02365034354746907,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.005612615040270773,0.005063353655650165,-9.786193791657405,step_tau1536,0.0383973094401527,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004701998914275349,0.002817926148649393,-40.06961294495154,step_tau1536,0.0383973094401527,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0038535563963712593,0.002301231313504249,-40.282921104483464,step_tau1536,0.0383973094401527,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.008173606778800102,0.005087333440087988,-37.75901413213304,step_tau1536,0.0383973094401527,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.006687305974578527,0.0069846199076334615,4.4459448122331935,step_tau1536,0.0383973094401527,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.0025579541942073844,0.0034397301778797624,34.47192235377803,step_tau1536,0.0383973094401527,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.00744534704076948,0.00692564524001177,-6.980222653315016,step_tau1536,0.026328445418889443,group,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.003408385839825258,0.0022087512427507584,-35.19656087809597,step_tau1536,0.026328445418889443,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0031360955249893426,0.002082531275684986,-33.59477544319817,step_tau1536,0.026328445418889443,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.004487187642230267,0.002030910520696496,-54.73979065232333,step_tau1536,0.026328445418889443,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.002926482771138891,0.0033439798513440746,14.26617249630031,step_tau1536,0.026328445418889443,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.002504818961791151,0.0015165628641303716,-39.45419260776018,step_tau1536,0.026328445418889443,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,1
0.007265129575917493,0.0065792639432050515,-9.4405147980561,step_tau1536,0.03475980296646558,group,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.0037480705220761528,0.0020508121778552314,-45.283522127560346,step_tau1536,0.03475980296646558,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.003248313740665229,0.0018491903251395938,-43.072299267468715,step_tau1536,0.03475980296646558,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.0056693997340904675,0.0031371836376563396,-44.66462439061668,step_tau1536,0.03475980296646558,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.004934623402238123,0.006107107743074804,23.760361131203943,step_tau1536,0.03475980296646558,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0013816404339982303,0.00234963718053966,70.06140836080002,step_tau1536,0.03475980296646558,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.005612615040270773,0.004846742900154585,-13.64554908221961,step_tau1536,0.05428317162440374,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.004701998914275349,0.0023261344450732583,-50.52881790314594,step_tau1536,0.05428317162440374,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0038535563963712593,0.0019458929474023279,-49.503971208655514,step_tau1536,0.05428317162440374,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.008173606778800102,0.0038502301358924454,-52.89435569767322,step_tau1536,0.05428317162440374,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.006687305974578527,0.008069381940113404,20.667156113220674,step_tau1536,0.05428317162440374,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0025579541942073844,0.004140777034401239,61.87846693182528,step_tau1536,0.05428317162440374,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.00744534704076948,0.007188941084648895,-3.4438415659679755,step_tau1536,0.012989699498744147,group,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.003408385839825258,0.002768770307494791,-18.765936792040506,step_tau1536,0.012989699498744147,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0031360955249893426,0.002610169075894502,-16.770102980094272,step_tau1536,0.012989699498744147,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.004487187642230267,0.0031583523516683465,-29.6139897974369,step_tau1536,0.012989699498744147,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.002926482771138891,0.0023844716727206895,-18.52090515493684,step_tau1536,0.012989699498744147,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.002504818961791151,0.0018322978286234965,-26.849091428417903,step_tau1536,0.012989699498744147,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.007265129575917493,0.007061960431370975,-2.796497191460756,step_tau1536,0.010296651554581012,group,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.0037480705220761528,0.0032440262028835187,-13.448101262337797,step_tau1536,0.010296651554581012,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.003248313740665229,0.002833861267921897,-12.759003773399524,step_tau1536,0.010296651554581012,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.0056693997340904675,0.004804434302742974,-15.256737431061717,step_tau1536,0.010296651554581012,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.004934623402238123,0.004798052797666458,-2.7675993371596097,step_tau1536,0.010296651554581012,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.0013816404339982303,0.0014415359169295484,4.335099165995815,step_tau1536,0.010296651554581012,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,0
0.005612615040270773,0.005305443490783094,-5.4728775674745105,step_tau1536,0.021185485931386503,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.004701998914275349,0.0036590237526029565,-22.181527063009355,step_tau1536,0.021185485931386503,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0038535563963712593,0.0029962115507639253,-22.248145801490328,step_tau1536,0.021185485931386503,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.008173606778800102,0.006445983057674684,-21.13661407845504,step_tau1536,0.021185485931386503,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.006687305974578527,0.0064361739730059995,-3.755353837960973,step_tau1536,0.021185485931386503,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.0025579541942073844,0.0028325696411249006,10.735745289708332,step_tau1536,0.021185485931386503,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,0
0.00744534704076948,0.0012742985602372573,-82.88463179406668,step_tau2304,0.23160137949842455,group,25,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.003408385839825258,0.014847151989177939,335.6065506345117,step_tau2304,0.23160137949842455,group,25,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0031360955249893426,0.012199535381504574,289.00394724252,step_tau2304,0.23160137949842455,group,25,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.004487187642230267,0.03603761922787505,703.1226260456376,step_tau2304,0.23160137949842455,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.002926482771138891,0.030461726469430628,940.898882776471,step_tau2304,0.23160137949842455,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.002504818961791151,0.016391263697329045,554.3891573548273,step_tau2304,0.23160137949842455,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.007265129575917493,0.0008826459067877204,-87.85092684769833,step_tau2304,0.2479646629541914,group,100,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.0037480705220761528,0.014425750220943301,284.88470630356517,step_tau2304,0.2479646629541914,group,100,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.003248313740665229,0.011817582420722282,263.8066813799253,step_tau2304,0.2479646629541914,group,100,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.0056693997340904675,0.035294741160879405,522.5481147263235,step_tau2304,0.2479646629541914,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.004934623402238123,0.031907412814806725,546.6027944571204,step_tau2304,0.2479646629541914,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0013816404339982303,0.016870824487852185,1121.0720005516134,step_tau2304,0.2479646629541914,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.005612615040270773,0.0031332904737424085,-44.1741425118077,step_tau2304,0.1651474218909919,group,400,cosine_72000.csv,cosine,Cosine 72k,cosine_72000,cosine,1
0.004701998914275349,0.008763734203943392,86.38316094324365,step_tau2304,0.1651474218909919,group,400,wsd_20000_24000.csv,wsd,WSD exp,cosine_72000,cosine,0
0.0038535563963712593,0.007549767571973762,95.91688288467968,step_tau2304,0.1651474218909919,group,400,wsdld_20000_24000.csv,wsd,WSD linear,cosine_72000,cosine,0
0.008173606778800102,0.020342837678153092,148.88446714755528,step_tau2304,0.1651474218909919,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,cosine_72000,cosine,0
0.006687305974578527,0.022765239345550425,240.4246707432169,step_tau2304,0.1651474218909919,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,cosine_72000,cosine,0
0.0025579541942073844,0.012538409837508112,390.17335282633167,step_tau2304,0.1651474218909919,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,cosine_72000,cosine,0
0.00744534704076948,0.006751324663751871,-9.321558460838142,step_tau2304,0.023511835359539983,group,25,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.003408385839825258,0.0020836153946521673,-38.86797174468397,step_tau2304,0.023511835359539983,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0031360955249893426,0.0020198994793437903,-35.59190199250533,step_tau2304,0.023511835359539983,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004487187642230267,0.0022171769049255646,-50.58871877656623,step_tau2304,0.023511835359539983,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.002926482771138891,0.0039536525723297515,35.09912347070201,step_tau2304,0.023511835359539983,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.002504818961791151,0.0014979937923351259,-40.19552649569782,step_tau2304,0.023511835359539983,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.007265129575917493,0.006181417586391936,-14.916623003089358,step_tau2304,0.03672393307138937,group,100,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0037480705220761528,0.0016910034742563108,-54.88336027040332,step_tau2304,0.03672393307138937,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.003248313740665229,0.0015764192654136604,-51.4696118888189,step_tau2304,0.03672393307138937,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0056693997340904675,0.00405672379156854,-28.445267897142667,step_tau2304,0.03672393307138937,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004934623402238123,0.007562235359479978,53.248480036999155,step_tau2304,0.03672393307138937,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.0013816404339982303,0.003077820790324016,122.76568596196414,step_tau2304,0.03672393307138937,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.005612615040270773,0.004598186550546803,-18.07407923838351,step_tau2304,0.04861943175913748,group,400,cosine_72000.csv,cosine,Cosine 72k,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.004701998914275349,0.002032194695879433,-56.780196403073276,step_tau2304,0.04861943175913748,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.0038535563963712593,0.0018663880785967978,-51.56712691802561,step_tau2304,0.04861943175913748,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.008173606778800102,0.0037794700459642546,-53.76007008598612,step_tau2304,0.04861943175913748,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsd_20000_24000+wsdld_20000_24000,wsd,1
0.006687305974578527,0.009356185772893641,39.90964086974233,step_tau2304,0.04861943175913748,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
