base_mae,config_id,corr_mae,delta_pct,kappa,max_mode,nuisance_lambda,raw_map,response_lambda,retention_power,rho,ridge_tau,scale,shrink,source_corr,source_dot,source_full_l2,source_l2,source_retention,target_factor,target_retention,test_curve,test_label,train_curve,train_label,win
0.002926482771138891,23667,0.002285881825712436,-21.889790425014322,0.026170931863105564,12,0.05,0.19364430291278475,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.7490243141317864,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23667,0.0022063707593762884,-11.914960999873914,0.026170931863105564,12,0.05,0.19364430291278475,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.8649636400903628,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23667,0.0030358010935093984,-19.003629317310978,0.042863913003003434,12,0.05,0.3171592282994806,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.2577932836864642,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23667,0.0026964835271240132,-16.98820549976201,0.042863913003003434,12,0.05,0.3171592282994806,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.3299713340850017,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23667,0.0033018414176354672,-41.76029963487525,0.042863913003003434,12,0.05,0.3171592282994806,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.49280670845466656,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23667,0.0046675340183551075,-5.412558611096352,0.042863913003003434,12,0.05,0.3171592282994806,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.7778480606937882,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23667,0.0012636978246375156,-8.536418481862828,0.042863913003003434,12,0.05,0.3171592282994806,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.8825664700543303,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23667,0.0036095641382274325,-23.23341191618028,0.066135992377624,12,0.05,0.48804418287669143,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.2559775233141536,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23667,0.0029992612195921114,-22.169006728008544,0.066135992377624,12,0.05,0.48804418287669143,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.32987088635283396,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23667,0.0033834194675658883,-58.6055512684869,0.066135992377624,12,0.05,0.48804418287669143,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.49280670845466656,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23667,0.005859244917983457,-12.382580664663834,0.066135992377624,12,0.05,0.48804418287669143,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.7778480606937882,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23667,0.0024148743430662273,-5.593526712290964,0.066135992377624,12,0.05,0.48804418287669143,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.8825664700543303,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23668,0.003000108156419443,-11.97862280248021,0.02442620307223186,12,0.05,0.19364430291278475,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.2556336451052982,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23668,0.0028197826914155323,-10.086198939201163,0.02442620307223186,12,0.05,0.19364430291278475,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.3275314187825128,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23668,0.0020806885087204926,-53.630454649622635,0.02442620307223186,12,0.05,0.19364430291278475,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.4615068483016095,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23668,0.002277693488039558,-22.169591753545348,0.02442620307223186,12,0.05,0.19364430291278475,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.7490243141317864,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23668,0.0022262673062039347,-11.120630266549437,0.02442620307223186,12,0.05,0.19364430291278475,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.8649636400903628,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23668,0.003083285722080506,-17.73672069615716,0.0400063188028032,12,0.05,0.3171592282994806,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.2577932836864642,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23668,0.002733272208026763,-15.855658466444478,0.0400063188028032,12,0.05,0.3171592282994806,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.3299713340850017,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23668,0.0029873231010077547,-47.3079472056841,0.0400063188028032,12,0.05,0.3171592282994806,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.49280670845466656,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23668,0.0045783555587700425,-7.21975750584114,0.0400063188028032,12,0.05,0.3171592282994806,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.7778480606937882,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23668,0.0012458797035610563,-9.826053660307677,0.0400063188028032,12,0.05,0.3171592282994806,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.8825664700543303,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23668,0.0036812494778190137,-21.708840326553936,0.061726926219115734,12,0.05,0.48804418287669143,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.2559775233141536,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23668,0.003056214231377383,-20.691072946141432,0.061726926219115734,12,0.05,0.48804418287669143,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.32987088635283396,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23668,0.003214012644440161,-60.678159209024464,0.061726926219115734,12,0.05,0.48804418287669143,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.49280670845466656,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23668,0.005781351778975798,-13.547371677723008,0.061726926219115734,12,0.05,0.48804418287669143,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.7778480606937882,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23668,0.0023930720548877974,-6.445859730130077,0.061726926219115734,12,0.05,0.48804418287669143,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.8825664700543303,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23681,0.0029894258007278716,-12.292036723133016,0.025065300921605967,12,0.05,0.1008415987927524,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.2556336451052982,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23681,0.0028115065442358626,-10.350098655065143,0.025065300921605967,12,0.05,0.1008415987927524,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.3275314187825128,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23681,0.002026657704171384,-54.83456753406296,0.025065300921605967,12,0.05,0.1008415987927524,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.4615068483016095,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23681,0.0022782232348204138,-22.15148992885394,0.025065300921605967,12,0.05,0.1008415987927524,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.7490243141317864,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23681,0.002218979158983566,-11.411595295621114,0.025065300921605967,12,0.05,0.1008415987927524,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.25282115341472317,0.0003366695190705001,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.8649636400903628,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23681,0.003065892002118488,-18.200792005903576,0.04105306160734954,12,0.05,0.16516284327765585,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.2577932836864642,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23681,0.002719796436337064,-16.270512842147088,0.04105306160734954,12,0.05,0.16516284327765585,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.3299713340850017,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23681,0.0031011842841344272,-45.299600846862056,0.04105306160734954,12,0.05,0.16516284327765585,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.49280670845466656,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23681,0.0046110218172908035,-6.557776725181263,0.04105306160734954,12,0.05,0.16516284327765585,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.7778480606937882,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23681,0.001252385971308637,-9.355144761908353,0.04105306160734954,12,0.05,0.16516284327765585,20.0,0.25,0.75,0.05,100,0.5714285714285714,0.4458213456934214,0.0005514122711291364,0.02342440756601477,0.0008385975936618819,0.03580016234342501,1.0,0.8825664700543303,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23681,0.003655087142687581,-22.265249113718976,0.0633360623006735,12,0.05,0.254469492120789,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.2559775233141536,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23681,0.003035428617616473,-21.230460764118696,0.0633360623006735,12,0.05,0.254469492120789,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.32987088635283396,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23681,0.0032435858944351156,-60.316345253505354,0.0633360623006735,12,0.05,0.254469492120789,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.49280670845466656,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23681,0.005805395595929514,-13.187827534758444,0.0633360623006735,12,0.05,0.254469492120789,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.7778480606937882,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23681,0.00240013438040917,-6.169767001911353,0.0633360623006735,12,0.05,0.254469492120789,20.0,0.25,0.75,0.05,400,0.5714285714285714,0.4009116679751659,0.0008507247421180548,0.023425091978756998,0.0008431305852343245,0.03599262645367267,1.0,0.8825664700543303,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23793,0.002970952192809033,-12.83404131964858,0.02617052934050471,16,0.05,0.19364265755119664,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.25561965032334166,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23793,0.0027971941301494574,-10.806475508778924,0.02617052934050471,16,0.05,0.19364265755119664,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.32751364999858246,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23793,0.0019343075082388745,-56.89265387445519,0.02617052934050471,16,0.05,0.19364265755119664,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.4614781245612423,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23793,0.002285878520325487,-21.889903372439868,0.02617052934050471,16,0.05,0.19364265755119664,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.7489617745948403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23793,0.002206375349665518,-11.914777741550687,0.02617052934050471,16,0.05,0.19364265755119664,20.0,0.5,0.4,0.03,25,0.7142857142857143,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.8648889816832777,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23793,0.0030358068671353707,-19.003475274692562,0.04286356554993083,16,0.05,0.3171588406644148,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.2577794108202539,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23793,0.002696488000236472,-16.98806779408406,0.04286356554993083,16,0.05,0.3171588406644148,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.3299535582344649,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23793,0.003301802916995535,-41.76097873040102,0.04286356554993083,16,0.05,0.3171588406644148,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.4927652641767089,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23793,0.004667523175202554,-5.412778347268099,0.04286356554993083,16,0.05,0.3171588406644148,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.7777581181647101,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23793,0.001263695601052876,-8.536579419874247,0.04286356554993083,16,0.05,0.3171588406644148,20.0,0.5,0.4,0.03,100,0.7142857142857143,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.8824745460146127,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23793,0.00360956037063009,-23.23349204374754,0.0661362241068179,16,0.05,0.48804924152387724,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.25596340066460105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23793,0.0029992582262880767,-22.169084404412544,0.0661362241068179,16,0.05,0.48804924152387724,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.3298527284789412,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23793,0.003383433574163377,-58.605378681306355,0.0661362241068179,16,0.05,0.48804924152387724,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.4927652641767089,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23793,0.005859249430751451,-12.382513182063049,0.0661362241068179,16,0.05,0.48804924152387724,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.7777581181647101,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23793,0.0024148755629822692,-5.593479021208592,0.0661362241068179,16,0.05,0.48804924152387724,20.0,0.5,0.4,0.03,400,0.7142857142857143,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.8824745460146127,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23794,0.003000114435943447,-11.978438565005368,0.02442582738447106,16,0.05,0.19364265755119664,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.25561965032334166,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23794,0.0028197875564721277,-10.0860438081933,0.02442582738447106,16,0.05,0.19364265755119664,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.32751364999858246,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23794,0.002080720270229317,-53.6297468229981,0.02442582738447106,16,0.05,0.19364265755119664,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.4614781245612423,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23794,0.002277693176632826,-22.169602394535104,0.02442582738447106,16,0.05,0.19364265755119664,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.7489617745948403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23794,0.002226271590473884,-11.120459225447688,0.02442582738447106,16,0.05,0.19364265755119664,20.0,0.5,0.5,0.03,25,0.6666666666666666,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.8648889816832777,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0037480705220761528,23794,0.0030832911107980926,-17.73657692304631,0.04000599451326877,16,0.05,0.3171588406644148,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.2577794108202539,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,23794,0.0027332763829317278,-15.855529941144953,0.04000599451326877,16,0.05,0.3171588406644148,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.3299535582344649,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,23794,0.002987296013027818,-47.308424998417145,0.04000599451326877,16,0.05,0.3171588406644148,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.4927652641767089,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,23794,0.0045783454384943426,-7.219962592934426,0.04000599451326877,16,0.05,0.3171588406644148,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.7777581181647101,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,23794,0.0012458776878657594,-9.82619955176014,0.04000599451326877,16,0.05,0.3171588406644148,20.0,0.5,0.5,0.03,100,0.6666666666666666,0.44582160335956966,0.0005514079354735574,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.8824745460146127,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.004701998914275349,23794,0.0036812459613948197,-21.708915112283535,0.061727142499696686,16,0.05,0.48804924152387724,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.25596340066460105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,23794,0.0030562114376269543,-20.691145444118398,0.061727142499696686,16,0.05,0.48804924152387724,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.3298527284789412,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,23794,0.003214015025366357,-60.67813007958062,0.061727142499696686,16,0.05,0.48804924152387724,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.4927652641767089,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,23794,0.005781354938082458,-13.54732443737432,0.061727142499696686,16,0.05,0.48804924152387724,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.7777581181647101,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,23794,0.002393072561886135,-6.4458399096681385,0.061727142499696686,16,0.05,0.48804924152387724,20.0,0.5,0.5,0.03,400,0.6666666666666666,0.4009262319105205,0.0008507279133655498,0.023425091978756998,0.0008431190154281367,0.03599213254713013,1.0,0.8824745460146127,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.003408385839825258,23807,0.002989432135874216,-12.291850853732,0.025064921906104206,16,0.05,0.10084042103557556,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.25561965032334166,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,23807,0.0028115114523858038,-10.349942149949076,0.025064921906104206,16,0.05,0.10084042103557556,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.32751364999858246,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,23807,0.002026689747015079,-54.83385343770127,0.025064921906104206,16,0.05,0.10084042103557556,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.4614781245612423,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,23807,0.0022782229206553175,-22.15150066409897,0.025064921906104206,16,0.05,0.10084042103557556,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.7489617745948403,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,23807,0.0022189834812024155,-11.411422739483722,0.025064921906104206,16,0.05,0.10084042103557556,20.0,0.25,0.75,0.05,25,0.5714285714285714,0.2528252894962709,0.00033666442277388066,0.02342440756601477,0.000838586048298118,0.03579966946591119,1.0,0.8648889816832777,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
