base_mae,candidate,corr_mae,delta_pct,kappa,rho,scale,shrink,test_curve,test_label,train_id,train_label,train_size,win
0.003248313740665229,train_size_rho1p0,0.0029931912299312456,-7.8539984466443835,0.011445874389067592,1.0,100,0.75,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0037480705220761528,train_selected_rho,0.003275356777646623,-12.612189168940224,0.015261165852090124,0.0,100,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0013816404339982303,train_selected_rho,0.0012207872140823353,-11.64219111990038,0.015261165852090124,0.0,100,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.003248313740665229,train_selected_rho,0.0029081503930199195,-10.471997928859134,0.015261165852090124,0.0,100,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,none,0.003949494810810175,-16.003919124280497,0.024089244031707525,0.0,400,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,none,0.002394920448624481,-6.373599103224814,0.024089244031707525,0.0,400,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,none,0.00331290729485479,-14.029873859523045,0.024089244031707525,0.0,400,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,constant_0p85,0.004062370426329962,-13.603331255638196,0.020475857426951394,0.0,400,0.85,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,constant_0p85,0.002412435236602126,-5.688880509854066,0.020475857426951394,0.0,400,0.85,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,constant_0p85,0.003394004660082264,-11.92539278059449,0.020475857426951394,0.0,400,0.85,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,train_size_rho0p25,0.004007379741845958,-14.772848422412753,0.022236225260037715,0.25,400,0.9230769230769231,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,train_size_rho0p25,0.002403902391177118,-6.022461363034748,0.022236225260037715,0.25,400,0.9230769230769231,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,train_size_rho0p25,0.003354495687279132,-12.950652793405926,0.022236225260037715,0.25,400,0.9230769230769231,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,train_size_rho0p35,0.004028114642515492,-14.331867872489978,0.021572457341827635,0.35,400,0.8955223880597015,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,train_size_rho0p35,0.0024071198034347663,-5.89668067998208,0.021572457341827635,0.35,400,0.8955223880597015,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,train_size_rho0p35,0.0033693930218789045,-12.564066142856301,0.021572457341827635,0.35,400,0.8955223880597015,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,train_size_rho0p5,0.004056995397019491,-13.717644963668885,0.020647923455749305,0.5,400,0.8571428571428571,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,train_size_rho0p5,0.002411601199079378,-5.721486157157541,0.020647923455749305,0.5,400,0.8571428571428571,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,train_size_rho0p5,0.0033901428807857205,-12.025606165305302,0.020647923455749305,0.5,400,0.8571428571428571,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,train_size_rho0p75,0.00409999563150322,-12.803135299424184,0.01927139522536602,0.75,400,0.8,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,train_size_rho0p75,0.0024182734992613452,-5.460640978730313,0.01927139522536602,0.75,400,0.8,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,train_size_rho0p75,0.003421037115158084,-11.223899087618427,0.01927139522536602,0.75,400,0.8,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,train_size_rho1p0,0.004137620836676473,-12.002939343210283,0.018066933023780644,1.0,400,0.75,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,train_size_rho1p0,0.00242411176192056,-5.232401447606727,0.018066933023780644,1.0,400,0.75,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,train_size_rho1p0,0.0034480695702339124,-10.522405394642142,0.018066933023780644,1.0,400,0.75,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.004701998914275349,train_selected_rho,0.003949494810810175,-16.003919124280497,0.024089244031707525,0.0,400,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0025579541942073844,train_selected_rho,0.002394920448624481,-6.373599103224814,0.024089244031707525,0.0,400,1.0,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.0038535563963712593,train_selected_rho,0.00331290729485479,-14.029873859523045,0.024089244031707525,0.0,400,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,1
0.003408385839825258,none,0.003068840439245429,-9.962058773170968,0.010897832919347525,0.0,25,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,none,0.0023634540204894154,-19.23909329663893,0.010897832919347525,0.0,25,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,none,0.002891759705479396,-7.79108345275219,0.010897832919347525,0.0,25,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003408385839825258,constant_0p85,0.0031197722493324,-8.467749957195414,0.009263157981445396,0.0,25,0.85,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,constant_0p85,0.002441947323536955,-16.556921242812262,0.009263157981445396,0.0,25,0.85,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,constant_0p85,0.0029284100784058914,-6.622420934839257,0.009263157981445396,0.0,25,0.85,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003408385839825258,train_size_rho0p25,0.0030949593162131004,-9.195746559850349,0.010059538079397716,0.25,25,0.9230769230769231,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,train_size_rho0p25,0.0024021876353399452,-17.91553809814186,0.010059538079397716,0.25,25,0.9230769230769231,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,train_size_rho0p25,0.0029105547685186316,-7.191769341001731,0.010059538079397716,0.25,25,0.9230769230769231,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003408385839825258,train_size_rho0p35,0.0031043153318433122,-8.921246662541439,0.009759253360609723,0.35,25,0.8955223880597015,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,train_size_rho0p35,0.0024166944208080837,-17.419830909594392,0.009759253360609723,0.35,25,0.8955223880597015,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,train_size_rho0p35,0.00291728732841328,-6.97708965918078,0.009759253360609723,0.35,25,0.8955223880597015,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003408385839825258,train_size_rho0p5,0.0031173469250425417,-8.538907519860995,0.00934099964515502,0.5,25,0.8571428571428571,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,train_size_rho0p5,0.0024379830075642876,-16.69238474226503,0.00934099964515502,0.5,25,0.8571428571428571,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,train_size_rho0p5,0.002926664822552249,-6.678071530930341,0.00934099964515502,0.5,25,0.8571428571428571,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003408385839825258,train_size_rho0p75,0.0031367495193613906,-7.969647018536897,0.008718266335478021,0.75,25,0.8,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,train_size_rho0p75,0.002469697535345777,-15.608676746637673,0.008718266335478021,0.75,25,0.8,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,train_size_rho0p75,0.002940626869381392,-6.232866762201539,0.008718266335478021,0.75,25,0.8,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003408385839825258,train_size_rho1p0,0.0031537267893903863,-7.471544079878223,0.008173374689510644,1.0,25,0.75,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,train_size_rho1p0,0.002497447747154594,-14.660432250463252,0.008173374689510644,1.0,25,0.75,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,train_size_rho1p0,0.002952843660356885,-5.843312589564064,0.008173374689510644,1.0,25,0.75,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003408385839825258,train_selected_rho,0.003068840439245429,-9.962058773170968,0.010897832919347525,0.0,25,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.002926482771138891,train_selected_rho,0.0023634540204894154,-19.23909329663893,0.010897832919347525,0.0,25,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0031360955249893426,train_selected_rho,0.002891759705479396,-7.79108345275219,0.010897832919347525,0.0,25,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,none,0.003275900958067369,-12.597670220656276,0.015243597444671846,0.0,100,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,none,0.004657462394156999,-5.61665978310354,0.015243597444671846,0.0,100,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,none,0.0029085419835666766,-10.459942734132866,0.015243597444671846,0.0,100,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,constant_0p85,0.0033467263926686723,-10.708019687558213,0.012957057827971068,0.0,100,0.85,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,constant_0p85,0.004659332403322896,-5.578764101640809,0.012957057827971068,0.0,100,0.85,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,constant_0p85,0.002959507747131464,-8.890951324012796,0.012957057827971068,0.0,100,0.85,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,train_size_rho0p25,0.003312221693760346,-11.628618665221357,0.014071013025850935,0.25,100,0.9230769230769231,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,train_size_rho0p25,0.004656584646787141,-5.63444730807372,0.014071013025850935,0.25,100,0.9230769230769231,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,train_size_rho0p25,0.0029346782725742657,-9.65533175458394,0.014071013025850935,0.25,100,0.9230769230769231,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,train_size_rho0p35,0.0033252321065458976,-11.28149571999073,0.013650982786273295,0.35,100,0.8955223880597015,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,train_size_rho0p35,0.004656305605318514,-5.6401020753351965,0.013650982786273295,0.35,100,0.8955223880597015,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,train_size_rho0p35,0.0029440405253531024,-9.367112896238083,0.013650982786273295,0.35,100,0.8955223880597015,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,train_size_rho0p5,0.003343353752925762,-10.79800304627694,0.013065940666861581,0.5,100,0.8571428571428571,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,train_size_rho0p5,0.004658857472488457,-5.58838856121403,0.013065940666861581,0.5,100,0.8571428571428571,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,train_size_rho0p5,0.002957080806009334,-8.965665200685102,0.013065940666861581,0.5,100,0.8571428571428571,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,train_size_rho0p75,0.003370334870869119,-10.078136176525199,0.012194877955737477,0.75,100,0.8,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,train_size_rho0p75,0.004662656919163763,-5.5113928846324605,0.012194877955737477,0.75,100,0.8,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,train_size_rho0p75,0.002976496334986387,-8.367954187306292,0.012194877955737477,0.75,100,0.8,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,train_size_rho1p0,0.0033939433490695553,-9.448252665492463,0.011432698083503884,1.0,100,0.75,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,train_size_rho1p0,0.004665981435004624,-5.444021667624222,0.011432698083503884,1.0,100,0.75,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,train_size_rho1p0,0.002993484922841318,-7.844957050599555,0.011432698083503884,1.0,100,0.75,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0037480705220761528,train_selected_rho,0.003275900958067369,-12.597670220656276,0.015243597444671846,0.0,100,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004934623402238123,train_selected_rho,0.004657462394156999,-5.61665978310354,0.015243597444671846,0.0,100,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.003248313740665229,train_selected_rho,0.0029085419835666766,-10.459942734132866,0.015243597444671846,0.0,100,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,none,0.003966651591466009,-15.639036422930952,0.023540019284475352,0.0,400,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,none,0.006176870179081741,-7.632906247107341,0.023540019284475352,0.0,400,1.0,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,none,0.003325233869558877,-13.70999856937043,0.023540019284475352,0.0,400,1.0,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,constant_0p85,0.004076953689887412,-13.293180959491258,0.02000901639180405,0.0,400,0.85,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,constant_0p85,0.006223539194737823,-6.935031559849236,0.02000901639180405,0.0,400,0.85,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,constant_0p85,0.0034044822485807336,-11.653498783964888,0.02000901639180405,0.0,400,0.85,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,train_size_rho0p25,0.00402321677014365,-14.436033621167043,0.02172924857028494,0.25,400,0.9230769230769231,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,train_size_rho0p25,0.006199638747436847,-7.292431795337673,0.02172924857028494,0.25,400,0.9230769230769231,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,train_size_rho0p25,0.0033658740639290557,-12.65538329480359,0.02172924857028494,0.25,400,0.9230769230769231,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,train_size_rho0p35,0.004043478923699825,-14.005107244415694,0.021080614284604792,0.35,400,0.8955223880597015,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,train_size_rho0p35,0.006208054748860718,-7.166581393757953,0.021080614284604792,0.35,400,0.8955223880597015,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,train_size_rho0p35,0.003380431745494494,-12.277610659137828,0.021080614284604792,0.35,400,0.8955223880597015,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,train_size_rho0p5,0.004071701209010206,-13.404888362512125,0.020177159386693157,0.5,400,0.8571428571428571,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,train_size_rho0p5,0.006220749352445109,-6.976750038162017,0.020177159386693157,0.5,400,0.8571428571428571,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,train_size_rho0p5,0.0034007085162463583,-11.751427345174703,0.020177159386693157,0.5,400,0.8571428571428571,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,train_size_rho0p75,0.004113721056027882,-12.51122913834466,0.018832015427580284,0.75,400,0.8,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,train_size_rho0p75,0.006243068090786846,-6.643002211659377,0.018832015427580284,0.75,400,0.8,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,train_size_rho0p75,0.003430898374921351,-10.967998855496408,0.018832015427580284,0.75,400,0.8,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,train_size_rho1p0,0.00415048842216835,-11.729277317198095,0.017655014463356513,1.0,400,0.75,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.006687305974578527,train_size_rho1p0,0.006262596986835862,-6.350972863469629,0.017655014463356513,1.0,400,0.75,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.0038535563963712593,train_size_rho1p0,0.003457314501261963,-10.282498927028072,0.017655014463356513,1.0,400,0.75,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
0.004701998914275349,train_selected_rho,0.003966651591466009,-15.639036422930952,0.023540019284475352,0.0,400,1.0,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,1
