candidate,heldout_tests,max_kappa,mean_heldout,mean_kappa,mean_shrink,median_heldout,median_rho,train_id,train_label,train_size,wins,worst_heldout
train_size_rho0p25,6,0.02398114829984032,-10.702675119145418,0.01644790715297298,0.9411764705882352,-10.534602246160974,0.25,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-6.353115505545947
train_size_rho0p25,3,0.0241998417999275,-12.797129023278574,0.016687991733078042,0.9523809523809522,-12.524662407565245,0.25,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-9.789328855384705
train_size_rho0p25,9,0.024304252647422152,-15.879646747770758,0.015828366011444623,0.923076923076923,-11.615891772464881,0.25,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3,9,-6.414342154832098
train_size_rho0p25,6,0.028660036868415974,-22.753300102443202,0.0192758237038306,0.9411764705882352,-20.216930424624785,0.25,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4,6,-11.430086473794654
train_size_rho0p25,15,0.03847173807548107,-14.194572840243682,0.02445172168218503,0.8000000000000002,-10.69412791063713,0.25,wsd_20000_24000.csv,WSD sharp,1,15,-1.9977911581357977
train_size_rho0p25,12,0.027641250463025038,-14.382789659619844,0.018844843854739755,0.8888888888888888,-10.100879116520101,0.25,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2,12,-1.9946331319315669
train_size_rho0p25,12,0.019118415597042228,-6.676949135050948,0.013067282436335906,0.8888888888888888,-6.0472399536149695,0.25,wsd_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD-con 3e-5,2,12,-1.2048714670894078
train_size_rho0p25,9,0.023382740832200145,-7.797858050029392,0.016251515200271613,0.923076923076923,-7.486185643618548,0.25,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,9,-1.5979025589336837
train_size_rho0p25,9,0.023620678592120976,-7.146488846644565,0.016170776876144228,0.923076923076923,-7.213407010782591,0.25,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,9,-1.5396788257560967
train_size_rho0p25,6,0.024015739584279404,-6.498776724175021,0.016530420101334608,0.9411764705882352,-5.374294265538499,0.25,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.612590075361442
train_size_rho0p25,12,0.023072266287252372,-11.524503122479913,0.014998087787104578,0.8888888888888888,-8.090407261930322,0.25,wsd_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD-con 9e-5,2,12,-1.329308324322498
train_size_rho0p25,9,0.028093755679743815,-15.047319321553358,0.01882025131968431,0.923076923076923,-11.178578244046433,0.25,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.8427843330098503
train_size_rho0p25,12,0.046961111429987414,-12.288765609483292,0.029952737758405984,0.8888888888888888,-6.747203494116416,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv,WSD sharp + WSD linear,2,12,-0.2584373910215043
train_size_rho0p25,9,0.03885884748949183,-15.888089747505834,0.02577617780911994,0.923076923076923,-6.551970645954808,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,9,-2.4672799452740257
train_size_rho0p25,9,0.02069977640209273,-6.4611045852163,0.014081755472792973,0.923076923076923,-5.7313120297711295,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3,9,-1.2920714825381152
train_size_rho0p25,6,0.02515365975344365,-6.730026169053306,0.01735353444503124,0.9411764705882352,-4.4561871864888305,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4,6,-1.6841883046176842
train_size_rho0p25,6,0.02518038100352982,-5.702748348135848,0.01715333333577766,0.9411764705882352,-4.930562333801486,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-1.619135302650243
train_size_rho0p25,3,0.025347747340523794,-2.499853081334898,0.017357877603244035,0.9523809523809522,-2.4602196107315955,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-1.6768326113093424
train_size_rho0p25,9,0.02910308318383549,-14.018376454664104,0.01900068983792277,0.923076923076923,-9.086024253215063,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3,9,-1.6973781375504426
train_size_rho0p25,6,0.03103204164416505,-17.23750680342995,0.020630960599148568,0.9411764705882352,-12.950739512721677,0.25,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.9702000041974865
train_size_rho0p25,15,0.020226750788158443,-12.863943905326833,0.015457786179200387,0.8000000000000002,-10.162288489217042,0.25,wsdcon_18.csv,WSD-con 18e-5,1,15,-1.8653422604356429
train_size_rho0p25,15,0.018254413764741097,-7.241281050336132,0.012740848058463481,0.8000000000000002,-6.592575901598718,0.25,wsdcon_3.csv,WSD-con 3e-5,1,15,-1.2315721259003265
train_size_rho0p25,12,0.0208751961464583,-8.223318533157977,0.014694593492257888,0.8888888888888888,-7.988410982019478,0.25,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2,12,-1.4773604379670346
train_size_rho0p25,12,0.021379200955578128,-7.820331699677992,0.014757421325821135,0.8888888888888888,-8.086295626670864,0.25,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2,12,-1.4257200763565292
train_size_rho0p25,9,0.02225358067766807,-8.005085226489124,0.015447402009910476,0.923076923076923,-9.173588827428558,0.25,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.5313615089595944
train_size_rho0p25,15,0.02061157400035362,-10.723273555429166,0.013677421476247648,0.8000000000000002,-8.249478694273504,0.25,wsdcon_9.csv,WSD-con 9e-5,1,15,-1.281585573359878
train_size_rho0p25,12,0.02355276010152793,-13.210376245822928,0.016032684649481745,0.8888888888888888,-10.615225654143412,0.25,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2,12,-1.6452485938036832
train_size_rho0p25,15,0.04353663139545602,-14.856560750052555,0.027996989211599155,0.8000000000000002,-12.52926936574995,0.25,wsdld_20000_24000.csv,WSD linear,1,15,-1.7929496575447845
train_size_rho0p25,12,0.0263432065378773,-14.81219013855786,0.018314445403875747,0.8888888888888888,-12.404936587657629,0.25,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2,12,-2.042641693600733
train_size_rho0p25,12,0.019105613729954958,-7.097351883669,0.013090538584857663,0.8888888888888888,-6.595624631001373,0.25,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2,12,-1.2106095484164747
train_size_rho0p25,9,0.023201437873997106,-8.452829094069449,0.016175987747340168,0.923076923076923,-7.578071360132588,0.25,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3,9,-1.6001542061208074
train_size_rho0p25,9,0.023490271534661076,-7.798963080826141,0.016116315752967545,0.923076923076923,-8.24991219600425,0.25,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,9,-1.541182392645657
train_size_rho0p25,6,0.023887523904188444,-7.506934450005514,0.016477988253383924,0.9411764705882352,-6.425261048272096,0.25,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.614782163313233
train_size_rho0p25,12,0.023558933814320084,-12.210139982682927,0.015364075781479317,0.8888888888888888,-9.704419258557062,0.25,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2,12,-1.3688803432074015
train_size_rho0p25,9,0.02739572387903519,-15.611031469940729,0.01842113314777002,0.923076923076923,-13.165328228124828,0.25,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.821585800315284
train_size_rho0p35,15,0.04821280998390809,-16.937280743392765,0.030265452222241612,0.7407407407407408,-16.789407184036932,0.35,cosine_72000.csv,Cosine,1,14,0.24890184640404822
train_size_rho0p35,12,0.04242142932582123,-16.75336772532732,0.02693721684862754,0.851063829787234,-14.105161984606228,0.35,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,12,-2.4797386389368015
train_size_rho0p35,9,0.027584969979756797,-18.19695795530655,0.018742228675694132,0.8955223880597015,-16.065827915782837,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3,9,-5.590729528089399
train_size_rho0p35,9,0.020472372585787473,-8.814791024584382,0.014046223719538004,0.8955223880597015,-7.048568109934916,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3,9,-5.588547303215496
train_size_rho0p35,6,0.023334960816622213,-10.499642729612964,0.016210936735012102,0.9195402298850576,-8.901223097457567,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4,6,-5.6224401968628985
train_size_rho0p35,6,0.023559347565188977,-9.532029345638158,0.01612396527472816,0.9195402298850576,-9.169864380351944,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4,6,-6.27318638715807
train_size_rho0p35,3,0.023874495206677088,-10.547410953234097,0.016428109440005955,0.9345794392523366,-10.23453683799267,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-7.5028945356780286
train_size_rho0p35,9,0.02476065165343103,-15.478908542278873,0.016157904725902717,0.8955223880597015,-11.637411336610814,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3,9,-6.470483565402496
train_size_rho0p35,6,0.02796083488548476,-21.145488639934083,0.01872147567458889,0.9195402298850576,-18.755946234181163,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4,6,-8.571099921062252
train_size_rho0p35,9,0.04694743754800365,-14.980087118871662,0.029942701050325222,0.8955223880597015,-13.109235779512108,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3,9,-0.2572353010578121
train_size_rho0p35,6,0.03851960478136273,-22.0548602868447,0.02553133886299459,0.9195402298850576,-23.125869435366624,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4,6,-3.616909849750405
train_size_rho0p35,6,0.022059892960733553,-9.072465762804615,0.015052354957457279,0.9195402298850576,-7.416079390602498,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4,6,-5.636351730216171
train_size_rho0p35,3,0.025013002681404457,-10.918260463976411,0.017249998030679833,0.9345794392523366,-7.8292991781277905,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,5,3,-5.5869243746808355
train_size_rho0p35,3,0.025029144667879605,-8.911640650073041,0.01704593541089223,0.9345794392523366,-8.60793993420803,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5,3,-6.502027049073
train_size_rho0p35,6,0.03023077565426814,-19.997845513693367,0.01974809635656078,0.9195402298850576,-16.586013276819266,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4,6,-7.019275475738795
train_size_rho0p35,3,0.03077473513168456,-31.402008207617286,0.02045237250934614,0.9345794392523366,-35.54240429845581,0.35,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,5,3,-21.77071870351064
train_size_rho0p35,12,0.019325578276695593,-14.66637018184732,0.014386665109140223,0.851063829787234,-11.402089523338105,0.35,cosine_72000.csv|wsdcon_18.csv,Cosine + WSD-con 18e-5,2,12,-5.423530475494875
train_size_rho0p35,12,0.017276573099665366,-8.019885016947443,0.011894199870212903,0.851063829787234,-7.139491575931112,0.35,cosine_72000.csv|wsdcon_3.csv,Cosine + WSD-con 3e-5,2,12,-5.0772463363654925
train_size_rho0p35,9,0.021080614284604792,-10.33957524668801,0.014830283477162606,0.8955223880597015,-9.367112896238083,0.35,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,9,-5.6401020753351965
train_size_rho0p35,9,0.021572457341827635,-9.78773996875851,0.014885245582171585,0.8955223880597015,-9.377908593008222,0.35,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,9,-5.89668067998208
train_size_rho0p35,6,0.022199855298484773,-10.86072799881279,0.015404203175037046,0.9195402298850576,-10.598829701460966,0.35,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-7.14833856567223
train_size_rho0p35,12,0.019836349867096138,-12.22646302466918,0.012940086321707728,0.851063829787234,-9.98140150876592,0.35,cosine_72000.csv|wsdcon_9.csv,Cosine + WSD-con 9e-5,2,12,-5.404094838380569
train_size_rho0p35,9,0.024174458377577576,-17.210929500525854,0.01647603780194092,0.8955223880597015,-14.07950374919501,0.35,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3,9,-7.95423271767155
train_size_rho0p35,12,0.04698489912599005,-16.87855721380526,0.030147928245817215,0.851063829787234,-16.032668576557942,0.35,cosine_72000.csv|wsdld_20000_24000.csv,Cosine + WSD linear,2,11,0.011597201606572405
train_size_rho0p35,9,0.026018477563557293,-18.642924733783392,0.017992170173730795,0.8955223880597015,-17.28562382929034,0.35,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3,9,-5.621160452859709
train_size_rho0p35,9,0.01924863397484393,-8.878799315303793,0.0131778957108429,0.8955223880597015,-7.290535880681048,0.35,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3,9,-5.4563278362010585
train_size_rho0p35,6,0.023155305965460476,-11.484370250728942,0.016136003947054372,0.9195402298850576,-10.892981737567675,0.35,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4,6,-5.623343767643463
train_size_rho0p35,6,0.02342985753432675,-10.51142894637644,0.016069794344858657,0.9195402298850576,-10.436013586955639,0.35,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-6.248648677388968
train_size_rho0p35,3,0.023747508308340073,-12.557930349946238,0.01637606665395509,0.9345794392523366,-12.290556568171507,0.35,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-9.606350745938286
train_size_rho0p35,9,0.023578752568394624,-15.530520612211072,0.01535587747378956,0.8955223880597015,-11.583524393988032,0.35,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3,9,-6.276863537695466
train_size_rho0p35,6,0.028001185446153543,-22.42109768419444,0.018832701319834496,0.9195402298850576,-19.930383144951186,0.35,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4,6,-11.16732586520195
train_size_rho0p35,15,0.0356219796995195,-13.89913331786297,0.022640483039060216,0.7407407407407408,-9.901970287626327,0.35,wsd_20000_24000.csv,WSD sharp,1,15,-1.8498066279036385
train_size_rho0p35,12,0.026465027039066526,-13.995359109855292,0.018042935605601895,0.851063829787234,-9.671054473264114,0.35,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2,12,-1.9097551263175583
train_size_rho0p35,12,0.01830486599716809,-6.436344693731056,0.012511227864576932,0.851063829787234,-5.82005451504749,0.35,wsd_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD-con 3e-5,2,12,-1.153600340830352
train_size_rho0p35,9,0.022684748568552376,-7.601384973796878,0.015766395343547086,0.8955223880597015,-7.2627174154508145,0.35,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,9,-1.5502039750849517
train_size_rho0p35,9,0.02291558370877408,-6.975854421676588,0.015688067118647384,0.8955223880597015,-6.998081428371384,0.35,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,9,-1.4937182637934532
train_size_rho0p35,6,0.023463653616824707,-6.349854532607014,0.016150410443832666,0.9195402298850576,-5.252172194443311,0.35,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.5755190391461893
train_size_rho0p35,12,0.02209046772183738,-11.133414669971115,0.014359871285525664,0.851063829787234,-7.746134612486571,0.35,wsd_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD-con 9e-5,2,12,-1.2727420126493416
train_size_rho0p35,9,0.027255136107214147,-14.747996054801819,0.01825845277282806,0.8955223880597015,-10.844889341239272,0.35,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.787775845457229
train_size_rho0p35,12,0.04496276626275391,-12.885334383112124,0.028678153172941905,0.851063829787234,-7.366671239675654,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv,WSD sharp + WSD linear,2,12,-1.3581851583172044
train_size_rho0p35,9,0.03769888189279058,-15.96850072726329,0.025006739665564118,0.8955223880597015,-7.001027470665411,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,9,-2.39362979765394
train_size_rho0p35,9,0.020081872628895932,-6.313164373460086,0.013661404563157361,0.8955223880597015,-5.614222371591293,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3,9,-1.2535021845519134
train_size_rho0p35,6,0.02457541470164035,-6.629839242796803,0.016954602618708684,0.9195402298850576,-4.438736038328922,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4,6,-1.6454713320979808
train_size_rho0p35,6,0.024601521670115343,-5.633753053876691,0.01675900383380576,0.9195402298850576,-4.859937074930226,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-1.581913801439716
train_size_rho0p35,3,0.024873957670607467,-2.4540938971318815,0.01703343129290303,0.9345794392523366,-2.414234197446863,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-1.6454899456775696
train_size_rho0p35,9,0.028234334432079206,-13.80666386735251,0.01843350506664149,0.8955223880597015,-8.814799648642191,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3,9,-1.6467101334442957
train_size_rho0p35,6,0.0303186613764831,-17.05249095168576,0.020156685642846305,0.9195402298850576,-12.837195691773568,0.35,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.9249080500780447
train_size_rho0p35,15,0.018728472951998556,-12.169521250868796,0.014312764980741096,0.7407407407407408,-9.409526378904587,0.35,wsdcon_18.csv,WSD-con 18e-5,1,15,-1.7271687596624674
train_size_rho0p35,15,0.016902234967352867,-6.756780902756836,0.011797081535614332,0.7407407407407408,-6.164198415333166,0.35,wsdcon_3.csv,WSD-con 3e-5,1,15,-1.1403445610188911
train_size_rho0p35,12,0.019986889927460075,-7.899734904398934,0.01406929164152351,0.851063829787234,-7.701519195768991,0.35,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2,12,-1.4144940363511882
train_size_rho0p35,12,0.020469447723425866,-7.528894694898333,0.014129445950254282,0.851063829787234,-7.742197940429346,0.35,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2,12,-1.3650511369369123
train_size_rho0p35,9,0.021589294687289918,-7.7663710356327345,0.014986285532002699,0.8955223880597015,-8.899750354968273,0.35,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.4856492251100417
train_size_rho0p35,15,0.019084790741068166,-10.032342613631402,0.012664279144673747,0.7407407407407408,-7.6384061984012375,0.35,wsdcon_9.csv,WSD-con 9e-5,1,15,-1.1866533086666964
train_size_rho0p35,12,0.022550514990824614,-12.757705680112744,0.015350442749503798,0.851063829787234,-10.163513924179762,0.35,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2,12,-1.5752380153438938
train_size_rho0p35,15,0.04031169573653334,-14.961415489783972,0.025923138158888106,0.7407407407407408,-11.601175338657688,0.35,wsdld_20000_24000.csv,WSD linear,1,15,-2.167238479773703
train_size_rho0p35,12,0.025222219025627202,-14.404854903469982,0.01753510730158316,0.851063829787234,-11.877066945629617,0.35,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2,12,-1.9557207704688384
train_size_rho0p35,12,0.01829260889038241,-6.839038234275964,0.012533494389757338,0.851063829787234,-6.3568859794830015,0.35,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2,12,-1.1590942484839273
train_size_rho0p35,9,0.022508857638952415,-8.236805461434185,0.01569312244144942,0.8955223880597015,-7.4436944043802855,0.35,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3,9,-1.5523884089231887
train_size_rho0p35,9,0.02278906939929806,-7.608218315277262,0.01563523170064016,0.8955223880597015,-8.003646160302358,0.35,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,9,-1.495176948089183
train_size_rho0p35,6,0.023338385423632393,-7.334836218763222,0.01609918392571993,0.9195402298850576,-6.278978821251918,0.35,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.5776607342716242
train_size_rho0p35,12,0.022556425992434122,-11.812425889818854,0.014710285322692964,0.851063829787234,-9.29146524755476,0.35,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2,12,-1.310630115836764
train_size_rho0p35,9,0.026577941076675927,-15.288456369487879,0.017871248576194793,0.8955223880597015,-12.772333355643362,0.35,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.7672101047834121
train_size_rho0p5,15,0.04339152898551728,-17.23545919757323,0.02723890700001745,0.6666666666666666,-16.89517402128684,0.5,cosine_72000.csv,Cosine,1,15,-2.1666387356599426
train_size_rho0p5,12,0.039876143566271956,-16.865696323607242,0.02532098383770989,0.8000000000000002,-13.341658623148772,0.5,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,12,-3.3071723901781813
train_size_rho0p5,9,0.026402756980624362,-17.706056373460964,0.01793899030387867,0.8571428571428571,-15.377292433678091,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3,9,-5.619274801100538
train_size_rho0p5,9,0.019594985189253723,-8.497478367194619,0.013444242702986378,0.8571428571428571,-6.832304998116201,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3,9,-5.521959649866126
train_size_rho0p5,6,0.02255712878940147,-10.208742700086656,0.015670572177178366,0.8888888888888888,-8.655789716582712,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4,6,-5.629955443891454
train_size_rho0p5,6,0.022774035979682673,-9.284016068261437,0.015586499765570553,0.8888888888888888,-8.86420223433984,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4,6,-6.1243737902774935
