base_mae,delta_pct,description,drop_norm,effective_drop_count,kappa_abs_error,kappa_error,kappa_hat,kappa_ratio_to_star,kappa_star_l2,kappa_star_mae,lambda,oracle_l2_delta_pct,oracle_mae_delta_pct,phi_l1,phi_l2,phi_max,q2,role,scale,source_projected_kappa,source_raw_kappa,source_retention_projected,source_retention_raw,support_projection,target_curve,target_label,variant
0.003248313740665229,-49.533264054406544,"cosine residual, MPL-LD projected, no target a_s multiplier",0.899775,3998.9999999999995,0.008861066870720968,0.008861066870720968,0.08195208763827826,1.1212333167284771,0.07309102076755729,0.07458418731885903,9.026482506002322,-51.15711221479431,-51.294593499759685,0.024042894428189982,0.8158602912022678,0.26578677648953225,0.00025006251562890725,recommended_kappa_no_a,100,0.08195208763827826,0.47345808571057735,0.0012594518091337912,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,projected_cosine_kappa
0.003248313740665229,-49.012976829847034,current effective coefficient a_s * kappa_cos,0.899775,3998.9999999999995,0.00614847298976956,-0.00614847298976956,0.06694254777778773,0.9158792294155691,0.07309102076755729,0.07458418731885903,9.026482506002322,-51.15711221479431,-51.294593499759685,0.024042894428189982,0.8158602912022678,0.26578677648953225,0.00025006251562890725,current_effective_amplitude,100,0.08195208763827826,0.47345808571057735,0.0012594518091337912,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,current_effective_a_times_kappa
0.003248313740665229,-50.89183479823216,sqrt(total positive LR drop / peak LR) * kappa_cos,0.899775,3998.9999999999995,0.004645837085680352,0.004645837085680352,0.07773685785323764,1.0635623505718295,0.07309102076755729,0.07458418731885903,9.026482506002322,-51.15711221479431,-51.294593499759685,0.024042894428189982,0.8158602912022678,0.26578677648953225,0.00025006251562890725,schedule_informed_candidate,100,0.08195208763827826,0.47345808571057735,0.0012594518091337912,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,sqrt_drop_projected_kappa
0.003248313740665229,-51.2417584276089,(total positive LR drop / peak LR) * kappa_cos,0.899775,3998.9999999999995,0.0006474188871745251,0.0006474188871745251,0.07373843965473181,1.0088577075593654,0.07309102076755729,0.07458418731885903,9.026482506002322,-51.15711221479431,-51.294593499759685,0.024042894428189982,0.8158602912022678,0.26578677648953225,0.00025006251562890725,stronger_schedule_scaling,100,0.08195208763827826,0.47345808571057735,0.0012594518091337912,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,drop_projected_kappa
0.003248313740665229,238.84717882172814,cosine residual without MPL-LD projection,0.899775,3998.9999999999995,0.40036706494302005,0.40036706494302005,0.47345808571057735,6.477650479342189,0.07309102076755729,0.07458418731885903,9.026482506002322,-51.15711221479431,-51.294593499759685,0.024042894428189982,0.8158602912022678,0.26578677648953225,0.00025006251562890725,negative_control_no_nuisance_projection,100,0.08195208763827826,0.47345808571057735,0.0012594518091337912,1.0,0.8168498168498168,wsdld_20000_24000.csv,WSD linear,raw_cosine_no_projection
0.0056693997340904675,-42.759006280599245,"cosine residual, MPL-LD projected, no target a_s multiplier",0.8999999999999999,1.0,0.0010130401801963715,0.0010130401801963715,0.03271892621544682,1.0319511708037454,0.03170588603525045,0.03601257585428596,18.05070782708191,-41.98470363319211,-44.10601559325498,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,recommended_kappa_no_a,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,projected_cosine_kappa
0.0056693997340904675,-42.755876114388094,current effective coefficient a_s * kappa_cos,0.8999999999999999,1.0,0.001008312011668129,0.001008312011668129,0.03271419804691858,1.0318020449120107,0.03170588603525045,0.03601257585428596,18.05070782708191,-41.98470363319211,-44.10601559325498,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,current_effective_amplitude,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,current_effective_a_times_kappa
0.0056693997340904675,-41.436117183165585,sqrt(total positive LR drop / peak LR) * kappa_cos,0.8999999999999999,1.0,0.0006659872045089443,-0.0006659872045089443,0.031039898830741507,0.9789948401451862,0.03170588603525045,0.03601257585428596,18.05070782708191,-41.98470363319211,-44.10601559325498,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,schedule_informed_candidate,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,sqrt_drop_projected_kappa
0.0056693997340904675,-40.059912677593914,(total positive LR drop / peak LR) * kappa_cos,0.8999999999999999,1.0,0.0022588524413483142,-0.0022588524413483142,0.029447033593902137,0.9287560537233707,0.03170588603525045,0.03601257585428596,18.05070782708191,-41.98470363319211,-44.10601559325498,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,stronger_schedule_scaling,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,drop_projected_kappa
0.0056693997340904675,1847.8756881183876,cosine residual without MPL-LD projection,0.8999999999999999,1.0,0.8873610040482804,0.8873610040482804,0.9190668900835309,28.987264038661994,0.03170588603525045,0.03601257585428596,18.05070782708191,-41.98470363319211,-44.10601559325498,0.12173291272985587,2.5012519927307135,0.8999999999999999,1.0,negative_control_no_nuisance_projection,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_3.csv,WSD-con 3e-5,raw_cosine_no_projection
