base_mae,basis_dim,block_label,coef,config,corr_mae,delta_pct,denominator,end,experiment,group,lambda,locality_factor,mask_step_max,mask_step_min,mode,n_cal,nonharm,reference_config,ridge,source_dot,source_full_norm,source_perp_norm,source_retention,start,test_curve,test_label,test_scale,too_few_points,train_scale,win
0.007134640765897494,4.0,,0.32902761115393514,suffix_ge_2160,0.007134640765897494,0.0,0.007698761770978349,,prefix_start_sweep,extra_control,9.02560883338251,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.0025331051943482453,0.34191905398317995,0.07659804135535397,0.05018670960278536,2160,cosine_24000.csv,Cosine 24k,400,0.0,25,0
0.001679822173746335,4.0,,0.3290236602728021,suffix_ge_2160,0.001679822173746335,0.0,0.007699016195884253,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.0025331584892694216,0.34192878402800847,0.07659970211679952,0.050186029529723446,2160,constant_24000.csv,Constant 24k,400,0.0,25,0
0.004118245803084534,4.0,,0.3290236602728021,suffix_ge_2160,0.004118245803084534,0.0,0.007699016195884253,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.0025331584892694216,0.34192878402800847,0.07659970211679952,0.050186029529723446,2160,constant_72000.csv,Constant 72k,400,0.0,25,0
0.003408385839825258,4.0,,0.5221978918115677,suffix_ge_2160,0.014929889910546015,338.0340317137172,0.007568374807811756,,prefix_start_sweep,core_wsd,9.026941864314445,0.8168498168498168,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.003952189369079078,0.34186818239042904,0.07574214795151986,0.04908602543288093,2160,wsd_20000_24000.csv,WSD sharp,25,0.0,100,0
0.0031360955249893426,4.0,,0.5221882486318128,suffix_ge_2160,0.011058972383899898,252.63506152088527,0.00756882250326248,,prefix_start_sweep,core_wsd,9.026482506002322,0.8168498168498168,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.003952350167183687,0.3418857108932003,0.0757451032856953,0.04908482246852509,2160,wsdld_20000_24000.csv,WSD linear,25,0.0,100,0
0.004487187642230267,4.0,,0.5937129365621607,suffix_ge_2160,0.07927143456044435,1666.6173309624303,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_3.csv,WSD-con 3e-5,25,0.0,100,0
0.002926482771138891,4.0,,0.5937129365621607,suffix_ge_2160,0.024255394985325893,728.8241169411189,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_9.csv,WSD-con 9e-5,25,0.0,100,0
0.002504818961791151,4.0,,0.5937129365621607,suffix_ge_2160,0.008376329595868407,234.40858296116716,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_18.csv,WSD-con 18e-5,25,0.0,100,0
0.004428106847791531,4.0,,0.5221699053696494,suffix_ge_2160,0.004428106847791531,0.0,0.007569674148485498,,prefix_start_sweep,extra_control,9.02560883338251,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952656033793754,0.34191905398317995,0.07575072486111052,0.04908253438467824,2160,cosine_24000.csv,Cosine 24k,25,0.0,100,0
0.003761619732988638,4.0,,0.5221645525627552,suffix_ge_2160,0.003761619732988638,0.0,0.007569922679401453,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_24000.csv,Constant 24k,25,0.0,100,0
0.0015795124507172926,4.0,,0.5221645525627552,suffix_ge_2160,0.0015795124507172926,0.0,0.007569922679401453,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_72000.csv,Constant 72k,25,0.0,100,0
0.0037480705220761528,4.0,,0.5221978918115677,suffix_ge_2160,0.013498220070749687,260.137836021097,0.007568374807811756,,prefix_start_sweep,core_wsd,9.026941864314445,0.8168498168498168,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.003952189369079078,0.34186818239042904,0.07574214795151986,0.04908602543288093,2160,wsd_20000_24000.csv,WSD sharp,100,0.0,100,0
0.003248313740665229,4.0,,0.5221882486318128,suffix_ge_2160,0.00987899829630128,204.12697433216965,0.00756882250326248,,prefix_start_sweep,core_wsd,9.026482506002322,0.8168498168498168,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.003952350167183687,0.3418857108932003,0.0757451032856953,0.04908482246852509,2160,wsdld_20000_24000.csv,WSD linear,100,0.0,100,0
0.0056693997340904675,4.0,,0.5937129365621607,suffix_ge_2160,0.07081613037407357,1149.0939728284036,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_3.csv,WSD-con 3e-5,100,0.0,100,0
0.004934623402238123,4.0,,0.5937129365621607,suffix_ge_2160,0.023635184688890597,378.96633161855357,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_9.csv,WSD-con 9e-5,100,0.0,100,0
0.0013816404339982303,4.0,,0.5937129365621607,suffix_ge_2160,0.00720244205240168,421.29641512872126,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_18.csv,WSD-con 18e-5,100,0.0,100,0
0.0032781062167547585,4.0,,0.5221699053696494,suffix_ge_2160,0.0032781062167547585,0.0,0.007569674148485498,,prefix_start_sweep,extra_control,9.02560883338251,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952656033793754,0.34191905398317995,0.07575072486111052,0.04908253438467824,2160,cosine_24000.csv,Cosine 24k,100,0.0,100,0
0.001848699219840022,4.0,,0.5221645525627552,suffix_ge_2160,0.001848699219840022,0.0,0.007569922679401453,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_24000.csv,Constant 24k,100,0.0,100,0
0.004776169698442608,4.0,,0.5221645525627552,suffix_ge_2160,0.004776169698442608,0.0,0.007569922679401453,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_72000.csv,Constant 72k,100,0.0,100,0
0.004701998914275349,4.0,,0.5221978918115677,suffix_ge_2160,0.012998490100127625,176.4460463966503,0.007568374807811756,,prefix_start_sweep,core_wsd,9.026941864314445,0.8168498168498168,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.003952189369079078,0.34186818239042904,0.07574214795151986,0.04908602543288093,2160,wsd_20000_24000.csv,WSD sharp,400,0.0,100,0
0.0038535563963712593,4.0,,0.5221882486318128,suffix_ge_2160,0.009752126473574789,153.06821726439446,0.00756882250326248,,prefix_start_sweep,core_wsd,9.026482506002322,0.8168498168498168,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.003952350167183687,0.3418857108932003,0.0757451032856953,0.04908482246852509,2160,wsdld_20000_24000.csv,WSD linear,400,0.0,100,0
0.008173606778800102,4.0,,0.5937129365621607,suffix_ge_2160,0.06813580774230002,733.6076053844916,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_3.csv,WSD-con 3e-5,400,0.0,100,0
0.006687305974578527,4.0,,0.5937129365621607,suffix_ge_2160,0.02403757410370864,259.45078922792413,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_9.csv,WSD-con 9e-5,400,0.0,100,0
0.0025579541942073844,4.0,,0.5937129365621607,suffix_ge_2160,0.00806498130879885,215.29029437127548,0.0037374398737501074,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71920,2160,suffix,546.0,0,,0.0018315018315018315,0.0022189664026686876,0.16976091450824993,0.043657050315479125,0.06613530585300388,2160,wsdcon_18.csv,WSD-con 18e-5,400,0.0,100,0
0.007134640765897494,4.0,,0.5221699053696494,suffix_ge_2160,0.007134640765897494,0.0,0.007569674148485498,,prefix_start_sweep,extra_control,9.02560883338251,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952656033793754,0.34191905398317995,0.07575072486111052,0.04908253438467824,2160,cosine_24000.csv,Cosine 24k,400,0.0,100,0
0.001679822173746335,4.0,,0.5221645525627552,suffix_ge_2160,0.001679822173746335,0.0,0.007569922679401453,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_24000.csv,Constant 24k,400,0.0,100,0
0.004118245803084534,4.0,,0.5221645525627552,suffix_ge_2160,0.004118245803084534,0.0,0.007569922679401453,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71920,2160,suffix,546.0,1,,0.0018315018315018315,0.003952745288824312,0.34192878402800847,0.07575236529574256,0.049081866739832516,2160,constant_72000.csv,Constant 72k,400,0.0,100,0
0.003408385839825258,4.0,,0.44759691889657316,suffix_ge_2160,0.012864280946779218,277.43030136044536,0.007631125491546549,,prefix_start_sweep,core_wsd,9.026941864314445,0.8168498168498168,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.003415668257729333,0.341884850245302,0.07615526022570415,0.0496180965433878,2160,wsd_20000_24000.csv,WSD sharp,25,0.0,400,0
0.0031360955249893426,4.0,,0.44758784086574743,suffix_ge_2160,0.009585244313092083,205.64261313834362,0.0076315752281005435,,prefix_start_sweep,core_wsd,9.026482506002322,0.8168498168498168,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.003415800278750046,0.34190238070566276,0.07615821292939266,0.04961685578886591,2160,wsdld_20000_24000.csv,WSD linear,25,0.0,400,0
0.004487187642230267,4.0,,0.5205784754807176,suffix_ge_2160,0.06927322243758093,1443.8004371742754,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_3.csv,WSD-con 3e-5,25,0.0,400,0
0.002926482771138891,4.0,,0.5205784754807176,suffix_ge_2160,0.02138565191119012,630.7629527874352,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_9.csv,WSD-con 9e-5,25,0.0,400,0
0.002504818961791151,4.0,,0.5205784754807176,suffix_ge_2160,0.007490082089012667,199.0268839092724,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_18.csv,WSD-con 18e-5,25,0.0,400,0
0.004428106847791531,4.0,,0.4475705727989687,suffix_ge_2160,0.004428106847791531,0.0,0.007632430754747571,,prefix_start_sweep,extra_control,9.02560883338251,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034160514047508355,0.3419357275196996,0.07616382949435867,0.049614495822963844,2160,cosine_24000.csv,Cosine 24k,25,0.0,400,0
0.003761619732988638,4.0,,0.44756553379002145,suffix_ge_2160,0.003761619732988638,0.0,0.007632680418026887,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_24000.csv,Constant 24k,25,0.0,400,0
0.0015795124507172926,4.0,,0.44756553379002145,suffix_ge_2160,0.0015795124507172926,0.0,0.007632680418026887,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_72000.csv,Constant 72k,25,0.0,400,0
0.0037480705220761528,4.0,,0.44759691889657316,suffix_ge_2160,0.01144469069156632,205.34886214539023,0.007631125491546549,,prefix_start_sweep,core_wsd,9.026941864314445,0.8168498168498168,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.003415668257729333,0.341884850245302,0.07615526022570415,0.0496180965433878,2160,wsd_20000_24000.csv,WSD sharp,100,0.0,400,0
0.003248313740665229,4.0,,0.44758784086574743,suffix_ge_2160,0.008413888518305206,159.0232714584432,0.0076315752281005435,,prefix_start_sweep,core_wsd,9.026482506002322,0.8168498168498168,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.003415800278750046,0.34190238070566276,0.07615821292939266,0.04961685578886591,2160,wsdld_20000_24000.csv,WSD linear,100,0.0,400,0
0.0056693997340904675,4.0,,0.5205784754807176,suffix_ge_2160,0.06191454594774866,992.0829162116139,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_3.csv,WSD-con 3e-5,100,0.0,400,0
0.004934623402238123,4.0,,0.5205784754807176,suffix_ge_2160,0.021133943605789136,328.27875367761055,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_9.csv,WSD-con 9e-5,100,0.0,400,0
0.0013816404339982303,4.0,,0.5205784754807176,suffix_ge_2160,0.006413766132132402,364.21384133729083,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_18.csv,WSD-con 18e-5,100,0.0,400,0
0.0032781062167547585,4.0,,0.4475705727989687,suffix_ge_2160,0.0032781062167547585,0.0,0.007632430754747571,,prefix_start_sweep,extra_control,9.02560883338251,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034160514047508355,0.3419357275196996,0.07616382949435867,0.049614495822963844,2160,cosine_24000.csv,Cosine 24k,100,0.0,400,0
0.001848699219840022,4.0,,0.44756553379002145,suffix_ge_2160,0.001848699219840022,0.0,0.007632680418026887,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_24000.csv,Constant 24k,100,0.0,400,0
0.004776169698442608,4.0,,0.44756553379002145,suffix_ge_2160,0.004776169698442608,0.0,0.007632680418026887,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_72000.csv,Constant 72k,100,0.0,400,0
0.004701998914275349,4.0,,0.44759691889657316,suffix_ge_2160,0.010927187594209417,132.39451546945898,0.007631125491546549,,prefix_start_sweep,core_wsd,9.026941864314445,0.8168498168498168,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.003415668257729333,0.341884850245302,0.07615526022570415,0.0496180965433878,2160,wsd_20000_24000.csv,WSD sharp,400,0.0,400,0
0.0038535563963712593,4.0,,0.44758784086574743,suffix_ge_2160,0.008262677401638186,114.41693209469621,0.0076315752281005435,,prefix_start_sweep,core_wsd,9.026482506002322,0.8168498168498168,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.003415800278750046,0.34190238070566276,0.07615821292939266,0.04961685578886591,2160,wsdld_20000_24000.csv,WSD linear,400,0.0,400,0
0.008173606778800102,4.0,,0.5205784754807176,suffix_ge_2160,0.05923422331597511,624.7011621553781,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_3.csv,WSD-con 3e-5,400,0.0,400,0
0.006687305974578527,4.0,,0.5205784754807176,suffix_ge_2160,0.021536333020607173,222.04796823229728,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_9.csv,WSD-con 9e-5,400,0.0,400,0
0.0025579541942073844,4.0,,0.5205784754807176,suffix_ge_2160,0.007276303339003045,184.45792170479825,0.003765267448573744,,prefix_start_sweep,core_wsd,18.05070782708191,0.9998554913294798,71936,2176,suffix,546.0,0,,0.0018315018315018315,0.001960117188155691,0.16976386072331026,0.0439746019546728,0.06709858281013674,2160,wsdcon_18.csv,WSD-con 18e-5,400,0.0,400,0
0.007134640765897494,4.0,,0.4475705727989687,suffix_ge_2160,0.007134640765897494,0.0,0.007632430754747571,,prefix_start_sweep,extra_control,9.02560883338251,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034160514047508355,0.3419357275196996,0.07616382949435867,0.049614495822963844,2160,cosine_24000.csv,Cosine 24k,400,0.0,400,0
0.001679822173746335,4.0,,0.44756553379002145,suffix_ge_2160,0.001679822173746335,0.0,0.007632680418026887,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_24000.csv,Constant 24k,400,0.0,400,0
0.004118245803084534,4.0,,0.44756553379002145,suffix_ge_2160,0.004118245803084534,0.0,0.007632680418026887,,prefix_start_sweep,extra_control,9.025353913540956,0.0,71936,2176,suffix,546.0,1,,0.0018315018315018315,0.0034161246855428477,0.34194545865133863,0.07616546846521102,0.04961380720258007,2160,constant_72000.csv,Constant 72k,400,0.0,400,0
0.003408385839825258,4.0,,0.1857941204579984,suffix_ge_5000,0.005615284237176555,64.74907774714971,0.0033148838996307816,,prefix_start_sweep,core_wsd,9.026941864314445,0.8168498168498168,71920,5104,suffix,523.0,0,,0.0019120458891013384,0.0006158859385522809,0.34186129717796726,0.03745447917845666,0.012003493243881827,5000,wsd_20000_24000.csv,WSD sharp,25,0.0,25,0
