estimator,scale,train_curve,train_label,test_curve,test_label,kappa,base_mae,corr_mae,delta_pct,win
fixed_map_tau_0p05,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.028310774100403363,0.0025579541942073844,0.002381773457581437,-6.887564172373284,1
fixed_map_tau_0p05,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
fixed_map_tau_0p05,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
fixed_map_tau_0p05,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
fixed_map_tau_0p05,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
fixed_map_tau_0p05,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
fixed_map_tau_0p05,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
fixed_map_tau_0p05,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.018142965181675273,0.007265129575917493,0.007059068653212273,-2.83630072322828,1
fixed_map_tau_0p05,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.018142965181675273,0.0037480705220761528,0.0031860932072886416,-14.99377643716846,1
fixed_map_tau_0p05,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.018142965181675273,0.003248313740665229,0.0028439166040227686,-12.449448203843849,1
fixed_map_tau_0p05,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.018142965181675273,0.0056693997340904675,0.004430035537878513,-21.860589380557826,1
fixed_map_tau_0p05,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.018142965181675273,0.004934623402238123,0.00467724624653725,-5.215740588919882,1
fixed_map_tau_0p05,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.018142965181675273,0.0013816404339982303,0.001223004326917127,-11.481721523018662,1
fixed_map_tau_0p05,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.02492318529500773,0.005612615040270773,0.005426905596592636,-3.3087864096444153,1
fixed_map_tau_0p05,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.02492318529500773,0.004701998914275349,0.0039234440048215614,-16.557955959753233,1
fixed_map_tau_0p05,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.02492318529500773,0.0038535563963712593,0.003294190659574443,-14.515571572367513,1
fixed_map_tau_0p05,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.02492318529500773,0.008173606778800102,0.005484568340759527,-32.89904335764157,1
fixed_map_tau_0p05,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.02492318529500773,0.006687305974578527,0.006164537611533372,-7.817323822663925,1
fixed_map_tau_0p05,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.02492318529500773,0.0025579541942073844,0.0023919537468064297,-6.489578577164168,1
eb_lco_median,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0009660297540253962,0.00744534704076948,0.0074343715775303555,-0.14741372267840225,1
eb_lco_median,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0009660297540253962,0.003408385839825258,0.0033782871071478403,-0.883078797175163,1
eb_lco_median,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0009660297540253962,0.0031360955249893426,0.003114436570097337,-0.6906344121032193,1
eb_lco_median,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0009660297540253962,0.004487187642230267,0.004333957555723878,-3.414835721695597,1
eb_lco_median,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0009660297540253962,0.002926482771138891,0.0028738997213758016,-1.796800250514563,1
eb_lco_median,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0009660297540253962,0.002504818961791151,0.0024850533826639132,-0.7891021039342361,1
eb_lco_median,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0010752905538716007,0.007265129575917493,0.007252916833320667,-0.1681008228305969,1
eb_lco_median,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0010752905538716007,0.0037480705220761528,0.003714763458317273,-0.888645599454474,1
eb_lco_median,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0010752905538716007,0.003248313740665229,0.003224346080655411,-0.7378492942282544,1
eb_lco_median,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0010752905538716007,0.0056693997340904675,0.0055472193479866585,-2.155085050170835,1
eb_lco_median,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0010752905538716007,0.004934623402238123,0.004902310327813525,-0.6548235152036619,1
eb_lco_median,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0010752905538716007,0.0013816404339982303,0.0013648722574591138,-1.21364257490586,1
eb_lco_median,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0006870918175437115,0.005612615040270773,0.005607274688784014,-0.09514907843209963,1
eb_lco_median,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0006870918175437115,0.004701998914275349,0.0046805354174765945,-0.4564760049941885,1
eb_lco_median,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0006870918175437115,0.0038535563963712593,0.00383813558975211,-0.4001707781848163,1
eb_lco_median,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0006870918175437115,0.008173606778800102,0.008072963936368874,-1.2313149525649547,1
eb_lco_median,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0006870918175437115,0.006687305974578527,0.0066611328468336945,-0.39138522813714216,1
eb_lco_median,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0006870918175437115,0.0025579541942073844,0.0025476448859062064,-0.4030294336201945,1
eb_lco_median,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
eb_lco_median,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
eb_lco_median,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
eb_lco_median,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
eb_lco_median,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
eb_lco_median,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
eb_lco_median,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
eb_lco_median,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
eb_lco_median,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
eb_lco_median,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
eb_lco_median,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
eb_lco_median,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
eb_lco_median,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
eb_lco_median,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
eb_lco_median,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
eb_lco_median,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
eb_lco_median,400,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
eb_lco_median,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
eb_lco_median,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
eb_lco_median,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
eb_lco_median,25,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
eb_lco_median,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
eb_lco_median,25,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
eb_lco_median,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
eb_lco_median,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
eb_lco_median,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
eb_lco_median,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
eb_lco_median,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
eb_lco_median,100,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
eb_lco_median,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
eb_lco_median,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
eb_lco_median,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
eb_lco_median,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
eb_lco_median,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
eb_lco_median,400,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
eb_lco_median,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
eb_lco_median,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.017556599404455916,0.00744534704076948,0.007245879259818926,-2.679093128343135,1
eb_lco_median,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.017556599404455916,0.003408385839825258,0.0028613722618301067,-16.04905089099876,1
eb_lco_median,25,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.017556599404455916,0.0031360955249893426,0.0027424662470363114,-12.55157168576263,1
eb_lco_median,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.017556599404455916,0.004487187642230267,0.0027691464787160808,-38.28770491666509,1
eb_lco_median,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.017556599404455916,0.002926482771138891,0.0021966700423212177,-24.938220583941927,1
eb_lco_median,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.017556599404455916,0.002504818961791151,0.0021455998453116048,-14.34112093365323,1
eb_lco_median,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.021313664001016253,0.007265129575917493,0.007023057057654917,-3.3319779879081524,1
eb_lco_median,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.021313664001016253,0.0037480705220761528,0.0030878809916640064,-17.614117091010616,1
eb_lco_median,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.021313664001016253,0.003248313740665229,0.002773243397583933,-14.62513725610769,1
eb_lco_median,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.021313664001016253,0.0056693997340904675,0.004437716612505236,-21.725106349073275,1
eb_lco_median,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.021313664001016253,0.004934623402238123,0.0047358240594120235,-4.0286629114581025,1
eb_lco_median,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.021313664001016253,0.0013816404339982303,0.001225443704626542,-11.305164898777742,1
eb_lco_median,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
eb_lco_median,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
eb_lco_median,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0038535563963712593,0.00318024871497847,-17.472371288683263,1
eb_lco_median,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.008173606778800102,0.005189834252286286,-36.504967846665096,1
eb_lco_median,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.006687305974578527,0.006139416293167459,-8.192980603756506,1
eb_lco_median,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0025579541942073844,0.002378562626322739,-7.013087579554256,1
eb_lco_median,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.016125503071869805,0.00744534704076948,0.007262138536641915,-2.4607114097482063,1
eb_lco_median,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.016125503071869805,0.003408385839825258,0.002905961143042766,-14.740839810795903,1
eb_lco_median,25,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.016125503071869805,0.0031360955249893426,0.0027745522679734932,-11.528451672946982,1
eb_lco_median,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.016125503071869805,0.004487187642230267,0.002768759808931885,-38.29632211333761,1
eb_lco_median,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.016125503071869805,0.002926482771138891,0.0021995767667448637,-24.83889574074407,1
eb_lco_median,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.016125503071869805,0.002504818961791151,0.002174880980475984,-13.172128858336096,1
eb_lco_median,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.015418868196690427,0.007265129575917493,0.0070900079143883556,-2.4104409935045368,1
eb_lco_median,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.015418868196690427,0.0037480705220761528,0.003270471956490502,-12.742518124261348,1
eb_lco_median,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.015418868196690427,0.003248313740665229,0.002904635290832405,-10.580211065524757,1
eb_lco_median,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.015418868196690427,0.0056693997340904675,0.004487005233400497,-20.855726463952706,1
eb_lco_median,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.015418868196690427,0.004934623402238123,0.004657593594469033,-5.614001012588766,1
eb_lco_median,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.015418868196690427,0.0013816404339982303,0.0012209085424096347,-11.633409650835503,1
eb_lco_median,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.028322517830740846,0.005612615040270773,0.005402764405492536,-3.7389101741799324,1
eb_lco_median,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.028322517830740846,0.004701998914275349,0.003817255048505008,-18.81633496520476,1
eb_lco_median,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.028322517830740846,0.0038535563963712593,0.003217897435977187,-16.49538491230197,1
eb_lco_median,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.028322517830740846,0.008173606778800102,0.005271514953882452,-35.50564522439238,1
eb_lco_median,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.028322517830740846,0.006687305974578527,0.0061435003811086695,-8.131908357971184,1
eb_lco_median,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.028322517830740846,0.0025579541942073844,0.0023817381656442275,-6.8889438662430695,1
eb_lco_median,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
eb_lco_median,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
eb_lco_median,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
eb_lco_median,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
eb_lco_median,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
eb_lco_median,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
eb_lco_median,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.01807374379359216,0.007265129575917493,0.007059854843504569,-2.8254793017507884,1
eb_lco_median,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.01807374379359216,0.0037480705220761528,0.003188237335848189,-14.93657024142272,1
eb_lco_median,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.01807374379359216,0.003248313740665229,0.002845459512299045,-12.401949458357509,1
eb_lco_median,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.01807374379359216,0.0056693997340904675,0.004430785708076946,-21.84735746477101,1
eb_lco_median,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.01807374379359216,0.004934623402238123,0.0046763520811065815,-5.233860825415803,1
eb_lco_median,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.01807374379359216,0.0013816404339982303,0.0012229510714297145,-11.48557603437358,1
eb_lco_median,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.024828095133928904,0.005612615040270773,0.005427580902619986,-3.296754477603736,1
eb_lco_median,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.024828095133928904,0.004701998914275349,0.0039264144482409075,-16.494781903920764,1
eb_lco_median,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.024828095133928904,0.0038535563963712593,0.0032963248241037555,-14.460189885691733,1
eb_lco_median,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.024828095133928904,0.008173606778800102,0.005491470880078941,-32.81459423369646,1
eb_lco_median,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.024828095133928904,0.006687305974578527,0.0061653854532427495,-7.804645447955183,1
eb_lco_median,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.024828095133928904,0.0025579541942073844,0.002392239509157708,-6.478407057677005,1
eb_lco_mean,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0019776816255349626,0.00744534704076948,0.007422877782561546,-0.3017892663014332,1
eb_lco_mean,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0019776816255349626,0.003408385839825258,0.003346766919372777,-1.8078622359151697,1
eb_lco_mean,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0019776816255349626,0.0031360955249893426,0.003091754740515867,-1.413885008289928,1
eb_lco_mean,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0019776816255349626,0.004487187642230267,0.004178031078423018,-6.889762329029536,1
eb_lco_mean,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0019776816255349626,0.002926482771138891,0.00281998449666961,-3.639121867368278,1
eb_lco_mean,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0019776816255349626,0.002504818961791151,0.0024643543461878594,-1.6154706675629793,1
eb_lco_mean,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.0022013632205859276,0.007265129575917493,0.0072401273267316,-0.34414044408471733,1
eb_lco_mean,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.0022013632205859276,0.0037480705220761528,0.003679883421500868,-1.8192587405616356,1
eb_lco_mean,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.0022013632205859276,0.003248313740665229,0.003199246514101076,-1.510544561933358,1
eb_lco_mean,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0022013632205859276,0.0056693997340904675,0.005422899679097846,-4.347903950225995,1
eb_lco_mean,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0022013632205859276,0.004934623402238123,0.004869163119577798,-1.326550727875908,1
eb_lco_mean,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0022013632205859276,0.0013816404339982303,0.00134745427214758,-2.4743168344980693,1
eb_lco_mean,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.001406632234851755,0.005612615040270773,0.005601682133845602,-0.19479166746207977,1
eb_lco_mean,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.001406632234851755,0.004701998914275349,0.004658058285528384,-0.9345095468559106,1
eb_lco_mean,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.001406632234851755,0.0038535563963712593,0.003821986520083916,-0.8192400224652618,1
eb_lco_mean,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.001406632234851755,0.008173606778800102,0.007969111782162577,-2.501894233130031,1
eb_lco_mean,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.001406632234851755,0.006687305974578527,0.006633723666897496,-0.8012540159628156,1
eb_lco_mean,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.001406632234851755,0.0025579541942073844,0.0025368487101873317,-0.825092336205524,1
eb_lco_mean,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.00744534704076948,0.007104504643522665,-4.577924915795317,1
eb_lco_mean,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.003408385839825258,0.0024765307546488566,-27.340070313875486,1
eb_lco_mean,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.0031360955249893426,0.002463477891782212,-21.447613054115,1
eb_lco_mean,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.004487187642230267,0.004499920167834441,0.28375291205440245,0
eb_lco_mean,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.002926482771138891,0.0029828555483020704,1.9262979341320818,0
eb_lco_mean,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.002504818961791151,0.0019498494402122508,-22.156073155165323,1
eb_lco_mean,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.007265129575917493,0.006924400945329565,-4.689918149806682,1
eb_lco_mean,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.0037480705220761528,0.002818822228051241,-24.792711037629502,1
eb_lco_mean,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.03,0.003248313740665229,0.0025796295439096018,-20.585579169415013,1
eb_lco_mean,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.03,0.0056693997340904675,0.004962184624574027,-12.474250232593597,1
eb_lco_mean,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.03,0.004934623402238123,0.0050991892433450816,3.3349219928783036,0
eb_lco_mean,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.03,0.0013816404339982303,0.0013346454793919133,-3.4013881940557877,1
eb_lco_mean,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.03,0.005612615040270773,0.00539085135574248,-3.95116506186739,1
eb_lco_mean,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.03,0.004701998914275349,0.0037648535611774924,-19.930786250346998,1
