estimator,train_curve,train_label,test_curve,test_label,mean_delta_pct,wins,tests,mean_kappa,max_kappa
eb_lco_median,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_lco_median,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_lco_median,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_lco_median,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_lco_median,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_lco_median,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_lco_median,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_lco_median,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_lco_median,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_lco_median,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_lco_median,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3207453927062254,3,3,0.022956754468490725,0.03
eb_lco_median,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.86465141078546,3,3,0.022956754468490725,0.03
eb_lco_median,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.88302674351786,3,3,0.022956754468490725,0.03
eb_lco_median,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17259303746782,3,3,0.022956754468490725,0.03
eb_lco_median,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.386621366385512,3,3,0.022956754468490725,0.03
eb_lco_median,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886457803995077,3,3,0.022956754468490725,0.03
eb_lco_median,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.870020859144225,3,3,0.019955629699767025,0.028322517830740846
eb_lco_median,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.433230966754003,3,3,0.019955629699767025,0.028322517830740846
eb_lco_median,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.868015883591235,3,3,0.019955629699767025,0.028322517830740846
eb_lco_median,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.5525646005609,3,3,0.019955629699767025,0.028322517830740846
eb_lco_median,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.861601703768008,3,3,0.019955629699767025,0.028322517830740846
eb_lco_median,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.564827458471555,3,3,0.019955629699767025,0.028322517830740846
eb_lco_median,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.5667195650499472,3,3,0.024300612975840352,0.03
eb_lco_median,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.59047415307299,3,3,0.024300612975840352,0.03
eb_lco_median,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.103250799388082,3,3,0.024300612975840352,0.03
eb_lco_median,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.126066262137687,2,3,0.024300612975840352,0.03
eb_lco_median,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.704069446412968,2,3,0.024300612975840352,0.03
eb_lco_median,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.373352082405303,3,3,0.024300612975840352,0.03
eb_lco_q75,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.5664487737516896,3,3,0.0037662531945284994,0.004452938456810804
eb_lco_q75,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-3.075769616322873,3,3,0.0037662531945284994,0.004452938456810804
eb_lco_q75,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-2.5242432642789763,3,3,0.0037662531945284994,0.004452938456810804
eb_lco_q75,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-8.995111216411749,3,3,0.0037662531945284994,0.004452938456810804
eb_lco_q75,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-3.859264810373697,3,3,0.0037662531945284994,0.004452938456810804
eb_lco_q75,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-3.218512349777384,3,3,0.0037662531945284994,0.004452938456810804
eb_lco_q75,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_lco_q75,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_lco_q75,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_lco_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_lco_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_lco_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_lco_q75,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_lco_q75,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_lco_q75,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
