base_mae,config_id,corr_mae,curvature_lambda,curvature_mode,curvature_tau,delta_pct,scale,shrink_curvature,signed_curvature_coef,step_curvature_coef,step_fit_start_step,step_idx,step_max_mode,step_nuisance_lambda,step_primary_coef,step_response_lambda,step_retention_power,step_rho,step_ridge_tau,target_retention,test_curve,test_label,win
0.0025579541942073844,2058,0.002213835235679056,4.0,signed_d2_lr,0.01,-13.452897604953328,400,0,0,0.049684482225911555,3000,2,8,0.015,0.058973396490724264,20.0,0.0,0.75,0.05,0.8225297848317984,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,2059,0.002936391401593703,4.0,signed_d2_lr,0.01,-13.848034242970364,25,0,1,0.0013819819855079415,3000,2,8,0.015,0.02823806411444802,20.0,0.0,0.75,0.05,0.15959116048297067,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,2059,0.0027704315641353294,4.0,signed_d2_lr,0.01,-11.659847665362676,25,0,1,0.0013819819855079415,3000,2,8,0.015,0.02823806411444802,20.0,0.0,0.75,0.05,0.2088098080252822,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,2059,0.0017978553797278903,4.0,signed_d2_lr,0.01,-59.93358149751228,25,0,1,0.0013819819855079415,3000,2,8,0.015,0.02823806411444802,20.0,0.0,0.75,0.05,0.3632843436617963,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,2059,0.0022993996892010644,4.0,signed_d2_lr,0.01,-21.427875404637575,25,0,1,0.0013819819855079415,3000,2,8,0.015,0.02823806411444802,20.0,0.0,0.75,0.05,0.6761947928752124,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,2059,0.002193978252115205,4.0,signed_d2_lr,0.01,-12.409707624285515,25,0,1,0.0013819819855079415,3000,2,8,0.015,0.02823806411444802,20.0,0.0,0.75,0.05,0.8201385967401624,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,2059,0.0031308584216867465,4.0,signed_d2_lr,0.01,-16.467462305045334,100,0,1,0.0030029947255578605,3000,2,8,0.015,0.03714440904205698,20.0,0.0,0.75,0.05,0.16113950258279436,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,2059,0.002770162921354652,4.0,signed_d2_lr,0.01,-14.719970344140943,100,0,1,0.0030029947255578605,3000,2,8,0.015,0.03714440904205698,20.0,0.0,0.75,0.05,0.21093640343202738,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,2059,0.002963318418132267,4.0,signed_d2_lr,0.01,-47.731355044280235,100,0,1,0.0030029947255578605,3000,2,8,0.015,0.03714440904205698,20.0,0.0,0.75,0.05,0.39783637069706107,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,2059,0.004469918601499349,4.0,signed_d2_lr,0.01,-9.417229297133488,100,0,1,0.0030029947255578605,3000,2,8,0.015,0.03714440904205698,20.0,0.0,0.75,0.05,0.7085483309536172,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,2059,0.0012171270039522837,4.0,signed_d2_lr,0.01,-11.907108824969237,100,0,1,0.0030029947255578605,3000,2,8,0.015,0.03714440904205698,20.0,0.0,0.75,0.05,0.8400837560848267,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,2059,0.003725142853450535,4.0,signed_d2_lr,0.01,-20.77533573772342,400,0,1,0.049684482225911555,3000,2,8,0.015,0.058973396490724264,20.0,0.0,0.75,0.05,0.16003774006107405,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,2059,0.003091607268335014,4.0,signed_d2_lr,0.01,-19.7726216944364,400,0,1,0.049684482225911555,3000,2,8,0.015,0.058973396490724264,20.0,0.0,0.75,0.05,0.21141954286185705,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,2059,0.0028249846435382422,4.0,signed_d2_lr,0.01,-65.43772266038769,400,0,1,0.049684482225911555,3000,2,8,0.015,0.058973396490724264,20.0,0.0,0.75,0.05,0.39158970293270096,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,2059,0.005438337396037595,4.0,signed_d2_lr,0.01,-18.676707530488756,400,0,1,0.049684482225911555,3000,2,8,0.015,0.058973396490724264,20.0,0.0,0.75,0.05,0.69644977663358,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,2059,0.002213835235679056,4.0,signed_d2_lr,0.01,-13.452897604953328,400,0,1,0.049684482225911555,3000,2,8,0.015,0.058973396490724264,20.0,0.0,0.75,0.05,0.8225297848317984,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,2310,0.002936392382986594,10.0,signed_d2_lr,0.003,-13.848005449490486,25,0,0,0.0,3000,2,8,0.015,0.028238153820536658,20.0,0.0,0.75,0.05,0.15959869048522385,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,2310,0.0027704189430231086,10.0,signed_d2_lr,0.003,-11.66025011203945,25,0,0,0.0,3000,2,8,0.015,0.028238153820536658,20.0,0.0,0.75,0.05,0.20879649716341855,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,2310,0.0018109484950353863,10.0,signed_d2_lr,0.003,-59.64179260095995,25,0,0,0.0,3000,2,8,0.015,0.028238153820536658,20.0,0.0,0.75,0.05,0.36723503476747504,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,2310,0.0023095821289832465,10.0,signed_d2_lr,0.003,-21.079934187193828,25,0,0,0.0,3000,2,8,0.015,0.028238153820536658,20.0,0.0,0.75,0.05,0.6811512447935061,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,2310,0.0021998455806308543,10.0,signed_d2_lr,0.003,-12.175466004226331,25,0,0,0.0,3000,2,8,0.015,0.028238153820536658,20.0,0.0,0.75,0.05,0.8241657324053098,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,2310,0.0031307895786832356,10.0,signed_d2_lr,0.003,-16.469299063534947,100,0,0,0.005273326789372314,3000,2,8,0.015,0.03714463285168437,20.0,0.0,0.75,0.05,0.16114901254989084,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,2310,0.002770117745183715,10.0,signed_d2_lr,0.003,-14.721361101763009,100,0,0,0.005273326789372314,3000,2,8,0.015,0.03714463285168437,20.0,0.0,0.75,0.05,0.21093228846347867,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,2310,0.0029444603060929837,10.0,signed_d2_lr,0.003,-48.063984827392694,100,0,0,0.005273326789372314,3000,2,8,0.015,0.03714463285168437,20.0,0.0,0.75,0.05,0.39379921385003697,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,2310,0.004455408897513015,10.0,signed_d2_lr,0.003,-9.711268027216779,100,0,0,0.005273326789372314,3000,2,8,0.015,0.03714463285168437,20.0,0.0,0.75,0.05,0.7033816288148799,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,2310,0.001208752244068948,10.0,signed_d2_lr,0.003,-12.513254944991258,100,0,0,0.005273326789372314,3000,2,8,0.015,0.03714463285168437,20.0,0.0,0.75,0.05,0.8355921164973088,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,2310,0.0037248501705335214,10.0,signed_d2_lr,0.003,-20.781560386481313,400,0,0,0.06734186235328628,3000,2,8,0.015,0.05897692410309039,20.0,0.0,0.75,0.05,0.16013421682656107,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,2310,0.003091533532678956,10.0,signed_d2_lr,0.003,-19.77453513875831,400,0,0,0.06734186235328628,3000,2,8,0.015,0.05897692410309039,20.0,0.0,0.75,0.05,0.21132899235208036,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,2310,0.002850890075561254,10.0,signed_d2_lr,0.003,-65.12078262737556,400,0,0,0.06734186235328628,3000,2,8,0.015,0.05897692410309039,20.0,0.0,0.75,0.05,0.41888682678727174,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,2310,0.005475748612373548,10.0,signed_d2_lr,0.003,-18.11727124212137,400,0,0,0.06734186235328628,3000,2,8,0.015,0.05897692410309039,20.0,0.0,0.75,0.05,0.7386645679619485,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,2310,0.0022328862676702552,10.0,signed_d2_lr,0.003,-12.708121485258095,400,0,0,0.06734186235328628,3000,2,8,0.015,0.05897692410309039,20.0,0.0,0.75,0.05,0.8735771545812959,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,3332,0.0029489973707103817,10.0,signed_d2_lr,0.003,-13.478182656058335,25,1,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.13496051026143796,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,3332,0.00278018464794927,10.0,signed_d2_lr,0.003,-11.348853190346686,25,1,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.1738704308030451,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,3332,0.0018454377844154192,10.0,signed_d2_lr,0.003,-58.873175548812554,25,1,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.3386252150170956,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,3332,0.0022989676805717503,10.0,signed_d2_lr,0.003,-21.442637447099422,25,1,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.6548847744699282,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,3332,0.0022020949456707595,10.0,signed_d2_lr,0.003,-12.08566450263211,25,1,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.8066304900122232,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,3332,0.003159534514153112,10.0,signed_d2_lr,0.003,-15.702372846416868,100,1,0,0.005474432963652361,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.13624097538553698,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,3332,0.0027923894628839514,10.0,signed_d2_lr,0.003,-14.035721736900564,100,1,0,0.005474432963652361,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.17581273417047494,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,3332,0.003025243776930021,10.0,signed_d2_lr,0.003,-46.639081405055386,100,1,0,0.005474432963652361,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.36512990796376277,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,3332,0.004400138076436694,10.0,signed_d2_lr,0.003,-10.831329611881024,100,1,0,0.005474432963652361,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.6760060516887592,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,3332,0.0011985262202628094,10.0,signed_d2_lr,0.003,-13.253391347669218,100,1,0,0.005474432963652361,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.8169964260963994,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,3332,0.003720064292256174,10.0,signed_d2_lr,0.003,-20.88334429508277,400,1,0,0.05050312729745277,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.13557653581862944,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,3332,0.0030875613971945676,10.0,signed_d2_lr,0.003,-19.87761227260093,400,1,0,0.05050312729745277,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.17630666087045138,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,3332,0.0028070115644079083,10.0,signed_d2_lr,0.003,-65.65761431430175,400,1,0,0.05050312729745277,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.36421778584803244,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,3332,0.005432443808907711,10.0,signed_d2_lr,0.003,-18.764838493125847,400,1,0,0.05050312729745277,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.6708470597178375,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,3332,0.0022098305669466943,10.0,signed_d2_lr,0.003,-13.609455089111188,400,1,0,0.05050312729745277,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.8051383490442287,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,3334,0.0029489973707103817,10.0,signed_d2_lr,0.003,-13.478182656058335,25,0,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.13496051026143796,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,3334,0.00278018464794927,10.0,signed_d2_lr,0.003,-11.348853190346686,25,0,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.1738704308030451,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,3334,0.0018454377844154192,10.0,signed_d2_lr,0.003,-58.873175548812554,25,0,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.3386252150170956,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,3334,0.0022989676805717503,10.0,signed_d2_lr,0.003,-21.442637447099422,25,0,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.6548847744699282,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,3334,0.0022020949456707595,10.0,signed_d2_lr,0.003,-12.08566450263211,25,0,0,0.0,3000,3,12,0.01,0.02748402984467819,20.0,0.0,0.35,0.05,0.8066304900122232,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,3334,0.0031595167956541864,10.0,signed_d2_lr,0.003,-15.702845582957469,100,0,0,0.007390484500930688,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.13623816934002278,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,3334,0.0027923909813266563,10.0,signed_d2_lr,0.003,-14.03567499133268,100,0,0,0.007390484500930688,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.17581844766798863,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,3334,0.003009398657799696,10.0,signed_d2_lr,0.003,-46.91856635714029,100,0,0,0.007390484500930688,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.3619522017905572,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,3334,0.004387914872739996,10.0,signed_d2_lr,0.003,-11.079032479969275,100,0,0,0.007390484500930688,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.6714728186108284,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,3334,0.0011914750868088771,10.0,signed_d2_lr,0.003,-13.763736389723869,100,0,0,0.007390484500930688,3000,3,12,0.01,0.03541466933188179,20.0,0.0,0.35,0.05,0.812631340010348,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,3334,0.003719772791251815,10.0,signed_d2_lr,0.003,-20.889543807453435,400,0,0,0.06817922185156125,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.13555009515758823,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,3334,0.0030875080699006704,10.0,signed_d2_lr,0.003,-19.878996118804594,400,0,0,0.06817922185156125,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.17633339744829898,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,3334,0.0028418445018176908,10.0,signed_d2_lr,0.003,-65.23145070804497,400,0,0,0.06817922185156125,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.39300927800741914,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,3334,0.0054768953676223335,10.0,signed_d2_lr,0.003,-18.100123002559055,400,0,0,0.06817922185156125,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.7172542453373295,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,3334,0.002232941090615175,10.0,signed_d2_lr,0.003,-12.705978251221929,400,0,0,0.06817922185156125,3000,3,12,0.01,0.059288363178533546,20.0,0.0,0.35,0.05,0.8620133318516742,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,4356,0.00294900486497902,10.0,signed_d2_lr,0.003,-13.477962778703168,25,1,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.13489076339250247,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,4356,0.00278019045412835,10.0,signed_d2_lr,0.003,-11.348668049969623,25,1,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.1737818772939993,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,4356,0.0018454646120559634,10.0,signed_d2_lr,0.003,-58.872577676767,25,1,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,4356,0.0022989613697740365,10.0,signed_d2_lr,0.003,-21.442853091550706,25,1,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,4356,0.0022020962830259683,10.0,signed_d2_lr,0.003,-12.08561111134,25,1,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,4356,0.0031596103033160053,10.0,signed_d2_lr,0.003,-15.700350761654935,100,1,0,0.00547335784919054,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.1361718609304712,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,4356,0.0027924481719273247,10.0,signed_d2_lr,0.003,-14.033914367044687,100,1,0,0.00547335784919054,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.17572414348438625,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,4356,0.003025471482176129,10.0,signed_d2_lr,0.003,-46.6350650143123,100,1,0,0.00547335784919054,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.36492419623783373,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,4356,0.004400002617900205,10.0,signed_d2_lr,0.003,-10.834074675190774,100,1,0,0.00547335784919054,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.6755396968709881,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,4356,0.0011985184904462999,10.0,signed_d2_lr,0.003,-13.25395081425107,100,1,0,0.00547335784919054,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.8165045977110514,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,4356,0.003720074671734415,10.0,signed_d2_lr,0.003,-20.883123549003702,400,1,0,0.05047515876543597,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.13550632872010526,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,4356,0.0030875693614795183,10.0,signed_d2_lr,0.003,-19.87740559896932,400,1,0,0.05047515876543597,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.176216121207397,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,4356,0.002807262293017387,10.0,signed_d2_lr,0.003,-65.65454677488782,400,1,0,0.05047515876543597,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.36398701593881955,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,4356,0.00543262422528774,10.0,signed_d2_lr,0.003,-18.762140599822995,400,1,0,0.05047515876543597,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.6703069788617928,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,4356,0.002209935282700353,10.0,signed_d2_lr,0.003,-13.605361358508217,400,1,0,0.05047515876543597,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.8045133606313953,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,4358,0.00294900486497902,10.0,signed_d2_lr,0.003,-13.477962778703168,25,0,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.13489076339250247,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,4358,0.00278019045412835,10.0,signed_d2_lr,0.003,-11.348668049969623,25,0,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.1737818772939993,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,4358,0.0018454646120559634,10.0,signed_d2_lr,0.003,-58.872577676767,25,0,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,4358,0.0022989613697740365,10.0,signed_d2_lr,0.003,-21.442853091550706,25,0,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,4358,0.0022020962830259683,10.0,signed_d2_lr,0.003,-12.08561111134,25,0,0,0.0,3000,4,16,0.01,0.02748358148187263,20.0,0.0,0.35,0.05,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,4358,0.003159592588296771,10.0,signed_d2_lr,0.003,-15.700823405356012,100,0,0,0.007389033096407229,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.1361690646038058,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,4358,0.0027924496900718094,10.0,signed_d2_lr,0.003,-14.033867630657571,100,0,0,0.007389033096407229,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.17572985688041015,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,4358,0.003009629474841457,10.0,signed_d2_lr,0.003,-46.914495078828885,100,0,0,0.007389033096407229,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.361746757640449,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,4358,0.004387781814697422,10.0,signed_d2_lr,0.003,-11.081728897339527,100,0,0,0.007389033096407229,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.6710005168457482,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,4358,0.0011914687417523071,10.0,signed_d2_lr,0.003,-13.76419563052298,100,0,0,0.007389033096407229,3000,4,16,0.01,0.035410108987439036,20.0,0.0,0.35,0.05,0.8121272906375653,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,4358,0.0037197833321627274,10.0,signed_d2_lr,0.003,-20.889319628096857,400,0,0,0.06814146433333856,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.13547994882462386,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,4358,0.0030875160637181638,10.0,signed_d2_lr,0.003,-19.878788678801882,400,0,0,0.06814146433333856,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.17624284046564728,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,4358,0.0028415628319609066,10.0,signed_d2_lr,0.003,-65.23489679817884,400,0,0,0.06814146433333856,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.3927377160924432,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,4358,0.0054766616555414,10.0,signed_d2_lr,0.003,-18.10361786404472,400,0,0,0.06814146433333856,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.7166849174635733,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,4358,0.002232809326808284,10.0,signed_d2_lr,0.003,-12.711129391425668,400,0,0,0.06814146433333856,3000,4,16,0.01,0.05928775314884695,20.0,0.0,0.35,0.05,0.8614181404115215,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,5380,0.002948871507202316,10.0,signed_d2_lr,0.003,-13.481875416032718,25,1,0,0.0,3000,5,8,0.01,0.02749155993444909,20.0,0.0,0.35,0.05,0.13547845969743097,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,5380,0.0027800871352893727,10.0,signed_d2_lr,0.003,-11.351962555451166,25,1,0,0.0,3000,5,8,0.01,0.02749155993444909,20.0,0.0,0.35,0.05,0.17397091027094158,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,5380,0.0018449872239783378,10.0,signed_d2_lr,0.003,-58.88321659173309,25,1,0,0.0,3000,5,8,0.01,0.02749155993444909,20.0,0.0,0.35,0.05,0.3397365282634689,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,5380,0.0022990736681175123,10.0,signed_d2_lr,0.003,-21.439015777195625,25,1,0,0.0,3000,5,8,0.01,0.02749155993444909,20.0,0.0,0.35,0.05,0.6567635062992939,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,5380,0.0022020724852780276,10.0,signed_d2_lr,0.003,-12.086561189900713,25,1,0,0.0,3000,5,8,0.01,0.02749155993444909,20.0,0.0,0.35,0.05,0.8083884653846113,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,5380,0.0031587230583313367,10.0,signed_d2_lr,0.003,-15.72402280783024,100,1,0,0.0054823015653784005,3000,5,8,0.01,0.03546349783890517,20.0,0.0,0.35,0.05,0.13677478606014387,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,5380,0.0027917608506952472,10.0,signed_d2_lr,0.003,-14.055073691141773,100,1,0,0.0054823015653784005,3000,5,8,0.01,0.03546349783890517,20.0,0.0,0.35,0.05,0.1759099597140046,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,5380,0.003022835817234358,10.0,signed_d2_lr,0.003,-46.68155432650391,100,1,0,0.0054823015653784005,3000,5,8,0.01,0.03546349783890517,20.0,0.0,0.35,0.05,0.36630232028379617,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,5380,0.004401611696853236,10.0,signed_d2_lr,0.003,-10.801466736917275,100,1,0,0.0054823015653784005,3000,5,8,0.01,0.03546349783890517,20.0,0.0,0.35,0.05,0.6788959416003537,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,5380,0.0011986223907813713,10.0,signed_d2_lr,0.003,-13.246430743723693,100,1,0,0.0054823015653784005,3000,5,8,0.01,0.03546349783890517,20.0,0.0,0.35,0.05,0.8198808714208261,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,5380,0.0037205753065130227,10.0,signed_d2_lr,0.003,-20.872476273499498,400,1,0,0.05062515165366459,3000,5,8,0.01,0.059256809053281886,20.0,0.0,0.35,0.05,0.13609071757885863,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,5380,0.003087968621595689,10.0,signed_d2_lr,0.003,-19.86704477704009,400,1,0,0.05062515165366459,3000,5,8,0.01,0.059256809053281886,20.0,0.0,0.35,0.05,0.17641700621116382,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,5380,0.002806992746723046,10.0,signed_d2_lr,0.003,-65.6578445392853,400,1,0,0.05062515165366459,3000,5,8,0.01,0.059256809053281886,20.0,0.0,0.35,0.05,0.3654281519579806,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,5380,0.0054316807835115355,10.0,signed_d2_lr,0.003,-18.77624854971779,400,1,0,0.05062515165366459,3000,5,8,0.01,0.059256809053281886,20.0,0.0,0.35,0.05,0.6738289403106938,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,5380,0.002209451897308993,10.0,signed_d2_lr,0.003,-13.624258702035885,400,1,0,0.05062515165366459,3000,5,8,0.01,0.059256809053281886,20.0,0.0,0.35,0.05,0.8084062923082749,wsdcon_18.csv,WSD-con 18e-5,1
