config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,step_fit_start_step,step_idx,step_max_mode,step_nuisance_lambda,step_response_lambda,step_retention_power,step_rho,step_ridge_tau,wins,worst_delta
5192,4.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5194,4.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5196,4.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5198,4.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5200,4.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5202,4.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5204,4.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5206,4.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5208,4.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5210,4.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5212,4.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5214,4.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5216,4.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5218,4.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5220,4.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5222,4.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5224,4.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5226,4.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5228,4.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5230,4.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5232,4.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5234,4.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5236,4.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5238,4.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5240,4.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5242,4.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5244,4.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5246,4.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5312,7.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5314,7.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5316,7.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5318,7.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5320,7.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5322,7.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5324,7.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5326,7.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5328,7.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5330,7.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5332,7.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5334,7.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5336,7.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5338,7.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5340,7.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5342,7.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5344,7.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5346,7.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5348,7.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5350,7.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5352,7.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5354,7.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5356,7.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5358,7.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5360,7.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5362,7.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5364,7.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5366,7.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5368,7.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5370,7.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5372,7.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5374,7.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5440,10.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5442,10.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5444,10.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5446,10.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5448,10.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5450,10.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5452,10.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5454,10.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5456,10.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5458,10.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5460,10.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5462,10.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5464,10.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5466,10.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5468,10.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5470,10.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5472,10.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5474,10.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5476,10.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5478,10.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5480,10.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5482,10.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5484,10.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5486,10.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5488,10.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5490,10.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5492,10.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5494,10.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5496,10.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5498,10.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5500,10.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5502,10.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5568,14.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5570,14.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5572,14.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5574,14.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5576,14.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5578,14.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5580,14.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5582,14.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5584,14.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5586,14.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5588,14.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5590,14.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5592,14.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5594,14.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5596,14.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5598,14.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5600,14.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5602,14.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5604,14.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5606,14.0,abs_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5608,14.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5610,14.0,abs_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5612,14.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5614,14.0,abs_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5616,14.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5618,14.0,abs_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5620,14.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5622,14.0,abs_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5624,14.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5626,14.0,abs_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5628,14.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5630,14.0,abs_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5696,20.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5698,20.0,neg_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5700,20.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5702,20.0,neg_diff_drop,0.003,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5704,20.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5706,20.0,neg_diff_drop,0.01,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5708,20.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5710,20.0,neg_diff_drop,0.03,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5712,20.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5714,20.0,neg_diff_drop,0.05,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5716,20.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5718,20.0,neg_diff_drop,0.1,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5720,20.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5722,20.0,neg_diff_drop,0.2,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5724,20.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5726,20.0,neg_diff_drop,0.5,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
5728,20.0,abs_diff_drop,0.001,-22.416400537736177,0.0,0.04073716992533059,-14.0551952054909,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3129230545310495
