base_mae,cap_name,corr_mae,delta_pct,estimator,kappa,rho,scale,test_curve,test_label,train_curve,train_label,win
0.0025579541942073844,cap_0p04,0.0024004175646626844,-6.158696269911701,orth_deg2_rho_0p0_cap_0p04,0.0369957665765904,0.0,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.00744534704076948,cap_0p04,0.007165049400100314,-3.7647357354103628,orth_deg2_rho_0p0_cap_0p04,0.024671018887317927,0.0,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,cap_0p04,0.0026397072362163757,-22.55257003556531,orth_deg2_rho_0p0_cap_0p04,0.024671018887317927,0.0,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0031360955249893426,cap_0p04,0.0025829567805628014,-17.63781555819862,orth_deg2_rho_0p0_cap_0p04,0.024671018887317927,0.0,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.004487187642230267,cap_0p04,0.0034085983400765035,-24.037089334148565,orth_deg2_rho_0p0_cap_0p04,0.024671018887317927,0.0,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002926482771138891,cap_0p04,0.0026232693169968933,-10.361019621653089,orth_deg2_rho_0p0_cap_0p04,0.024671018887317927,0.0,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002504818961791151,cap_0p04,0.0020000343276379575,-20.152539638722278,orth_deg2_rho_0p0_cap_0p04,0.024671018887317927,0.0,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.007265129575917493,cap_0p04,0.007056297569029053,-2.8744429773238767,orth_deg2_rho_0p0_cap_0p04,0.018386949743093683,0.0,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,cap_0p04,0.0031785357993730882,-15.195411061464892,orth_deg2_rho_0p0_cap_0p04,0.018386949743093683,0.0,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.003248313740665229,cap_0p04,0.0028384783166736645,-12.616866987350594,orth_deg2_rho_0p0_cap_0p04,0.018386949743093683,0.0,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.0056693997340904675,cap_0p04,0.004427391413686283,-21.90722790167551,orth_deg2_rho_0p0_cap_0p04,0.018386949743093683,0.0,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.004934623402238123,cap_0p04,0.004680397910589046,-5.151872208399356,orth_deg2_rho_0p0_cap_0p04,0.018386949743093683,0.0,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0013816404339982303,cap_0p04,0.0012231920364835127,-11.468135530471923,orth_deg2_rho_0p0_cap_0p04,0.018386949743093683,0.0,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.005612615040270773,cap_0p04,0.005386201539400056,-4.034010870978855,orth_deg2_rho_0p0_cap_0p04,0.03065474283818566,0.0,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,cap_0p04,0.003744400587568166,-20.36577090224112,orth_deg2_rho_0p0_cap_0p04,0.03065474283818566,0.0,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0038535563963712593,cap_0p04,0.003165553935568896,-17.853701620929385,orth_deg2_rho_0p0_cap_0p04,0.03065474283818566,0.0,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.008173606778800102,cap_0p04,0.0051630370880073485,-36.832817778820406,orth_deg2_rho_0p0_cap_0p04,0.03065474283818566,0.0,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.006687305974578527,cap_0p04,0.006139906406113658,-8.185651599400156,orth_deg2_rho_0p0_cap_0p04,0.03065474283818566,0.0,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0025579541942073844,cap_0p04,0.0023781135537327383,-7.030643507295952,orth_deg2_rho_0p0_cap_0p04,0.03065474283818566,0.0,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.00744534704076948,cap_0p03,0.007104504643522665,-4.577924915795317,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.003408385839825258,cap_0p03,0.0024765307546488566,-27.340070313875486,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,cap_0p03,0.002463477891782212,-21.447613054115,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,cap_0p03,0.004499920167834441,0.28375291205440245,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.002926482771138891,cap_0p03,0.0029828555483020704,1.9262979341320818,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.002504818961791151,cap_0p03,0.0019498494402122508,-22.156073155165323,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.007265129575917493,cap_0p03,0.006924400945329565,-4.689918149806682,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.0037480705220761528,cap_0p03,0.002818822228051241,-24.792711037629502,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,cap_0p03,0.0025796295439096018,-20.585579169415013,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,cap_0p03,0.004962184624574027,-12.474250232593597,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,cap_0p03,0.0050991892433450816,3.3349219928783036,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.0013816404339982303,cap_0p03,0.0013346454793919133,-3.4013881940557877,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.005612615040270773,cap_0p03,0.005612615040270773,0.0,orth_deg2_rho_0p0_cap_0p03,0.0,0.0,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0
0.004701998914275349,cap_0p03,0.004701998914275349,0.0,orth_deg2_rho_0p0_cap_0p03,0.0,0.0,400,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0
0.0038535563963712593,cap_0p03,0.0038535563963712593,0.0,orth_deg2_rho_0p0_cap_0p03,0.0,0.0,400,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0
0.008173606778800102,cap_0p03,0.008173606778800102,0.0,orth_deg2_rho_0p0_cap_0p03,0.0,0.0,400,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.006687305974578527,cap_0p03,0.006687305974578527,0.0,orth_deg2_rho_0p0_cap_0p03,0.0,0.0,400,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.0025579541942073844,cap_0p03,0.0025579541942073844,0.0,orth_deg2_rho_0p0_cap_0p03,0.0,0.0,400,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0
0.00744534704076948,cap_0p03,0.007104504643522665,-4.577924915795317,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.003408385839825258,cap_0p03,0.0024765307546488566,-27.340070313875486,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,cap_0p03,0.002463477891782212,-21.447613054115,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.004487187642230267,cap_0p03,0.004499920167834441,0.28375291205440245,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0
0.002926482771138891,cap_0p03,0.0029828555483020704,1.9262979341320818,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0
0.002504818961791151,cap_0p03,0.0019498494402122508,-22.156073155165323,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.007265129575917493,cap_0p03,0.006924400945329565,-4.689918149806682,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.0037480705220761528,cap_0p03,0.002818822228051241,-24.792711037629502,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,cap_0p03,0.0025796295439096018,-20.585579169415013,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.0056693997340904675,cap_0p03,0.004962184624574027,-12.474250232593597,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.004934623402238123,cap_0p03,0.0050991892433450816,3.3349219928783036,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0
0.0013816404339982303,cap_0p03,0.0013346454793919133,-3.4013881940557877,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.005612615040270773,cap_0p03,0.00539085135574248,-3.95116506186739,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.004701998914275349,cap_0p03,0.0037648535611774924,-19.930786250346998,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,cap_0p03,0.00318024871497847,-17.472371288683263,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.008173606778800102,cap_0p03,0.005189834252286286,-36.504967846665096,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.006687305974578527,cap_0p03,0.006139416293167459,-8.192980603756506,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.0025579541942073844,cap_0p03,0.002378562626322739,-7.013087579554256,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.00744534704076948,cap_0p03,0.007104504643522665,-4.577924915795317,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.003408385839825258,cap_0p03,0.0024765307546488566,-27.340070313875486,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0031360955249893426,cap_0p03,0.002463477891782212,-21.447613054115,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,cap_0p03,0.004499920167834441,0.28375291205440245,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0
0.002926482771138891,cap_0p03,0.0029828555483020704,1.9262979341320818,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0
0.002504818961791151,cap_0p03,0.0019498494402122508,-22.156073155165323,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,25,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.007265129575917493,cap_0p03,0.006924400945329565,-4.689918149806682,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.0037480705220761528,cap_0p03,0.002818822228051241,-24.792711037629502,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.003248313740665229,cap_0p03,0.0025796295439096018,-20.585579169415013,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,cap_0p03,0.004962184624574027,-12.474250232593597,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.004934623402238123,cap_0p03,0.0050991892433450816,3.3349219928783036,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0
0.0013816404339982303,cap_0p03,0.0013346454793919133,-3.4013881940557877,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,100,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.005612615040270773,cap_0p03,0.00539085135574248,-3.95116506186739,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.004701998914275349,cap_0p03,0.0037648535611774924,-19.930786250346998,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0038535563963712593,cap_0p03,0.00318024871497847,-17.472371288683263,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,cap_0p03,0.005189834252286286,-36.504967846665096,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.006687305974578527,cap_0p03,0.006139416293167459,-8.192980603756506,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.0025579541942073844,cap_0p03,0.002378562626322739,-7.013087579554256,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.00744534704076948,cap_0p03,0.007198089409201816,-3.3209685218663743,orth_deg2_rho_0p0_cap_0p03,0.021762929163001227,0.0,25,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.003408385839825258,cap_0p03,0.0027303150201375324,-19.894191900600344,orth_deg2_rho_0p0_cap_0p03,0.021762929163001227,0.0,25,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.0031360955249893426,cap_0p03,0.0026481578614802664,-15.558762787072133,orth_deg2_rho_0p0_cap_0p03,0.021762929163001227,0.0,25,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.004487187642230267,cap_0p03,0.0030159177620838963,-32.78824059639961,orth_deg2_rho_0p0_cap_0p03,0.021762929163001227,0.0,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,cap_0p03,0.0024270387426802023,-17.066358065874454,orth_deg2_rho_0p0_cap_0p03,0.021762929163001227,0.0,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.002504818961791151,cap_0p03,0.0020595356807956143,-17.777064442099345,orth_deg2_rho_0p0_cap_0p03,0.021762929163001227,0.0,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.007265129575917493,cap_0p03,0.006941902219815497,-4.449023967493049,orth_deg2_rho_0p0_cap_0p03,0.02845907215465939,0.0,100,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.0037480705220761528,cap_0p03,0.002866552380434512,-23.519251744317373,orth_deg2_rho_0p0_cap_0p03,0.02845907215465939,0.0,100,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.003248313740665229,cap_0p03,0.0026139760138602624,-19.528216097594665,orth_deg2_rho_0p0_cap_0p03,0.02845907215465939,0.0,100,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.0056693997340904675,cap_0p03,0.004808310652361269,-15.188364238129381,orth_deg2_rho_0p0_cap_0p03,0.02845907215465939,0.0,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,cap_0p03,0.0050083088056963425,1.4932325620795828,orth_deg2_rho_0p0_cap_0p03,0.02845907215465939,0.0,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0
0.0013816404339982303,cap_0p03,0.0013071782274256558,-5.389405574726391,orth_deg2_rho_0p0_cap_0p03,0.02845907215465939,0.0,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.005612615040270773,cap_0p03,0.00539085135574248,-3.95116506186739,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.004701998914275349,cap_0p03,0.0037648535611774924,-19.930786250346998,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.0038535563963712593,cap_0p03,0.00318024871497847,-17.472371288683263,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.008173606778800102,cap_0p03,0.005189834252286286,-36.504967846665096,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,cap_0p03,0.006139416293167459,-8.192980603756506,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.0025579541942073844,cap_0p03,0.002378562626322739,-7.013087579554256,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.00744534704076948,cap_0p03,0.0072459704881580895,-2.6778678216023755,orth_deg2_rho_0p0_cap_0p03,0.017548569739728636,0.0,25,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.003408385839825258,cap_0p03,0.002861622443287882,-16.041710716806858,orth_deg2_rho_0p0_cap_0p03,0.017548569739728636,0.0,25,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0031360955249893426,cap_0p03,0.0027426462768391233,-12.54583111436175,orth_deg2_rho_0p0_cap_0p03,0.017548569739728636,0.0,25,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.004487187642230267,cap_0p03,0.0027690510012958933,-38.28983269530508,orth_deg2_rho_0p0_cap_0p03,0.017548569739728636,0.0,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,cap_0p03,0.002196530762713623,-24.942979867303116,orth_deg2_rho_0p0_cap_0p03,0.017548569739728636,0.0,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,cap_0p03,0.00214576413732525,-14.334561896207754,orth_deg2_rho_0p0_cap_0p03,0.017548569739728636,0.0,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.007265129575917493,cap_0p03,0.007015250985573004,-3.439423725803714,orth_deg2_rho_0p0_cap_0p03,0.02200096216569719,0.0,100,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.0037480705220761528,cap_0p03,0.003066591970096804,-18.182116584131403,orth_deg2_rho_0p0_cap_0p03,0.02200096216569719,0.0,100,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.003248313740665229,cap_0p03,0.002757923883544558,-15.096751615508753,orth_deg2_rho_0p0_cap_0p03,0.02200096216569719,0.0,100,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.0056693997340904675,cap_0p03,0.004448325239422309,-21.537985535325,orth_deg2_rho_0p0_cap_0p03,0.02200096216569719,0.0,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,cap_0p03,0.004753039235955397,-3.67979785854311,orth_deg2_rho_0p0_cap_0p03,0.02200096216569719,0.0,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,cap_0p03,0.0012259724775936789,-11.266893511076182,orth_deg2_rho_0p0_cap_0p03,0.02200096216569719,0.0,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.005612615040270773,cap_0p03,0.00539085135574248,-3.95116506186739,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.004701998914275349,cap_0p03,0.0037648535611774924,-19.930786250346998,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0038535563963712593,cap_0p03,0.00318024871497847,-17.472371288683263,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.008173606778800102,cap_0p03,0.005189834252286286,-36.504967846665096,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,cap_0p03,0.006139416293167459,-8.192980603756506,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,cap_0p03,0.002378562626322739,-7.013087579554256,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.00744534704076948,cap_0p03,0.007165049400100314,-3.7647357354103628,orth_deg2_rho_0p0_cap_0p03,0.024671018887317927,0.0,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,cap_0p03,0.0026397072362163757,-22.55257003556531,orth_deg2_rho_0p0_cap_0p03,0.024671018887317927,0.0,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0031360955249893426,cap_0p03,0.0025829567805628014,-17.63781555819862,orth_deg2_rho_0p0_cap_0p03,0.024671018887317927,0.0,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.004487187642230267,cap_0p03,0.0034085983400765035,-24.037089334148565,orth_deg2_rho_0p0_cap_0p03,0.024671018887317927,0.0,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002926482771138891,cap_0p03,0.0026232693169968933,-10.361019621653089,orth_deg2_rho_0p0_cap_0p03,0.024671018887317927,0.0,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002504818961791151,cap_0p03,0.0020000343276379575,-20.152539638722278,orth_deg2_rho_0p0_cap_0p03,0.024671018887317927,0.0,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.007265129575917493,cap_0p03,0.007056297569029053,-2.8744429773238767,orth_deg2_rho_0p0_cap_0p03,0.018386949743093683,0.0,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,cap_0p03,0.0031785357993730882,-15.195411061464892,orth_deg2_rho_0p0_cap_0p03,0.018386949743093683,0.0,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.003248313740665229,cap_0p03,0.0028384783166736645,-12.616866987350594,orth_deg2_rho_0p0_cap_0p03,0.018386949743093683,0.0,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.0056693997340904675,cap_0p03,0.004427391413686283,-21.90722790167551,orth_deg2_rho_0p0_cap_0p03,0.018386949743093683,0.0,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.004934623402238123,cap_0p03,0.004680397910589046,-5.151872208399356,orth_deg2_rho_0p0_cap_0p03,0.018386949743093683,0.0,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0013816404339982303,cap_0p03,0.0012231920364835127,-11.468135530471923,orth_deg2_rho_0p0_cap_0p03,0.018386949743093683,0.0,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.005612615040270773,cap_0p03,0.00539085135574248,-3.95116506186739,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,cap_0p03,0.0037648535611774924,-19.930786250346998,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0038535563963712593,cap_0p03,0.00318024871497847,-17.472371288683263,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.008173606778800102,cap_0p03,0.005189834252286286,-36.504967846665096,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.006687305974578527,cap_0p03,0.006139416293167459,-8.192980603756506,orth_deg2_rho_0p0_cap_0p03,0.03,0.0,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
