cap_name,estimator,max_kappa,mean_delta_pct,mean_kappa,rho,test_curve,test_label,tests,train_curve,train_label,wins
cap_0p04,orth_deg2_rho_0p25_cap_0p04,0.02923238299763917,-18.417002492931875,0.023370187960123783,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p25_cap_0p04,0.02923238299763917,-15.248707991152335,0.023370187960123783,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p25_cap_0p04,0.02923238299763917,-28.758061394523043,0.023370187960123783,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p25_cap_0p04,0.02923238299763917,-8.989017055981554,0.023370187960123783,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p04,orth_deg2_rho_0p25_cap_0p04,0.02923238299763917,-12.525671744164177,0.023370187960123783,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.021228131554663247,-1.8364334867236323,0.011861386231873989,0.25,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.021228131554663247,-10.222245377195708,0.011861386231873989,0.25,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.021228131554663247,-8.27662108723262,0.011861386231873989,0.25,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.021228131554663247,-19.660264050617386,0.011861386231873989,0.25,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.021228131554663247,-9.248474296159607,0.011861386231873989,0.25,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.021228131554663247,-7.678886278444549,0.011861386231873989,0.25,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-5.528125657169739,0.038678558095905764,0.25,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-29.944960281266845,0.038678558095905764,0.25,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-25.058215016426857,0.038678558095905764,0.25,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-9.434889578151614,0.038678558095905764,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,2.7662801083146227,0.038678558095905764,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-3.804253171529181,0.038678558095905764,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-5.908412658169386,0.04114663169607322,0.25,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-32.084648903760836,0.04114663169607322,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-26.794479915506443,0.04114663169607322,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,1.0739169137056628,0.04114663169607322,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,1
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,7.366696186916639,0.04114663169607322,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,0
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.05,-2.898377115047113,0.04114663169607322,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,2
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03398319628758153,-3.493312907120842,0.024326807813196044,0.25,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03398319628758153,-18.75258169485171,0.024326807813196044,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03398319628758153,-15.679314786603861,0.024326807813196044,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03398319628758153,-32.63269614134209,0.024326807813196044,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03398319628758153,-12.236723465655437,0.024326807813196044,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03398319628758153,-10.59413667269513,0.024326807813196044,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03349156800501175,-3.300138280175613,0.02304627180587086,0.25,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03349156800501175,-17.687827678047324,0.02304627180587086,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03349156800501175,-14.80618115347884,0.02304627180587086,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03349156800501175,-32.65197343180349,0.02304627180587086,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03349156800501175,-12.425744503818384,0.02304627180587086,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.03349156800501175,-10.332203924444238,0.02304627180587086,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.02923238299763917,-3.385800254662034,0.023370187960123783,0.25,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.02923238299763917,-18.417002492931875,0.023370187960123783,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.02923238299763917,-15.248707991152335,0.023370187960123783,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.02923238299763917,-28.758061394523043,0.023370187960123783,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.02923238299763917,-8.989017055981554,0.023370187960123783,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p05,orth_deg2_rho_0p25_cap_0p05,0.02923238299763917,-12.525671744164177,0.023370187960123783,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p25_none,0.021228131554663247,-1.8364334867236323,0.011861386231873989,0.25,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p25_none,0.021228131554663247,-10.222245377195708,0.011861386231873989,0.25,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p25_none,0.021228131554663247,-8.27662108723262,0.011861386231873989,0.25,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p25_none,0.021228131554663247,-19.660264050617386,0.011861386231873989,0.25,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p25_none,0.021228131554663247,-9.248474296159607,0.011861386231873989,0.25,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p25_none,0.021228131554663247,-7.678886278444549,0.011861386231873989,0.25,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
none,orth_deg2_rho_0p25_none,0.07304287071320203,-6.377205185394004,0.04635951500030644,0.25,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p25_none,0.07304287071320203,-34.604614695251094,0.04635951500030644,0.25,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p25_none,0.07304287071320203,-29.390513492720675,0.04635951500030644,0.25,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
none,orth_deg2_rho_0p25_none,0.07304287071320203,8.152341709465286,0.04635951500030644,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,1
none,orth_deg2_rho_0p25_none,0.07304287071320203,9.345876250208066,0.04635951500030644,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
none,orth_deg2_rho_0p25_none,0.07304287071320203,1.5505551188103077,0.04635951500030644,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,1
none,orth_deg2_rho_0p25_none,0.0778757846708664,-6.929186991731977,0.05043855991969535,0.25,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
none,orth_deg2_rho_0p25_none,0.0778757846708664,-37.49798925970541,0.05043855991969535,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
none,orth_deg2_rho_0p25_none,0.0778757846708664,-31.904407142147182,0.05043855991969535,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
none,orth_deg2_rho_0p25_none,0.0778757846708664,22.596580483818006,0.05043855991969535,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,0
none,orth_deg2_rho_0p25_none,0.0778757846708664,15.367065411595382,0.05043855991969535,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,0
none,orth_deg2_rho_0p25_none,0.0778757846708664,3.579525951507586,0.05043855991969535,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,1
none,orth_deg2_rho_0p25_none,0.03398319628758153,-3.493312907120842,0.024326807813196044,0.25,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p25_none,0.03398319628758153,-18.75258169485171,0.024326807813196044,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p25_none,0.03398319628758153,-15.679314786603861,0.024326807813196044,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p25_none,0.03398319628758153,-32.63269614134209,0.024326807813196044,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p25_none,0.03398319628758153,-12.236723465655437,0.024326807813196044,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p25_none,0.03398319628758153,-10.59413667269513,0.024326807813196044,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
none,orth_deg2_rho_0p25_none,0.03349156800501175,-3.300138280175613,0.02304627180587086,0.25,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p25_none,0.03349156800501175,-17.687827678047324,0.02304627180587086,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p25_none,0.03349156800501175,-14.80618115347884,0.02304627180587086,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p25_none,0.03349156800501175,-32.65197343180349,0.02304627180587086,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p25_none,0.03349156800501175,-12.425744503818384,0.02304627180587086,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p25_none,0.03349156800501175,-10.332203924444238,0.02304627180587086,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
none,orth_deg2_rho_0p25_none,0.02923238299763917,-3.385800254662034,0.023370187960123783,0.25,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p25_none,0.02923238299763917,-18.417002492931875,0.023370187960123783,0.25,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p25_none,0.02923238299763917,-15.248707991152335,0.023370187960123783,0.25,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p25_none,0.02923238299763917,-28.758061394523043,0.023370187960123783,0.25,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p25_none,0.02923238299763917,-8.989017055981554,0.023370187960123783,0.25,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
none,orth_deg2_rho_0p25_none,0.02923238299763917,-12.525671744164177,0.023370187960123783,0.25,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.008872855850635438,-0.7675856711656048,0.004957778311912262,0.5,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.008872855850635438,-4.272656284804155,0.004957778311912262,0.5,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.008872855850635438,-3.4594314458736437,0.004957778311912262,0.5,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.008872855850635438,-11.641849481008604,0.004957778311912262,0.5,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.008872855850635438,-5.288351950940054,0.004957778311912262,0.5,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.008872855850635438,-4.480096193303784,0.004957778311912262,0.5,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-2.7951175937550325,0.01898051823480154,0.5,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-15.100827884368334,0.01898051823480154,0.5,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-12.494610211079518,0.01898051823480154,0.5,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-29.48335695804188,0.01898051823480154,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-12.205949772746338,0.01898051823480154,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-10.271914624857523,0.01898051823480154,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-2.950687959558374,0.02,0.5,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-16.03276888018341,0.02,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-13.223458558269561,0.02,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-28.70332211018044,0.02,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-10.825454450421551,0.02,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-11.10467904281492,0.02,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-2.4527501017362785,0.016760428312799516,0.5,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-13.155655737566653,0.016760428312799516,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-10.935034912621001,0.016760428312799516,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-28.556310079777848,0.016760428312799516,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-11.630489290208317,0.016760428312799516,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-9.296893802577115,0.016760428312799516,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-2.5479621813196522,0.017376922676443644,0.5,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-13.692509306929296,0.017376922676443644,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-11.3670308317311,0.017376922676443644,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-28.969924900907603,0.017376922676443644,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-11.87983076804507,0.017376922676443644,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-9.534825648908958,0.017376922676443644,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-2.779779541968449,0.01890675010438957,0.5,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-15.129281255057123,0.01890675010438957,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-12.473285815668106,0.01890675010438957,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-28.52465846508197,0.01890675010438957,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-11.12478334001868,0.01890675010438957,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p02,orth_deg2_rho_0p5_cap_0p02,0.02,-11.16555537387534,0.01890675010438957,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.008872855850635438,-0.7675856711656048,0.004957778311912262,0.5,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.008872855850635438,-4.272656284804155,0.004957778311912262,0.5,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.008872855850635438,-3.4594314458736437,0.004957778311912262,0.5,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.008872855850635438,-11.641849481008604,0.004957778311912262,0.5,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.008872855850635438,-5.288351950940054,0.004957778311912262,0.5,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.008872855850635438,-4.480096193303784,0.004957778311912262,0.5,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-3.5712376490685744,0.024554182647382166,0.5,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-19.166822392509125,0.024554182647382166,0.5,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-15.97326855862923,0.024554182647382166,0.5,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-30.867042420011003,0.024554182647382166,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-11.225863798031526,0.024554182647382166,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-9.494528282932077,0.024554182647382166,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-3.8815243645990685,0.026566230297904017,0.5,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-20.92966475906778,0.026566230297904017,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-17.386681407637838,0.026566230297904017,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-28.57868368643582,0.026566230297904017,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-8.648649654923801,0.026566230297904017,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,2
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-9.301895544003957,0.026566230297904017,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.026355400498795593,-2.7249185632545228,0.01887889514573138,0.5,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.026355400498795593,-14.56307939175384,0.01887889514573138,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.026355400498795593,-12.168856214879199,0.01887889514573138,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.026355400498795593,-30.56781356821323,0.01887889514573138,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.026355400498795593,-11.987424952272528,0.01887889514573138,0.5,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.026355400498795593,-9.649937879202353,0.01887889514573138,0.5,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-2.973849923628587,0.020710256009776978,0.5,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-15.907041112523409,0.020710256009776978,0.5,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-13.308405419362566,0.020710256009776978,0.5,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
cap_0p03,orth_deg2_rho_0p5_cap_0p03,0.03,-31.787799590340224,0.020710256009776978,0.5,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
