step,baseline_pred_loss,optimized_pred_loss
23750,2.8986893184990117,2.8986893184990117
24050,2.897301152493697,2.897301152493697
24351,2.8959335085929405,2.8959335085929405
24652,2.894590298258436,2.894590298258436
24952,2.89327513952007,2.89327513952007
25253,2.891978569937819,2.891978569937819
25554,2.89070434372441,2.89070434372441
25854,2.8894559453030495,2.8894559453030495
26155,2.8882244380714353,2.8882244380714353
26455,2.8870174170697624,2.8870174170697624
26756,2.8858262687484735,2.8858262687484735
27057,2.884654503423163,2.884654503423163
27357,2.8835053947723766,2.8835053947723766
27658,2.8823707777851975,2.8823707777851975
27959,2.881254026341646,2.881254026341646
28259,2.8801582956163285,2.8801582956163285
28560,2.879075829863438,2.879075829863438
28860,2.878013388826404,2.878013388826404
29161,2.8769634709776035,2.8769634709776035
29462,2.87592923928479,2.87592923928479
29762,2.8749136632345036,2.8749136632345036
30063,2.873909595801805,2.873909595801805
30364,2.872920082691368,2.872920082691368
30664,2.8719479893071584,2.8719479893071584
30965,2.8709864952168975,2.8709864952168975
31265,2.8700416627663192,2.8700416627663192
31566,2.8691068758465557,2.8691068758465557
31867,2.8681849982590397,2.8681849982590397
32167,2.8672787330514455,2.8672787330514455
32468,2.86638175060444,2.86638175060444
32769,2.865496813842215,2.865496813842215
33069,2.8646265342705086,2.8646265342705086
33370,2.8637648486926466,2.8637648486926466
33670,2.8629172312773843,2.8629172312773843
33971,2.8620777855566137,2.8620777855566137
34272,2.861249117270715,2.861249117270715
34572,2.860433696085507,2.860433696085507
34873,2.859625861872237,2.859625861872237
35174,2.8588281327764906,2.8588281327764906
35474,2.858042898469124,2.858042898469124
35775,2.8572647186928815,2.8572647186928815
36075,2.8564985658801234,2.8564985658801234
36376,2.855739140504558,2.855739140504558
36677,2.854988823018281,2.854988823018281
36977,2.8542498801636595,2.8542498801636595
37278,2.8535172082393516,2.8535172082393516
37579,2.8527931120399654,2.8527931120399654
37879,2.85207978852584,2.85207978852584
38180,2.851372318094251,2.851372318094251
38480,2.850675244756681,2.850675244756681
38781,2.849983766925193,2.849983766925193
39082,2.849300070414082,2.849300070414082
39382,2.848626243336776,2.848626243336776
39683,2.8479576498723342,2.8479576498723342
39984,2.8472964107241236,2.8472964107241236
40284,2.8466445514176586,2.8466445514176586
40585,2.845997593851301,2.845997593851301
40885,2.8453597104549995,2.8453597104549995
41186,2.844726522209886,2.844726522209886
41487,2.8441000457303174,2.8441000457303174
41787,2.8434822105690967,2.8434822105690967
42088,2.842868780804194,2.842868780804194
42389,2.84226171516044,2.84226171516044
42689,2.841662887175887,2.841662887175887
42990,2.8410681981200856,2.8410681981200856
43290,2.8404814951411104,2.8404814951411104
43591,2.8398987627351904,2.8398987627351904
43892,2.8393218684231543,2.8393218684231543
44192,2.8387526003403583,2.8387526003403583
44493,2.8381870689732156,2.8381870689732156
44794,2.8376270884799606,2.8376270884799606
45094,2.837074398547251,2.837074398547251
45395,2.8365252284886693,2.8365252284886693
45695,2.835983138339825,2.835983138339825
45996,2.8354444301462314,2.8354444301462314
46297,2.8349108373744074,2.8349108373744074
46597,2.8343840230452444,2.8343840230452444
46898,2.8338603994500184,2.8338603994500184
47199,2.833341650234916,2.833341650234916
47499,2.8328293996318425,2.8328293996318425
47800,2.832320160117971,2.832320160117971
48100,2.83181723827852,2.83181723827852
48401,2.8313172152091464,2.8313172152091464
48702,2.8308217017942394,2.8308217017942394
49002,2.830332254326347,2.830332254326347
49303,2.8298455459894227,2.8298455459894227
49603,2.82936473905176,2.82936473905176
49904,2.828886570946773,2.828886570946773
50205,2.82841258461601,2.82841258461601
50505,2.827944272606637,2.827944272606637
50806,2.8274784572627754,2.8274784572627754
51107,2.827016637905098,2.827016637905098
51407,2.826560280535403,2.826560280535403
51708,2.826106281351804,2.826106281351804
52008,2.8256576004801217,2.8256576004801217
52309,2.8252111994118962,2.8252111994118962
52610,2.8247685131207643,2.8247685131207643
52910,2.8243309541818338,2.8243309541818338
53211,2.823895548487017,2.823895548487017
53512,2.8234637069741564,2.8234637069741564
53812,2.8230368082445194,2.8230368082445194
54113,2.8226119386711046,2.8226119386711046
54413,2.8221918908433836,2.8221918908433836
54714,2.821773811056504,2.821773811056504
55015,2.821359052423933,2.821359052423933
55315,2.8209489482354715,2.8209489482354715
55616,2.8205406931482404,2.8205406931482404
55917,2.8201356384862146,2.8201356384862146
56217,2.81973506407302,2.81973506407302
56518,2.8193362440501,2.8193362440501
56818,2.818941814294227,2.818941814294227
57119,2.8185490642063122,2.8185490642063122
57420,2.8181593045650746,2.8181593045650746
57720,2.817773768476356,2.817773768476356
58021,2.8173898198477128,2.8173898198477128
58322,2.8170087570689297,2.8170087570689297
58622,2.8166317285085443,2.8166317285085443
58923,2.8162562295988995,2.8162562295988995
59223,2.81588471178548,2.81588471178548
59524,2.8155146032680305,2.8155146032680305
59825,2.8151471998468454,2.8151471998468454
60125,2.8147835514310433,2.8147835514310433
60426,2.8144212737309275,2.8144212737309275
60727,2.8140615445548702,2.8140615445548702
61027,2.813705365783117,2.813705365783117
61328,2.813350526769354,2.813350526769354
61628,2.812999066774648,2.812999066774648
61929,2.812648754818731,2.812648754818731
62230,2.812300738166363,2.812300738166363
62530,2.8119556337984117,2.8119556337984117
62831,2.811611710578089,2.811611710578089
63132,2.811269020929776,2.811269020929776
63432,2.810929080557815,2.810929080557815
63733,2.810589496272862,2.810589496272862
64033,2.810248994363911,2.810248994363911
64334,2.8099091568677204,2.8099091568677204
64635,2.809554087635975,2.809554087635975
64935,2.8091893334350444,2.8091893334350444
65236,2.80805349583714,2.80805349583714
65537,2.800961485449498,2.800961485449498
65837,2.793266064311403,2.793266064311403
66138,2.785451796514636,2.785451796514636
66438,2.7776572485316646,2.7776572485316646
66739,2.7698748963048123,2.7698748963048123
67040,2.7627791151448218,2.7627791151448218
67340,2.75579764600578,2.75579764600578
67641,2.7491512940261917,2.7491512940261917
67942,2.742878724709755,2.742878724709755
68242,2.7367161099752533,2.7367161099752533
68543,2.731113418979819,2.731113418979819
68843,2.725648875857287,2.725648875857287
69144,2.7205656390184783,2.7205656390184783
69445,2.7159722088183647,2.7159722088183647
69745,2.7114900647467115,2.7114900647467115
70046,2.707304255899134,2.707304255899134
70347,2.7032283801749792,2.7032283801749792
70647,2.6997866658575638,2.6997866658575638
70948,2.6972672427843194,2.6972672427843194
71248,2.694902364242953,2.694902364242953
71549,2.6940607338489158,2.6940607338489158
71850,2.6936445892292844,2.6936445892292844
72150,2.693334183237476,2.70696402969939
72451,2.6930774213892743,2.747780369053634
72752,2.692855579741764,2.791318404814242
73052,2.6926590380444506,2.8003251021201065
73353,2.6924803958518195,2.8018713416680345
73653,2.6923168827407804,2.8024598682325204
73954,2.692164646884559,2.8026887540996626
74255,2.692022241227385,2.8027399099397403
74555,2.691888581465662,2.8026913163721696
74856,2.691761603801705,2.802581167253614
75157,2.691640834357927,2.8024308902807182
75457,2.6915258946201437,2.802253908987811
75758,2.691415401442618,2.802057136942239
76058,2.6913095777005016,2.801847228556205
76359,2.691207285218107,2.8016264811763265
76660,2.691108514293808,2.801398203223104
76960,2.691013260166769,2.8011650907117174
77261,2.6909206137562403,2.800927005723651
77562,2.6908306579459307,2.800685791419437
77862,2.6907434688923004,2.800443085633981
78163,2.6906582798031375,2.8001979120963436
78463,2.6905754926302077,2.7999524038286623
78764,2.690494408314624,2.7997053276955564
79065,2.6904151739355724,2.7994578259538003
79365,2.6903379250837567,2.7992109854570617
79666,2.6902620393440992,2.798963375695697
79967,2.6901876792902617,2.7987159966049355
80267,2.6901149959489365,2.7984698145478384
80568,2.6900434237600734,2.7982233095575526
80868,2.6899733644327437,2.7979782201837264
81169,2.6899042827864323,2.797732997006522
81470,2.6898363515585535,2.797488529003067
81770,2.689769733036946,2.7972456838660005
82071,2.689703929586718,2.797002892499641
82372,2.6896391153205603,2.7967610078203897
82672,2.6895754547423074,2.7965208639950387
82973,2.6895124805997366,2.7962808894783064
83273,2.6894505715635066,2.7960427033228816
83574,2.6893892776160513,2.7958047380278277
83875,2.689328771557275,2.795567806145092
84175,2.6892692179275928,2.795332703465412
84476,2.689210189066099,2.7950978737421877
84777,2.6891518558639436,2.794864111349824
85077,2.6890943816793276,2.79463219441965
85378,2.6890373578610403,2.7944005819949735
85678,2.6889811393757483,2.794170816693462
85979,2.688925328742871,2.793941369015902
86280,2.688870092867993,2.7937130079023325
86580,2.688815592176513,2.7934864867639684
86881,2.688761444115711,2.7932602947532046
87182,2.6887078129975315,2.7930351873067236
87482,2.6886548571966666,2.792811904664672
87783,2.688602207256435,2.792588955595363
88083,2.688550197471252,2.7923678181905665
88384,2.688498466258209,2.7921470144489393
88685,2.6884471735700397,2.7919272791774987
88985,2.6883964741987114,2.7917093324997047
89286,2.6883460172945157,2.791491716705253
89587,2.6882959602512697,2.7912751549155
89887,2.688246455701631,2.7910603560278844
90188,2.688197162414963,2.790845882579698
90488,2.6881483972559894,2.790633153853661
90789,2.6880998248703327,2.79042074587016
91090,2.6880515985640385,2.7902093633924374
91390,2.6880038674560134,2.7899996974435197
91691,2.687956304316292,2.789790344103684
91992,2.6879090601221574,2.7895819975161866
92292,2.687862281961305,2.789375338579562
92593,2.6878156499981922,2.7891689831122224
92893,2.6877694664438048,2.7889642957436513
93194,2.6877234160331636,2.7887599054670433
93495,2.687677646083295,2.7885564895306687
93795,2.687632300452726,2.7883547124273167
94096,2.6875870702629796,2.788153222389654
94397,2.6875421007659943,2.7879526869420306
94697,2.6874975339807485,2.787753761116085
94998,2.687453066909973,2.787555112037966
95298,2.6874089893638238,2.7873580531826456
95599,2.6873650020132103,2.7871612642767247
95900,2.6873212468797645,2.786965397088026
96200,2.6872778630819076,2.786771091397348
96501,2.687234556458633,2.7865770452123444
96801,2.6871916100120323,2.786384541528395
97102,2.6871487328195554,2.786192290581159
97403,2.6871060639201745,2.786000929008355
97703,2.68706373973112,2.7858110819615947
98004,2.6870214739121723,2.7856214773234376
98305,2.6869794038227512,2.785432743152838
98605,2.686937664349957,2.7852454959579536
98906,2.6868959734331734,2.7850584810559615
99206,2.686854604424103,2.784872935133895
99507,2.686813277960809,2.7846876149383393
99808,2.6867721287736464,2.7845031343374753
100108,2.686731289342132,2.7843200961029
100409,2.6866904841453625,2.7841372737795798
100710,2.6866498464305173,2.7839552731594286
101010,2.686609507312461,2.783774688754448
101311,2.686569194881483,2.783594310867384
101611,2.6865291741098316,2.78341533235316
101912,2.6864891753769227,2.7832365539902346
102213,2.6864493296028327,2.7830585682735838
102513,2.686409765752309,2.782881956739262
102814,2.686370217478887,2.7827055363864357
103115,2.686330814386346,2.7825298917982884
103415,2.686291684218524,2.782355596796642
103716,2.686252563724395,2.782181484295876
104016,2.686213710531118,2.7820087055820646
104317,2.686174863358544,2.7818361034071124
104618,2.686136149739342,2.7816642498330992
104918,2.6860976954896367,2.78149370635793
105219,2.6860592421599865,2.7813233312153622
105520,2.6860209161080997,2.7811536886859543
105820,2.6859828420529293,2.780985333529873
106121,2.6859447642340526,2.780817138584051
106421,2.6859069337832673,2.780650215818998
106722,2.6858690966587675,2.7804834479232654
107023,2.6858313773640305,2.780317387281951
107323,2.6857938988814136,2.780152577035173
107624,2.685756409646393,2.7799879139851758
107925,2.6857190331073544,2.7798239431065532
108225,2.6856818912557445,2.779661201540296
108526,2.685644734890066,2.7794985993616983
108826,2.6856078093513434,2.779337212068294
109127,2.685570866953337,2.779175959631969
109428,2.68553402947443,2.7790153756544584
109728,2.685497417333648,2.7788559864251887
110029,2.6854607850357706,2.7786967246030914
110330,2.685424253406111,2.7785381176968844
110630,2.6853879419641418,2.7783806856683477
110931,2.6853516073121897,2.778223373534064
111231,2.6853154895899927,2.7780672229580454
111532,2.6852793467488048,2.7779111884416396
111833,2.685243298101087,2.777755786641635
112133,2.6852074617352244,2.777601527433629
112434,2.685171597558385,2.777447376955738
112735,2.6851358240172,2.777293847097221
113035,2.6851002583792782,2.7771414406348724
113336,2.685064662430265,2.7769891364937624
113636,2.6850292716059836,2.7768379439569526
113937,2.6849938489032312,2.7766868494925983
114238,2.6849585113905086,2.7765363550022246
114538,2.6849233750264316,2.7763869536220573
114839,2.6848882045682703,2.776237643994671
115140,2.684853116293679,2.776088923093958
115440,2.6848182254086903,2.775941276276908
115741,2.684783298366174,2.775793716423813
116041,2.6847485663210118,2.7756472205869156
116342,2.684713796821828,2.7755008061766118
116643,2.6846791048842524,2.7753549614132758
116943,2.684644604511237,2.7752101617872316
117244,2.68461006484766,2.775065439372058
117545,2.6845756001831007,2.7749212749650862
117845,2.6845413238272102,2.7747781377535814
118146,2.684507006466238,2.774635073823432
118446,2.6844728753364735,2.774493026886362
118747,2.684438702122307,2.774351047486271
119048,2.6844045999518844,2.774209608212277
119348,2.6843706810240637,2.774069167389451
119649,2.6843367184801807,2.7739287911984993
119950,2.6843028247786207,2.773788940624735
120250,2.6842691114767128,2.773650075127144
120551,2.6842353531258993,2.7735112688099783
120851,2.6842017733564223,2.7733734316588063
121152,2.6841681476345647,2.773235650670895
121453,2.684134587344886,2.773098376239703
121753,2.684101203014698,2.7729620587843673
122054,2.684067771448042,2.7728257924699093
122355,2.6840344034088646,2.77269001363272
122655,2.6840012088283705,2.7725551828626793
122956,2.68396796580806,2.7724203880222986
123256,2.6839348946434334,2.772286519859118
123557,2.683901774279176,2.77215269499202
123858,2.6838687144820996,2.772019328300521
124158,2.683835824224414,2.771886884067452
124459,2.6838028836857935,2.7717544596039234
124760,2.6837700020555695,2.771622487090797
125060,2.6837372877498686,2.7714914251788962
125361,2.6837045221484375,2.7713603381597096
125661,2.683671922448937,2.771230145179048
125962,2.6836392708122117,2.7710999442758157
126263,2.683606675497917,2.770970144082297
126563,2.683574244025905,2.7708412297049687
126864,2.683541759702776,2.770712202754578
127165,2.683509330248734,2.77058360132437
127465,2.6834770626629743,2.7704557766787845
127766,2.683444741367394,2.7703277898355845
128066,2.683412580669829,2.77020065697937
128367,2.68338036571912,2.7700731016784883
128668,2.683348203365413,2.7699458631326306
128968,2.68331619976726,2.7698190894168278
129269,2.683284141141276,2.7696914716505505
129570,2.68325213383184,2.7695642055001413
129870,2.6832202835083288,2.769434790023773
130171,2.683188377428402,2.7693043252757192
130471,2.683156627193661,2.7691688168806903
130772,2.683124820741187,2.7690176408570193
131073,2.683093063598224,2.7688653816356594
131373,2.6830614606430467,2.7672636648281834
131674,2.683029800811961,2.7650465227636536
131975,2.6829981891564088,2.7621618115843716
132275,2.6829667300935864,2.7573359080938706
132576,2.6829352135354325,2.7522954731288642
132876,2.6829038485401284,2.747801839046332
133177,2.6828724256571,2.7435620731533445
133478,2.682841049167832,2.7393404340176324
133778,2.682809822742714,2.7351606270418753
134079,2.682778537869803,2.7309693968607545
134380,2.6827472983815484,2.7269327881210503
134680,2.682716207512432,2.723004914558417
134981,2.6826850576682113,2.719105288213949
135281,2.6826540555087073,2.715378801226848
135582,2.6826229940399684,2.7116629032221424
135883,2.6825919763667145,2.708075919478942
136183,2.6825611050163767,2.7045959513338693
136484,2.6825301738798015,2.7011439214487845
136785,2.682499285636681,2.6978662352249163
137085,2.682468542401167,2.694628786764558
137386,2.6824377389302523,2.6915008745113878
137686,2.682407079615184,2.688487873101789
137987,2.6823763597800916,2.6855005419377407
138288,2.6823456814148736,2.6826895569666362
138588,2.682315145962445,2.6799221222691756
138889,2.6822845495836827,2.6772595192878588
139190,2.682253993865068,2.67471323181579
139490,2.6822235798566565,2.6722072505125483
139791,2.6821931045393743,2.669854942606926
140091,2.682162770152491,2.6675478706222595
140392,2.682132374214385,2.6653592261408248
140693,2.6821020176559585,2.6633224571705654
140993,2.6820718008883975,2.661322246706491
141294,2.6820415222237544,2.6593517641401188
141595,2.6820112822090314,2.657402520175845
141895,2.681981180881048,2.6557289059543394
142196,2.6819510173305106,2.6544539861772503
142496,2.681920991749851,2.6532479882003694
142797,2.681890903740542,2.6528153510333454
143098,2.681860853224967,2.6525897936894487
143398,2.68183093963043,2.6524195992330744
143699,2.6818009633132975,2.6522779831943093
144000,2.6817710238297496,2.6521552131400776
