step,lr,loss
4861.0,1.0067524257521444e-05,309.61456298828125
4862.0,1.0065353713834165e-05,395.469482421875
4863.0,1.0063183170146887e-05,412.5941162109375
4864.0,1.0061012626459608e-05,399.2677001953125
4865.0,1.0058842082772328e-05,489.78326416015625
4866.0,1.0056671539085048e-05,540.0342407226562
4867.0,1.005450099539777e-05,468.1866149902344
4868.0,1.005233045171049e-05,441.72113037109375
4869.0,1.0050159908023211e-05,400.2337646484375
4870.0,1.0047989364335933e-05,417.04498291015625
4871.0,1.0045818820648654e-05,437.0533447265625
4872.0,1.0043648276961376e-05,375.3026428222656
4873.0,1.0041477733274097e-05,362.2744445800781
4874.0,1.0039307189586817e-05,432.0477600097656
4875.0,1.0037136645899539e-05,382.7181091308594
4876.0,1.003496610221226e-05,478.2093505859375
4877.0,1.0032795558524982e-05,454.63702392578125
4878.0,1.0030625014837703e-05,349.4506530761719
4879.0,1.0028454471150423e-05,321.02801513671875
4880.0,1.0026283927463143e-05,469.4208984375
4881.0,1.0024113383775865e-05,391.177978515625
4882.0,1.0021942840088586e-05,397.50274658203125
4883.0,1.0019772296401306e-05,563.701416015625
4884.0,1.0017601752714028e-05,515.8181762695312
4885.0,1.001543120902675e-05,450.2780456542969
4886.0,1.001326066533947e-05,377.2232971191406
4887.0,1.0011090121652192e-05,473.385986328125
4888.0,1.0008919577964912e-05,581.1839599609375
4889.0,1.0006749034277634e-05,377.78936767578125
4890.0,1.0004578490590355e-05,514.8863525390625
4891.0,1.0002407946903077e-05,382.9641418457031
4892.0,1.0000237403215798e-05,462.826171875
4893.0,9.998066859528518e-06,425.8421325683594
4894.0,9.99589631584124e-06,485.6290588378906
4895.0,9.99372577215396e-06,467.4732971191406
4896.0,9.991555228466681e-06,459.82763671875
4897.0,9.989384684779401e-06,457.49786376953125
4898.0,9.987214141092123e-06,327.331787109375
4899.0,9.985043597404844e-06,309.54071044921875
4900.0,9.982873053717566e-06,445.30657958984375
4901.0,9.980702510030287e-06,457.13922119140625
4902.0,9.978531966343007e-06,468.5211181640625
4903.0,9.976361422655729e-06,392.85565185546875
4904.0,9.974190878968449e-06,378.45843505859375
4905.0,9.97202033528117e-06,441.60595703125
4906.0,9.969849791593892e-06,327.63458251953125
4907.0,9.967679247906613e-06,368.967041015625
4908.0,9.965508704219335e-06,433.0684814453125
4909.0,9.963338160532056e-06,366.913818359375
4910.0,9.961167616844776e-06,367.3520812988281
4911.0,9.958997073157496e-06,493.6631774902344
4912.0,9.956826529470218e-06,478.49261474609375
4913.0,9.95465598578294e-06,412.71807861328125
4914.0,9.952485442095661e-06,552.4935302734375
4915.0,9.950314898408382e-06,422.06634521484375
4916.0,9.948144354721104e-06,512.882568359375
4917.0,9.945973811033824e-06,316.99468994140625
4918.0,9.943803267346544e-06,532.7220458984375
4919.0,9.941632723659265e-06,437.8063659667969
4920.0,9.939462179971987e-06,421.5905456542969
4921.0,9.937291636284708e-06,428.1048583984375
4922.0,9.93512109259743e-06,335.26019287109375
4923.0,9.932950548910152e-06,485.9586181640625
4924.0,9.930780005222871e-06,435.17523193359375
4925.0,9.928609461535593e-06,291.3671875
4926.0,9.926438917848313e-06,506.3831787109375
4927.0,9.924268374161034e-06,519.1016845703125
4928.0,9.922097830473756e-06,496.9654235839844
4929.0,9.919927286786477e-06,420.10064697265625
4930.0,9.917756743099199e-06,457.6851501464844
4931.0,9.915586199411919e-06,604.4700317382812
4932.0,9.91341565572464e-06,395.3406066894531
4933.0,9.91124511203736e-06,295.0246887207031
4934.0,9.909074568350082e-06,419.08203125
4935.0,9.906904024662803e-06,691.9842529296875
4936.0,9.904733480975525e-06,429.115478515625
4937.0,9.902562937288247e-06,353.0767822265625
4938.0,9.900392393600966e-06,463.48541259765625
4939.0,9.898221849913688e-06,514.6196899414062
4940.0,9.896051306226408e-06,334.41522216796875
4941.0,9.89388076253913e-06,415.18035888671875
4942.0,9.891710218851851e-06,428.742919921875
4943.0,9.889539675164573e-06,417.360107421875
4944.0,9.887369131477294e-06,440.97991943359375
4945.0,9.885198587790014e-06,376.21221923828125
4946.0,9.883028044102736e-06,440.59814453125
4947.0,9.880857500415455e-06,324.17584228515625
4948.0,9.878686956728177e-06,439.997802734375
4949.0,9.876516413040899e-06,293.2774658203125
4950.0,9.87434586935362e-06,565.75
4951.0,9.872175325666342e-06,364.8769226074219
4952.0,9.870004781979061e-06,409.71026611328125
4953.0,9.867834238291783e-06,332.381103515625
4954.0,9.865663694604503e-06,369.71160888671875
4955.0,9.863493150917224e-06,452.40093994140625
4956.0,9.861322607229946e-06,442.4913024902344
4957.0,9.859152063542668e-06,491.57232666015625
4958.0,9.856981519855389e-06,407.5662841796875
4959.0,9.85481097616811e-06,396.1379089355469
4960.0,9.85264043248083e-06,453.4283142089844
4961.0,9.85046988879355e-06,634.6375732421875
4962.0,9.848299345106272e-06,457.71148681640625
4963.0,9.846128801418994e-06,335.79791259765625
4964.0,9.843958257731715e-06,386.606689453125
4965.0,9.841787714044437e-06,490.4940185546875
4966.0,9.839617170357158e-06,525.484375
4967.0,9.837446626669878e-06,523.3646240234375
4968.0,9.8352760829826e-06,313.13580322265625
4969.0,9.83310553929532e-06,510.7505798339844
4970.0,9.830934995608041e-06,440.80914306640625
4971.0,9.828764451920763e-06,477.93768310546875
4972.0,9.826593908233484e-06,406.21527099609375
4973.0,9.824423364546206e-06,342.8856506347656
4974.0,9.822252820858926e-06,444.6219787597656
4975.0,9.820082277171647e-06,391.16900634765625
4976.0,9.817911733484367e-06,340.5842590332031
4977.0,9.815741189797089e-06,541.6632080078125
4978.0,9.81357064610981e-06,355.2742919921875
4979.0,9.811400102422532e-06,449.97869873046875
4980.0,9.809229558735253e-06,452.6910400390625
4981.0,9.807059015047973e-06,330.66204833984375
4982.0,9.804888471360695e-06,334.94964599609375
4983.0,9.802717927673415e-06,519.43896484375
4984.0,9.800547383986136e-06,487.57452392578125
4985.0,9.798376840298858e-06,403.85986328125
4986.0,9.79620629661158e-06,387.7705078125
4987.0,9.7940357529243e-06,406.3675537109375
4988.0,9.79186520923702e-06,411.5872497558594
4989.0,9.789694665549742e-06,447.6180725097656
4990.0,9.787524121862462e-06,417.50103759765625
4991.0,9.785353578175184e-06,409.1997985839844
4992.0,9.783183034487905e-06,420.1269836425781
4993.0,9.781012490800627e-06,454.81524658203125
4994.0,9.778841947113348e-06,465.20318603515625
4995.0,9.776671403426068e-06,406.00775146484375
4996.0,9.77450085973879e-06,445.59814453125
4997.0,9.77233031605151e-06,281.6214599609375
4998.0,9.770159772364231e-06,479.3547668457031
4999.0,9.767989228676953e-06,419.936279296875
5000.0,9.765818684989674e-06,450.9425354003906
5001.0,9.763648141302396e-06,450.06134033203125
5002.0,9.761477597615116e-06,463.58251953125
5003.0,9.759307053927837e-06,485.3280334472656
5004.0,9.757136510240557e-06,408.00140380859375
5005.0,9.754965966553279e-06,425.91705322265625
5006.0,9.752795422866e-06,523.86376953125
5007.0,9.750624879178722e-06,362.56817626953125
5008.0,9.748454335491443e-06,453.51837158203125
5009.0,9.746283791804163e-06,500.2447204589844
5010.0,9.744113248116885e-06,498.24005126953125
5011.0,9.741942704429606e-06,419.4917907714844
5012.0,9.739772160742326e-06,407.06536865234375
5013.0,9.737601617055048e-06,330.1858215332031
5014.0,9.73543107336777e-06,431.2021484375
5015.0,9.733260529680491e-06,456.3260498046875
5016.0,9.73108998599321e-06,335.61810302734375
5017.0,9.728919442305932e-06,366.21337890625
5018.0,9.726748898618654e-06,593.158447265625
5019.0,9.724578354931374e-06,453.4776611328125
5020.0,9.722407811244095e-06,392.2245178222656
5021.0,9.720237267556817e-06,403.1329650878906
5022.0,9.718066723869538e-06,455.2414245605469
5023.0,9.715896180182258e-06,411.6966552734375
5024.0,9.71372563649498e-06,379.8944091796875
5025.0,9.711555092807701e-06,340.8298034667969
5026.0,9.709384549120421e-06,493.63885498046875
5027.0,9.707214005433143e-06,384.27825927734375
5028.0,9.705043461745864e-06,534.008056640625
5029.0,9.702872918058586e-06,374.42431640625
5030.0,9.700702374371306e-06,399.0707092285156
5031.0,9.698531830684027e-06,350.14337158203125
5032.0,9.696361286996749e-06,324.00146484375
5033.0,9.694190743309469e-06,455.4969482421875
5034.0,9.69202019962219e-06,327.9158630371094
5035.0,9.689849655934912e-06,380.1837463378906
5036.0,9.687679112247634e-06,519.2005615234375
5037.0,9.685508568560353e-06,484.8294372558594
5038.0,9.683338024873075e-06,331.04437255859375
5039.0,9.681167481185797e-06,432.20721435546875
5040.0,9.678996937498516e-06,341.34539794921875
5041.0,9.676826393811238e-06,386.0113525390625
5042.0,9.67465585012396e-06,335.5653076171875
5043.0,9.67248530643668e-06,477.12353515625
5044.0,9.670314762749401e-06,457.5635681152344
5045.0,9.668144219062122e-06,405.6638488769531
5046.0,9.665973675374844e-06,390.83697509765625
5047.0,9.663803131687564e-06,422.40313720703125
5048.0,9.661632588000285e-06,426.03094482421875
5049.0,9.659462044313007e-06,468.82244873046875
5050.0,9.657291500625727e-06,329.749755859375
5051.0,9.655120956938448e-06,393.120361328125
5052.0,9.65295041325117e-06,397.71337890625
5053.0,9.650779869563892e-06,398.037353515625
5054.0,9.648609325876611e-06,426.50543212890625
5055.0,9.646438782189333e-06,446.8644104003906
5056.0,9.644268238502055e-06,429.41522216796875
5057.0,9.642097694814774e-06,411.6007385253906
5058.0,9.639927151127496e-06,329.3659362792969
5059.0,9.637756607440218e-06,502.7664794921875
5060.0,9.635586063752939e-06,507.4689636230469
5061.0,9.63341552006566e-06,387.117431640625
5062.0,9.63124497637838e-06,424.54803466796875
5063.0,9.629074432691102e-06,333.65545654296875
5064.0,9.626903889003822e-06,547.0352172851562
5065.0,9.624733345316544e-06,395.6197814941406
5066.0,9.622562801629265e-06,467.46331787109375
5067.0,9.620392257941987e-06,383.89056396484375
5068.0,9.618221714254708e-06,467.3959655761719
5069.0,9.616051170567428e-06,497.6953125
5070.0,9.61388062688015e-06,329.98175048828125
5071.0,9.61171008319287e-06,372.54364013671875
5072.0,9.609539539505591e-06,408.40606689453125
5073.0,9.607368995818313e-06,383.28851318359375
5074.0,9.605198452131034e-06,591.4042358398438
5075.0,9.603027908443756e-06,379.1675109863281
5076.0,9.600857364756476e-06,429.64996337890625
5077.0,9.598686821069197e-06,503.86175537109375
5078.0,9.596516277381917e-06,361.2012939453125
5079.0,9.594345733694639e-06,377.82965087890625
5080.0,9.59217519000736e-06,530.4345703125
5081.0,9.590004646320082e-06,426.52642822265625
5082.0,9.587834102632803e-06,300.17669677734375
5083.0,9.585663558945523e-06,422.87457275390625
5084.0,9.583493015258245e-06,331.9542541503906
5085.0,9.581322471570965e-06,524.5518798828125
5086.0,9.579151927883686e-06,340.80572509765625
5087.0,9.576981384196408e-06,447.0014953613281
5088.0,9.57481084050913e-06,456.12847900390625
5089.0,9.57264029682185e-06,467.57733154296875
5090.0,9.57046975313457e-06,441.689208984375
5091.0,9.568299209447292e-06,466.1520690917969
5092.0,9.566128665760012e-06,447.0947265625
5093.0,9.563958122072734e-06,406.0005798339844
5094.0,9.561787578385455e-06,363.33770751953125
5095.0,9.559617034698177e-06,348.1158447265625
5096.0,9.557446491010898e-06,424.414794921875
5097.0,9.555275947323618e-06,372.427490234375
5098.0,9.55310540363634e-06,359.46490478515625
5099.0,9.55093485994906e-06,421.1378173828125
5100.0,9.548764316261781e-06,469.2420959472656
5101.0,9.546593772574503e-06,438.8193664550781
5102.0,9.544423228887224e-06,405.99029541015625
5103.0,9.542252685199946e-06,364.9964294433594
5104.0,9.540082141512667e-06,560.2652587890625
5105.0,9.537911597825387e-06,499.22125244140625
5106.0,9.535741054138107e-06,474.15020751953125
5107.0,9.533570510450829e-06,403.3562316894531
5108.0,9.53139996676355e-06,454.658203125
5109.0,9.529229423076272e-06,363.71697998046875
5110.0,9.527058879388993e-06,436.57489013671875
5111.0,9.524888335701715e-06,391.3408203125
5112.0,9.522717792014435e-06,412.20135498046875
5113.0,9.520547248327155e-06,447.52294921875
5114.0,9.518376704639876e-06,447.2279357910156
5115.0,9.516206160952598e-06,388.4337158203125
5116.0,9.51403561726532e-06,500.71441650390625
5117.0,9.511865073578041e-06,423.13751220703125
5118.0,9.509694529890762e-06,378.86480712890625
5119.0,9.507523986203482e-06,421.5003662109375
5120.0,9.505353442516204e-06,395.408447265625
5121.0,9.503182898828924e-06,466.1988525390625
5122.0,9.501012355141645e-06,461.6646728515625
5123.0,9.498841811454367e-06,392.60650634765625
5124.0,9.496671267767088e-06,363.9598388671875
5125.0,9.49450072407981e-06,512.57275390625
5126.0,9.49233018039253e-06,415.1673889160156
5127.0,9.490159636705251e-06,478.4876708984375
5128.0,9.487989093017971e-06,433.2787780761719
5129.0,9.485818549330693e-06,450.72894287109375
5130.0,9.483648005643414e-06,373.6745910644531
5131.0,9.481477461956136e-06,391.3478088378906
5132.0,9.479306918268857e-06,393.54742431640625
5133.0,9.477136374581577e-06,328.86932373046875
5134.0,9.474965830894299e-06,438.6847229003906
5135.0,9.472795287207019e-06,415.5980529785156
5136.0,9.47062474351974e-06,465.7348937988281
5137.0,9.468454199832462e-06,478.17974853515625
5138.0,9.466283656145183e-06,338.28125
5139.0,9.464113112457905e-06,434.31036376953125
5140.0,9.461942568770625e-06,479.9691467285156
5141.0,9.459772025083346e-06,454.7337646484375
5142.0,9.457601481396066e-06,435.98736572265625
5143.0,9.455430937708788e-06,353.4293212890625
5144.0,9.45326039402151e-06,377.1300048828125
5145.0,9.451089850334231e-06,412.56561279296875
5146.0,9.448919306646953e-06,431.2901611328125
5147.0,9.446748762959672e-06,581.6389770507812
5148.0,9.444578219272394e-06,350.24920654296875
5149.0,9.442407675585114e-06,389.97283935546875
5150.0,9.440237131897835e-06,470.6168212890625
5151.0,9.438066588210557e-06,469.1407470703125
5152.0,9.435896044523279e-06,339.3269348144531
5153.0,9.433725500836e-06,479.2546081542969
5154.0,9.431554957148722e-06,349.908447265625
5155.0,9.429384413461442e-06,436.24908447265625
5156.0,9.427213869774161e-06,367.84857177734375
5157.0,9.425043326086883e-06,385.07110595703125
5158.0,9.422872782399604e-06,389.214111328125
5159.0,9.420702238712326e-06,381.77783203125
5160.0,9.418531695025048e-06,313.8582763671875
5161.0,9.41636115133777e-06,440.04840087890625
5162.0,9.414190607650489e-06,458.0298156738281
5163.0,9.41202006396321e-06,415.09368896484375
5164.0,9.40984952027593e-06,334.7608947753906
5165.0,9.407678976588652e-06,392.58953857421875
5166.0,9.405508432901374e-06,409.0545654296875
5167.0,9.403337889214095e-06,425.02655029296875
5168.0,9.401167345526817e-06,421.62432861328125
5169.0,9.398996801839537e-06,406.1114196777344
5170.0,9.396826258152258e-06,364.23480224609375
5171.0,9.394655714464978e-06,443.78076171875
5172.0,9.3924851707777e-06,480.223388671875
5173.0,9.390314627090421e-06,427.52008056640625
5174.0,9.388144083403143e-06,433.7327880859375
5175.0,9.385973539715864e-06,399.60174560546875
5176.0,9.383802996028584e-06,511.7161560058594
5177.0,9.381632452341306e-06,417.7991027832031
5178.0,9.379461908654026e-06,429.30645751953125
5179.0,9.377291364966747e-06,565.4168701171875
5180.0,9.375120821279469e-06,345.3341369628906
5181.0,9.37295027759219e-06,442.367919921875
5182.0,9.370779733904912e-06,435.868408203125
5183.0,9.368609190217632e-06,505.29998779296875
5184.0,9.366438646530353e-06,417.749267578125
5185.0,9.364268102843073e-06,511.8350524902344
5186.0,9.362097559155795e-06,372.18927001953125
5187.0,9.359927015468516e-06,387.73590087890625
5188.0,9.357756471781238e-06,370.21917724609375
5189.0,9.35558592809396e-06,397.08056640625
5190.0,9.353415384406679e-06,412.84173583984375
5191.0,9.3512448407194e-06,520.7351684570312
5192.0,9.34907429703212e-06,379.66729736328125
5193.0,9.346903753344842e-06,419.3948669433594
5194.0,9.344733209657564e-06,497.0777587890625
5195.0,9.342562665970285e-06,343.4552001953125
5196.0,9.340392122283007e-06,377.2735595703125
5197.0,9.338221578595727e-06,573.3995361328125
5198.0,9.336051034908448e-06,374.491943359375
5199.0,9.333880491221168e-06,418.3564453125
5200.0,9.33170994753389e-06,386.3979797363281
5201.0,9.329539403846611e-06,429.0849609375
5202.0,9.327368860159333e-06,494.695556640625
5203.0,9.325198316472054e-06,437.0791015625
5204.0,9.323027772784774e-06,527.623779296875
5205.0,9.320857229097496e-06,460.92333984375
5206.0,9.318686685410217e-06,467.75341796875
5207.0,9.316516141722937e-06,493.78948974609375
5208.0,9.314345598035659e-06,392.8208923339844
5209.0,9.31217505434838e-06,424.8749084472656
5210.0,9.3100045106611e-06,468.81634521484375
5211.0,9.307833966973822e-06,361.5556640625
5212.0,9.305663423286543e-06,418.0160827636719
5213.0,9.303492879599265e-06,492.33349609375
5214.0,9.301322335911985e-06,554.89453125
5215.0,9.299151792224706e-06,399.15777587890625
5216.0,9.296981248537428e-06,381.02685546875
5217.0,9.294810704850148e-06,438.0633544921875
5218.0,9.29264016116287e-06,419.2997741699219
5219.0,9.29046961747559e-06,386.2865905761719
5220.0,9.288299073788312e-06,282.74249267578125
5221.0,9.286128530101032e-06,437.47283935546875
5222.0,9.283957986413754e-06,376.021240234375
5223.0,9.281787442726475e-06,523.53173828125
5224.0,9.279616899039195e-06,399.51416015625
5225.0,9.277446355351917e-06,471.4084777832031
5226.0,9.275275811664638e-06,494.13525390625
5227.0,9.27310526797736e-06,428.67694091796875
5228.0,9.27093472429008e-06,434.041748046875
5229.0,9.268764180602801e-06,312.4660339355469
5230.0,9.266593636915523e-06,363.91796875
5231.0,9.264423093228243e-06,419.4934997558594
5232.0,9.262252549540964e-06,414.52001953125
5233.0,9.260082005853686e-06,425.86859130859375
5234.0,9.257911462166407e-06,461.2528381347656
5235.0,9.255740918479127e-06,374.9554443359375
5236.0,9.253570374791849e-06,371.0638732910156
5237.0,9.25139983110457e-06,360.90740966796875
5238.0,9.24922928741729e-06,351.9222717285156
5239.0,9.247058743730012e-06,387.927978515625
5240.0,9.244888200042733e-06,474.39825439453125
5241.0,9.242717656355455e-06,404.7189025878906
5242.0,9.240547112668175e-06,337.4849853515625
5243.0,9.238376568980896e-06,465.86785888671875
5244.0,9.236206025293618e-06,409.2003173828125
5245.0,9.234035481606338e-06,488.2349853515625
5246.0,9.23186493791906e-06,486.892578125
5247.0,9.229694394231781e-06,479.5169677734375
5248.0,9.227523850544502e-06,388.1455383300781
5249.0,9.225353306857222e-06,354.6321716308594
5250.0,9.223182763169944e-06,412.4815368652344
5251.0,9.221012219482665e-06,395.2576904296875
5252.0,9.218841675795385e-06,526.705078125
5253.0,9.216671132108107e-06,406.4274597167969
5254.0,9.214500588420828e-06,422.47247314453125
5255.0,9.21233004473355e-06,492.5401916503906
5256.0,9.210159501046272e-06,526.84033203125
5257.0,9.207988957358991e-06,435.7080383300781
5258.0,9.205818413671713e-06,341.693603515625
5259.0,9.203647869984433e-06,394.99481201171875
5260.0,9.201477326297154e-06,468.04510498046875
5261.0,9.199306782609876e-06,398.62493896484375
5262.0,9.197136238922598e-06,437.2274169921875
5263.0,9.194965695235319e-06,472.1858215332031
5264.0,9.192795151548039e-06,373.90771484375
5265.0,9.19062460786076e-06,400.3287353515625
5266.0,9.18845406417348e-06,410.5079040527344
5267.0,9.186283520486202e-06,352.9237976074219
5268.0,9.184112976798924e-06,446.50732421875
5269.0,9.181942433111645e-06,480.6473388671875
5270.0,9.179771889424367e-06,608.1111450195312
5271.0,9.177601345737087e-06,459.1235046386719
5272.0,9.175430802049808e-06,428.4969787597656
5273.0,9.173260258362528e-06,409.442138671875
5274.0,9.17108971467525e-06,422.33807373046875
5275.0,9.168919170987971e-06,350.32537841796875
5276.0,9.166748627300693e-06,455.7287292480469
5277.0,9.164578083613414e-06,504.10552978515625
5278.0,9.162407539926134e-06,338.37713623046875
5279.0,9.160236996238856e-06,482.35601806640625
5280.0,9.158066452551575e-06,478.8742370605469
5281.0,9.155895908864297e-06,415.6533203125
5282.0,9.153725365177019e-06,398.68145751953125
5283.0,9.15155482148974e-06,422.1646728515625
5284.0,9.149384277802462e-06,388.70794677734375
5285.0,9.147213734115182e-06,337.8623046875
5286.0,9.145043190427903e-06,484.4024658203125
5287.0,9.142872646740623e-06,435.7292175292969
5288.0,9.140702103053345e-06,405.6297302246094
5289.0,9.138531559366066e-06,395.98016357421875
5290.0,9.136361015678788e-06,530.9641723632812
5291.0,9.13419047199151e-06,494.5531005859375
5292.0,9.132019928304229e-06,434.7635192871094
5293.0,9.12984938461695e-06,426.506591796875
5294.0,9.12767884092967e-06,408.07489013671875
5295.0,9.125508297242392e-06,411.4261474609375
5296.0,9.123337753555114e-06,384.7630920410156
5297.0,9.121167209867835e-06,408.1170959472656
5298.0,9.118996666180557e-06,584.2947998046875
5299.0,9.116826122493278e-06,360.74359130859375
5300.0,9.114655578805998e-06,417.77984619140625
5301.0,9.112485035118718e-06,429.6361083984375
5302.0,9.11031449143144e-06,338.3124084472656
5303.0,9.108143947744161e-06,397.2027282714844
5304.0,9.105973404056883e-06,382.6215515136719
5305.0,9.103802860369604e-06,378.71343994140625
5306.0,9.101632316682326e-06,449.681640625
5307.0,9.099461772995046e-06,466.1750183105469
5308.0,9.097291229307767e-06,462.78997802734375
5309.0,9.095120685620487e-06,327.41790771484375
5310.0,9.092950141933209e-06,456.9465637207031
5311.0,9.09077959824593e-06,384.51580810546875
5312.0,9.088609054558652e-06,446.9656982421875
5313.0,9.086438510871373e-06,326.9004821777344
5314.0,9.084267967184093e-06,429.57965087890625
5315.0,9.082097423496815e-06,375.68865966796875
5316.0,9.079926879809535e-06,419.71484375
5317.0,9.077756336122256e-06,404.80157470703125
5318.0,9.075585792434978e-06,429.55218505859375
5319.0,9.0734152487477e-06,487.06292724609375
5320.0,9.071244705060421e-06,462.1828918457031
5321.0,9.06907416137314e-06,429.2992248535156
5322.0,9.066903617685862e-06,374.28253173828125
5323.0,9.064733073998582e-06,422.8302001953125
5324.0,9.062562530311304e-06,449.9901428222656
5325.0,9.060391986624025e-06,421.1258544921875
5326.0,9.058221442936747e-06,453.6750793457031
5327.0,9.056050899249468e-06,439.2410583496094
5328.0,9.053880355562188e-06,435.45849609375
5329.0,9.05170981187491e-06,450.24560546875
5330.0,9.04953926818763e-06,444.750732421875
5331.0,9.047368724500351e-06,466.3222961425781
5332.0,9.045198180813073e-06,453.14324951171875
5333.0,9.043027637125794e-06,336.9150085449219
5334.0,9.040857093438516e-06,341.6706237792969
5335.0,9.038686549751236e-06,465.6920166015625
5336.0,9.036516006063957e-06,419.0653076171875
5337.0,9.034345462376677e-06,442.524658203125
5338.0,9.032174918689399e-06,506.8271789550781
5339.0,9.03000437500212e-06,385.8206787109375
5340.0,9.027833831314842e-06,304.8666687011719
5341.0,9.025663287627563e-06,372.274169921875
5342.0,9.023492743940283e-06,315.81597900390625
5343.0,9.021322200253005e-06,387.91546630859375
5344.0,9.019151656565725e-06,588.7083740234375
5345.0,9.016981112878446e-06,472.7020263671875
5346.0,9.014810569191168e-06,323.9027404785156
5347.0,9.01264002550389e-06,360.44940185546875
5348.0,9.010469481816611e-06,366.33258056640625
5349.0,9.008298938129333e-06,378.8955993652344
5350.0,9.006128394442052e-06,315.90948486328125
5351.0,9.003957850754772e-06,438.8686218261719
5352.0,9.001787307067494e-06,441.55255126953125
5353.0,8.999616763380215e-06,455.27301025390625
5354.0,8.997446219692937e-06,476.462890625
5355.0,8.995275676005659e-06,451.9798583984375
5356.0,8.99310513231838e-06,407.9408874511719
5357.0,8.9909345886311e-06,495.1876525878906
5358.0,8.988764044943822e-06,464.8426513671875
5359.0,8.986593501256541e-06,484.121826171875
5360.0,8.984422957569263e-06,361.9955139160156
5361.0,8.982252413881985e-06,604.088623046875
5362.0,8.980081870194706e-06,443.2772521972656
5363.0,8.977911326507428e-06,449.94677734375
5364.0,8.975740782820148e-06,359.94427490234375
5365.0,8.973570239132869e-06,512.473388671875
5366.0,8.971399695445589e-06,461.87371826171875
5367.0,8.96922915175831e-06,357.7105712890625
5368.0,8.967058608071032e-06,478.4117126464844
5369.0,8.964888064383754e-06,426.6756591796875
5370.0,8.962717520696473e-06,494.48223876953125
5371.0,8.960546977009195e-06,373.38800048828125
5372.0,8.958376433321917e-06,457.9245300292969
5373.0,8.956205889634636e-06,400.275390625
5374.0,8.954035345947358e-06,462.11004638671875
5375.0,8.95186480226008e-06,366.63836669921875
5376.0,8.949694258572801e-06,516.55615234375
5377.0,8.947523714885521e-06,418.1372375488281
5378.0,8.945353171198243e-06,433.0576477050781
5379.0,8.943182627510964e-06,318.5088195800781
5380.0,8.941012083823684e-06,383.9449157714844
5381.0,8.938841540136406e-06,444.1353454589844
5382.0,8.936670996449127e-06,389.9665832519531
5383.0,8.934500452761849e-06,383.9139099121094
5384.0,8.932329909074569e-06,364.7939758300781
5385.0,8.93015936538729e-06,292.1988525390625
5386.0,8.927988821700012e-06,405.72357177734375
5387.0,8.925818278012732e-06,419.01361083984375
5388.0,8.923647734325453e-06,446.5426940917969
5389.0,8.921477190638175e-06,315.3629455566406
5390.0,8.919306646950896e-06,494.83367919921875
5391.0,8.917136103263616e-06,360.499755859375
5392.0,8.914965559576338e-06,532.4261474609375
5393.0,8.91279501588906e-06,459.39599609375
5394.0,8.910624472201779e-06,519.5792236328125
5395.0,8.9084539285145e-06,351.85589599609375
5396.0,8.906283384827222e-06,362.66851806640625
5397.0,8.904112841139944e-06,399.9565124511719
5398.0,8.901942297452664e-06,469.0550842285156
5399.0,8.899771753765385e-06,421.2030944824219
5400.0,8.897601210078107e-06,455.45849609375
5401.0,8.895430666390828e-06,474.3041687011719
5402.0,8.893260122703548e-06,418.3173828125
5403.0,8.89108957901627e-06,397.15435791015625
5404.0,8.888919035328991e-06,335.93572998046875
5405.0,8.886748491641711e-06,325.50787353515625
5406.0,8.884577947954433e-06,410.1920166015625
5407.0,8.882407404267154e-06,480.2752990722656
5408.0,8.880236860579876e-06,441.8271484375
5409.0,8.878066316892596e-06,432.69903564453125
5410.0,8.875895773205317e-06,384.3227233886719
5411.0,8.873725229518039e-06,371.86602783203125
5412.0,8.871554685830759e-06,338.0588073730469
5413.0,8.86938414214348e-06,384.69708251953125
5414.0,8.867213598456202e-06,357.71282958984375
5415.0,8.865043054768923e-06,428.4306945800781
5416.0,8.862872511081643e-06,423.9830322265625
5417.0,8.860701967394365e-06,393.5810546875
5418.0,8.858531423707086e-06,504.849853515625
5419.0,8.856360880019806e-06,432.4818115234375
5420.0,8.854190336332528e-06,523.6736450195312
5421.0,8.85201979264525e-06,349.21905517578125
5422.0,8.849849248957971e-06,432.83880615234375
5423.0,8.84767870527069e-06,463.7521057128906
5424.0,8.845508161583412e-06,449.97454833984375
5425.0,8.843337617896134e-06,409.7637023925781
5426.0,8.841167074208854e-06,431.48968505859375
5427.0,8.838996530521575e-06,395.599853515625
5428.0,8.836825986834297e-06,477.5511169433594
5429.0,8.834655443147018e-06,346.8569641113281
5430.0,8.832484899459738e-06,409.0252685546875
5431.0,8.83031435577246e-06,401.09344482421875
5432.0,8.828143812085181e-06,366.65606689453125
5433.0,8.825973268397901e-06,280.64459228515625
5434.0,8.823802724710623e-06,454.5618896484375
5435.0,8.821632181023344e-06,420.6059875488281
5436.0,8.819461637336066e-06,418.3572998046875
5437.0,8.817291093648786e-06,414.766357421875
5438.0,8.815120549961507e-06,392.2563171386719
5439.0,8.812950006274229e-06,368.078857421875
5440.0,8.810779462586949e-06,419.19244384765625
5441.0,8.80860891889967e-06,415.8878173828125
5442.0,8.806438375212392e-06,476.11279296875
5443.0,8.804267831525113e-06,293.06982421875
5444.0,8.802097287837833e-06,581.6845703125
5445.0,8.799926744150555e-06,426.18402099609375
5446.0,8.797756200463276e-06,378.51837158203125
5447.0,8.795585656775996e-06,596.821533203125
