amp_raw,corr,drop_eff_steps,feature_l2,feature_max,feature_mean,feature_peak_to_mean,kappa,max_drop,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,scale,smooth_id_weight,subset_frac,subset_mode,subset_n,tau,total_drop,train_curve,train_label
0.07028258086618652,0.7749996484485983,1.0,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.017117152863536645,0.8999999999999999,0.8915096135371119,3.9324425239211505,0.3617608660639815,0.11192677020115306,0.0284624046048479,0.004546023254081977,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,1.0,full,109,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,0.8828684614369372,1.0,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.026355400498795593,0.8999999999999999,0.8746054734974097,3.9324425239211505,0.3617608660639815,0.17233443427802414,0.04382376429654325,0.005841870594023111,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,400,0.9996571526506726,1.0,full,109,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,0.774290846915672,1.0,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.014100234638063053,0.7,0.7670813357573183,1.5372622482891107,0.6456084819189877,0.0269848344361795,0.01755382626888298,0.001622972573284195,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,25,0.9992715352590258,1.0,full,95,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,0.5815254899829824,1.0,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.01803053339126788,0.7,0.8085129712834455,1.5992551176816145,0.6716357435070672,0.035195282213131535,0.022007296912173045,0.002103160556687885,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,100,0.9992715352590258,1.0,full,109,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,0.7339771420310921,1.0,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.03,0.7,0.7978561342066719,1.5992551176816145,0.6716357435070672,0.05918270462663543,0.03700641878353378,0.0031243898026038475,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,400,0.9992715352590258,1.0,full,109,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,0.630122474579084,1.0,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,0.022089066343158444,0.3999999999999999,0.6344838213159744,0.34738729017540093,0.801642156408999,0.008601667949239382,0.024761032405348722,0.001420445689523199,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,25,0.9961051643574522,1.0,full,95,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,0.5677353309044975,1.0,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.016720250313168705,0.3999999999999999,0.599510621488333,0.35834351467038,0.8269250945987962,0.006612148935104806,0.01845198437925394,0.0015049558393207653,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,100,0.9961051643574522,1.0,full,109,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,0.6135896551001625,1.0,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.027876019715167843,0.3999999999999999,0.5667220505077348,0.35834351467038,0.8269250945987962,0.011023781978278083,0.03076316865513316,0.002249390422118939,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,400,0.9961051643574522,1.0,full,109,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,-0.038338926020639534,56610.171676919636,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.0,2.0242220699289173e-05,-0.14140170823163298,2.587740646330507e-07,2.2186632639024084e-05,-2.71232601076238e-06,0.0,0.0010372339188071435,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,25,8.414274335231301e-05,0.5,first_half,273,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,0.42486160576900356,56610.171676919636,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.0,2.0242220699289173e-05,-0.33399650829141303,2.587740646330507e-07,2.2186632639024084e-05,-2.612299490945359e-06,0.0,0.0007661977078114826,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,100,8.414274335231301e-05,0.5,first_half,273,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.10557334737191665,0.5519162762632617,56610.171676919636,0.09508274050125376,0.021193824707322208,0.011363254984441705,1.8651191701972967,2.304327029311062e-05,2.0242220699289173e-05,0.2393018830032468,2.595717748827987e-07,2.2220737514874395e-05,4.668198007908638e-06,17.9842281003642,0.0010784601908704484,0.30835489375272407,0.9545670409774167,0.03255405831198679,0.26323285722447143,0.3423761046470629,0.00695246595891458,0.006097469982571264,400,8.414356205870405e-05,0.5,first_half,273,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
