max_kappa,mean_delta_pct,mean_kappa,subset_mode,test_curve,test_label,tests,train_curve,train_label,wins
0.03,-3.5880093962098427,0.024664582102771466,sparse_quarter,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
0.03,-19.269502618863743,0.024664582102771466,sparse_quarter,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
0.03,-16.052772162717794,0.024664582102771466,sparse_quarter,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
0.03,-30.855538890061087,0.024664582102771466,sparse_quarter,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
0.03,-11.22868743237781,0.024664582102771466,sparse_quarter,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
0.03,-9.627001150046349,0.024664582102771466,sparse_quarter,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
0.0299974091309574,-3.092977641752833,0.02147745649575164,sparse_quarter,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
0.0299974091309574,-16.560830269586052,0.02147745649575164,sparse_quarter,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
0.0299974091309574,-13.841363894382994,0.02147745649575164,sparse_quarter,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
0.0299974091309574,-32.02252446957925,0.02147745649575164,sparse_quarter,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.0299974091309574,-12.30070208310858,0.02147745649575164,sparse_quarter,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.0299974091309574,-10.158641442660711,0.02147745649575164,sparse_quarter,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
0.03,-3.2013702617440516,0.022173359922632904,sparse_quarter,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,-17.144556679727543,0.022173359922632904,sparse_quarter,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,-14.321661793942711,0.022173359922632904,sparse_quarter,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,-32.00681013521454,0.022173359922632904,sparse_quarter,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,-12.124569731020136,0.022173359922632904,sparse_quarter,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,-10.207060868129888,0.022173359922632904,sparse_quarter,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
0.03,-3.358441895988873,0.023221457233959325,sparse_quarter,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,-18.169977703931522,0.023221457233959325,sparse_quarter,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,-15.093023466109676,0.023221457233959325,sparse_quarter,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,-31.260471800984718,0.023221457233959325,sparse_quarter,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,-11.014537981459128,0.023221457233959325,sparse_quarter,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
0.03,-11.732924413413892,0.023221457233959325,sparse_quarter,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
