base_mae,corr_mae,delta_pct,kappa,mode,nonharm,nuisance_weight,scale,target_drop_factor,target_drop_norm,test_curve,test_group,test_label,train_curve,train_group,train_label,win
0.002504818961791151,0.0022078490183031355,-11.855944402291552,0.018687835355262025,single_curve,1,0.0,25,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.0013816404339982303,0.0013315107773565244,-3.628270815485568,0.029278974086831423,single_curve,1,0.0,100,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.0025579541942073844,0.0025399727463675044,-0.7029620733866149,0.044219749334687725,single_curve,1,0.0,400,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3.csv,probe,WSD-con 3e-5,1
0.00744534704076948,0.00728788688004377,-2.114880070243663,0.011947739400776718,single_curve,1,0.0,25,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.007265129575917493,0.006988838066801369,-3.802981161299268,0.02097510043571557,single_curve,1,0.0,100,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.005612615040270773,0.005262540809128645,-6.237274935664205,0.036554101738181334,single_curve,1,0.0,400,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.003408385839825258,0.002968461366968604,-12.907120658593286,0.011947739400776718,single_curve,1,0.0,25,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.0037480705220761528,0.002980268518686151,-20.485260319080023,0.02097510043571557,single_curve,1,0.0,100,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.004701998914275349,0.0033630452532386543,-28.476264785421545,0.036554101738181334,single_curve,1,0.0,400,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.0031360955249893426,0.0027608029164253927,-11.96687427323264,0.011947739400776718,single_curve,1,0.0,25,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.003248313740665229,0.0025933139975462564,-20.164300477478935,0.02097510043571557,single_curve,1,0.0,100,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.0038535563963712593,0.002709014637418099,-29.700921466490794,0.036554101738181334,single_curve,1,0.0,400,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.004487187642230267,0.003179779703199365,-29.136466831172704,0.011947739400776718,single_curve,1,0.8,25,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.0056693997340904675,0.004339146150197434,-23.463746539058317,0.02097510043571557,single_curve,1,0.8,100,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
