base_mae,corr_mae,delta_pct,group,kappa,mode,scale,target_factor,target_peak_to_mean,test_curve,test_label,train_curve,train_label,win
0.004487187642230267,0.002892229449789886,-35.544717975012944,main_matrix,0.012782087961293407,target_localization_gate,25,1.0,4.22206118706609,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.002926482771138891,0.002279368420646203,-22.112358113793096,main_matrix,0.012782087961293407,raw_nextgen,25,1.0,10.37383095937158,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.002926482771138891,0.002279368420646203,-22.112358113793096,main_matrix,0.012782087961293407,target_localization_gate,25,1.0,10.37383095937158,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.002504818961791151,0.002243289366085142,-10.441057804792154,main_matrix,0.012782087961293407,raw_nextgen,25,1.0,19.549738417616393,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.002504818961791151,0.002243289366085142,-10.441057804792154,main_matrix,0.012782087961293407,target_localization_gate,25,1.0,19.549738417616393,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.004428106847791531,0.004578862015536921,3.4045060999505328,extra_holdout,0.012782087961293407,raw_nextgen,25,1.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsdld_20000_24000.csv,WSD linear,0
0.004428106847791531,0.004428106847791531,0.0,extra_holdout,0.012782087961293407,target_localization_gate,25,0.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsdld_20000_24000.csv,WSD linear,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.012782087961293407,raw_nextgen,25,1.0,0.0,constant_24000.csv,Constant 24k,wsdld_20000_24000.csv,WSD linear,0
0.003761619732988638,0.003761619732988638,0.0,extra_holdout,0.012782087961293407,target_localization_gate,25,0.0,0.0,constant_24000.csv,Constant 24k,wsdld_20000_24000.csv,WSD linear,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.012782087961293407,raw_nextgen,25,1.0,0.0,constant_72000.csv,Constant 72k,wsdld_20000_24000.csv,WSD linear,0
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.012782087961293407,target_localization_gate,25,0.0,0.0,constant_72000.csv,Constant 72k,wsdld_20000_24000.csv,WSD linear,0
0.007265129575917493,0.007027416170482846,-3.2719775050209954,main_matrix,0.020929858904824464,raw_nextgen,100,1.0,1.865415004611606,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.007265129575917493,0.007265129575917493,0.0,main_matrix,0.020929858904824464,target_localization_gate,100,0.0,1.865415004611606,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0
0.0037480705220761528,0.003099769332693144,-17.296931462855667,main_matrix,0.020929858904824464,raw_nextgen,100,1.0,6.140503659182457,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0037480705220761528,0.003099769332693144,-17.296931462855667,main_matrix,0.020929858904824464,target_localization_gate,100,1.0,6.140503659182457,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.004431972615549789,-21.826422136014667,main_matrix,0.020929858904824464,raw_nextgen,100,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.004431972615549789,-21.826422136014667,main_matrix,0.020929858904824464,target_localization_gate,100,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.004934623402238123,0.004728095126152183,-4.185289519606861,main_matrix,0.020929858904824464,raw_nextgen,100,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.004934623402238123,0.004728095126152183,-4.185289519606861,main_matrix,0.020929858904824464,target_localization_gate,100,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.0013816404339982303,0.0012251484241064376,-11.326536632901785,main_matrix,0.020929858904824464,raw_nextgen,100,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.0013816404339982303,0.0012251484241064376,-11.326536632901785,main_matrix,0.020929858904824464,target_localization_gate,100,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.0032781062167547585,0.003528760219871247,7.646305108582774,extra_holdout,0.020929858904824464,raw_nextgen,100,1.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsdld_20000_24000.csv,WSD linear,0
0.0032781062167547585,0.0032781062167547585,0.0,extra_holdout,0.020929858904824464,target_localization_gate,100,0.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,wsdld_20000_24000.csv,WSD linear,0
0.001848699219840022,0.001848699219840022,0.0,extra_holdout,0.020929858904824464,raw_nextgen,100,1.0,0.0,constant_24000.csv,Constant 24k,wsdld_20000_24000.csv,WSD linear,0
0.001848699219840022,0.001848699219840022,0.0,extra_holdout,0.020929858904824464,target_localization_gate,100,0.0,0.0,constant_24000.csv,Constant 24k,wsdld_20000_24000.csv,WSD linear,0
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.020929858904824464,raw_nextgen,100,1.0,0.0,constant_72000.csv,Constant 72k,wsdld_20000_24000.csv,WSD linear,0
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.020929858904824464,target_localization_gate,100,0.0,0.0,constant_72000.csv,Constant 72k,wsdld_20000_24000.csv,WSD linear,0
0.005612615040270773,0.005347298411787571,-4.7271481578469725,main_matrix,0.03628052616288001,raw_nextgen,400,1.0,1.8651191701972967,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.005612615040270773,0.005612615040270773,0.0,main_matrix,0.03628052616288001,target_localization_gate,400,0.0,1.8651191701972967,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0
0.004701998914275349,0.0035714325379058833,-24.044377656852422,main_matrix,0.03628052616288001,raw_nextgen,400,1.0,6.089324577499179,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.004701998914275349,0.0035714325379058833,-24.044377656852422,main_matrix,0.03628052616288001,target_localization_gate,400,1.0,6.089324577499179,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.0050653413821762725,-38.028075985815015,main_matrix,0.03628052616288001,raw_nextgen,400,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.0050653413821762725,-38.028075985815015,main_matrix,0.03628052616288001,target_localization_gate,400,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
