base_mae,channel,config_id,corr_mae,curvature_coef,curvature_lambda,curvature_mode,curvature_tau,delta_pct,primary_coef,raw_primary,scale,shrink,shrink_curvature,signed_curvature_coef,source_dot,source_full_l2,source_l2,source_retention,step_curvature_coef,step_curvature_shrunk,step_curvature_signed_coef,step_curvature_tau,step_primary_coef,step_primary_retention,step_primary_shrink,target_retention,test_curve,test_label,train_curve,win
0.008591406057766149,step,197,0.004110724220058033,-0.004481651820612217,7.0,neg_diff_drop,0.003,-52.153067933016985,0.047699329723793565,,25,,1,1,,,,,-0.004481651820612217,1,1,0.003,0.047699329723793565,0.023466326347483815,1.0,0.39550150032090126,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006052212378600692,step,197,0.00438163360633475,-0.004481651820612217,7.0,neg_diff_drop,0.003,-27.602778418231743,0.047699329723793565,,25,,1,1,,,,,-0.004481651820612217,1,1,0.003,0.047699329723793565,0.023466326347483815,1.0,0.7060406895681586,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004134387912738256,step,197,0.0035717045790933243,-0.004481651820612217,7.0,neg_diff_drop,0.003,-13.609834043662827,0.047699329723793565,,25,,1,1,,,,,-0.004481651820612217,1,1,0.003,0.047699329723793565,0.023466326347483815,1.0,0.8406976538949751,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004344890305179187,smooth,197,0.002284463283822057,0.0,7.0,neg_diff_drop,0.003,-47.42184213260951,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,1,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0036178807709199698,smooth,197,0.0024668551420834305,0.0,7.0,neg_diff_drop,0.003,-31.81491325220902,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,1,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.007928074250295227,step,197,0.0036232202294093786,-0.006207222571124045,7.0,neg_diff_drop,0.003,-54.2988610471899,0.06853546225281057,,100,,1,1,,,,,-0.006207222571124045,1,1,0.003,0.06853546225281057,0.023466326347483815,1.0,0.4297800736742761,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.0062566970131816045,step,197,0.004571224594447235,-0.006207222571124045,7.0,neg_diff_drop,0.003,-26.93869329429598,0.06853546225281057,,100,,1,1,,,,,-0.006207222571124045,1,1,0.003,0.06853546225281057,0.023466326347483815,1.0,0.7376320503794566,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0026712241180200675,step,197,0.00201897586109368,-0.006207222571124045,7.0,neg_diff_drop,0.003,-24.417578911717786,0.06853546225281057,,100,,1,1,,,,,-0.006207222571124045,1,1,0.003,0.06853546225281057,0.023466326347483815,1.0,0.8598488346926983,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.007276453411883992,smooth,197,0.004408231249596974,0.0,7.0,neg_diff_drop,0.003,-39.417859222497086,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,1,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.006065618893503333,smooth,197,0.004143952764348088,0.0,7.0,neg_diff_drop,0.003,-31.681286986452008,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,1,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.015378430871178581,step,197,0.005793923268906628,-0.008268573966406926,7.0,neg_diff_drop,0.003,-62.32435339183217,0.09120623948732702,,400,,1,1,,,,,-0.008268573966406926,1,1,0.003,0.09120623948732702,0.023577859368402006,1.0,0.4297877357311256,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.009032886016726277,step,197,0.006480581996204459,-0.008268573966406926,7.0,neg_diff_drop,0.003,-28.25568722771098,0.09120623948732702,,400,,1,1,,,,,-0.008268573966406926,1,1,0.003,0.09120623948732702,0.023577859368402006,1.0,0.7376400666265777,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004868849724276598,step,197,0.004093163818620506,-0.008268573966406926,7.0,neg_diff_drop,0.003,-15.931604990567694,0.09120623948732702,,400,,1,1,,,,,-0.008268573966406926,1,1,0.003,0.09120623948732702,0.023577859368402006,1.0,0.8598545801989692,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004303325702859985,smooth,199,0.0030334791879569334,0.0,7.0,neg_diff_drop,0.003,-29.5084918638418,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,0,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003860602372604268,smooth,199,0.0032089091801266964,0.0,7.0,neg_diff_drop,0.003,-16.880609023662686,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,0,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008591406057766149,step,199,0.004110724220058033,-0.004481651820612217,7.0,neg_diff_drop,0.003,-52.153067933016985,0.047699329723793565,,25,,0,1,,,,,-0.004481651820612217,0,1,0.003,0.047699329723793565,0.023466326347483815,1.0,0.39550150032090126,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006052212378600692,step,199,0.00438163360633475,-0.004481651820612217,7.0,neg_diff_drop,0.003,-27.602778418231743,0.047699329723793565,,25,,0,1,,,,,-0.004481651820612217,0,1,0.003,0.047699329723793565,0.023466326347483815,1.0,0.7060406895681586,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004134387912738256,step,199,0.0035717045790933243,-0.004481651820612217,7.0,neg_diff_drop,0.003,-13.609834043662827,0.047699329723793565,,25,,0,1,,,,,-0.004481651820612217,0,1,0.003,0.047699329723793565,0.023466326347483815,1.0,0.8406976538949751,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004344890305179187,smooth,199,0.002284463283822057,0.0,7.0,neg_diff_drop,0.003,-47.42184213260951,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,0,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0036178807709199698,smooth,199,0.0024668551420834305,0.0,7.0,neg_diff_drop,0.003,-31.81491325220902,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,0,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.007928074250295227,step,199,0.0036232202294093786,-0.006207222571124045,7.0,neg_diff_drop,0.003,-54.2988610471899,0.06853546225281057,,100,,0,1,,,,,-0.006207222571124045,0,1,0.003,0.06853546225281057,0.023466326347483815,1.0,0.4297800736742761,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.0062566970131816045,step,199,0.004571224594447235,-0.006207222571124045,7.0,neg_diff_drop,0.003,-26.93869329429598,0.06853546225281057,,100,,0,1,,,,,-0.006207222571124045,0,1,0.003,0.06853546225281057,0.023466326347483815,1.0,0.7376320503794566,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0026712241180200675,step,199,0.00201897586109368,-0.006207222571124045,7.0,neg_diff_drop,0.003,-24.417578911717786,0.06853546225281057,,100,,0,1,,,,,-0.006207222571124045,0,1,0.003,0.06853546225281057,0.023466326347483815,1.0,0.8598488346926983,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.007276453411883992,smooth,199,0.004408231249596974,0.0,7.0,neg_diff_drop,0.003,-39.417859222497086,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,0,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.006065618893503333,smooth,199,0.004143952764348088,0.0,7.0,neg_diff_drop,0.003,-31.681286986452008,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,0,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.015378430871178581,step,199,0.005793923268906628,-0.008268573966406926,7.0,neg_diff_drop,0.003,-62.32435339183217,0.09120623948732702,,400,,0,1,,,,,-0.008268573966406926,0,1,0.003,0.09120623948732702,0.023577859368402006,1.0,0.4297877357311256,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.009032886016726277,step,199,0.006480581996204459,-0.008268573966406926,7.0,neg_diff_drop,0.003,-28.25568722771098,0.09120623948732702,,400,,0,1,,,,,-0.008268573966406926,0,1,0.003,0.09120623948732702,0.023577859368402006,1.0,0.7376400666265777,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004868849724276598,step,199,0.004093163818620506,-0.008268573966406926,7.0,neg_diff_drop,0.003,-15.931604990567694,0.09120623948732702,,400,,0,1,,,,,-0.008268573966406926,0,1,0.003,0.09120623948732702,0.023577859368402006,1.0,0.8598545801989692,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004303325702859985,smooth,201,0.0030334791879569334,0.0,7.0,neg_diff_drop,0.01,-29.5084918638418,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,1,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003860602372604268,smooth,201,0.0032089091801266964,0.0,7.0,neg_diff_drop,0.01,-16.880609023662686,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,1,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008591406057766149,step,201,0.004149554995811129,-0.00040334949945032767,7.0,neg_diff_drop,0.01,-51.70109563078835,0.0476994613208246,,25,,1,1,,,,,-0.00040334949945032767,1,1,0.01,0.0476994613208246,0.023466326347483815,1.0,0.3880952915675004,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006052212378600692,step,201,0.004411647460787624,-0.00040334949945032767,7.0,neg_diff_drop,0.01,-27.106862997963344,0.0476994613208246,,25,,1,1,,,,,-0.00040334949945032767,1,1,0.01,0.0476994613208246,0.023466326347483815,1.0,0.6974902644680994,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004134387912738256,step,201,0.0035887554593507787,-0.00040334949945032767,7.0,neg_diff_drop,0.01,-13.197417971021942,0.0476994613208246,,25,,1,1,,,,,-0.00040334949945032767,1,1,0.01,0.0476994613208246,0.023466326347483815,1.0,0.8342574419326193,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
