base_mae,channel,config_id,corr_mae,curvature_coef,curvature_lambda,curvature_mode,curvature_tau,delta_pct,primary_coef,scale,shrink_curvature,signed_curvature_coef,smooth_fit_start_step,smooth_lambda,smooth_max_mode,smooth_nuisance_lambda,smooth_raw_primary,smooth_rho,step_fit_start_step,step_lambda,step_max_mode,step_nuisance_lambda,step_primary_retention,step_rho,target_retention,test_curve,test_label,train_curve,win
0.004934623402238123,step,11847,0.0044331557551695825,0.0002766058858906005,4.0,signed_d2_lr,0.03,-10.162227310823702,0.03541004656622043,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6893352192916763,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,11847,0.001217648453995673,0.0002766058858906005,4.0,signed_d2_lr,0.03,-11.869367453874569,0.03541004656622043,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.828374063770065,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,11847,0.0016880716653619192,0.0,4.0,signed_d2_lr,0.03,-64.09885037963525,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,11847,0.0017262912135956674,0.0,4.0,signed_d2_lr,0.03,-55.20264825444758,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,11847,0.0031922641537031316,0.003977258514524432,4.0,signed_d2_lr,0.03,-60.94424113987338,0.05928698290034537,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.3709510326312822,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,11847,0.005731885858780956,0.003977258514524432,4.0,signed_d2_lr,0.03,-14.287070450037053,0.05928698290034537,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.6835543734120927,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,11847,0.0023817308477133547,0.003977258514524432,4.0,signed_d2_lr,0.03,-6.889229951540821,0.05928698290034537,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.8236153837105176,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,11858,0.002028763507484023,0.0,7.0,signed_d2_lr,0.01,-40.477293275340145,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,11858,0.0020975123081057234,0.0,7.0,signed_d2_lr,0.01,-33.11707850120887,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,11858,0.0018454646120559634,0.0,7.0,signed_d2_lr,0.01,-58.872577676767,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,11858,0.0022989613697740365,0.0,7.0,signed_d2_lr,0.01,-21.442853091550706,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,11858,0.0022020962830259683,0.0,7.0,signed_d2_lr,0.01,-12.08561111134,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,11858,0.0015664111728033144,0.0,7.0,signed_d2_lr,0.01,-58.20753202008486,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,11858,0.0016025684965202782,0.0,7.0,signed_d2_lr,0.01,-50.664602484115804,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,11858,0.0030599425293872723,0.0013071425215509828,7.0,signed_d2_lr,0.01,-46.02704566785722,0.03541005491227646,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.3732658372543675,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,11858,0.0044265831458376245,0.0013071425215509828,7.0,signed_d2_lr,0.01,-10.295421048140662,0.03541005491227646,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.686467076999041,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,11858,0.001213857331670906,0.0013071425215509828,7.0,signed_d2_lr,0.01,-12.143760286588368,0.03541005491227646,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8260489120183675,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,11858,0.0016880716653619192,0.0,7.0,signed_d2_lr,0.01,-64.09885037963525,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,11858,0.0017262912135956674,0.0,7.0,signed_d2_lr,0.01,-55.20264825444758,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,11858,0.0031214968749789726,0.01252688669681118,7.0,signed_d2_lr,0.01,-61.81004347951746,0.05928722561840972,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.36160331349506225,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,11858,0.0056768867845938585,0.01252688669681118,7.0,signed_d2_lr,0.01,-15.109510374218393,0.05928722561840972,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.6707827443671206,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,11858,0.002350152575999768,0.01252688669681118,7.0,signed_d2_lr,0.01,-8.123742742469487,0.05928722561840972,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.8118999860224345,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,11859,0.002028763507484023,0.0,7.0,signed_d2_lr,0.03,-40.477293275340145,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,11859,0.0020975123081057234,0.0,7.0,signed_d2_lr,0.03,-33.11707850120887,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,11859,0.0018454646120559634,0.0,7.0,signed_d2_lr,0.03,-58.872577676767,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,11859,0.0022989613697740365,0.0,7.0,signed_d2_lr,0.03,-21.442853091550706,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,11859,0.0022020962830259683,0.0,7.0,signed_d2_lr,0.03,-12.08561111134,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,11859,0.0015664111728033144,0.0,7.0,signed_d2_lr,0.03,-58.20753202008486,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,11859,0.0016025684965202782,0.0,7.0,signed_d2_lr,0.03,-50.664602484115804,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,11859,0.0030695364406621343,0.00014525167278547322,7.0,signed_d2_lr,0.03,-45.85782296836801,0.03541007619529709,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.3759135264987471,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,11859,0.0044339920477438274,0.00014525167278547322,7.0,signed_d2_lr,0.03,-10.145279866083234,0.03541007619529709,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6897040350034083,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,11859,0.001218126811141038,0.00014525167278547322,7.0,signed_d2_lr,0.03,-11.834745048971385,0.03541007619529709,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8286686434995963,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,11859,0.0016880716653619192,0.0,7.0,signed_d2_lr,0.03,-64.09885037963525,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,11859,0.0017262912135956674,0.0,7.0,signed_d2_lr,0.03,-55.20264825444758,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,11859,0.0032136524922503854,0.001391998320866624,7.0,signed_d2_lr,0.03,-60.68256549133682,0.059287410898468826,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.3743340143721964,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,11859,0.005748496127650962,0.001391998320866624,7.0,signed_d2_lr,0.03,-14.03868539134302,0.059287410898468826,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.6877847383338562,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,11859,0.0023912625275683544,0.001391998320866624,7.0,signed_d2_lr,0.03,-6.516600923367266,0.059287410898468826,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.8271253231925211,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,11869,0.002028763507484023,0.0,10.0,signed_d2_lr,0.003,-40.477293275340145,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,11869,0.0020975123081057234,0.0,10.0,signed_d2_lr,0.003,-33.11707850120887,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,11869,0.0018454646120559634,0.0,10.0,signed_d2_lr,0.003,-58.872577676767,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,11869,0.0022989613697740365,0.0,10.0,signed_d2_lr,0.003,-21.442853091550706,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,11869,0.0022020962830259683,0.0,10.0,signed_d2_lr,0.003,-12.08561111134,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,11869,0.0015664111728033144,0.0,10.0,signed_d2_lr,0.003,-58.20753202008486,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,11869,0.0016025684965202782,0.0,10.0,signed_d2_lr,0.003,-50.664602484115804,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,11869,0.003025471482176129,0.00547335784919054,10.0,signed_d2_lr,0.003,-46.6350650143123,0.035410108987439036,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.36492419623783373,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,11869,0.004400002617900205,0.00547335784919054,10.0,signed_d2_lr,0.003,-10.834074675190774,0.035410108987439036,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6755396968709881,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,11869,0.0011985184904462999,0.00547335784919054,10.0,signed_d2_lr,0.003,-13.25395081425107,0.035410108987439036,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8165045977110514,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,11869,0.0016880716653619192,0.0,10.0,signed_d2_lr,0.003,-64.09885037963525,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,11869,0.0017262912135956674,0.0,10.0,signed_d2_lr,0.003,-55.20264825444758,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,11869,0.002807262293017387,0.05047515876543597,10.0,signed_d2_lr,0.003,-65.65454677488782,0.05928775314884695,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.36398701593881955,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,11869,0.00543262422528774,0.05047515876543597,10.0,signed_d2_lr,0.003,-18.762140599822995,0.05928775314884695,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.6703069788617928,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,11869,0.002209935282700353,0.05047515876543597,10.0,signed_d2_lr,0.003,-13.605361358508217,0.05928775314884695,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.8045133606313953,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,11870,0.002028763507484023,0.0,10.0,signed_d2_lr,0.01,-40.477293275340145,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,11870,0.0020975123081057234,0.0,10.0,signed_d2_lr,0.01,-33.11707850120887,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,11870,0.0018454646120559634,0.0,10.0,signed_d2_lr,0.01,-58.872577676767,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,11870,0.0022989613697740365,0.0,10.0,signed_d2_lr,0.01,-21.442853091550706,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,11870,0.0022020962830259683,0.0,10.0,signed_d2_lr,0.01,-12.08561111134,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,11870,0.0015664111728033144,0.0,10.0,signed_d2_lr,0.01,-58.20753202008486,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,11870,0.0016025684965202782,0.0,10.0,signed_d2_lr,0.01,-50.664602484115804,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,11870,0.0030666613142586703,0.0004926871692282642,10.0,signed_d2_lr,0.01,-45.90853603391841,0.0354100815682565,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.3751080188533024,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,11870,0.004431775308533201,0.0004926871692282642,10.0,signed_d2_lr,0.01,-10.190202021837214,0.0354100815682565,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6887297872847538,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,11870,0.0012168474541206947,0.0004926871692282642,10.0,signed_d2_lr,0.01,-11.927342007547725,0.0354100815682565,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8278893275781329,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,11870,0.0016880716653619192,0.0,10.0,signed_d2_lr,0.01,-64.09885037963525,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,11870,0.0017262912135956674,0.0,10.0,signed_d2_lr,0.01,-55.20264825444758,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,11870,0.003187555211873123,0.0045434766211632175,10.0,signed_d2_lr,0.01,-61.001852693223626,0.059287462783191316,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.37024188368098754,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,11870,0.0057282094384880616,0.0045434766211632175,10.0,signed_d2_lr,0.01,-14.34204655411948,0.059287462783191316,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.6826458488513941,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,11870,0.0023796171622079915,0.0045434766211632175,10.0,signed_d2_lr,0.01,-6.971861826269055,0.059287462783191316,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.8228466222686689,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,11871,0.002028763507484023,0.0,10.0,signed_d2_lr,0.03,-40.477293275340145,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,11871,0.0020975123081057234,0.0,10.0,signed_d2_lr,0.03,-33.11707850120887,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,11871,0.0018454646120559634,0.0,10.0,signed_d2_lr,0.03,-58.872577676767,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,11871,0.0022989613697740365,0.0,10.0,signed_d2_lr,0.03,-21.442853091550706,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,11871,0.0022020962830259683,0.0,10.0,signed_d2_lr,0.03,-12.08561111134,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.0037480705220761528,smooth,11871,0.0015664111728033144,0.0,10.0,signed_d2_lr,0.03,-58.20753202008486,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003248313740665229,smooth,11871,0.0016025684965202782,0.0,10.0,signed_d2_lr,0.03,-50.664602484115804,0.041227466002667336,100,1,0,12000,4.0,8,0.05,0.16500873179177106,0.2,3000,20.0,16,0.01,,0.35,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.0056693997340904675,step,11871,0.0030702830778696444,5.4743848876340064e-05,10.0,signed_d2_lr,0.03,-45.84465336942404,0.035410079157326614,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.37612525949709813,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.004934623402238123,step,11871,0.004434569036231022,5.4743848876340064e-05,10.0,signed_d2_lr,0.03,-10.133587211139538,0.035410079157326614,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6899587969685455,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0013816404339982303,step,11871,0.0012184590939431188,5.4743848876340064e-05,10.0,signed_d2_lr,0.03,-11.81069517362725,0.035410079157326614,100,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8288714425393265,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004701998914275349,smooth,11871,0.0016880716653619192,0.0,10.0,signed_d2_lr,0.03,-64.09885037963525,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0038535563963712593,smooth,11871,0.0017262912135956674,0.0,10.0,signed_d2_lr,0.03,-55.20264825444758,0.05384132850099233,400,1,0,12000,4.0,8,0.05,0.21520148368160166,0.2,3000,20.0,16,0.01,,0.35,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008173606778800102,step,11871,0.003220993259725011,0.0005048376949404128,10.0,signed_d2_lr,0.03,-60.592754864605105,0.0592874372521856,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.3755497917800449,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006687305974578527,step,11871,0.005754199384693311,0.0005048376949404128,10.0,signed_d2_lr,0.03,-13.95340056866512,0.0592874372521856,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.6892652275963522,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0025579541942073844,step,11871,0.0023945367952730645,0.0005048376949404128,10.0,signed_d2_lr,0.03,-6.38859754816512,0.0592874372521856,400,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.02252524386836681,0.35,0.8283186123913321,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.003408385839825258,smooth,11880,0.002028763507484023,0.0,14.0,signed_d2_lr,0.001,-40.477293275340145,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0031360955249893426,smooth,11880,0.0020975123081057234,0.0,14.0,signed_d2_lr,0.001,-33.11707850120887,0.026252974213881224,25,1,0,12000,4.0,8,0.05,0.10507485423708406,0.2,3000,20.0,16,0.01,,0.35,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.004487187642230267,step,11880,0.0018454646120559634,0.0,14.0,signed_d2_lr,0.001,-58.872577676767,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.33848205834366957,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.002926482771138891,step,11880,0.0022989613697740365,0.0,14.0,signed_d2_lr,0.001,-21.442853091550706,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.6545729906695498,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.002504818961791151,step,11880,0.0022020962830259683,0.0,14.0,signed_d2_lr,0.001,-12.08561111134,0.02748358148187263,25,1,0,12000,4.0,8,0.05,,0.2,3000,20.0,16,0.01,0.022420979982159073,0.35,0.8062582045727565,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
