base_config_id,config_id,fit_start_step,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho_smooth,rho_step,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
1596,7750,8000,16,-26.785779024426628,0.053226613068869146,0.027704888616349076,0.6163495354992526,-29.63121581900986,12,0.07,0.25,0.75,0.0,0.05,15,2.0,30.0,12,3.536758801169815
1596,7751,8000,16,-29.56011419227045,0.04607662252544397,0.027704888616349076,0.6163495354992526,-38.7017662503495,15,0.07,0.25,0.75,0.2,0.05,15,2.0,30.0,15,-0.6410303586573352
1596,7752,8000,16,-30.461848666791642,0.04210440555687444,0.027704888616349076,0.6163495354992526,-38.7017662503495,15,0.07,0.25,0.75,0.35,0.05,15,2.0,30.0,15,-0.9244730054081218
1596,7753,8000,16,-30.566529135803513,0.03892663198201881,0.027704888616349076,0.6163495354992526,-38.7017662503495,15,0.07,0.25,0.75,0.5,0.05,15,2.0,30.0,15,-0.9225499835623707
1596,7754,8000,16,-30.334421494450666,0.03713913434616252,0.027704888616349076,0.6163495354992526,-38.7017662503495,15,0.07,0.25,0.75,0.6,0.05,15,2.0,30.0,15,-0.9214682837747179
1596,7755,8000,16,-29.83177224634738,0.03484092310006157,0.027704888616349076,0.6163495354992526,-38.7017662503495,15,0.07,0.25,0.75,0.75,0.05,15,2.0,30.0,15,-0.9200775269043726
1596,7756,8000,16,-29.17280625629922,0.0329055873138713,0.027704888616349076,0.6163495354992526,-35.83187340034585,15,0.07,0.25,0.75,0.9,0.05,15,2.0,30.0,15,-0.9189063632239924
1596,7757,8000,16,-28.732224578174073,0.03177664143859365,0.027704888616349076,0.6163495354992526,-34.06219891874187,15,0.07,0.25,0.75,1.0,0.05,15,2.0,30.0,15,-0.9182231844100164
1596,7758,8000,16,-27.76425813786891,0.029393311257451926,0.027704888616349076,0.6163495354992526,-30.32621945757755,15,0.07,0.25,0.75,1.25,0.05,15,2.0,30.0,15,-0.9167809180258946
1596,7759,8000,16,-26.97935156110652,0.027486647112538558,0.027704888616349076,0.6163495354992526,-29.63121581900986,15,0.07,0.25,0.75,1.5,0.05,15,2.0,30.0,15,-0.9156271049188036
1596,7760,8000,16,-25.352136412128345,0.05241134966294929,0.027704888616349076,0.6163495354992526,-28.835126161676893,12,0.07,0.25,0.9,0.0,0.05,15,2.0,30.0,12,3.536758801169815
1596,7761,8000,16,-28.126471579972172,0.045261359119524114,0.027704888616349076,0.6163495354992526,-35.77976434937467,15,0.07,0.25,0.9,0.2,0.05,15,2.0,30.0,15,-0.6410303586573352
1596,7762,8000,16,-29.028206054493356,0.04128914215095459,0.027704888616349076,0.6163495354992526,-35.77976434937467,15,0.07,0.25,0.9,0.35,0.05,15,2.0,30.0,15,-0.9244730054081218
1596,7763,8000,16,-29.132886523505235,0.03811136857609895,0.027704888616349076,0.6163495354992526,-35.77976434937467,15,0.07,0.25,0.9,0.5,0.05,15,2.0,30.0,15,-0.9225499835623707
1596,7764,8000,16,-28.90077888215238,0.03632387094024267,0.027704888616349076,0.6163495354992526,-35.77976434937467,15,0.07,0.25,0.9,0.6,0.05,15,2.0,30.0,15,-0.9214682837747179
1596,7765,8000,16,-28.398129634049095,0.034025659694141716,0.027704888616349076,0.6163495354992526,-35.77976434937467,15,0.07,0.25,0.9,0.75,0.05,15,2.0,30.0,15,-0.9200775269043726
1596,7766,8000,16,-27.739163644000936,0.03209032390795145,0.027704888616349076,0.6163495354992526,-35.77976434937467,15,0.07,0.25,0.9,0.9,0.05,15,2.0,30.0,15,-0.9189063632239924
1596,7767,8000,16,-27.298581965875787,0.030961378032673795,0.027704888616349076,0.6163495354992526,-34.06219891874187,15,0.07,0.25,0.9,1.0,0.05,15,2.0,30.0,15,-0.9182231844100164
