base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,group,lambda,locality_factor,method,nonharm,nuisance,response_rule,role,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale,win
0.004487187642230267,9,0.030435154786451212,0.0019254076198503237,-57.09099388379181,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,25,25,1
0.002926482771138891,9,0.030435154786451212,0.0023404434598621854,-20.025380537218684,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,25,25,1
0.002504818961791151,9,0.030435154786451212,0.002193305589472281,-12.43656236521431,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,25,25,1
0.004428106847791531,9,0.041930053082818906,0.004428106847791531,0.0,0.004282852417561963,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017958022921425238,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,25,25,0
0.003761619732988638,9,0.041930707082963425,0.003761619732988638,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,25,25,0
0.0015795124507172926,9,0.041930707082963425,0.0015795124507172926,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,25,25,0
0.0037480705220761528,9,0.04192488930132332,0.002376375054485102,-36.597376156925485,0.0042809794828165704,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017947959091832108,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,100,25,1
0.003248313740665229,9,0.041928432867079216,0.0022837105324460833,-29.69550619890561,0.004282264235251837,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017954862850685097,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,100,25,1
0.0056693997340904675,9,0.030435154786451212,0.003351930072655829,-40.87680830652217,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,100,25,1
0.004934623402238123,9,0.030435154786451212,0.004395841457981835,-10.91840046014293,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,100,25,1
0.0013816404339982303,9,0.030435154786451212,0.0012113212969615376,-12.32731272519424,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,100,25,1
0.0032781062167547585,9,0.041930053082818906,0.0032781062167547585,0.0,0.004282852417561963,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017958022921425238,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,100,25,0
0.001848699219840022,9,0.041930707082963425,0.001848699219840022,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,100,25,0
0.004776169698442608,9,0.041930707082963425,0.004776169698442608,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,100,25,0
0.004701998914275349,9,0.04192488930132332,0.0033203138243807773,-29.385057612407184,0.0042809794828165704,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017947959091832108,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,400,25,1
0.0038535563963712593,9,0.041928432867079216,0.002881088166161838,-25.23560395081167,0.004282264235251837,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017954862850685097,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,400,25,1
0.008173606778800102,9,0.030435154786451212,0.005548993851419802,-32.1108293854772,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,400,25,1
0.006687305974578527,9,0.030435154786451212,0.0061493415547634435,-8.044561170972731,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,400,25,1
0.0025579541942073844,9,0.030435154786451212,0.002462350821995239,-3.7374935184001368,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,400,25,1
0.007134640765897494,9,0.041930053082818906,0.007134640765897494,0.0,0.004282852417561963,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017958022921425238,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,400,25,0
0.001679822173746335,9,0.041930707082963425,0.001679822173746335,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,400,25,0
0.004118245803084534,9,0.041930707082963425,0.004118245803084534,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,400,25,0
0.003408385839825258,9,0.05858811366379673,0.002400906281505572,-29.55884708086153,0.0042809794828165704,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00025081451253163896,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,25,100,1
0.0031360955249893426,9,0.05859225603181786,0.0021326799362742085,-31.995695944833948,0.004282264235251837,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00025090752246777236,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,25,100,1
0.004487187642230267,9,0.04304751774595571,0.0034927796461045736,-22.161052209339815,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,25,100,1
0.002926482771138891,9,0.04304751774595571,0.0026058440481340345,-10.956453465812622,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,25,100,1
0.002504818961791151,9,0.04304751774595571,0.0021954978328702617,-12.349041333498178,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,25,100,1
0.004428106847791531,9,0.05859414941329983,0.004428106847791531,0.0,0.004282852417561963,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.000250950094469738,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,25,100,0
0.003761619732988638,9,0.05859491356579989,0.003761619732988638,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,25,100,0
0.0015795124507172926,9,0.05859491356579989,0.0015795124507172926,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,25,100,0
0.0037480705220761528,9,0.05858811366379673,0.0018413829541510788,-50.871176427836005,0.0042809794828165704,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00025081451253163896,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,100,100,1
0.003248313740665229,9,0.05859225603181786,0.001900343538099771,-41.49753718953897,0.004282264235251837,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00025090752246777236,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,100,100,1
0.0056693997340904675,9,0.04304751774595571,0.003321497014850885,-41.413603368298254,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,100,100,1
0.004934623402238123,9,0.04304751774595571,0.004673069735139738,-5.300377471151208,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,100,100,1
0.0013816404339982303,9,0.04304751774595571,0.0012648330235404482,-8.454255360764273,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,100,100,1
0.0032781062167547585,9,0.05859414941329983,0.0032781062167547585,0.0,0.004282852417561963,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.000250950094469738,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,100,100,0
0.001848699219840022,9,0.05859491356579989,0.001848699219840022,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,100,100,0
0.004776169698442608,9,0.05859491356579989,0.004776169698442608,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,100,100,0
0.004701998914275349,9,0.05858811366379673,0.0027779754494397673,-40.91926646333782,0.0042809794828165704,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00025081451253163896,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,400,100,1
0.0038535563963712593,9,0.05859225603181786,0.0024945953374670604,-35.26511406927582,0.004282264235251837,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00025090752246777236,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,400,100,1
0.008173606778800102,9,0.04304751774595571,0.004501697635880152,-44.92397594222158,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,400,100,1
0.006687305974578527,9,0.04304751774595571,0.005951451448322731,-11.003751421770014,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,400,100,1
0.0025579541942073844,9,0.04304751774595571,0.002433530696065524,-4.864180071074909,0.0029674752979972517,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,400,100,1
0.007134640765897494,9,0.05859414941329983,0.007134640765897494,0.0,0.004282852417561963,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.000250950094469738,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,400,100,0
0.001679822173746335,9,0.05859491356579989,0.001679822173746335,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,400,100,0
0.004118245803084534,9,0.05859491356579989,0.004118245803084534,0.0,0.004283089972404288,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,400,100,0
0.003408385839825258,9,0.08289225770142289,0.0031988902560711524,-6.14647500603529,0.004289889623385806,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035559863617235627,0.4273821949362601,0.04230708715316863,0.009799262688723064,wsd_20000_24000.csv,WSD sharp,25,400,1
0.0031360955249893426,9,0.08289862148646569,0.0026744475968846987,-14.72046767791656,0.0042911813181948505,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0003557330158268278,0.427677508652534,0.042322350102455907,0.009792796459281322,wsdld_20000_24000.csv,WSD linear,25,400,1
0.004487187642230267,9,0.060556933821865,0.005684263410514737,26.677640066094654,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,0,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_3.csv,WSD-con 3e-5,25,400,0
0.002926482771138891,9,0.060556933821865,0.0031516728182787116,7.694904250271195,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,0,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_9.csv,WSD-con 9e-5,25,400,0
0.002504818961791151,9,0.060556933821865,0.0022949308854761314,-8.379371104925381,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_18.csv,WSD-con 18e-5,25,400,1
0.004428106847791531,9,0.08290153067889618,0.004428106847791531,0.0,0.00429177267898447,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0003557945244136795,0.4278127400705677,0.04232933591475858,0.009789837501062406,cosine_24000.csv,Cosine 24k,25,400,0
0.003761619732988638,9,0.08290270488454093,0.003761619732988638,0.0,0.004292011517574489,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035581936420252854,0.4278673629121043,0.04233215701537649,0.0097886426865367,constant_24000.csv,Constant 24k,25,400,0
0.0015795124507172926,9,0.08290270488454093,0.0015795124507172926,0.0,0.004292011517574489,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035581936420252854,0.4278673629121043,0.04233215701537649,0.0097886426865367,constant_72000.csv,Constant 72k,25,400,0
0.0037480705220761528,9,0.08289225770142289,0.001841670555373669,-50.86350311376958,0.004289889623385806,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035559863617235627,0.4273821949362601,0.04230708715316863,0.009799262688723064,wsd_20000_24000.csv,WSD sharp,100,400,1
0.003248313740665229,9,0.08289862148646569,0.0016011835894541705,-50.7072371301714,0.0042911813181948505,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0003557330158268278,0.427677508652534,0.042322350102455907,0.009792796459281322,wsdld_20000_24000.csv,WSD linear,100,400,1
0.0056693997340904675,9,0.060556933821865,0.005261403034909973,-7.196470849059811,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_3.csv,WSD-con 3e-5,100,400,1
0.004934623402238123,9,0.060556933821865,0.005219416416857996,5.771322174063043,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,0,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_9.csv,WSD-con 9e-5,100,400,0
0.0013816404339982303,9,0.060556933821865,0.0014016850947383727,1.4507870678144963,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,0,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_18.csv,WSD-con 18e-5,100,400,0
0.0032781062167547585,9,0.08290153067889618,0.0032781062167547585,0.0,0.00429177267898447,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0003557945244136795,0.4278127400705677,0.04232933591475858,0.009789837501062406,cosine_24000.csv,Cosine 24k,100,400,0
0.001848699219840022,9,0.08290270488454093,0.001848699219840022,0.0,0.004292011517574489,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035581936420252854,0.4278673629121043,0.04233215701537649,0.0097886426865367,constant_24000.csv,Constant 24k,100,400,0
0.004776169698442608,9,0.08290270488454093,0.004776169698442608,0.0,0.004292011517574489,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035581936420252854,0.4278673629121043,0.04233215701537649,0.0097886426865367,constant_72000.csv,Constant 72k,100,400,0
0.004701998914275349,9,0.08289225770142289,0.0020925729293970003,-55.496099264423194,0.004289889623385806,core_wsd,7.2284552974545955,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035559863617235627,0.4273821949362601,0.04230708715316863,0.009799262688723064,wsd_20000_24000.csv,WSD sharp,400,400,1
0.0038535563963712593,9,0.08289862148646569,0.0019793710393978857,-48.635212883823876,0.0042911813181948505,core_wsd,7.223478858982098,0.8168498168498168,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0003557330158268278,0.427677508652534,0.042322350102455907,0.009792796459281322,wsdld_20000_24000.csv,WSD linear,400,400,1
0.008173606778800102,9,0.060556933821865,0.0032082023704124844,-60.7492450122068,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_3.csv,WSD-con 3e-5,400,400,1
0.006687305974578527,9,0.060556933821865,0.0057641344398159855,-13.804834686373468,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_9.csv,WSD-con 9e-5,400,400,1
0.0025579541942073844,9,0.060556933821865,0.0023935204634165114,-6.428329763028651,0.0029695988310469356,core_wsd,20.0,0.9998554913294798,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00017982979988919695,0.15301644390181715,0.021670229141541982,0.02005629910106474,wsdcon_18.csv,WSD-con 18e-5,400,400,1
0.007134640765897494,9,0.08290153067889618,0.007134640765897494,0.0,0.00429177267898447,extra_control,7.221202285244404,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.0003557945244136795,0.4278127400705677,0.04232933591475858,0.009789837501062406,cosine_24000.csv,Cosine 24k,400,400,0
0.001679822173746335,9,0.08290270488454093,0.001679822173746335,0.0,0.004292011517574489,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035581936420252854,0.4278673629121043,0.04233215701537649,0.0097886426865367,constant_24000.csv,Constant 24k,400,400,0
0.004118245803084534,9,0.08290270488454093,0.004118245803084534,0.0,0.004292011517574489,extra_control,7.220283130832764,0.0,dct_performance,1,dct_soft,two_point_five_roundfast20,stronger_but_less_interpretable_reference,ridge_tau_0p05,0.00035581936420252854,0.4278673629121043,0.04233215701537649,0.0097886426865367,constant_72000.csv,Constant 72k,400,400,0
0.003408385839825258,9,0.02729924704166474,0.0030356573727665674,-10.935630077544257,0.00330835388542677,core_wsd,20.0,0.8168498168498168,tau_free_dct,1,dct_soft,fixed_lambda_20,tau_free_dct_baseline,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsd_20000_24000.csv,WSD sharp,25,25,1
0.0031360955249893426,9,0.02729924704166474,0.0028473244205159177,-9.207981777736386,0.00330835388542677,core_wsd,20.0,0.8168498168498168,tau_free_dct,1,dct_soft,fixed_lambda_20,tau_free_dct_baseline,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdld_20000_24000.csv,WSD linear,25,25,1
0.004487187642230267,9,0.02729924704166474,0.0018567302489201968,-58.62151536864757,0.00330835388542677,core_wsd,20.0,0.9998554913294798,tau_free_dct,1,dct_soft,fixed_lambda_20,tau_free_dct_baseline,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,25,25,1
0.002926482771138891,9,0.02729924704166474,0.0022963112986525897,-21.533407908670487,0.00330835388542677,core_wsd,20.0,0.9998554913294798,tau_free_dct,1,dct_soft,fixed_lambda_20,tau_free_dct_baseline,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,25,25,1
0.002504818961791151,9,0.02729924704166474,0.0022026578738974633,-12.063190693734516,0.00330835388542677,core_wsd,20.0,0.9998554913294798,tau_free_dct,1,dct_soft,fixed_lambda_20,tau_free_dct_baseline,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,25,25,1
0.004428106847791531,9,0.02729924704166474,0.004428106847791531,0.0,0.00330835388542677,extra_control,20.0,0.0,tau_free_dct,1,dct_soft,fixed_lambda_20,tau_free_dct_baseline,tau_free_sqrt_retention,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,cosine_24000.csv,Cosine 24k,25,25,0
