basis_dim,coef,denominator,lambda,method,nuisance,response_rule,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale
9,0.04192488930132332,0.0042809794828165704,7.2284552974545955,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017947959091832108,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,100,25
9,0.041928432867079216,0.004282264235251837,7.223478858982098,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017954862850685097,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,100,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,100,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,100,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,100,25
9,0.041930053082818906,0.004282852417561963,7.221202285244404,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017958022921425238,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,100,25
9,0.041930707082963425,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,100,25
9,0.041930707082963425,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,100,25
9,0.04192488930132332,0.0042809794828165704,7.2284552974545955,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017947959091832108,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,400,25
9,0.041928432867079216,0.004282264235251837,7.223478858982098,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017954862850685097,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,400,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,400,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,400,25
9,0.030435154786451212,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,9.03155700195168e-05,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,400,25
9,0.041930053082818906,0.004282852417561963,7.221202285244404,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017958022921425238,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,400,25
9,0.041930707082963425,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,400,25
9,0.041930707082963425,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00017959299104286207,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,400,25
9,0.05858811366379673,0.0042809794828165704,7.2284552974545955,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00025081451253163896,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,25,100
9,0.05859225603181786,0.004282264235251837,7.223478858982098,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00025090752246777236,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,25,100
9,0.04304751774595571,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_3.csv,WSD-con 3e-5,25,100
9,0.04304751774595571,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_9.csv,WSD-con 9e-5,25,100
9,0.04304751774595571,0.0029674752979972517,20.0,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.0001277424455512219,0.15301451324062326,0.021621177072427188,0.019966108047118843,wsdcon_18.csv,WSD-con 18e-5,25,100
9,0.05859414941329983,0.004282852417561963,7.221202285244404,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.000250950094469738,0.4277860173279959,0.042223837077674055,0.009742316269068513,cosine_24000.csv,Cosine 24k,25,100
9,0.05859491356579989,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_24000.csv,Constant 24k,25,100
9,0.05859491356579989,0.004283089972404288,7.220283130832764,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.0002509672867275735,0.4278406326690459,0.04222665002583424,0.009741126923162254,constant_72000.csv,Constant 72k,25,100
9,0.05858811366379673,0.0042809794828165704,7.2284552974545955,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00025081451253163896,0.4273555312833288,0.04220165260764761,0.009751698321694334,wsd_20000_24000.csv,WSD sharp,100,100
9,0.05859225603181786,0.004282264235251837,7.223478858982098,dct_performance,dct_soft,two_point_five_roundfast20,ridge_tau_0p05,0.00025090752246777236,0.4276508044754227,0.042216871452676795,0.00974526168470314,wsdld_20000_24000.csv,WSD linear,100,100
